Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response,Confidence
Human,6,1,3,68,Visual,TR,NaN,1.5,1.1316,2
Human,6,1,3,69,Visual,TR,NaN,3,3.0771,2
Human,6,1,3,70,Visual,TR,NaN,3,2.0627,2
Human,6,1,3,71,Visual,TR,NaN,1.5,2.3803,2
Human,6,1,3,72,Visual,TR,NaN,1.5,1.0562,3
Human,6,1,3,73,Visual,TR,NaN,1.5,2.1225,2
Human,6,1,3,74,Visual,TR,NaN,3,2.487,2
Human,6,1,3,75,Visual,TR,NaN,3,3.4795,3
Human,6,1,3,76,Visual,TR,NaN,3,2.843,2
Human,6,1,3,77,Visual,TR,NaN,3,2.5177,3
Human,6,1,3,78,Visual,TR,NaN,1.5,1.6699,2
Human,6,1,3,79,Visual,TR,NaN,1.5,2.2947,2
Human,6,1,3,80,Visual,TR,NaN,3,2.0112,1
Human,6,1,3,81,Visual,TR,NaN,1.5,4.0792,2
Human,6,1,3,82,Visual,TR,NaN,3,3.1687,2
Human,6,1,3,83,Visual,TR,NaN,1.5,1.4353,2
Human,6,1,3,84,Visual,TR,NaN,3,1.9012,2
Human,6,1,3,85,Visual,TR,NaN,3,3.1702,3
Human,6,1,3,86,Visual,TR,NaN,1.5,1.6259,3
Human,6,1,3,87,Visual,TR,NaN,3,2.156,3
Human,6,1,3,88,Visual,TR,NaN,1.5,1.6791,3
Human,6,1,3,89,Visual,TR,NaN,1.5,1.8148,3
Human,6,1,3,90,Visual,TR,NaN,1.5,2.4914,2
Human,7,1,1,1,Visual,TR,1.5,1.5,1.2691,2
Human,7,1,1,2,Visual,TR,1.5,1.5,1.5025,3
Human,7,1,1,3,Visual,TR,1.5,1.5,1.1045,3
Human,7,1,1,4,Visual,TR,1.5,1.5,1.5731,2
Human,7,1,1,5,Visual,TR,1.5,1.5,1.6627,3
Human,7,1,1,6,Visual,TR,1.5,1.5,1.6093,2
Human,7,1,1,7,Visual,TR,1.5,1.5,1.3605,2
Human,7,1,1,8,Visual,TR,1.5,1.5,1.4768,2
Human,7,1,1,9,Visual,TR,1.5,1.5,1.5742,3
Human,7,1,1,10,Visual,TR,1.5,1.5,1.1817,2
Human,7,1,1,11,Visual,TR,1.5,1.5,1.3678,3
Human,7,1,1,12,Visual,TR,1.5,1.5,1.2324,3
Human,7,1,1,13,Visual,TR,1.5,1.5,1.645,2
Human,7,1,1,14,Visual,TR,1.5,1.5,1.6047,2
Human,7,1,1,15,Visual,TR,1.5,1.5,1.4219,2
Human,7,1,1,16,Visual,TR,1.5,1.5,1.258,3
Human,7,1,1,17,Visual,TR,1.5,1.5,1.1746,3
Human,7,1,1,18,Visual,TR,1.5,1.5,1.0575,3
Human,7,1,1,19,Visual,TR,1.5,1.5,1.3947,2
Human,7,1,1,20,Visual,TR,1.5,1.5,1.1831,2
Human,7,1,1,21,Visual,TR,1.5,1.5,1.3923,2
Human,7,1,1,22,Visual,TR,1.5,1.5,1.6049,2
Human,7,1,1,23,Visual,TR,1.5,1.5,1.5085,3
Human,7,1,1,24,Visual,TR,1.5,1.5,1.3466,2
Human,7,1,1,25,Visual,TR,1.5,1.5,1.3396,3
Human,7,1,1,26,Visual,TR,1.5,1.5,1.5878,2
Human,7,1,1,27,Visual,TR,1.5,1.5,1.4118,2
Human,7,1,1,28,Visual,TR,1.5,1.5,1.4789,2
Human,7,1,1,29,Visual,TR,1.5,1.5,1.6191,3
Human,7,1,1,30,Visual,TR,1.5,1.5,1.7138,3
Human,7,1,1,31,Visual,TR,1.5,1.5,1.4053,2
Human,7,1,1,32,Visual,TR,1.5,1.5,1.7815,1
Human,7,1,1,33,Visual,TR,1.5,1.5,1.1428,3
Human,7,1,1,34,Visual,TR,1.5,1.5,1.2625,3
Human,7,1,1,35,Visual,TR,1.5,1.5,1.4206,3
Human,7,1,1,36,Visual,TR,1.5,1.5,1.0639,2
Human,7,1,1,37,Visual,TR,1.5,1.5,1.1464,3
Human,7,1,1,38,Visual,TR,1.5,1.5,1.1868,3
Human,7,1,1,39,Visual,TR,1.5,1.5,1.5125,2
Human,7,1,1,40,Visual,TR,1.5,1.5,1.6568,2
Human,7,1,1,41,Visual,TR,1.5,1.5,1.9295,1
Human,7,1,1,42,Visual,TR,1.5,1.5,1.5219,2
Human,7,1,1,43,Visual,TR,1.5,1.5,1.6196,2
Human,7,1,1,44,Visual,TR,1.5,1.5,1.8649,3
Human,7,1,1,45,Visual,TR,1.5,1.5,1.6242,3
Human,7,1,1,46,Visual,TR,1.5,1.5,1.569,2
Human,7,1,1,47,Visual,TR,1.5,1.5,1.48,3
Human,7,1,1,48,Visual,TR,1.5,1.5,1.5947,2
Human,7,1,1,49,Visual,TR,1.5,1.5,1.9733,2
Human,7,1,1,50,Visual,TR,1.5,1.5,1.6824,2
Human,7,1,1,51,Visual,TR,1.5,1.5,1.6899,3
Human,7,1,1,52,Visual,TR,1.5,1.5,1.6798,3
Human,7,1,1,53,Visual,TR,1.5,1.5,1.522,2
Human,7,1,1,54,Visual,TR,1.5,1.5,1.4348,2
Human,7,1,1,55,Visual,TR,1.5,1.5,1.6575,3
Human,7,1,1,56,Visual,TR,1.5,1.5,1.1814,3
Human,7,1,1,57,Visual,TR,1.5,1.5,1.4692,2
Human,7,1,1,58,Visual,TR,1.5,1.5,1.1827,2
Human,7,1,1,59,Visual,TR,1.5,1.5,1.5935,3
Human,7,1,1,60,Visual,TR,1.5,1.5,1.5078,3
Human,7,1,2,1,Visual,TR,3,3,2.6773,2
Human,7,1,2,2,Visual,TR,3,3,2.4301,3
Human,7,1,2,3,Visual,TR,3,3,2.3263,3
Human,7,1,2,4,Visual,TR,3,3,2.246,2
Human,7,1,2,5,Visual,TR,3,3,2.2782,3
Human,7,1,2,6,Visual,TR,3,3,2.1182,2
Human,7,1,2,7,Visual,TR,3,3,3.1404,2
Human,7,1,2,8,Visual,TR,3,3,2.6628,3
Human,7,1,2,9,Visual,TR,3,3,2.0034,3
Human,7,1,2,10,Visual,TR,3,3,1.9061,3
Human,7,1,2,11,Visual,TR,3,3,2.9433,3
Human,7,1,2,12,Visual,TR,3,3,2.1815,2
Human,7,1,2,13,Visual,TR,3,3,2.8823,2
Human,7,1,2,14,Visual,TR,3,3,2.169,3
Human,7,1,2,15,Visual,TR,3,3,2.2916,2
Human,7,1,2,16,Visual,TR,3,3,3.0672,3
Human,7,1,2,17,Visual,TR,3,3,2.5126,2
Human,7,1,2,18,Visual,TR,3,3,3.2459,3
Human,7,1,2,19,Visual,TR,3,3,2.0945,2
Human,7,1,2,20,Visual,TR,3,3,1.7149,1
Human,7,1,2,21,Visual,TR,3,3,1.9064,2
Human,7,1,2,22,Visual,TR,3,3,2.601,3
Human,7,1,2,23,Visual,TR,3,3,2.4584,2
Human,7,1,2,24,Visual,TR,3,3,2.431,2
Human,7,1,2,25,Visual,TR,3,3,3.3222,3
Human,7,1,2,26,Visual,TR,3,3,3.4601,3
Human,7,1,2,27,Visual,TR,3,3,3.2333,2
Human,7,1,2,28,Visual,TR,3,3,2.3802,3
Human,7,1,2,29,Visual,TR,3,3,2.8802,2
Human,7,1,2,30,Visual,TR,3,3,2.4629,2
Human,7,1,2,31,Visual,TR,3,3,3.0764,3
Human,7,1,2,32,Visual,TR,3,3,3.1356,3
Human,7,1,2,33,Visual,TR,3,3,2.3429,2
Human,7,1,2,34,Visual,TR,3,3,3.28,2
Human,7,1,2,35,Visual,TR,3,3,3.1649,3
Human,7,1,2,36,Visual,TR,3,3,3.1574,2
Human,7,1,2,37,Visual,TR,3,3,2.6532,3
Human,7,1,2,38,Visual,TR,3,3,2.7625,2
Human,7,1,2,39,Visual,TR,3,3,2.393,3
Human,7,1,2,40,Visual,TR,3,3,3.6291,3
Human,7,1,2,41,Visual,TR,3,3,2.5366,2
Human,7,1,2,42,Visual,TR,3,3,2.9577,3
Human,7,1,2,43,Visual,TR,3,3,3.1674,2
Human,7,1,2,44,Visual,TR,3,3,1.9225,2
Human,7,1,2,45,Visual,TR,3,3,2.2373,2
Human,7,1,2,46,Visual,TR,3,3,2.9055,3
Human,7,1,2,47,Visual,TR,3,3,2.2136,3
Human,7,1,2,48,Visual,TR,3,3,2.4445,2
Human,7,1,2,49,Visual,TR,3,3,2.5188,2
Human,7,1,2,50,Visual,TR,3,3,2.6225,3
Human,7,1,2,51,Visual,TR,3,3,2.6939,3
Human,7,1,2,52,Visual,TR,3,3,2.3026,2
Human,7,1,2,53,Visual,TR,3,3,2.266,3
Human,7,1,2,54,Visual,TR,3,3,3.8006,1
Human,7,1,2,55,Visual,TR,3,3,2.5403,2
Human,7,1,2,56,Visual,TR,3,3,2.8542,3
Human,7,1,2,57,Visual,TR,3,3,3.3989,2
Human,7,1,2,58,Visual,TR,3,3,2.0256,2
Human,7,1,2,59,Visual,TR,3,3,2.327,2
Human,7,1,2,60,Visual,TR,3,3,2.0957,3
Human,7,1,3,1,Visual,TR,NaN,3,2.8503,2
Human,7,1,3,2,Visual,TR,NaN,1.5,1.3083,2
Human,7,1,3,3,Visual,TR,NaN,3,3.1928,3
Human,7,1,3,4,Visual,TR,NaN,3,3.346,3
Human,7,1,3,5,Visual,TR,NaN,3,2.7321,2
Human,7,1,3,6,Visual,TR,NaN,1.5,1.9764,2
Human,7,1,3,7,Visual,TR,NaN,1.5,1.4639,3
Human,7,1,3,8,Visual,TR,NaN,1.5,1.1268,3
Human,7,1,3,9,Visual,TR,NaN,1.5,1.5292,2
Human,7,1,3,10,Visual,TR,NaN,1.5,1.484,3
Human,7,1,3,11,Visual,TR,NaN,1.5,1.5046,3
Human,7,1,3,12,Visual,TR,NaN,3,2.767,3
Human,7,1,3,13,Visual,TR,NaN,3,2.0739,2
Human,7,1,3,14,Visual,TR,NaN,3,2.3993,2
Human,7,1,3,15,Visual,TR,NaN,1.5,1.1996,3
Human,7,1,3,16,Visual,TR,NaN,1.5,1.6804,2
Human,7,1,3,17,Visual,TR,NaN,1.5,1.9047,2
Human,7,1,3,18,Visual,TR,NaN,3,2.4026,3
Human,7,1,3,19,Visual,TR,NaN,3,1.7926,2
Human,7,1,3,20,Visual,TR,NaN,3,1.9386,2
Human,7,1,3,21,Visual,TR,NaN,1.5,1.394,3
Human,7,1,3,22,Visual,TR,NaN,1.5,1.4367,2
Human,7,1,3,23,Visual,TR,NaN,1.5,1.3827,3
Human,7,1,3,24,Visual,TR,NaN,3,2.7915,3
Human,7,1,3,25,Visual,TR,NaN,1.5,1.6188,3
Human,7,1,3,26,Visual,TR,NaN,1.5,1.2923,2
Human,7,1,3,27,Visual,TR,NaN,1.5,1.755,3
Human,7,1,3,28,Visual,TR,NaN,1.5,1.5134,3
Human,7,1,3,29,Visual,TR,NaN,1.5,1.6362,3
Human,7,1,3,30,Visual,TR,NaN,3,2.376,2
Human,7,1,3,31,Visual,TR,NaN,1.5,1.5693,3
Human,7,1,3,32,Visual,TR,NaN,1.5,1.5647,2
Human,7,1,3,33,Visual,TR,NaN,1.5,1.2575,2
Human,7,1,3,34,Visual,TR,NaN,3,1.8828,3
Human,7,1,3,35,Visual,TR,NaN,3,2.4267,2
Human,7,1,3,36,Visual,TR,NaN,1.5,1.4717,2
Human,7,1,3,37,Visual,TR,NaN,1.5,1.2271,3
Human,7,1,3,38,Visual,TR,NaN,3,2.3529,3
Human,7,1,3,39,Visual,TR,NaN,3,2.2061,3
Human,7,1,3,40,Visual,TR,NaN,3,2.07,2
Human,7,1,3,41,Visual,TR,NaN,3,3.2929,2
Human,7,1,3,42,Visual,TR,NaN,3,2.5048,2
Human,7,1,3,43,Visual,TR,NaN,1.5,1.3927,3
Human,7,1,3,44,Visual,TR,NaN,3,2.2275,2
Human,7,1,3,45,Visual,TR,NaN,1.5,1.3348,3
Human,7,1,3,46,Visual,TR,NaN,1.5,1.782,2
Human,7,1,3,47,Visual,TR,NaN,3,2.3434,2
Human,7,1,3,48,Visual,TR,NaN,3,2.0891,2
Human,7,1,3,49,Visual,TR,NaN,1.5,1.5588,3
Human,7,1,3,50,Visual,TR,NaN,3,2.6281,3
Human,7,1,3,51,Visual,TR,NaN,3,2.2614,3
Human,7,1,3,52,Visual,TR,NaN,3,2.6669,3
Human,7,1,3,53,Visual,TR,NaN,1.5,1.7767,2
Human,7,1,3,54,Visual,TR,NaN,3,2.6665,2
Human,7,1,3,55,Visual,TR,NaN,3,2.2076,3
Human,7,1,3,56,Visual,TR,NaN,1.5,1.6705,2
Human,7,1,3,57,Visual,TR,NaN,3,1.9476,2
Human,7,1,3,58,Visual,TR,NaN,1.5,1.7151,3
Human,7,1,3,59,Visual,TR,NaN,1.5,1.6508,3
Human,7,1,3,60,Visual,TR,NaN,1.5,1.841,2
Human,7,1,3,61,Visual,TR,NaN,3,2.4545,2
Human,7,1,3,62,Visual,TR,NaN,1.5,2.2083,2
Human,7,1,3,63,Visual,TR,NaN,1.5,1.5016,3
Human,7,1,3,64,Visual,TR,NaN,1.5,1.807,2
Human,7,1,3,65,Visual,TR,NaN,3,3.2914,3
Human,7,1,3,66,Visual,TR,NaN,3,2.6306,2
Human,7,1,3,67,Visual,TR,NaN,3,2.7319,2
Human,7,1,3,68,Visual,TR,NaN,1.5,2.139,2
Human,7,1,3,69,Visual,TR,NaN,3,2.1683,2
Human,7,1,3,70,Visual,TR,NaN,3,2.4459,3
Human,7,1,3,71,Visual,TR,NaN,1.5,1.476,3
Human,7,1,3,72,Visual,TR,NaN,3,2.9173,2
Human,7,1,3,73,Visual,TR,NaN,1.5,1.3925,2
Human,7,1,3,74,Visual,TR,NaN,1.5,1.9804,3
Human,7,1,3,75,Visual,TR,NaN,1.5,1.6703,3
Human,7,1,3,76,Visual,TR,NaN,3,2.065,3
Human,7,1,3,77,Visual,TR,NaN,3,2.3698,2
Human,7,1,3,78,Visual,TR,NaN,1.5,1.7586,3
Human,7,1,3,79,Visual,TR,NaN,3,3.0364,2
Human,7,1,3,80,Visual,TR,NaN,3,2.1179,2
Human,7,1,3,81,Visual,TR,NaN,1.5,1.7448,3
Human,7,1,3,82,Visual,TR,NaN,1.5,1.5952,3
Human,7,1,3,83,Visual,TR,NaN,1.5,1.8742,3
Human,7,1,3,84,Visual,TR,NaN,3,1.8494,3
Human,7,1,3,85,Visual,TR,NaN,3,2.7406,2
Human,7,1,3,86,Visual,TR,NaN,3,3.1241,2
Human,7,1,3,87,Visual,TR,NaN,3,2.3499,2
Human,7,1,3,88,Visual,TR,NaN,3,2.1939,3
Human,7,1,3,89,Visual,TR,NaN,1.5,1.3259,3
Human,7,1,3,90,Visual,TR,NaN,3,2.2324,2
Human,8,1,1,1,Visual,TR,1.5,1.5,1.4212,3
Human,8,1,1,2,Visual,TR,1.5,1.5,2.048,3
Human,8,1,1,3,Visual,TR,1.5,1.5,1.2503,2
Human,8,1,1,4,Visual,TR,1.5,1.5,2.6076,3
Human,8,1,1,5,Visual,TR,1.5,1.5,1.7516,2
Human,8,1,1,6,Visual,TR,1.5,1.5,1.771,3
Human,8,1,1,7,Visual,TR,1.5,1.5,2.33,1
Human,8,1,1,8,Visual,TR,1.5,1.5,1.5583,3
Human,8,1,1,9,Visual,TR,1.5,1.5,0.94733,2
Human,8,1,1,10,Visual,TR,1.5,1.5,1.6448,3
Human,8,1,1,11,Visual,TR,1.5,1.5,1.5521,3
Human,8,1,1,12,Visual,TR,1.5,1.5,1.7874,3
Human,8,1,1,13,Visual,TR,1.5,1.5,1.2102,2
Human,8,1,1,14,Visual,TR,1.5,1.5,1.2088,3
Human,8,1,1,15,Visual,TR,1.5,1.5,1.655,2
Human,8,1,1,16,Visual,TR,1.5,1.5,1.5297,3
Human,8,1,1,17,Visual,TR,1.5,1.5,1.4732,3
Human,8,1,1,18,Visual,TR,1.5,1.5,1.6313,2
Human,8,1,1,19,Visual,TR,1.5,1.5,1.3786,3
Human,8,1,1,20,Visual,TR,1.5,1.5,1.4891,3
Human,8,1,1,21,Visual,TR,1.5,1.5,1.5421,3
Human,8,1,1,22,Visual,TR,1.5,1.5,1.8615,3
Human,8,1,1,23,Visual,TR,1.5,1.5,1.7155,2
Human,8,1,1,24,Visual,TR,1.5,1.5,1.695,2
Human,8,1,1,25,Visual,TR,1.5,1.5,1.7014,3
Human,8,1,1,26,Visual,TR,1.5,1.5,1.4801,2
Human,8,1,1,27,Visual,TR,1.5,1.5,1.8265,2
Human,8,1,1,28,Visual,TR,1.5,1.5,1.1912,2
Human,8,1,1,29,Visual,TR,1.5,1.5,0.87785,2
Human,8,1,1,30,Visual,TR,1.5,1.5,1.7169,3
Human,8,1,1,31,Visual,TR,1.5,1.5,1.2603,2
Human,8,1,1,32,Visual,TR,1.5,1.5,1.1305,2
Human,8,1,1,33,Visual,TR,1.5,1.5,1.6711,2
Human,8,1,1,34,Visual,TR,1.5,1.5,0.99476,1
Human,8,1,1,35,Visual,TR,1.5,1.5,1.7775,1
Human,8,1,1,36,Visual,TR,1.5,1.5,1.8424,2
Human,8,1,1,37,Visual,TR,1.5,1.5,1.3459,2
Human,8,1,1,38,Visual,TR,1.5,1.5,1.3624,3
Human,8,1,1,39,Visual,TR,1.5,1.5,1.4834,2
Human,8,1,1,40,Visual,TR,1.5,1.5,1.5852,3
Human,8,1,1,41,Visual,TR,1.5,1.5,1.7313,2
Human,8,1,1,42,Visual,TR,1.5,1.5,1.3214,2
Human,8,1,1,43,Visual,TR,1.5,1.5,2.0184,3
Human,8,1,1,44,Visual,TR,1.5,1.5,1.4538,2
Human,8,1,1,45,Visual,TR,1.5,1.5,1.6196,3
Human,8,1,1,46,Visual,TR,1.5,1.5,1.349,2
Human,8,1,1,47,Visual,TR,1.5,1.5,1.2825,1
Human,8,1,1,48,Visual,TR,1.5,1.5,1.4258,2
Human,8,1,1,49,Visual,TR,1.5,1.5,1.5558,3
Human,8,1,1,50,Visual,TR,1.5,1.5,1.7363,3
Human,8,1,1,51,Visual,TR,1.5,1.5,1.2992,3
Human,8,1,1,52,Visual,TR,1.5,1.5,1.5172,3
Human,8,1,1,53,Visual,TR,1.5,1.5,1.6806,2
Human,8,1,1,54,Visual,TR,1.5,1.5,1.7158,2
Human,8,1,1,55,Visual,TR,1.5,1.5,1.144,2
Human,8,1,1,56,Visual,TR,1.5,1.5,1.4569,2
Human,8,1,1,57,Visual,TR,1.5,1.5,1.7437,1
Human,8,1,1,58,Visual,TR,1.5,1.5,1.7517,3
Human,8,1,1,59,Visual,TR,1.5,1.5,1.5317,2
Human,8,1,1,60,Visual,TR,1.5,1.5,1.3022,2
Human,8,1,2,1,Visual,TR,3,3,3.3742,2
Human,8,1,2,2,Visual,TR,3,3,2.6933,3
Human,8,1,2,3,Visual,TR,3,3,4.3327,1
Human,8,1,2,4,Visual,TR,3,3,3.5947,2
Human,8,1,2,5,Visual,TR,3,3,2.8203,2
Human,8,1,2,6,Visual,TR,3,3,2.8904,3
Human,8,1,2,7,Visual,TR,3,3,2.6812,2
Human,8,1,2,8,Visual,TR,3,3,2.9577,2
Human,8,1,2,9,Visual,TR,3,3,2.9237,2
Human,8,1,2,10,Visual,TR,3,3,3.3925,2
Human,8,1,2,11,Visual,TR,3,3,2.8818,2
Human,8,1,2,12,Visual,TR,3,3,3.2197,2
Human,8,1,2,13,Visual,TR,3,3,2.4743,2
Human,8,1,2,14,Visual,TR,3,3,2.6605,2
Human,8,1,2,15,Visual,TR,3,3,2.7223,2
Human,8,1,2,16,Visual,TR,3,3,2.2944,2
Human,8,1,2,17,Visual,TR,3,3,2.7964,3
Human,8,1,2,18,Visual,TR,3,3,2.8709,2
Human,8,1,2,19,Visual,TR,3,3,3.1973,3
Human,8,1,2,20,Visual,TR,3,3,3.2874,3
Human,8,1,2,21,Visual,TR,3,3,3.7799,2
Human,8,1,2,22,Visual,TR,3,3,3.3624,1
Human,8,1,2,23,Visual,TR,3,3,2.1924,3
Human,8,1,2,24,Visual,TR,3,3,2.5046,2
Human,8,1,2,25,Visual,TR,3,3,2.2662,1
Human,8,1,2,26,Visual,TR,3,3,3.0462,3
Human,8,1,2,27,Visual,TR,3,3,2.5571,2
Human,8,1,2,28,Visual,TR,3,3,2.9656,1
Human,8,1,2,29,Visual,TR,3,3,3.6448,2
Human,8,1,2,30,Visual,TR,3,3,2.2456,2
Human,8,1,2,31,Visual,TR,3,3,3.2888,3
Human,8,1,2,32,Visual,TR,3,3,2.1838,2
Human,8,1,2,33,Visual,TR,3,3,3.0089,3
Human,8,1,2,34,Visual,TR,3,3,2.8424,3
Human,8,1,2,35,Visual,TR,3,3,3.2958,2
Human,8,1,2,36,Visual,TR,3,3,2.8511,3
Human,8,1,2,37,Visual,TR,3,3,2.9018,3
Human,8,1,2,38,Visual,TR,3,3,3.4188,2
Human,8,1,2,39,Visual,TR,3,3,1.7474,1
Human,8,1,2,40,Visual,TR,3,3,3.0612,2
Human,8,1,2,41,Visual,TR,3,3,1.9363,3
Human,8,1,2,42,Visual,TR,3,3,2.8959,2
Human,8,1,2,43,Visual,TR,3,3,2.9567,2
Human,8,1,2,44,Visual,TR,3,3,2.2066,2
Human,8,1,2,45,Visual,TR,3,3,3.757,2
Human,8,1,2,46,Visual,TR,3,3,3.1427,1
Human,8,1,2,47,Visual,TR,3,3,1.9556,2
Human,8,1,2,48,Visual,TR,3,3,4.428,2
Human,8,1,2,49,Visual,TR,3,3,2.5029,3
Human,8,1,2,50,Visual,TR,3,3,2.3847,3
Human,8,1,2,51,Visual,TR,3,3,3.2172,2
Human,8,1,2,52,Visual,TR,3,3,2.9643,1
Human,8,1,2,53,Visual,TR,3,3,3.3557,2
Human,8,1,2,54,Visual,TR,3,3,2.7538,2
Human,8,1,2,55,Visual,TR,3,3,3.4552,2
Human,8,1,2,56,Visual,TR,3,3,2.9475,3
Human,8,1,2,57,Visual,TR,3,3,2.3968,1
Human,8,1,2,58,Visual,TR,3,3,3.5446,1
Human,8,1,2,59,Visual,TR,3,3,3.5799,2
Human,8,1,2,60,Visual,TR,3,3,5.056,2
Human,8,1,3,1,Visual,TR,NaN,1.5,1.5029,1
Human,8,1,3,2,Visual,TR,NaN,3,3.5916,2
Human,8,1,3,3,Visual,TR,NaN,3,2.7608,2
Human,8,1,3,4,Visual,TR,NaN,3,3.4445,2
Human,8,1,3,5,Visual,TR,NaN,1.5,1.3316,3
Human,8,1,3,6,Visual,TR,NaN,1.5,1.0675,1
Human,8,1,3,7,Visual,TR,NaN,1.5,1.4335,3
Human,8,1,3,8,Visual,TR,NaN,1.5,1.7408,3
Human,8,1,3,9,Visual,TR,NaN,3,2.6168,2
Human,8,1,3,10,Visual,TR,NaN,3,3.5847,2
Human,8,1,3,11,Visual,TR,NaN,3,2.4141,1
Human,8,1,3,12,Visual,TR,NaN,3,3.1557,2
Human,8,1,3,13,Visual,TR,NaN,1.5,1.3428,3
Human,8,1,3,14,Visual,TR,NaN,1.5,1.18,3
Human,8,1,3,15,Visual,TR,NaN,1.5,1.6418,2
Human,8,1,3,16,Visual,TR,NaN,1.5,2.0035,3
Human,8,1,3,17,Visual,TR,NaN,1.5,2.1822,2
Human,8,1,3,18,Visual,TR,NaN,3,2.7723,2
Human,8,1,3,19,Visual,TR,NaN,3,3.7751,2
Human,8,1,3,20,Visual,TR,NaN,3,3.4016,2
Human,8,1,3,21,Visual,TR,NaN,1.5,1.495,3
Human,8,1,3,22,Visual,TR,NaN,3,3.2465,3
Human,8,1,3,23,Visual,TR,NaN,1.5,2.1164,3
Human,8,1,3,24,Visual,TR,NaN,1.5,1.9495,2
Human,8,1,3,25,Visual,TR,NaN,3,2.2832,2
Human,8,1,3,26,Visual,TR,NaN,1.5,1.2198,1
Human,8,1,3,27,Visual,TR,NaN,1.5,2.3814,2
Human,8,1,3,28,Visual,TR,NaN,1.5,1.3923,2
Human,8,1,3,29,Visual,TR,NaN,1.5,2.2864,2
Human,8,1,3,30,Visual,TR,NaN,1.5,1.7999,3
Human,8,1,3,31,Visual,TR,NaN,1.5,1.1875,2
Human,8,1,3,32,Visual,TR,NaN,1.5,1.2325,3
Human,8,1,3,33,Visual,TR,NaN,3,2.5058,3
Human,8,1,3,34,Visual,TR,NaN,3,2.9605,1
Human,8,1,3,35,Visual,TR,NaN,3,3.5767,2
Human,8,1,3,36,Visual,TR,NaN,3,2.4795,2
Human,8,1,3,37,Visual,TR,NaN,1.5,0.97994,3
Human,8,1,3,38,Visual,TR,NaN,3,3.0701,2
Human,8,1,3,39,Visual,TR,NaN,1.5,1.4835,2
Human,8,1,3,40,Visual,TR,NaN,1.5,1.4434,3
Human,8,1,3,41,Visual,TR,NaN,3,2.7618,3
Human,8,1,3,42,Visual,TR,NaN,1.5,1.6051,3
Human,8,1,3,43,Visual,TR,NaN,1.5,2.4322,2
Human,8,1,3,44,Visual,TR,NaN,3,2.3631,3
Human,8,1,3,45,Visual,TR,NaN,1.5,0.95957,3
Human,8,1,3,46,Visual,TR,NaN,3,2.7333,2
Human,8,1,3,47,Visual,TR,NaN,1.5,1.3299,2
Human,8,1,3,48,Visual,TR,NaN,1.5,1.6199,3
Human,8,1,3,49,Visual,TR,NaN,1.5,1.637,3
Human,8,1,3,50,Visual,TR,NaN,3,2.8577,2
Human,8,1,3,51,Visual,TR,NaN,3,3.7896,2
Human,8,1,3,52,Visual,TR,NaN,1.5,2.7862,3
Human,8,1,3,53,Visual,TR,NaN,3,2.4207,1
Human,8,1,3,54,Visual,TR,NaN,3,2.6799,2
Human,8,1,3,55,Visual,TR,NaN,1.5,1.8069,2
Human,8,1,3,56,Visual,TR,NaN,1.5,2.7529,1
Human,8,1,3,57,Visual,TR,NaN,1.5,1.4414,3
Human,8,1,3,58,Visual,TR,NaN,1.5,2.0872,3
Human,8,1,3,59,Visual,TR,NaN,3,0.25735,1
Human,8,1,3,60,Visual,TR,NaN,3,3.067,2
Human,8,1,3,61,Visual,TR,NaN,3,2.8824,3
Human,8,1,3,62,Visual,TR,NaN,3,3.1483,2
Human,8,1,3,63,Visual,TR,NaN,3,1.7463,3
Human,8,1,3,64,Visual,TR,NaN,1.5,2.0197,3
Human,8,1,3,65,Visual,TR,NaN,3,2.2442,3
Human,8,1,3,66,Visual,TR,NaN,1.5,1.7456,3
Human,8,1,3,67,Visual,TR,NaN,3,1.8799,2
Human,8,1,3,68,Visual,TR,NaN,3,2.3888,2
Human,8,1,3,69,Visual,TR,NaN,1.5,1.7504,3
Human,8,1,3,70,Visual,TR,NaN,3,2.9559,2
Human,8,1,3,71,Visual,TR,NaN,3,2.4201,3
Human,8,1,3,72,Visual,TR,NaN,3,2.5193,3
Human,8,1,3,73,Visual,TR,NaN,3,2.3036,1
Human,8,1,3,74,Visual,TR,NaN,3,2.9821,2
Human,8,1,3,75,Visual,TR,NaN,3,3.9306,1
Human,8,1,3,76,Visual,TR,NaN,1.5,1.0449,3
Human,8,1,3,77,Visual,TR,NaN,1.5,1.7902,2
Human,8,1,3,78,Visual,TR,NaN,3,1.7494,2
Human,8,1,3,79,Visual,TR,NaN,3,2.6782,3
Human,8,1,3,80,Visual,TR,NaN,1.5,2.439,2
Human,8,1,3,81,Visual,TR,NaN,1.5,2.1852,1
Human,8,1,3,82,Visual,TR,NaN,3,2.1701,3
Human,8,1,3,83,Visual,TR,NaN,3,2.8111,3
Human,8,1,3,84,Visual,TR,NaN,1.5,2.7504,1
Human,8,1,3,85,Visual,TR,NaN,3,1.9786,2
Human,8,1,3,86,Visual,TR,NaN,3,0.19373,1
Human,8,1,3,87,Visual,TR,NaN,1.5,1.8524,3
Human,8,1,3,88,Visual,TR,NaN,1.5,1.4753,3
Human,8,1,3,89,Visual,TR,NaN,3,2.4808,1
Human,8,1,3,90,Visual,TR,NaN,1.5,2.1365,3
Human,9,1,1,1,Visual,TR,1.5,1.5,1.8732,2
