Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response,Confidence
Human,8,1,1,3,Visual,TR,1.5,1.5,1.4042,3
Human,8,1,1,4,Visual,TR,1.5,1.5,1.4441,2
Human,8,1,1,5,Visual,TR,1.5,1.5,1.4596,3
Human,8,1,1,6,Visual,TR,1.5,1.5,1.3423,2
Human,8,1,1,7,Visual,TR,1.5,1.5,1.339,3
Human,8,1,1,8,Visual,TR,1.5,1.5,1.4591,2
Human,8,1,1,9,Visual,TR,1.5,1.5,1.5652,2
Human,8,1,1,10,Visual,TR,1.5,1.5,1.7131,3
Human,8,1,1,11,Visual,TR,1.5,1.5,1.2345,2
Human,8,1,1,12,Visual,TR,1.5,1.5,1.5267,2
Human,8,1,1,13,Visual,TR,1.5,1.5,1.2774,3
Human,8,1,1,14,Visual,TR,1.5,1.5,1.2905,3
Human,8,1,1,15,Visual,TR,1.5,1.5,1.4108,2
Human,8,1,1,16,Visual,TR,1.5,1.5,1.6052,3
Human,8,1,1,17,Visual,TR,1.5,1.5,1.6126,2
Human,8,1,1,18,Visual,TR,1.5,1.5,1.402,2
Human,8,1,1,19,Visual,TR,1.5,1.5,1.5184,3
Human,8,1,1,20,Visual,TR,1.5,1.5,1.3228,3
Human,8,1,1,21,Visual,TR,1.5,1.5,0.99856,2
Human,8,1,1,22,Visual,TR,1.5,1.5,1.3132,3
Human,8,1,1,23,Visual,TR,1.5,1.5,1.1677,2
Human,8,1,1,24,Visual,TR,1.5,1.5,1.312,3
Human,8,1,1,25,Visual,TR,1.5,1.5,1.3833,3
Human,8,1,1,26,Visual,TR,1.5,1.5,1.3606,2
Human,8,1,1,27,Visual,TR,1.5,1.5,1.4223,2
Human,8,1,1,28,Visual,TR,1.5,1.5,1.6916,3
Human,8,1,1,29,Visual,TR,1.5,1.5,1.3307,3
Human,8,1,1,30,Visual,TR,1.5,1.5,1.817,3
Human,8,1,1,31,Visual,TR,1.5,1.5,1.4081,2
Human,8,1,1,32,Visual,TR,1.5,1.5,1.8409,3
Human,8,1,1,33,Visual,TR,1.5,1.5,1.5764,3
Human,8,1,1,34,Visual,TR,1.5,1.5,1.4348,3
Human,8,1,1,35,Visual,TR,1.5,1.5,1.5298,3
Human,8,1,1,36,Visual,TR,1.5,1.5,1.5789,3
Human,8,1,1,37,Visual,TR,1.5,1.5,1.8079,2
Human,8,1,1,38,Visual,TR,1.5,1.5,1.6344,3
Human,8,1,1,39,Visual,TR,1.5,1.5,1.889,2
Human,8,1,1,40,Visual,TR,1.5,1.5,1.656,3
Human,8,1,1,41,Visual,TR,1.5,1.5,1.5447,3
Human,8,1,1,42,Visual,TR,1.5,1.5,1.9525,3
Human,8,1,1,43,Visual,TR,1.5,1.5,1.6614,2
Human,8,1,1,44,Visual,TR,1.5,1.5,1.8978,3
Human,8,1,1,45,Visual,TR,1.5,1.5,1.8078,3
Human,8,1,1,46,Visual,TR,1.5,1.5,1.7438,2
Human,8,1,1,47,Visual,TR,1.5,1.5,1.8261,2
Human,8,1,1,48,Visual,TR,1.5,1.5,2.0852,2
Human,8,1,1,49,Visual,TR,1.5,1.5,1.6685,3
Human,8,1,1,50,Visual,TR,1.5,1.5,1.6175,3
Human,8,1,1,51,Visual,TR,1.5,1.5,1.7131,3
Human,8,1,1,52,Visual,TR,1.5,1.5,1.5725,2
Human,8,1,1,53,Visual,TR,1.5,1.5,1.956,2
Human,8,1,1,54,Visual,TR,1.5,1.5,1.9659,2
Human,8,1,1,55,Visual,TR,1.5,1.5,2.0147,1
Human,8,1,1,56,Visual,TR,1.5,1.5,1.7744,2
Human,8,1,1,57,Visual,TR,1.5,1.5,0.99452,2
Human,8,1,1,58,Visual,TR,1.5,1.5,1.8361,2
Human,8,1,1,59,Visual,TR,1.5,1.5,1.701,2
Human,8,1,1,60,Visual,TR,1.5,1.5,1.4933,3
Human,9,1,1,1,Visual,TR,1.5,1.5,1.5802,3
Human,9,1,1,2,Visual,TR,1.5,1.5,1.2433,2
Human,9,1,1,3,Visual,TR,1.5,1.5,1.754,2
Human,9,1,1,4,Visual,TR,1.5,1.5,1.7738,1
Human,9,1,1,5,Visual,TR,1.5,1.5,1.4627,2
Human,9,1,1,6,Visual,TR,1.5,1.5,1.3169,3
Human,9,1,1,7,Visual,TR,1.5,1.5,1.6175,3
Human,9,1,1,8,Visual,TR,1.5,1.5,1.542,2
Human,9,1,1,9,Visual,TR,1.5,1.5,1.3161,3
Human,9,1,1,10,Visual,TR,1.5,1.5,1.7092,1
Human,9,1,1,11,Visual,TR,1.5,1.5,2.097,2
Human,9,1,1,12,Visual,TR,1.5,1.5,1.5392,3
Human,9,1,1,13,Visual,TR,1.5,1.5,1.7435,3
Human,9,1,1,14,Visual,TR,1.5,1.5,1.5916,2
Human,9,1,1,15,Visual,TR,1.5,1.5,1.2793,1
Human,9,1,1,16,Visual,TR,1.5,1.5,1.9512,2
Human,9,1,1,17,Visual,TR,1.5,1.5,2.2613,3
Human,9,1,1,18,Visual,TR,1.5,1.5,2.0139,1
Human,9,1,1,19,Visual,TR,1.5,1.5,2.0396,3
Human,9,1,1,20,Visual,TR,1.5,1.5,2.1444,2
Human,9,1,1,21,Visual,TR,1.5,1.5,1.9175,2
Human,9,1,1,22,Visual,TR,1.5,1.5,1.5985,3
Human,9,1,1,23,Visual,TR,1.5,1.5,1.8024,1
Human,9,1,1,24,Visual,TR,1.5,1.5,2.1225,3
Human,9,1,1,25,Visual,TR,1.5,1.5,1.6269,3
Human,9,1,1,26,Visual,TR,1.5,1.5,2.5101,1
Human,9,1,1,27,Visual,TR,1.5,1.5,1.7698,3
Human,9,1,1,28,Visual,TR,1.5,1.5,1.7977,2
Human,9,1,1,29,Visual,TR,1.5,1.5,1.3885,2
Human,9,1,1,30,Visual,TR,1.5,1.5,1.8648,3
Human,9,1,1,31,Visual,TR,1.5,1.5,2.2225,3
Human,9,1,1,32,Visual,TR,1.5,1.5,1.388,2
Human,9,1,1,33,Visual,TR,1.5,1.5,1.6524,2
Human,9,1,1,34,Visual,TR,1.5,1.5,2.0267,3
Human,9,1,1,35,Visual,TR,1.5,1.5,1.6621,2
Human,9,1,1,36,Visual,TR,1.5,1.5,2.0374,1
Human,9,1,1,37,Visual,TR,1.5,1.5,1.9077,3
Human,9,1,1,38,Visual,TR,1.5,1.5,1.8663,3
Human,9,1,1,39,Visual,TR,1.5,1.5,1.9235,2
Human,9,1,1,40,Visual,TR,1.5,1.5,1.614,1
Human,9,1,1,41,Visual,TR,1.5,1.5,1.9462,2
Human,9,1,1,42,Visual,TR,1.5,1.5,1.6648,3
Human,9,1,1,43,Visual,TR,1.5,1.5,1.9537,2
Human,9,1,1,44,Visual,TR,1.5,1.5,1.8644,2
Human,9,1,1,45,Visual,TR,1.5,1.5,1.6722,3
Human,9,1,1,46,Visual,TR,1.5,1.5,1.6554,3
Human,9,1,1,47,Visual,TR,1.5,1.5,1.7601,3
Human,9,1,1,48,Visual,TR,1.5,1.5,2.0166,2
Human,9,1,1,49,Visual,TR,1.5,1.5,1.8766,2
Human,9,1,1,50,Visual,TR,1.5,1.5,1.6478,3
Human,9,1,1,51,Visual,TR,1.5,1.5,1.4445,3
Human,9,1,1,52,Visual,TR,1.5,1.5,1.8209,1
Human,9,1,1,53,Visual,TR,1.5,1.5,1.2615,1
Human,9,1,1,54,Visual,TR,1.5,1.5,1.8007,3
Human,9,1,1,55,Visual,TR,1.5,1.5,1.6081,3
Human,9,1,1,56,Visual,TR,1.5,1.5,1.7423,3
Human,9,1,1,57,Visual,TR,1.5,1.5,2.0154,2
Human,9,1,1,58,Visual,TR,1.5,1.5,1.6007,1
Human,9,1,1,59,Visual,TR,1.5,1.5,1.9278,2
Human,9,1,1,60,Visual,TR,1.5,1.5,2.2252,1
Human,10,1,1,1,Visual,TR,1.5,1.5,1.1367,2
Human,10,1,1,2,Visual,TR,1.5,1.5,1.2542,3
Human,10,1,1,3,Visual,TR,1.5,1.5,1.4517,2
Human,10,1,1,4,Visual,TR,1.5,1.5,1.4614,3
Human,10,1,1,5,Visual,TR,1.5,1.5,1.2873,3
Human,10,1,1,6,Visual,TR,1.5,1.5,1.6177,2
Human,10,1,1,7,Visual,TR,1.5,1.5,2.2496,1
Human,10,1,1,8,Visual,TR,1.5,1.5,1.2512,2
Human,10,1,1,9,Visual,TR,1.5,1.5,1.6049,2
Human,10,1,1,10,Visual,TR,1.5,1.5,1.9361,2
Human,10,1,1,11,Visual,TR,1.5,1.5,1.6386,2
Human,10,1,1,12,Visual,TR,1.5,1.5,0.52051,1
Human,10,1,1,13,Visual,TR,1.5,1.5,1.1949,2
Human,10,1,1,14,Visual,TR,1.5,1.5,1.2209,2
Human,10,1,1,15,Visual,TR,1.5,1.5,1.4023,3
Human,10,1,1,16,Visual,TR,1.5,1.5,1.4253,2
Human,10,1,1,17,Visual,TR,1.5,1.5,0.99646,3
Human,10,1,1,18,Visual,TR,1.5,1.5,1.4286,2
Human,10,1,1,19,Visual,TR,1.5,1.5,1.6179,2
Human,10,1,1,20,Visual,TR,1.5,1.5,1.3104,3
Human,10,1,1,21,Visual,TR,1.5,1.5,1.2483,3
Human,10,1,1,22,Visual,TR,1.5,1.5,1.2749,3
Human,10,1,1,23,Visual,TR,1.5,1.5,1.2856,2
Human,10,1,1,24,Visual,TR,1.5,1.5,1.1424,3
Human,10,1,1,25,Visual,TR,1.5,1.5,1.4586,2
Human,10,1,1,26,Visual,TR,1.5,1.5,1.3954,2
Human,10,1,1,27,Visual,TR,1.5,1.5,0.94912,2
Human,10,1,1,28,Visual,TR,1.5,1.5,1.2318,2
Human,10,1,1,29,Visual,TR,1.5,1.5,1.3466,2
Human,10,1,1,30,Visual,TR,1.5,1.5,1.2526,3
Human,10,1,1,31,Visual,TR,1.5,1.5,0.9823,3
Human,10,1,1,32,Visual,TR,1.5,1.5,1.3933,1
Human,10,1,1,33,Visual,TR,1.5,1.5,1.3633,3
Human,10,1,1,34,Visual,TR,1.5,1.5,1.3833,3
Human,10,1,1,35,Visual,TR,1.5,1.5,1.2034,3
Human,10,1,1,36,Visual,TR,1.5,1.5,1.1275,2
Human,10,1,1,37,Visual,TR,1.5,1.5,1.5031,3
Human,10,1,1,38,Visual,TR,1.5,1.5,1.1159,3
Human,10,1,1,39,Visual,TR,1.5,1.5,0.82447,2
Human,10,1,1,40,Visual,TR,1.5,1.5,1.7002,2
Human,10,1,1,41,Visual,TR,1.5,1.5,1.288,2
Human,10,1,1,42,Visual,TR,1.5,1.5,1.2905,2
Human,10,1,1,43,Visual,TR,1.5,1.5,1.1779,3
Human,10,1,1,44,Visual,TR,1.5,1.5,1.025,3
Human,10,1,1,45,Visual,TR,1.5,1.5,1.2769,2
Human,10,1,1,46,Visual,TR,1.5,1.5,1.274,2
Human,10,1,1,47,Visual,TR,1.5,1.5,1.5162,2
Human,10,1,1,48,Visual,TR,1.5,1.5,1.0896,2
Human,10,1,1,49,Visual,TR,1.5,1.5,1.2882,2
Human,10,1,1,50,Visual,TR,1.5,1.5,0.6131,1
Human,10,1,1,51,Visual,TR,1.5,1.5,0.96043,3
Human,10,1,1,52,Visual,TR,1.5,1.5,1.438,3
Human,10,1,1,53,Visual,TR,1.5,1.5,0.92139,2
Human,10,1,1,54,Visual,TR,1.5,1.5,1.3483,2
Human,10,1,1,55,Visual,TR,1.5,1.5,1.0869,1
Human,10,1,1,56,Visual,TR,1.5,1.5,1.1521,3
Human,10,1,1,57,Visual,TR,1.5,1.5,1.278,2
Human,10,1,1,58,Visual,TR,1.5,1.5,1.5892,3
Human,10,1,1,59,Visual,TR,1.5,1.5,1.3829,2
Human,10,1,1,60,Visual,TR,1.5,1.5,1.487,3
Human,11,1,1,1,Visual,TR,1.5,1.5,1.1598,2
Human,11,1,1,2,Visual,TR,1.5,1.5,1.2161,3
Human,11,1,1,3,Visual,TR,1.5,1.5,1.2594,2
Human,11,1,1,4,Visual,TR,1.5,1.5,0.90133,1
Human,11,1,1,5,Visual,TR,1.5,1.5,1.4664,2
Human,11,1,1,6,Visual,TR,1.5,1.5,1.2658,2
Human,11,1,1,7,Visual,TR,1.5,1.5,0.89986,1
Human,11,1,1,8,Visual,TR,1.5,1.5,1.3854,3
Human,11,1,1,9,Visual,TR,1.5,1.5,1.0652,1
Human,11,1,1,10,Visual,TR,1.5,1.5,1.3312,3
Human,11,1,1,11,Visual,TR,1.5,1.5,0.93195,2
Human,11,1,1,12,Visual,TR,1.5,1.5,0.95028,1
Human,11,1,1,13,Visual,TR,1.5,1.5,1.1349,3
Human,11,1,1,14,Visual,TR,1.5,1.5,1.4347,1
Human,11,1,1,15,Visual,TR,1.5,1.5,0.97741,2
Human,11,1,1,16,Visual,TR,1.5,1.5,1.0929,3
Human,11,1,1,17,Visual,TR,1.5,1.5,1.4609,2
Human,11,1,1,18,Visual,TR,1.5,1.5,1.148,1
Human,11,1,1,19,Visual,TR,1.5,1.5,1.2006,3
Human,11,1,1,20,Visual,TR,1.5,1.5,1.2006,2
Human,11,1,1,21,Visual,TR,1.5,1.5,1.3862,2
Human,11,1,1,22,Visual,TR,1.5,1.5,1.0789,1
Human,11,1,1,23,Visual,TR,1.5,1.5,0.54588,1
Human,11,1,1,24,Visual,TR,1.5,1.5,1.3915,2
Human,11,1,1,25,Visual,TR,1.5,1.5,1.0506,1
Human,11,1,1,26,Visual,TR,1.5,1.5,0.97154,1
Human,11,1,1,27,Visual,TR,1.5,1.5,1.2454,1
Human,11,1,1,28,Visual,TR,1.5,1.5,1.2642,1
Human,11,1,1,29,Visual,TR,1.5,1.5,1.5323,3
Human,11,1,1,30,Visual,TR,1.5,1.5,1.2915,2
Human,11,1,1,31,Visual,TR,1.5,1.5,1.4655,3
Human,11,1,1,32,Visual,TR,1.5,1.5,1.3398,2
Human,11,1,1,33,Visual,TR,1.5,1.5,1.0412,1
Human,11,1,1,34,Visual,TR,1.5,1.5,1.2673,1
Human,11,1,1,35,Visual,TR,1.5,1.5,1.4497,3
Human,11,1,1,36,Visual,TR,1.5,1.5,1.4881,3
Human,11,1,1,37,Visual,TR,1.5,1.5,1.5275,3
Human,11,1,1,38,Visual,TR,1.5,1.5,1.8066,3
Human,11,1,1,39,Visual,TR,1.5,1.5,1.5269,2
Human,11,1,1,40,Visual,TR,1.5,1.5,1.6642,1
Human,11,1,1,41,Visual,TR,1.5,1.5,1.2299,2
Human,11,1,1,42,Visual,TR,1.5,1.5,1.7503,2
Human,11,1,1,43,Visual,TR,1.5,1.5,1.6517,2
Human,11,1,1,44,Visual,TR,1.5,1.5,1.6435,3
Human,11,1,1,45,Visual,TR,1.5,1.5,1.6388,3
Human,11,1,1,46,Visual,TR,1.5,1.5,1.0481,2
Human,11,1,1,47,Visual,TR,1.5,1.5,1.1438,2
Human,11,1,1,48,Visual,TR,1.5,1.5,1.6863,3
Human,11,1,1,49,Visual,TR,1.5,1.5,1.4084,2
Human,11,1,1,50,Visual,TR,1.5,1.5,1.4594,2
Human,11,1,1,51,Visual,TR,1.5,1.5,1.4485,2
Human,11,1,1,52,Visual,TR,1.5,1.5,1.2672,3
Human,11,1,1,53,Visual,TR,1.5,1.5,1.2507,2
Human,11,1,1,54,Visual,TR,1.5,1.5,1.4131,3
Human,11,1,1,55,Visual,TR,1.5,1.5,1.4986,2
Human,11,1,1,56,Visual,TR,1.5,1.5,1.4048,2
Human,11,1,1,57,Visual,TR,1.5,1.5,1.9456,1
Human,11,1,1,58,Visual,TR,1.5,1.5,1.2019,3
Human,11,1,1,59,Visual,TR,1.5,1.5,1.4871,2
Human,11,1,1,60,Visual,TR,1.5,1.5,1.1708,3
Human,12,1,1,1,Visual,TR,1.5,1.5,1.0916,3
Human,12,1,1,2,Visual,TR,1.5,1.5,1.4299,3
Human,12,1,1,3,Visual,TR,1.5,1.5,1.2749,2
Human,12,1,1,4,Visual,TR,1.5,1.5,1.3995,2
Human,12,1,1,5,Visual,TR,1.5,1.5,1.3773,2
Human,12,1,1,6,Visual,TR,1.5,1.5,1.3508,3
Human,12,1,1,7,Visual,TR,1.5,1.5,1.3096,2
Human,12,1,1,8,Visual,TR,1.5,1.5,1.3698,2
Human,12,1,1,9,Visual,TR,1.5,1.5,1.3828,3
Human,12,1,1,10,Visual,TR,1.5,1.5,1.488,2
Human,12,1,1,11,Visual,TR,1.5,1.5,1.663,3
Human,12,1,1,12,Visual,TR,1.5,1.5,1.537,1
Human,12,1,1,13,Visual,TR,1.5,1.5,1.3502,2
Human,12,1,1,14,Visual,TR,1.5,1.5,1.276,1
Human,12,1,1,15,Visual,TR,1.5,1.5,1.1475,2
Human,12,1,1,16,Visual,TR,1.5,1.5,1.3661,2
Human,12,1,1,17,Visual,TR,1.5,1.5,1.4427,3
Human,12,1,1,18,Visual,TR,1.5,1.5,1.1755,2
Human,12,1,1,19,Visual,TR,1.5,1.5,1.3379,3
Human,12,1,1,20,Visual,TR,1.5,1.5,1.2869,2
Human,12,1,1,21,Visual,TR,1.5,1.5,1.0848,2
Human,12,1,1,22,Visual,TR,1.5,1.5,1.7001,2
Human,12,1,1,23,Visual,TR,1.5,1.5,1.6754,2
Human,12,1,1,24,Visual,TR,1.5,1.5,1.5548,2
Human,12,1,1,25,Visual,TR,1.5,1.5,1.2074,3
Human,12,1,1,26,Visual,TR,1.5,1.5,1.4597,3
Human,12,1,1,27,Visual,TR,1.5,1.5,1.6285,2
Human,12,1,1,28,Visual,TR,1.5,1.5,1.1934,1
Human,12,1,1,29,Visual,TR,1.5,1.5,1.5484,2
Human,12,1,1,30,Visual,TR,1.5,1.5,1.4397,1
Human,12,1,1,31,Visual,TR,1.5,1.5,1.418,2
Human,12,1,1,32,Visual,TR,1.5,1.5,1.322,3
Human,12,1,1,33,Visual,TR,1.5,1.5,1.5747,2
Human,12,1,1,34,Visual,TR,1.5,1.5,1.3039,2
Human,12,1,1,35,Visual,TR,1.5,1.5,1.3088,1
Human,12,1,1,36,Visual,TR,1.5,1.5,1.4083,3
Human,12,1,1,37,Visual,TR,1.5,1.5,1.3408,2
Human,12,1,1,38,Visual,TR,1.5,1.5,1.1325,2
Human,12,1,1,39,Visual,TR,1.5,1.5,1.3682,2
Human,12,1,1,40,Visual,TR,1.5,1.5,1.6942,1
Human,12,1,1,41,Visual,TR,1.5,1.5,1.305,2
Human,12,1,1,42,Visual,TR,1.5,1.5,1.5552,2
Human,12,1,1,43,Visual,TR,1.5,1.5,1.2576,2
Human,12,1,1,44,Visual,TR,1.5,1.5,1.406,3
Human,12,1,1,45,Visual,TR,1.5,1.5,1.689,3
Human,12,1,1,46,Visual,TR,1.5,1.5,1.5522,2
Human,12,1,1,47,Visual,TR,1.5,1.5,1.1837,2
Human,12,1,1,48,Visual,TR,1.5,1.5,1.4709,3
Human,12,1,1,49,Visual,TR,1.5,1.5,1.4657,2
Human,12,1,1,50,Visual,TR,1.5,1.5,0.92306,3
Human,12,1,1,51,Visual,TR,1.5,1.5,1.2873,2
Human,12,1,1,52,Visual,TR,1.5,1.5,1.4279,3
Human,12,1,1,53,Visual,TR,1.5,1.5,1.0697,2
Human,12,1,1,54,Visual,TR,1.5,1.5,1.615,3
Human,12,1,1,55,Visual,TR,1.5,1.5,1.0824,2
Human,12,1,1,56,Visual,TR,1.5,1.5,1.6241,2
Human,12,1,1,57,Visual,TR,1.5,1.5,1.8512,3
Human,12,1,1,58,Visual,TR,1.5,1.5,1.6253,2
Human,12,1,1,59,Visual,TR,1.5,1.5,1.3617,1
Human,12,1,1,60,Visual,TR,1.5,1.5,1.3399,2
Human,13,1,1,1,Visual,TR,1.5,1.5,1.0358,2
Human,13,1,1,2,Visual,TR,1.5,1.5,1.1005,2
Human,13,1,1,3,Visual,TR,1.5,1.5,1.6763,2
Human,13,1,1,4,Visual,TR,1.5,1.5,0.85754,2
Human,13,1,1,5,Visual,TR,1.5,1.5,1.005,1
Human,13,1,1,6,Visual,TR,1.5,1.5,1.3327,2
Human,13,1,1,7,Visual,TR,1.5,1.5,1.1093,2
Human,13,1,1,8,Visual,TR,1.5,1.5,0.8491,2
Human,13,1,1,9,Visual,TR,1.5,1.5,1.4245,2
Human,13,1,1,10,Visual,TR,1.5,1.5,1.608,3
Human,13,1,1,11,Visual,TR,1.5,1.5,1.5498,2
Human,13,1,1,12,Visual,TR,1.5,1.5,1.6008,2
Human,13,1,1,13,Visual,TR,1.5,1.5,1.3507,2
Human,13,1,1,14,Visual,TR,1.5,1.5,1.2381,2
Human,13,1,1,15,Visual,TR,1.5,1.5,1.1578,2
Human,13,1,1,16,Visual,TR,1.5,1.5,1.7782,2
Human,13,1,1,17,Visual,TR,1.5,1.5,0.69686,2
Human,13,1,1,18,Visual,TR,1.5,1.5,1.5339,2
Human,13,1,1,19,Visual,TR,1.5,1.5,1.1889,2
Human,13,1,1,20,Visual,TR,1.5,1.5,1.3325,2
Human,13,1,1,21,Visual,TR,1.5,1.5,1.461,2
Human,13,1,1,22,Visual,TR,1.5,1.5,1.3032,2
Human,13,1,1,23,Visual,TR,1.5,1.5,1.2511,2
Human,13,1,1,24,Visual,TR,1.5,1.5,1.2011,2
Human,13,1,1,25,Visual,TR,1.5,1.5,1.4474,2
Human,13,1,1,26,Visual,TR,1.5,1.5,1.2452,2
Human,13,1,1,27,Visual,TR,1.5,1.5,1.3114,2
Human,13,1,1,28,Visual,TR,1.5,1.5,1.5488,2
Human,13,1,1,29,Visual,TR,1.5,1.5,1.3813,2
Human,13,1,1,30,Visual,TR,1.5,1.5,1.4197,2
Human,13,1,1,31,Visual,TR,1.5,1.5,1.446,2
Human,13,1,1,32,Visual,TR,1.5,1.5,1.5758,2
Human,13,1,1,33,Visual,TR,1.5,1.5,1.8344,2
Human,13,1,1,34,Visual,TR,1.5,1.5,0.84914,2
Human,13,1,1,35,Visual,TR,1.5,1.5,1.2469,2
Human,13,1,1,36,Visual,TR,1.5,1.5,1.2936,2
Human,13,1,1,37,Visual,TR,1.5,1.5,1.8556,2
Human,13,1,1,38,Visual,TR,1.5,1.5,1.54,2
Human,13,1,1,39,Visual,TR,1.5,1.5,1.2215,2
Human,13,1,1,40,Visual,TR,1.5,1.5,1.3921,2
Human,13,1,1,41,Visual,TR,1.5,1.5,1.2498,2
Human,13,1,1,42,Visual,TR,1.5,1.5,1.506,2
Human,13,1,1,43,Visual,TR,1.5,1.5,1.7764,2
Human,13,1,1,44,Visual,TR,1.5,1.5,1.7457,2
Human,13,1,1,45,Visual,TR,1.5,1.5,1.7469,2
Human,13,1,1,46,Visual,TR,1.5,1.5,1.5106,2
Human,13,1,1,47,Visual,TR,1.5,1.5,1.5073,2
Human,13,1,1,48,Visual,TR,1.5,1.5,1.2052,2
Human,13,1,1,49,Visual,TR,1.5,1.5,1.5608,2
Human,13,1,1,50,Visual,TR,1.5,1.5,1.3232,2
Human,13,1,1,51,Visual,TR,1.5,1.5,3.3918,1
Human,13,1,1,52,Visual,TR,1.5,1.5,1.1853,2
Human,13,1,1,53,Visual,TR,1.5,1.5,1.3327,2
Human,13,1,1,54,Visual,TR,1.5,1.5,1.4061,2
Human,13,1,1,55,Visual,TR,1.5,1.5,1.2516,2
Human,13,1,1,56,Visual,TR,1.5,1.5,1.3248,2
Human,13,1,1,57,Visual,TR,1.5,1.5,1.346,2
Human,13,1,1,58,Visual,TR,1.5,1.5,1.4827,2
Human,13,1,1,59,Visual,TR,1.5,1.5,1.4227,2
Human,13,1,1,60,Visual,TR,1.5,1.5,1.3211,2
Human,14,1,1,1,Visual,TR,1.5,1.5,1.425,2
Human,14,1,1,2,Visual,TR,1.5,1.5,1.3508,2
Human,14,1,1,3,Visual,TR,1.5,1.5,1.2994,3
Human,14,1,1,4,Visual,TR,1.5,1.5,1.4376,3
Human,14,1,1,5,Visual,TR,1.5,1.5,1.2513,3
Human,14,1,1,6,Visual,TR,1.5,1.5,1.473,3
Human,14,1,1,7,Visual,TR,1.5,1.5,1.4982,2
Human,14,1,1,8,Visual,TR,1.5,1.5,1.2625,3
Human,14,1,1,9,Visual,TR,1.5,1.5,1.7985,3
Human,14,1,1,10,Visual,TR,1.5,1.5,1.4701,2
Human,14,1,1,11,Visual,TR,1.5,1.5,1.255,3
Human,14,1,1,12,Visual,TR,1.5,1.5,1.575,3
Human,14,1,1,13,Visual,TR,1.5,1.5,1.4882,3
Human,14,1,1,14,Visual,TR,1.5,1.5,1.4632,3
Human,14,1,1,15,Visual,TR,1.5,1.5,1.1742,2
Human,14,1,1,16,Visual,TR,1.5,1.5,1.6374,3
Human,14,1,1,17,Visual,TR,1.5,1.5,1.3804,3
Human,14,1,1,18,Visual,TR,1.5,1.5,1.1185,1
Human,14,1,1,19,Visual,TR,1.5,1.5,1.7892,2
Human,14,1,1,20,Visual,TR,1.5,1.5,2.0939,2
Human,14,1,1,21,Visual,TR,1.5,1.5,1.2226,2
Human,14,1,1,22,Visual,TR,1.5,1.5,1.4408,3
Human,14,1,1,23,Visual,TR,1.5,1.5,1.5711,3
Human,14,1,1,24,Visual,TR,1.5,1.5,1.0253,3
Human,14,1,1,25,Visual,TR,1.5,1.5,0.77509,2
Human,14,1,1,26,Visual,TR,1.5,1.5,1.9198,2
Human,14,1,1,27,Visual,TR,1.5,1.5,1.2403,3
Human,14,1,1,28,Visual,TR,1.5,1.5,1.1826,3
Human,14,1,1,29,Visual,TR,1.5,1.5,1.1733,3
Human,14,1,1,30,Visual,TR,1.5,1.5,1.2155,2
Human,14,1,1,31,Visual,TR,1.5,1.5,1.4242,2
Human,14,1,1,32,Visual,TR,1.5,1.5,1.0554,3
Human,14,1,1,33,Visual,TR,1.5,1.5,1.377,3
Human,14,1,1,34,Visual,TR,1.5,1.5,1.2747,2
Human,14,1,1,35,Visual,TR,1.5,1.5,1.1954,3
Human,14,1,1,36,Visual,TR,1.5,1.5,1.335,3
Human,14,1,1,37,Visual,TR,1.5,1.5,1.5386,2
Human,14,1,1,38,Visual,TR,1.5,1.5,1.2586,3
Human,14,1,1,39,Visual,TR,1.5,1.5,1.3789,2
Human,14,1,1,40,Visual,TR,1.5,1.5,1.1747,3
Human,14,1,1,41,Visual,TR,1.5,1.5,1.3643,1
Human,14,1,1,42,Visual,TR,1.5,1.5,1.3201,2
Human,14,1,1,43,Visual,TR,1.5,1.5,1.3138,2
Human,14,1,1,44,Visual,TR,1.5,1.5,1.2632,3
Human,14,1,1,45,Visual,TR,1.5,1.5,1.2867,3
Human,14,1,1,46,Visual,TR,1.5,1.5,1.0844,2
Human,14,1,1,47,Visual,TR,1.5,1.5,1.6061,2
Human,14,1,1,48,Visual,TR,1.5,1.5,1.2562,3
Human,14,1,1,49,Visual,TR,1.5,1.5,1.4453,3
Human,14,1,1,50,Visual,TR,1.5,1.5,1.6087,2
Human,14,1,1,51,Visual,TR,1.5,1.5,1.7655,3
Human,14,1,1,52,Visual,TR,1.5,1.5,1.4526,3
Human,14,1,1,53,Visual,TR,1.5,1.5,1.6067,3
Human,14,1,1,54,Visual,TR,1.5,1.5,1.5831,2
Human,14,1,1,55,Visual,TR,1.5,1.5,1.5085,1
Human,14,1,1,56,Visual,TR,1.5,1.5,1.5136,2
Human,14,1,1,57,Visual,TR,1.5,1.5,1.5009,2
Human,14,1,1,58,Visual,TR,1.5,1.5,1.5254,3
Human,14,1,1,59,Visual,TR,1.5,1.5,0.68268,1
Human,14,1,1,60,Visual,TR,1.5,1.5,1.3871,3
Human,15,1,1,1,Visual,TR,1.5,1.5,1.3512,3
Human,15,1,1,2,Visual,TR,1.5,1.5,0.99729,2
Human,15,1,1,3,Visual,TR,1.5,1.5,1.2184,2
Human,15,1,1,4,Visual,TR,1.5,1.5,1.016,1
Human,15,1,1,5,Visual,TR,1.5,1.5,1.7622,2
Human,15,1,1,6,Visual,TR,1.5,1.5,2.8417,1
