Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response,Condition,date,ToD,exclude
Human,11,1,3,26,Visual,TR,1,1,1.171584342,38,28.11.2017,1229,FALSE
Human,11,1,3,27,Visual,TR,1,1,1.070739499,38,28.11.2017,1229,FALSE
Human,11,1,3,28,Visual,TR,1,1,1.154323819,38,28.11.2017,1229,FALSE
Human,11,1,3,29,Visual,TR,1,1,1.288202702,38,28.11.2017,1229,FALSE
Human,11,1,3,30,Visual,TR,1,1,1.13773627,38,28.11.2017,1229,FALSE
Human,11,1,3,31,Visual,TR,1,1,1.054026654,38,28.11.2017,1229,FALSE
Human,11,1,3,32,Visual,TR,1,1,0.903341545,38,28.11.2017,1229,FALSE
Human,11,1,3,33,Visual,TR,1,1,1.002965341,38,28.11.2017,1229,FALSE
Human,11,1,3,34,Visual,TR,1,1,1.020805457,38,28.11.2017,1229,FALSE
Human,11,1,3,35,Visual,TR,1,1,1.054061327,38,28.11.2017,1229,FALSE
Human,11,1,3,36,Visual,TR,1,1,1.221296949,38,28.11.2017,1229,FALSE
Human,11,1,3,37,Visual,TR,1,1,1.421883791,38,28.11.2017,1229,FALSE
Human,11,1,3,38,Visual,TR,1,1,0.920250608,38,28.11.2017,1229,FALSE
Human,11,1,3,39,Visual,TR,1,1,1.221240999,38,28.11.2017,1229,FALSE
Human,11,1,3,40,Visual,TR,1,1,1.070780082,38,28.11.2017,1229,FALSE
Human,11,1,3,41,Visual,TR,1,1,0.80339584,38,28.11.2017,1229,FALSE
Human,11,1,3,42,Visual,TR,1,1,0.93730979,38,28.11.2017,1229,FALSE
Human,11,1,3,43,Visual,TR,1,1,1.087310105,38,28.11.2017,1229,FALSE
Human,11,1,3,44,Visual,TR,1,1,1.155538166,38,28.11.2017,1229,FALSE
Human,11,1,3,45,Visual,TR,1,1,1.271472915,38,28.11.2017,1229,FALSE
Human,11,1,3,46,Visual,TR,1,1,1.239265513,38,28.11.2017,1229,FALSE
Human,11,1,3,47,Visual,TR,1,1,1.438822406,38,28.11.2017,1229,FALSE
Human,11,1,3,48,Visual,TR,1,1,1.171094978,38,28.11.2017,1229,FALSE
Human,11,1,3,49,Visual,TR,1,1,1.505560704,38,28.11.2017,1229,FALSE
Human,12,2,1,0,Visual,TR,1,1,0.751798745,NaN,06.12.2017,1447,FALSE
Human,12,2,1,1,Visual,TR,1,1,0.820734629,NaN,06.12.2017,1447,FALSE
Human,12,2,1,2,Visual,TR,1,1,1.020913912,NaN,06.12.2017,1447,FALSE
Human,12,2,1,3,Visual,TR,1,1,0.788753211,NaN,06.12.2017,1447,FALSE
Human,12,2,1,4,Visual,TR,1,1,0.753561634,NaN,06.12.2017,1447,FALSE
Human,12,2,1,5,Visual,TR,1,1,0.836394944,NaN,06.12.2017,1447,FALSE
Human,12,2,1,6,Visual,TR,1,1,0.920762605,NaN,06.12.2017,1447,FALSE
Human,12,2,1,7,Visual,TR,1,1,0.837197582,NaN,06.12.2017,1447,FALSE
Human,12,2,1,8,Visual,TR,1,1,0.887795325,NaN,06.12.2017,1447,FALSE
Human,12,2,1,9,Visual,TR,1,1,0.80380475,NaN,06.12.2017,1447,FALSE
Human,12,2,1,10,Visual,TR,1,1,0.855278815,NaN,06.12.2017,1447,FALSE
Human,12,2,1,11,Visual,TR,1,1,0.870657399,NaN,06.12.2017,1447,FALSE
Human,12,2,1,12,Visual,TR,1,1,0.920802796,NaN,06.12.2017,1447,FALSE
Human,12,2,1,13,Visual,TR,1,1,1.138596388,NaN,06.12.2017,1447,FALSE
Human,12,2,1,14,Visual,TR,1,1,0.937559695,NaN,06.12.2017,1447,FALSE
Human,12,2,1,15,Visual,TR,1,1,1.021158999,NaN,06.12.2017,1447,FALSE
Human,12,2,1,16,Visual,TR,1,1,0.971056945,NaN,06.12.2017,1447,FALSE
Human,12,2,1,17,Visual,TR,1,1,1.088343421,NaN,06.12.2017,1447,FALSE
Human,12,2,1,18,Visual,TR,1,1,0.970985626,NaN,06.12.2017,1447,FALSE
Human,12,2,1,19,Visual,TR,1,1,0.920865447,NaN,06.12.2017,1447,FALSE
Human,12,2,1,20,Visual,TR,1,1,0.921344587,NaN,06.12.2017,1447,FALSE
Human,12,2,1,21,Visual,TR,1,1,0.987112866,NaN,06.12.2017,1447,FALSE
Human,12,2,1,22,Visual,TR,1,1,1.05475515,NaN,06.12.2017,1447,FALSE
Human,12,2,1,23,Visual,TR,1,1,1.022380097,NaN,06.12.2017,1447,FALSE
Human,12,2,1,24,Visual,TR,1,1,1.104848141,NaN,06.12.2017,1447,FALSE
Human,12,2,1,25,Visual,TR,1,1,0.920039561,NaN,06.12.2017,1447,FALSE
Human,12,2,1,26,Visual,TR,1,1,1.088164925,NaN,06.12.2017,1447,FALSE
Human,12,2,1,27,Visual,TR,1,1,0.904134553,NaN,06.12.2017,1447,FALSE
Human,12,2,1,28,Visual,TR,1,1,0.920885148,NaN,06.12.2017,1447,FALSE
Human,12,2,1,29,Visual,TR,1,1,0.904078601,NaN,06.12.2017,1447,FALSE
Human,12,2,1,30,Visual,TR,1,1,0.921928539,NaN,06.12.2017,1447,FALSE
Human,12,2,1,31,Visual,TR,1,1,0.770310259,NaN,06.12.2017,1447,FALSE
Human,12,2,1,32,Visual,TR,1,1,0.703404022,NaN,06.12.2017,1447,FALSE
Human,12,2,1,33,Visual,TR,1,1,0.687289785,NaN,06.12.2017,1447,FALSE
Human,12,2,1,34,Visual,TR,1,1,0.954187353,NaN,06.12.2017,1447,FALSE
Human,12,2,1,35,Visual,TR,1,1,0.886634514,NaN,06.12.2017,1447,FALSE
Human,12,2,1,36,Visual,TR,1,1,1.088646035,NaN,06.12.2017,1447,FALSE
Human,12,2,1,37,Visual,TR,1,1,1.105089681,NaN,06.12.2017,1447,FALSE
Human,12,2,1,38,Visual,TR,1,1,1.05462118,NaN,06.12.2017,1447,FALSE
Human,12,2,1,39,Visual,TR,1,1,1.088063659,NaN,06.12.2017,1447,FALSE
Human,12,2,1,40,Visual,TR,1,1,0.97098996,NaN,06.12.2017,1447,FALSE
Human,12,2,1,41,Visual,TR,1,1,0.987660173,NaN,06.12.2017,1447,FALSE
Human,12,2,1,42,Visual,TR,1,1,0.953688512,NaN,06.12.2017,1447,FALSE
Human,12,2,1,43,Visual,TR,1,1,0.920784277,NaN,06.12.2017,1447,FALSE
Human,12,2,1,44,Visual,TR,1,1,0.85517952,NaN,06.12.2017,1447,FALSE
Human,12,2,1,45,Visual,TR,1,1,0.922043201,NaN,06.12.2017,1447,FALSE
Human,12,2,1,46,Visual,TR,1,1,0.869755465,NaN,06.12.2017,1447,FALSE
Human,12,2,1,47,Visual,TR,1,1,0.920823286,NaN,06.12.2017,1447,FALSE
Human,12,2,1,48,Visual,TR,1,1,0.937563242,NaN,06.12.2017,1447,FALSE
Human,12,2,1,49,Visual,TR,1,1,0.98780557,NaN,06.12.2017,1447,FALSE
Human,12,2,2,0,Visual,TR,1,1,0.886330717,36,06.12.2017,1520,FALSE
Human,12,2,2,1,Visual,TR,1,1,0.971028969,36,06.12.2017,1520,FALSE
Human,12,2,2,2,Visual,TR,1,1,1.271199978,36,06.12.2017,1520,FALSE
Human,12,2,2,3,Visual,TR,1,1,1.123285577,36,06.12.2017,1520,FALSE
Human,12,2,2,4,Visual,TR,1,1,1.154370183,36,06.12.2017,1520,FALSE
Human,12,2,2,5,Visual,TR,1,1,0.937100651,36,06.12.2017,1520,FALSE
Human,12,2,2,6,Visual,TR,1,1,1.121806784,36,06.12.2017,1520,FALSE
Human,12,2,2,7,Visual,TR,1,1,0.988193295,36,06.12.2017,1520,FALSE
Human,12,2,2,8,Visual,TR,1,1,0.987543146,36,06.12.2017,1520,FALSE
Human,12,2,2,9,Visual,TR,1,1,1.054696834,36,06.12.2017,1520,FALSE
Human,12,2,2,10,Visual,TR,1,1,1.08807548,36,06.12.2017,1520,FALSE
Human,12,2,2,11,Visual,TR,1,1,1.104782338,36,06.12.2017,1520,FALSE
Human,12,2,2,12,Visual,TR,1,1,1.154312261,36,06.12.2017,1520,FALSE
Human,12,2,2,13,Visual,TR,1,1,0.887398537,36,06.12.2017,1520,FALSE
Human,12,2,2,14,Visual,TR,1,1,0.770342175,36,06.12.2017,1520,FALSE
Human,12,2,2,15,Visual,TR,1,1,0.82042571,36,06.12.2017,1520,FALSE
Human,12,2,2,16,Visual,TR,1,1,0.954255126,36,06.12.2017,1520,FALSE
Human,12,2,2,17,Visual,TR,1,1,1.137835516,36,06.12.2017,1520,FALSE
Human,12,2,2,18,Visual,TR,1,1,1.071385172,36,06.12.2017,1520,FALSE
Human,12,2,2,19,Visual,TR,1,1,0.955242171,36,06.12.2017,1520,FALSE
Human,12,2,2,20,Visual,TR,1,1,1.205291424,36,06.12.2017,1520,FALSE
Human,12,2,2,21,Visual,TR,1,1,1.138397009,36,06.12.2017,1520,FALSE
Human,12,2,2,22,Visual,TR,1,1,1.104872571,36,06.12.2017,1520,FALSE
Human,12,2,2,23,Visual,TR,1,1,1.054999448,36,06.12.2017,1520,FALSE
Human,12,2,2,24,Visual,TR,1,1,0.937424937,36,06.12.2017,1520,FALSE
Human,12,2,2,25,Visual,TR,1,1,0.988659432,36,06.12.2017,1520,FALSE
Human,12,2,2,26,Visual,TR,1,1,0.88735677,36,06.12.2017,1520,FALSE
Human,12,2,2,27,Visual,TR,1,1,1.02196873,36,06.12.2017,1520,FALSE
Human,12,2,2,28,Visual,TR,1,1,1.255317824,36,06.12.2017,1520,FALSE
Human,12,2,2,29,Visual,TR,1,1,1.104548678,36,06.12.2017,1520,FALSE
Human,12,2,2,30,Visual,TR,1,1,1.038376125,36,06.12.2017,1520,FALSE
Human,12,2,2,31,Visual,TR,1,1,0.937430848,36,06.12.2017,1520,FALSE
Human,12,2,2,32,Visual,TR,1,1,0.954165288,36,06.12.2017,1520,FALSE
Human,12,2,2,33,Visual,TR,1,1,1.071365864,36,06.12.2017,1520,FALSE
Human,12,2,2,34,Visual,TR,1,1,1.104452141,36,06.12.2017,1520,FALSE
Human,12,2,2,35,Visual,TR,1,1,1.205107807,36,06.12.2017,1520,FALSE
Human,12,2,2,36,Visual,TR,1,1,1.154983293,36,06.12.2017,1520,FALSE
Human,12,2,2,37,Visual,TR,1,1,1.42263464,36,06.12.2017,1520,FALSE
Human,12,2,2,38,Visual,TR,1,1,1.606641764,36,06.12.2017,1520,FALSE
Human,12,2,2,39,Visual,TR,1,1,1.789770202,36,06.12.2017,1520,FALSE
Human,12,2,2,40,Visual,TR,1,1,1.071411572,36,06.12.2017,1520,FALSE
Human,12,2,2,41,Visual,TR,1,1,1.188523098,36,06.12.2017,1520,FALSE
Human,12,2,2,42,Visual,TR,1,1,1.255339102,36,06.12.2017,1520,FALSE
Human,12,2,2,43,Visual,TR,1,1,1.154932069,36,06.12.2017,1520,FALSE
Human,12,2,2,44,Visual,TR,1,1,1.239214226,36,06.12.2017,1520,FALSE
Human,12,2,2,45,Visual,TR,1,1,1.556590146,36,06.12.2017,1520,FALSE
Human,12,2,2,46,Visual,TR,1,1,1.439317856,36,06.12.2017,1520,FALSE
Human,12,2,2,47,Visual,TR,1,1,1.606278469,36,06.12.2017,1520,FALSE
Human,12,2,2,48,Visual,TR,1,1,1.640049175,36,06.12.2017,1520,FALSE
Human,12,2,2,49,Visual,TR,1,1,1.422629912,36,06.12.2017,1520,FALSE
Human,12,2,3,0,Visual,TR,1,1,0.935978848,36,06.12.2017,1559,FALSE
Human,12,2,3,1,Visual,TR,1,1,0.937931265,36,06.12.2017,1559,FALSE
Human,12,2,3,2,Visual,TR,1,1,0.97106719,36,06.12.2017,1559,FALSE
Human,12,2,3,3,Visual,TR,1,1,1.004447019,36,06.12.2017,1559,FALSE
Human,12,2,3,4,Visual,TR,1,1,0.921054187,36,06.12.2017,1559,FALSE
Human,12,2,3,5,Visual,TR,1,1,1.104857598,36,06.12.2017,1559,FALSE
Human,12,2,3,6,Visual,TR,1,1,0.987703122,36,06.12.2017,1559,FALSE
Human,12,2,3,7,Visual,TR,1,1,1.103844941,36,06.12.2017,1559,FALSE
Human,12,2,3,8,Visual,TR,1,1,0.853934386,36,06.12.2017,1559,FALSE
Human,12,2,3,9,Visual,TR,1,1,0.937512412,36,06.12.2017,1559,FALSE
Human,12,2,3,10,Visual,TR,1,1,0.987695636,36,06.12.2017,1559,FALSE
Human,12,2,3,11,Visual,TR,1,1,0.787019087,36,06.12.2017,1559,FALSE
Human,12,2,3,12,Visual,TR,1,1,0.937546298,36,06.12.2017,1559,FALSE
Human,12,2,3,13,Visual,TR,1,1,0.95429847,36,06.12.2017,1559,FALSE
Human,12,2,3,14,Visual,TR,1,1,0.887354012,36,06.12.2017,1559,FALSE
Human,12,2,3,15,Visual,TR,1,1,0.803781109,36,06.12.2017,1559,FALSE
Human,12,2,3,16,Visual,TR,1,1,0.971015178,36,06.12.2017,1559,FALSE
Human,12,2,3,17,Visual,TR,1,1,1.121490772,36,06.12.2017,1559,FALSE
Human,12,2,3,18,Visual,TR,1,1,1.020766151,36,06.12.2017,1559,FALSE
Human,12,2,3,19,Visual,TR,1,1,1.104839078,36,06.12.2017,1559,FALSE
Human,12,2,3,20,Visual,TR,1,1,1.037689725,36,06.12.2017,1559,FALSE
Human,12,2,3,21,Visual,TR,1,1,1.054336296,36,06.12.2017,1559,FALSE
Human,12,2,3,22,Visual,TR,1,1,1.205180702,36,06.12.2017,1559,FALSE
Human,12,2,3,23,Visual,TR,1,1,1.021701184,36,06.12.2017,1559,FALSE
Human,12,2,3,24,Visual,TR,1,1,0.837859946,36,06.12.2017,1559,FALSE
Human,12,2,3,25,Visual,TR,1,1,0.903272022,36,06.12.2017,1559,FALSE
Human,12,2,3,26,Visual,TR,1,1,0.904238577,36,06.12.2017,1559,FALSE
Human,12,2,3,27,Visual,TR,1,1,0.937531719,36,06.12.2017,1559,FALSE
Human,12,2,3,28,Visual,TR,1,1,0.988381247,36,06.12.2017,1559,FALSE
Human,12,2,3,29,Visual,TR,1,1,0.870600265,36,06.12.2017,1559,FALSE
Human,12,2,3,30,Visual,TR,1,1,1.003463127,36,06.12.2017,1559,FALSE
Human,12,2,3,31,Visual,TR,1,1,1.070706653,36,06.12.2017,1559,FALSE
Human,12,2,3,32,Visual,TR,1,1,1.104926159,36,06.12.2017,1559,FALSE
Human,12,2,3,33,Visual,TR,1,1,1.054626302,36,06.12.2017,1559,FALSE
Human,12,2,3,34,Visual,TR,1,1,0.854305956,36,06.12.2017,1559,FALSE
Human,12,2,3,35,Visual,TR,1,1,1.00452149,36,06.12.2017,1559,FALSE
Human,12,2,3,36,Visual,TR,1,1,1.105437215,36,06.12.2017,1559,FALSE
Human,12,2,3,37,Visual,TR,1,1,1.171635775,36,06.12.2017,1559,FALSE
Human,12,2,3,38,Visual,TR,1,1,0.987681451,36,06.12.2017,1559,FALSE
Human,12,2,3,39,Visual,TR,1,1,1.004694863,36,06.12.2017,1559,FALSE
Human,12,2,3,40,Visual,TR,1,1,1.0713635,36,06.12.2017,1559,FALSE
Human,12,2,3,41,Visual,TR,1,1,1.121975428,36,06.12.2017,1559,FALSE
Human,12,2,3,42,Visual,TR,1,1,1.138254764,36,06.12.2017,1559,FALSE
Human,12,2,3,43,Visual,TR,1,1,0.987713761,36,06.12.2017,1559,FALSE
Human,12,2,3,44,Visual,TR,1,1,1.037912746,36,06.12.2017,1559,FALSE
Human,12,2,3,45,Visual,TR,1,1,1.021141662,36,06.12.2017,1559,FALSE
Human,12,2,3,46,Visual,TR,1,1,0.903813025,36,06.12.2017,1559,FALSE
Human,12,2,3,47,Visual,TR,1,1,0.988381247,36,06.12.2017,1559,FALSE
Human,12,2,3,48,Visual,TR,1,1,1.172739846,36,06.12.2017,1559,FALSE
Human,12,2,3,49,Visual,TR,1,1,1.205166517,36,06.12.2017,1559,FALSE
Human,12,1,1,0,Visual,TR,1,1,0.65056779,NaN,17.11.2017,1449,FALSE
Human,12,1,1,1,Visual,TR,1,1,0.900719303,NaN,17.11.2017,1449,FALSE
Human,12,1,1,2,Visual,TR,1,1,0.850688055,NaN,17.11.2017,1449,FALSE
Human,12,1,1,3,Visual,TR,1,1,1.001440655,NaN,17.11.2017,1449,FALSE
Human,12,1,1,4,Visual,TR,1,1,1.034080404,NaN,17.11.2017,1449,FALSE
Human,12,1,1,5,Visual,TR,1,1,1.117468182,NaN,17.11.2017,1449,FALSE
Human,12,1,1,6,Visual,TR,1,1,1.317579384,NaN,17.11.2017,1449,FALSE
Human,12,1,1,7,Visual,TR,1,1,1.035063959,NaN,17.11.2017,1449,FALSE
Human,12,1,1,8,Visual,TR,1,1,0.984131119,NaN,17.11.2017,1449,FALSE
Human,12,1,1,9,Visual,TR,1,1,1.284819055,NaN,17.11.2017,1449,FALSE
Human,12,1,1,10,Visual,TR,1,1,1.150667879,NaN,17.11.2017,1449,FALSE
Human,12,1,1,11,Visual,TR,1,1,1.234276327,NaN,17.11.2017,1449,FALSE
Human,12,1,1,12,Visual,TR,1,1,1.117481974,NaN,17.11.2017,1449,FALSE
Human,12,1,1,13,Visual,TR,1,1,1.134132655,NaN,17.11.2017,1449,FALSE
Human,12,1,1,14,Visual,TR,1,1,1.184101249,NaN,17.11.2017,1449,FALSE
Human,12,1,1,15,Visual,TR,1,1,1.284192512,NaN,17.11.2017,1449,FALSE
Human,12,1,1,16,Visual,TR,1,1,1.084106136,NaN,17.11.2017,1449,FALSE
Human,12,1,1,17,Visual,TR,1,1,1.117455179,NaN,17.11.2017,1449,FALSE
Human,12,1,1,18,Visual,TR,1,1,1.184903934,NaN,17.11.2017,1449,FALSE
Human,12,1,1,19,Visual,TR,1,1,1.351366613,NaN,17.11.2017,1449,FALSE
Human,12,1,1,20,Visual,TR,1,1,1.517826927,NaN,17.11.2017,1449,FALSE
Human,12,1,1,21,Visual,TR,1,1,1.350790508,NaN,17.11.2017,1449,FALSE
Human,12,1,1,22,Visual,TR,1,1,1.418693606,NaN,17.11.2017,1449,FALSE
Human,12,1,1,23,Visual,TR,1,1,1.367561376,NaN,17.11.2017,1449,FALSE
Human,12,1,1,24,Visual,TR,1,1,1.584303162,NaN,17.11.2017,1449,FALSE
Human,12,1,1,25,Visual,TR,1,1,0.817380781,NaN,17.11.2017,1449,FALSE
Human,12,1,1,26,Visual,TR,1,1,0.883999269,NaN,17.11.2017,1449,FALSE
Human,12,1,1,27,Visual,TR,1,1,1.000974885,NaN,17.11.2017,1449,FALSE
Human,12,1,1,28,Visual,TR,1,1,1.034040999,NaN,17.11.2017,1449,FALSE
Human,12,1,1,29,Visual,TR,1,1,0.967839813,NaN,17.11.2017,1449,FALSE
Human,12,1,1,30,Visual,TR,1,1,0.934097112,NaN,17.11.2017,1449,FALSE
Human,12,1,1,31,Visual,TR,1,1,1.001284217,NaN,17.11.2017,1449,FALSE
Human,12,1,1,32,Visual,TR,1,1,1.217550776,NaN,17.11.2017,1449,FALSE
Human,12,1,1,33,Visual,TR,1,1,1.384184473,NaN,17.11.2017,1449,FALSE
Human,12,1,1,34,Visual,TR,1,1,1.150793188,NaN,17.11.2017,1449,FALSE
Human,12,1,1,35,Visual,TR,1,1,1.401154731,NaN,17.11.2017,1449,FALSE
Human,12,1,1,36,Visual,TR,1,1,1.267889779,NaN,17.11.2017,1449,FALSE
Human,12,1,1,37,Visual,TR,1,1,1.200859507,NaN,17.11.2017,1449,FALSE
Human,12,1,1,38,Visual,TR,1,1,1.467407538,NaN,17.11.2017,1449,FALSE
Human,12,1,1,39,Visual,TR,1,1,1.36881131,NaN,17.11.2017,1449,FALSE
Human,12,1,1,40,Visual,TR,1,1,1.568275477,NaN,17.11.2017,1449,FALSE
Human,12,1,1,41,Visual,TR,1,1,1.384255403,NaN,17.11.2017,1449,FALSE
Human,12,1,1,42,Visual,TR,1,1,1.350948917,NaN,17.11.2017,1449,FALSE
Human,12,1,1,43,Visual,TR,1,1,1.667713795,NaN,17.11.2017,1449,FALSE
Human,12,1,1,44,Visual,TR,1,1,1.601511821,NaN,17.11.2017,1449,FALSE
Human,12,1,1,45,Visual,TR,1,1,1.067504317,NaN,17.11.2017,1449,FALSE
Human,12,1,1,46,Visual,TR,1,1,1.01771147,NaN,17.11.2017,1449,FALSE
Human,12,1,1,47,Visual,TR,1,1,1.234056052,NaN,17.11.2017,1449,FALSE
Human,12,1,1,48,Visual,TR,1,1,1.350864984,NaN,17.11.2017,1449,FALSE
Human,12,1,1,49,Visual,TR,1,1,1.184144989,NaN,17.11.2017,1449,FALSE
Human,12,1,2,0,Visual,TR,1,1,0.650677337,38,17.11.2017,1530,FALSE
Human,12,1,2,1,Visual,TR,1,1,0.968166482,38,17.11.2017,1530,FALSE
Human,12,1,2,2,Visual,TR,1,1,0.933902056,38,17.11.2017,1530,FALSE
Human,12,1,2,3,Visual,TR,1,1,1.034090255,38,17.11.2017,1530,FALSE
Human,12,1,2,4,Visual,TR,1,1,0.767308946,38,17.11.2017,1530,FALSE
Human,12,1,2,5,Visual,TR,1,1,0.867631911,38,17.11.2017,1530,FALSE
Human,12,1,2,6,Visual,TR,1,1,1.001259785,38,17.11.2017,1530,FALSE
Human,12,1,2,7,Visual,TR,1,1,0.933986383,38,17.11.2017,1530,FALSE
Human,12,1,2,8,Visual,TR,1,1,0.850708545,38,17.11.2017,1530,FALSE
Human,12,1,2,9,Visual,TR,1,1,0.98419062,38,17.11.2017,1530,FALSE
Human,12,1,2,10,Visual,TR,1,1,0.984072011,38,17.11.2017,1530,FALSE
Human,12,1,2,11,Visual,TR,1,1,0.850356263,38,17.11.2017,1530,FALSE
Human,12,1,2,12,Visual,TR,1,1,0.833971567,38,17.11.2017,1530,FALSE
Human,12,1,2,13,Visual,TR,1,1,0.883968927,38,17.11.2017,1530,FALSE
Human,12,1,2,14,Visual,TR,1,1,0.833936496,38,17.11.2017,1530,FALSE
Human,12,1,2,15,Visual,TR,1,1,0.884083202,38,17.11.2017,1530,FALSE
Human,12,1,2,16,Visual,TR,1,1,0.80118326,38,17.11.2017,1530,FALSE
Human,12,1,2,17,Visual,TR,1,1,0.817246016,38,17.11.2017,1530,FALSE
Human,12,1,2,18,Visual,TR,1,1,0.967396504,38,17.11.2017,1530,FALSE
Human,12,1,2,19,Visual,TR,1,1,0.834655248,38,17.11.2017,1530,FALSE
Human,12,1,2,20,Visual,TR,1,1,1.050551003,38,17.11.2017,1530,FALSE
Human,12,1,2,21,Visual,TR,1,1,0.933973379,38,17.11.2017,1530,FALSE
Human,12,1,2,22,Visual,TR,1,1,1.184149324,38,17.11.2017,1530,FALSE
Human,12,1,2,23,Visual,TR,1,1,1.150788065,38,17.11.2017,1530,FALSE
Human,12,1,2,24,Visual,TR,1,1,1.034093408,38,17.11.2017,1530,FALSE
Human,12,1,2,25,Visual,TR,1,1,1.0507831,38,17.11.2017,1530,FALSE
Human,12,1,2,26,Visual,TR,1,1,0.933736948,38,17.11.2017,1530,FALSE
Human,12,1,2,27,Visual,TR,1,1,1.000745941,38,17.11.2017,1530,FALSE
Human,12,1,2,28,Visual,TR,1,1,1.018892051,38,17.11.2017,1530,FALSE
Human,12,1,2,29,Visual,TR,1,1,1.051029777,38,17.11.2017,1530,FALSE
Human,12,1,2,30,Visual,TR,1,1,1.100825382,38,17.11.2017,1530,FALSE
Human,12,1,2,31,Visual,TR,1,1,1.117460301,38,17.11.2017,1530,FALSE
Human,12,1,2,32,Visual,TR,1,1,1.050774431,38,17.11.2017,1530,FALSE
Human,12,1,2,33,Visual,TR,1,1,0.867404937,38,17.11.2017,1530,FALSE
Human,12,1,2,34,Visual,TR,1,1,1.01713576,38,17.11.2017,1530,FALSE
Human,12,1,2,35,Visual,TR,1,1,1.083678589,38,17.11.2017,1530,FALSE
Human,12,1,2,36,Visual,TR,1,1,1.084346508,38,17.11.2017,1530,FALSE
Human,12,1,2,37,Visual,TR,1,1,1.050743301,38,17.11.2017,1530,FALSE
Human,12,1,2,38,Visual,TR,1,1,1.150756935,38,17.11.2017,1530,FALSE
Human,12,1,2,39,Visual,TR,1,1,1.200797247,38,17.11.2017,1530,FALSE
Human,12,1,2,40,Visual,TR,1,1,1.050764974,38,17.11.2017,1530,FALSE
Human,12,1,2,41,Visual,TR,1,1,1.100802527,38,17.11.2017,1530,FALSE
Human,12,1,2,42,Visual,TR,1,1,1.151011099,38,17.11.2017,1530,FALSE
Human,12,1,2,43,Visual,TR,1,1,1.017480555,38,17.11.2017,1530,FALSE
Human,12,1,2,44,Visual,TR,1,1,1.13374412,38,17.11.2017,1530,FALSE
Human,12,1,2,45,Visual,TR,1,1,1.501082462,38,17.11.2017,1530,FALSE
Human,12,1,2,46,Visual,TR,1,1,1.084119139,38,17.11.2017,1530,FALSE
Human,12,1,2,47,Visual,TR,1,1,0.984036546,38,17.11.2017,1530,FALSE
Human,12,1,2,48,Visual,TR,1,1,1.05076852,38,17.11.2017,1530,FALSE
Human,12,1,2,49,Visual,TR,1,1,0.884172258,38,17.11.2017,1530,FALSE
Human,12,1,3,0,Visual,TR,1,1,0.600680765,38,17.11.2017,1600,FALSE
Human,12,1,3,1,Visual,TR,1,1,0.66728743,38,17.11.2017,1600,FALSE
Human,12,1,3,2,Visual,TR,1,1,0.635122121,38,17.11.2017,1600,FALSE
Human,12,1,3,3,Visual,TR,1,1,0.584862322,38,17.11.2017,1600,FALSE
Human,12,1,3,4,Visual,TR,1,1,0.78397933,38,17.11.2017,1600,FALSE
Human,12,1,3,5,Visual,TR,1,1,0.467170318,38,17.11.2017,1600,FALSE
Human,12,1,3,6,Visual,TR,1,1,0.833916399,38,17.11.2017,1600,FALSE
Human,12,1,3,7,Visual,TR,1,1,0.867317851,38,17.11.2017,1600,FALSE
Human,12,1,3,8,Visual,TR,1,1,0.717270604,38,17.11.2017,1600,FALSE
Human,12,1,3,9,Visual,TR,1,1,0.700536778,38,17.11.2017,1600,FALSE
Human,12,1,3,10,Visual,TR,1,1,0.667452538,38,17.11.2017,1600,FALSE
Human,12,1,3,11,Visual,TR,1,1,0.850680568,38,17.11.2017,1600,FALSE
Human,12,1,3,12,Visual,TR,1,1,0.717285972,38,17.11.2017,1600,FALSE
Human,12,1,3,13,Visual,TR,1,1,0.584123868,38,17.11.2017,1600,FALSE
Human,12,1,3,14,Visual,TR,1,1,0.633900559,38,17.11.2017,1600,FALSE
Human,12,1,3,15,Visual,TR,1,1,0.567268279,38,17.11.2017,1600,FALSE
Human,12,1,3,16,Visual,TR,1,1,0.833912459,38,17.11.2017,1600,FALSE
Human,12,1,3,17,Visual,TR,1,1,0.934114844,38,17.11.2017,1600,FALSE
Human,12,1,3,18,Visual,TR,1,1,0.917616267,38,17.11.2017,1600,FALSE
Human,12,1,3,19,Visual,TR,1,1,0.950721786,38,17.11.2017,1600,FALSE
Human,12,1,3,20,Visual,TR,1,1,0.866746475,38,17.11.2017,1600,FALSE
Human,12,1,3,21,Visual,TR,1,1,0.767425191,38,17.11.2017,1600,FALSE
Human,12,1,3,22,Visual,TR,1,1,0.633796135,38,17.11.2017,1600,FALSE
Human,12,1,3,23,Visual,TR,1,1,1.017435239,38,17.11.2017,1600,FALSE
Human,12,1,3,24,Visual,TR,1,1,0.600596832,38,17.11.2017,1600,FALSE
Human,12,1,3,25,Visual,TR,1,1,0.750770569,38,17.11.2017,1600,FALSE
Human,12,1,3,26,Visual,TR,1,1,0.783965144,38,17.11.2017,1600,FALSE
Human,12,1,3,27,Visual,TR,1,1,1.067537417,38,17.11.2017,1600,FALSE
Human,12,1,3,28,Visual,TR,1,1,0.95074267,38,17.11.2017,1600,FALSE
Human,12,1,3,29,Visual,TR,1,1,0.867364349,38,17.11.2017,1600,FALSE
Human,12,1,3,30,Visual,TR,1,1,0.783945441,38,17.11.2017,1600,FALSE
