Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response,Confidence
Human,7,1,2,26,Visual,TR,4.2,4.2,1.3396,1
Human,7,1,2,27,Visual,TR,4.2,4.2,3.0653,2
Human,7,1,2,28,Visual,TR,4.2,4.2,3.9031,2
Human,7,1,2,29,Visual,TR,4.2,4.2,4.9059,2
Human,7,1,2,30,Visual,TR,4.2,4.2,3.0363,1
Human,7,1,2,31,Visual,TR,4.2,4.2,3.5997,1
Human,7,1,2,32,Visual,TR,4.2,4.2,3.067,2
Human,7,1,2,33,Visual,TR,4.2,4.2,3.2189,1
Human,7,1,2,34,Visual,TR,4.2,4.2,4.0894,2
Human,7,1,2,35,Visual,TR,4.2,4.2,4.788,1
Human,7,1,2,36,Visual,TR,4.2,4.2,4.8664,2
Human,7,1,2,37,Visual,TR,4.2,4.2,3.591,2
Human,7,1,2,38,Visual,TR,4.2,4.2,2.22,1
Human,7,1,2,39,Visual,TR,4.2,4.2,4.3205,2
Human,7,1,2,40,Visual,TR,4.2,4.2,4.2935,2
Human,7,1,2,41,Visual,TR,4.2,4.2,3.1437,2
Human,7,1,2,42,Visual,TR,4.2,4.2,3.0179,2
Human,7,1,2,43,Visual,TR,4.2,4.2,3.595,3
Human,7,1,2,44,Visual,TR,4.2,4.2,4.5911,2
Human,7,1,2,45,Visual,TR,4.2,4.2,3.224,2
Human,7,1,2,46,Visual,TR,4.2,4.2,3.8407,2
Human,7,1,2,47,Visual,TR,4.2,4.2,3.9667,1
Human,7,1,2,48,Visual,TR,4.2,4.2,3.1995,1
Human,7,1,2,49,Visual,TR,4.2,4.2,4.1914,1
Human,7,1,2,50,Visual,TR,4.2,4.2,2.9261,2
Human,7,1,2,51,Visual,TR,4.2,4.2,3.2462,1
Human,7,1,2,52,Visual,TR,4.2,4.2,3.3778,1
Human,7,1,2,53,Visual,TR,4.2,4.2,2.8068,1
Human,7,1,2,54,Visual,TR,4.2,4.2,3.1212,1
Human,7,1,2,55,Visual,TR,4.2,4.2,3.7417,1
Human,7,1,2,56,Visual,TR,4.2,4.2,4.3937,2
Human,7,1,2,57,Visual,TR,4.2,4.2,4.0271,2
Human,7,1,2,58,Visual,TR,4.2,4.2,3.639,1
Human,7,1,2,59,Visual,TR,4.2,4.2,2.884,1
Human,7,1,2,60,Visual,TR,4.2,4.2,2.6885,2
Human,7,1,3,1,Visual,TR,NaN,2.1,2.7627,1
Human,7,1,3,2,Visual,TR,NaN,2.1,3.3118,2
Human,7,1,3,3,Visual,TR,NaN,2.1,3.1127,2
Human,7,1,3,4,Visual,TR,NaN,2.1,3.0623,2
Human,7,1,3,5,Visual,TR,NaN,4.2,2.9922,2
Human,7,1,3,6,Visual,TR,NaN,4.2,3.3078,2
Human,7,1,3,7,Visual,TR,NaN,2.1,2.9597,2
Human,7,1,3,8,Visual,TR,NaN,2.1,3.2499,2
Human,7,1,3,9,Visual,TR,NaN,2.1,1.27,2
Human,7,1,3,10,Visual,TR,NaN,2.1,4.2482,2
Human,7,1,3,11,Visual,TR,NaN,2.1,4.322,2
Human,7,1,3,12,Visual,TR,NaN,4.2,3.4669,2
Human,7,1,3,13,Visual,TR,NaN,4.2,3.5373,2
Human,7,1,3,14,Visual,TR,NaN,2.1,3.6586,2
Human,7,1,3,15,Visual,TR,NaN,4.2,3.1112,2
Human,7,1,3,16,Visual,TR,NaN,4.2,2.703,2
Human,7,1,3,17,Visual,TR,NaN,2.1,1.7961,2
Human,7,1,3,18,Visual,TR,NaN,2.1,2.5515,2
Human,7,1,3,19,Visual,TR,NaN,4.2,3.6703,2
Human,7,1,3,20,Visual,TR,NaN,4.2,2.7469,1
Human,7,1,3,21,Visual,TR,NaN,4.2,3.0992,2
Human,7,1,3,22,Visual,TR,NaN,4.2,4.1111,3
Human,7,1,3,23,Visual,TR,NaN,4.2,3.569,2
Human,7,1,3,24,Visual,TR,NaN,2.1,3.9575,2
Human,7,1,3,25,Visual,TR,NaN,2.1,0.92537,1
Human,7,1,3,26,Visual,TR,NaN,2.1,1.4977,2
Human,7,1,3,27,Visual,TR,NaN,2.1,1.6743,2
Human,7,1,3,28,Visual,TR,NaN,4.2,2.8706,2
Human,7,1,3,29,Visual,TR,NaN,2.1,2.3218,2
Human,7,1,3,30,Visual,TR,NaN,4.2,3.8726,2
Human,7,1,3,31,Visual,TR,NaN,4.2,2.4811,1
Human,7,1,3,32,Visual,TR,NaN,4.2,2.6278,2
Human,7,1,3,33,Visual,TR,NaN,2.1,1.5985,2
Human,7,1,3,34,Visual,TR,NaN,4.2,2.6917,2
Human,7,1,3,35,Visual,TR,NaN,4.2,2.8211,2
Human,7,1,3,36,Visual,TR,NaN,2.1,2.4884,1
Human,7,1,3,37,Visual,TR,NaN,2.1,1.9599,2
Human,7,1,3,38,Visual,TR,NaN,2.1,3.0787,2
Human,7,1,3,39,Visual,TR,NaN,2.1,2.7814,2
Human,7,1,3,40,Visual,TR,NaN,4.2,3.638,2
Human,7,1,3,41,Visual,TR,NaN,2.1,1.275,2
Human,7,1,3,42,Visual,TR,NaN,2.1,3.4786,2
Human,7,1,3,43,Visual,TR,NaN,4.2,3.1501,2
Human,7,1,3,44,Visual,TR,NaN,4.2,3.3372,2
Human,7,1,3,45,Visual,TR,NaN,2.1,4.1762,1
Human,7,1,3,46,Visual,TR,NaN,4.2,3.1094,1
Human,7,1,3,47,Visual,TR,NaN,4.2,3.1665,2
Human,7,1,3,48,Visual,TR,NaN,2.1,3.0076,2
Human,7,1,3,49,Visual,TR,NaN,4.2,4.0444,2
Human,7,1,3,50,Visual,TR,NaN,2.1,1.4749,2
Human,7,1,3,51,Visual,TR,NaN,4.2,3.1446,2
Human,7,1,3,52,Visual,TR,NaN,2.1,3.8626,2
Human,7,1,3,53,Visual,TR,NaN,2.1,2.0726,2
Human,7,1,3,54,Visual,TR,NaN,2.1,1.6593,2
Human,7,1,3,55,Visual,TR,NaN,4.2,2.6971,2
Human,7,1,3,56,Visual,TR,NaN,4.2,2.6481,3
Human,7,1,3,57,Visual,TR,NaN,4.2,3.0994,2
Human,7,1,3,58,Visual,TR,NaN,2.1,2.6818,2
Human,7,1,3,59,Visual,TR,NaN,2.1,2.0065,2
Human,7,1,3,60,Visual,TR,NaN,2.1,1.5803,2
Human,7,1,3,61,Visual,TR,NaN,4.2,3.5625,2
Human,7,1,3,62,Visual,TR,NaN,4.2,2.8629,2
Human,7,1,3,63,Visual,TR,NaN,4.2,3.8349,2
Human,7,1,3,64,Visual,TR,NaN,2.1,2.9842,2
Human,7,1,3,65,Visual,TR,NaN,2.1,2.7604,2
Human,7,1,3,66,Visual,TR,NaN,4.2,3.0793,2
Human,7,1,3,67,Visual,TR,NaN,2.1,1.9566,1
Human,7,1,3,68,Visual,TR,NaN,2.1,1.9483,2
Human,7,1,3,69,Visual,TR,NaN,4.2,4.5281,2
Human,7,1,3,70,Visual,TR,NaN,4.2,4.1235,2
Human,7,1,3,71,Visual,TR,NaN,4.2,5.1557,2
Human,7,1,3,72,Visual,TR,NaN,4.2,3.2715,1
Human,7,1,3,73,Visual,TR,NaN,4.2,3.6612,2
Human,7,1,3,74,Visual,TR,NaN,2.1,4.2146,2
Human,7,1,3,75,Visual,TR,NaN,2.1,3.6404,2
Human,7,1,3,76,Visual,TR,NaN,4.2,2.3273,2
Human,7,1,3,77,Visual,TR,NaN,2.1,1.079,1
Human,7,1,3,78,Visual,TR,NaN,4.2,2.4007,1
Human,7,1,3,79,Visual,TR,NaN,4.2,3.1817,2
Human,7,1,3,80,Visual,TR,NaN,4.2,2.9504,2
Human,7,1,3,81,Visual,TR,NaN,4.2,2.521,2
Human,7,1,3,82,Visual,TR,NaN,4.2,3.1109,2
Human,7,1,3,83,Visual,TR,NaN,2.1,5.4702,1
Human,7,1,3,84,Visual,TR,NaN,4.2,4.6271,2
Human,7,1,3,85,Visual,TR,NaN,2.1,3.0461,2
Human,7,1,3,86,Visual,TR,NaN,2.1,1.1977,2
Human,7,1,3,87,Visual,TR,NaN,2.1,1.4584,2
Human,7,1,3,88,Visual,TR,NaN,4.2,3.619,3
Human,7,1,3,89,Visual,TR,NaN,4.2,4.0182,2
Human,7,1,3,90,Visual,TR,NaN,2.1,1.5753,2
Human,8,1,1,1,Visual,TR,2.1,2.1,1.3137,2
Human,8,1,1,2,Visual,TR,2.1,2.1,1.3197,2
Human,8,1,1,3,Visual,TR,2.1,2.1,1.7208,2
Human,8,1,1,4,Visual,TR,2.1,2.1,1.6456,2
Human,8,1,1,5,Visual,TR,2.1,2.1,1.6121,2
Human,8,1,1,6,Visual,TR,2.1,2.1,1.9286,1
Human,8,1,1,7,Visual,TR,2.1,2.1,1.3895,2
Human,8,1,1,8,Visual,TR,2.1,2.1,1.9519,2
Human,8,1,1,9,Visual,TR,2.1,2.1,1.7401,2
Human,8,1,1,10,Visual,TR,2.1,2.1,1.5731,2
Human,8,1,1,11,Visual,TR,2.1,2.1,1.9949,2
Human,8,1,1,12,Visual,TR,2.1,2.1,1.8847,2
Human,8,1,1,13,Visual,TR,2.1,2.1,1.4183,2
Human,8,1,1,14,Visual,TR,2.1,2.1,1.4889,2
Human,8,1,1,15,Visual,TR,2.1,2.1,1.2779,2
Human,8,1,1,16,Visual,TR,2.1,2.1,1.4982,2
Human,8,1,1,17,Visual,TR,2.1,2.1,1.6478,2
Human,8,1,1,18,Visual,TR,2.1,2.1,1.7433,2
Human,8,1,1,19,Visual,TR,2.1,2.1,1.4785,2
Human,8,1,1,20,Visual,TR,2.1,2.1,1.7827,2
Human,8,1,1,21,Visual,TR,2.1,2.1,1.7825,3
Human,8,1,1,22,Visual,TR,2.1,2.1,1.5148,2
Human,8,1,1,23,Visual,TR,2.1,2.1,1.8575,2
Human,8,1,1,24,Visual,TR,2.1,2.1,1.3676,2
Human,8,1,1,25,Visual,TR,2.1,2.1,1.8189,2
Human,8,1,1,26,Visual,TR,2.1,2.1,3.9867,1
Human,8,1,1,27,Visual,TR,2.1,2.1,1.9225,2
Human,8,1,1,28,Visual,TR,2.1,2.1,1.6564,2
Human,8,1,1,29,Visual,TR,2.1,2.1,1.9806,2
Human,8,1,1,30,Visual,TR,2.1,2.1,1.6956,3
Human,8,1,1,31,Visual,TR,2.1,2.1,1.8836,2
Human,8,1,1,32,Visual,TR,2.1,2.1,2.2932,2
Human,8,1,1,33,Visual,TR,2.1,2.1,2.6866,1
Human,8,1,1,34,Visual,TR,2.1,2.1,1.8188,2
Human,8,1,1,35,Visual,TR,2.1,2.1,1.7938,2
Human,8,1,1,36,Visual,TR,2.1,2.1,1.5259,2
Human,8,1,1,37,Visual,TR,2.1,2.1,1.7391,2
Human,8,1,1,38,Visual,TR,2.1,2.1,2.1546,2
Human,8,1,1,39,Visual,TR,2.1,2.1,2.202,2
Human,8,1,1,40,Visual,TR,2.1,2.1,1.7737,2
Human,8,1,1,41,Visual,TR,2.1,2.1,1.7834,3
Human,8,1,1,42,Visual,TR,2.1,2.1,1.6721,2
Human,8,1,1,43,Visual,TR,2.1,2.1,1.6878,2
Human,8,1,1,44,Visual,TR,2.1,2.1,1.4764,2
Human,8,1,1,45,Visual,TR,2.1,2.1,1.7674,2
Human,8,1,1,46,Visual,TR,2.1,2.1,1.6906,2
Human,8,1,1,47,Visual,TR,2.1,2.1,2.0368,2
Human,8,1,1,48,Visual,TR,2.1,2.1,1.3853,2
Human,8,1,1,49,Visual,TR,2.1,2.1,1.5088,2
Human,8,1,1,50,Visual,TR,2.1,2.1,1.8822,1
Human,8,1,1,51,Visual,TR,2.1,2.1,1.8182,2
Human,8,1,1,52,Visual,TR,2.1,2.1,1.6792,2
Human,8,1,1,53,Visual,TR,2.1,2.1,1.7837,2
Human,8,1,1,54,Visual,TR,2.1,2.1,1.8555,2
Human,8,1,1,55,Visual,TR,2.1,2.1,2.0944,2
Human,8,1,1,56,Visual,TR,2.1,2.1,1.9831,2
Human,8,1,1,57,Visual,TR,2.1,2.1,1.2135,3
Human,8,1,1,58,Visual,TR,2.1,2.1,1.6704,2
Human,8,1,1,59,Visual,TR,2.1,2.1,1.8342,2
Human,8,1,1,60,Visual,TR,2.1,2.1,1.6787,2
Human,8,1,2,1,Visual,TR,4.2,4.2,3.7747,2
Human,8,1,2,2,Visual,TR,4.2,4.2,3.5281,2
Human,8,1,2,3,Visual,TR,4.2,4.2,3.1953,2
Human,8,1,2,4,Visual,TR,4.2,4.2,3.9514,2
Human,8,1,2,5,Visual,TR,4.2,4.2,3.8634,2
Human,8,1,2,6,Visual,TR,4.2,4.2,3.6813,2
Human,8,1,2,7,Visual,TR,4.2,4.2,3.6054,2
Human,8,1,2,8,Visual,TR,4.2,4.2,4.2484,2
Human,8,1,2,9,Visual,TR,4.2,4.2,3.2636,2
Human,8,1,2,10,Visual,TR,4.2,4.2,3.1783,2
Human,8,1,2,11,Visual,TR,4.2,4.2,4.1182,2
Human,8,1,2,12,Visual,TR,4.2,4.2,3.835,1
Human,8,1,2,13,Visual,TR,4.2,4.2,3.1911,2
Human,8,1,2,14,Visual,TR,4.2,4.2,3.7066,2
Human,8,1,2,15,Visual,TR,4.2,4.2,3.4421,2
Human,8,1,2,16,Visual,TR,4.2,4.2,3.4033,2
Human,8,1,2,17,Visual,TR,4.2,4.2,3.6721,2
Human,8,1,2,18,Visual,TR,4.2,4.2,4.1308,2
Human,8,1,2,19,Visual,TR,4.2,4.2,3.3846,2
Human,8,1,2,20,Visual,TR,4.2,4.2,3.6537,2
Human,8,1,2,21,Visual,TR,4.2,4.2,4.5475,2
Human,8,1,2,22,Visual,TR,4.2,4.2,3.3916,2
Human,8,1,2,23,Visual,TR,4.2,4.2,4.4873,2
Human,8,1,2,24,Visual,TR,4.2,4.2,3.5802,2
Human,8,1,2,25,Visual,TR,4.2,4.2,3.0576,2
Human,8,1,2,26,Visual,TR,4.2,4.2,3.7144,2
Human,8,1,2,27,Visual,TR,4.2,4.2,4.4274,3
Human,8,1,2,28,Visual,TR,4.2,4.2,3.718,2
Human,8,1,2,29,Visual,TR,4.2,4.2,4.1664,2
Human,8,1,2,30,Visual,TR,4.2,4.2,5.017,1
Human,8,1,2,31,Visual,TR,4.2,4.2,3.4691,2
Human,8,1,2,32,Visual,TR,4.2,4.2,3.3316,2
Human,8,1,2,33,Visual,TR,4.2,4.2,3.5146,2
Human,8,1,2,34,Visual,TR,4.2,4.2,3.6542,2
Human,8,1,2,35,Visual,TR,4.2,4.2,3.4484,2
Human,8,1,2,36,Visual,TR,4.2,4.2,3.5137,1
Human,8,1,2,37,Visual,TR,4.2,4.2,3.7134,2
Human,8,1,2,38,Visual,TR,4.2,4.2,4.2523,2
Human,8,1,2,39,Visual,TR,4.2,4.2,3.4769,2
Human,8,1,2,40,Visual,TR,4.2,4.2,3.7297,2
Human,8,1,2,41,Visual,TR,4.2,4.2,4.0647,2
Human,8,1,2,42,Visual,TR,4.2,4.2,3.7392,2
Human,8,1,2,43,Visual,TR,4.2,4.2,4.5738,2
Human,8,1,2,44,Visual,TR,4.2,4.2,3.9387,1
Human,8,1,2,45,Visual,TR,4.2,4.2,2.9332,3
Human,8,1,2,46,Visual,TR,4.2,4.2,4.6411,2
Human,8,1,2,47,Visual,TR,4.2,4.2,4.0619,2
Human,8,1,2,48,Visual,TR,4.2,4.2,4.2845,2
Human,8,1,2,49,Visual,TR,4.2,4.2,2.7023,2
Human,8,1,2,50,Visual,TR,4.2,4.2,4.4366,2
Human,8,1,2,51,Visual,TR,4.2,4.2,3.3837,2
Human,8,1,2,52,Visual,TR,4.2,4.2,4.6355,1
Human,8,1,2,53,Visual,TR,4.2,4.2,2.8496,2
Human,8,1,2,54,Visual,TR,4.2,4.2,4.424,2
Human,8,1,2,55,Visual,TR,4.2,4.2,3.8997,2
Human,8,1,2,56,Visual,TR,4.2,4.2,3.7236,2
Human,8,1,2,57,Visual,TR,4.2,4.2,3.3308,2
Human,8,1,2,58,Visual,TR,4.2,4.2,3.3734,2
Human,8,1,2,59,Visual,TR,4.2,4.2,5.5953,2
Human,8,1,2,60,Visual,TR,4.2,4.2,4.6388,2
Human,8,1,3,1,Visual,TR,NaN,2.1,1.644,2
Human,8,1,3,2,Visual,TR,NaN,4.2,3.6812,2
Human,8,1,3,3,Visual,TR,NaN,2.1,2.0775,2
Human,8,1,3,4,Visual,TR,NaN,2.1,1.9961,3
Human,8,1,3,5,Visual,TR,NaN,2.1,2.1422,2
Human,8,1,3,6,Visual,TR,NaN,4.2,4.274,2
Human,8,1,3,7,Visual,TR,NaN,2.1,2.3168,2
Human,8,1,3,8,Visual,TR,NaN,4.2,4.34,1
Human,8,1,3,9,Visual,TR,NaN,4.2,3.9368,2
Human,8,1,3,10,Visual,TR,NaN,4.2,2.3226,1
Human,8,1,3,11,Visual,TR,NaN,4.2,3.4838,2
Human,8,1,3,12,Visual,TR,NaN,2.1,1.8158,2
Human,8,1,3,13,Visual,TR,NaN,4.2,4.3108,2
Human,8,1,3,14,Visual,TR,NaN,2.1,1.9264,2
Human,8,1,3,15,Visual,TR,NaN,4.2,4.6585,2
Human,8,1,3,16,Visual,TR,NaN,2.1,2.6962,2
Human,8,1,3,17,Visual,TR,NaN,2.1,2.7748,2
Human,8,1,3,18,Visual,TR,NaN,2.1,2.5404,2
Human,8,1,3,19,Visual,TR,NaN,4.2,4.4067,1
Human,8,1,3,20,Visual,TR,NaN,4.2,3.8907,2
Human,8,1,3,21,Visual,TR,NaN,2.1,1.8902,2
Human,8,1,3,22,Visual,TR,NaN,4.2,4.1639,2
Human,8,1,3,23,Visual,TR,NaN,4.2,4.492,2
Human,8,1,3,24,Visual,TR,NaN,2.1,1.8543,2
Human,8,1,3,25,Visual,TR,NaN,4.2,4.2648,2
Human,8,1,3,26,Visual,TR,NaN,2.1,1.676,2
Human,8,1,3,27,Visual,TR,NaN,4.2,3.4817,2
Human,8,1,3,28,Visual,TR,NaN,2.1,3.075,2
Human,8,1,3,29,Visual,TR,NaN,2.1,2.1663,2
Human,8,1,3,30,Visual,TR,NaN,2.1,2.2043,2
Human,8,1,3,31,Visual,TR,NaN,4.2,3.7895,2
Human,8,1,3,32,Visual,TR,NaN,2.1,2.3645,2
Human,8,1,3,33,Visual,TR,NaN,4.2,4.3471,2
Human,8,1,3,34,Visual,TR,NaN,4.2,4.3156,2
Human,8,1,3,35,Visual,TR,NaN,2.1,2.0211,2
Human,8,1,3,36,Visual,TR,NaN,4.2,2.9721,2
Human,8,1,3,37,Visual,TR,NaN,2.1,2.022,2
Human,8,1,3,38,Visual,TR,NaN,4.2,3.95,2
Human,8,1,3,39,Visual,TR,NaN,4.2,5.6298,1
Human,8,1,3,40,Visual,TR,NaN,2.1,2.1994,2
Human,8,1,3,41,Visual,TR,NaN,4.2,3.9922,2
Human,8,1,3,42,Visual,TR,NaN,2.1,2.1092,2
Human,8,1,3,43,Visual,TR,NaN,4.2,3.5425,2
Human,8,1,3,44,Visual,TR,NaN,4.2,4.0629,2
Human,8,1,3,45,Visual,TR,NaN,2.1,1.9955,2
Human,8,1,3,46,Visual,TR,NaN,2.1,1.5753,2
Human,8,1,3,47,Visual,TR,NaN,4.2,3.7072,2
Human,8,1,3,48,Visual,TR,NaN,4.2,5.2552,1
Human,8,1,3,49,Visual,TR,NaN,4.2,1.5005,1
Human,8,1,3,50,Visual,TR,NaN,2.1,1.8622,1
Human,8,1,3,51,Visual,TR,NaN,4.2,4.7267,2
Human,8,1,3,52,Visual,TR,NaN,4.2,3.6393,2
Human,8,1,3,53,Visual,TR,NaN,4.2,4.4213,2
Human,8,1,3,54,Visual,TR,NaN,4.2,4.5217,2
Human,8,1,3,55,Visual,TR,NaN,4.2,3.4719,2
Human,8,1,3,56,Visual,TR,NaN,2.1,1.7066,2
Human,8,1,3,57,Visual,TR,NaN,2.1,2.068,2
Human,8,1,3,58,Visual,TR,NaN,4.2,3.7009,2
Human,8,1,3,59,Visual,TR,NaN,4.2,3.4834,2
Human,8,1,3,60,Visual,TR,NaN,4.2,2.5711,2
Human,8,1,3,61,Visual,TR,NaN,4.2,3.522,2
Human,8,1,3,62,Visual,TR,NaN,4.2,3.6469,2
Human,8,1,3,63,Visual,TR,NaN,2.1,2.14,2
Human,8,1,3,64,Visual,TR,NaN,2.1,2.0885,2
Human,8,1,3,65,Visual,TR,NaN,4.2,4.3822,2
Human,8,1,3,66,Visual,TR,NaN,4.2,7.3694,1
Human,8,1,3,67,Visual,TR,NaN,2.1,2.1014,2
Human,8,1,3,68,Visual,TR,NaN,2.1,2.4431,2
Human,8,1,3,69,Visual,TR,NaN,2.1,2.201,2
Human,8,1,3,70,Visual,TR,NaN,2.1,2.8422,2
Human,8,1,3,71,Visual,TR,NaN,2.1,2.2405,2
Human,8,1,3,72,Visual,TR,NaN,4.2,4.5613,2
Human,8,1,3,73,Visual,TR,NaN,4.2,3.3256,2
Human,8,1,3,74,Visual,TR,NaN,4.2,3.9011,2
Human,8,1,3,75,Visual,TR,NaN,4.2,4.788,2
Human,8,1,3,76,Visual,TR,NaN,2.1,2.1633,3
Human,8,1,3,77,Visual,TR,NaN,2.1,2.2949,2
Human,8,1,3,78,Visual,TR,NaN,2.1,2.2526,2
Human,8,1,3,79,Visual,TR,NaN,2.1,4.2537,1
Human,8,1,3,80,Visual,TR,NaN,2.1,2.3988,2
Human,8,1,3,81,Visual,TR,NaN,2.1,2.297,2
Human,8,1,3,82,Visual,TR,NaN,2.1,2.4007,2
Human,8,1,3,83,Visual,TR,NaN,2.1,2.1051,2
Human,8,1,3,84,Visual,TR,NaN,4.2,4.9874,2
Human,8,1,3,85,Visual,TR,NaN,2.1,1.9508,2
Human,8,1,3,86,Visual,TR,NaN,4.2,3.2916,2
Human,8,1,3,87,Visual,TR,NaN,2.1,2.6794,3
Human,8,1,3,88,Visual,TR,NaN,4.2,5.2693,2
Human,8,1,3,89,Visual,TR,NaN,2.1,1.6705,2
Human,8,1,3,90,Visual,TR,NaN,2.1,2.4564,2
Human,9,1,1,1,Visual,TR,2.1,2.1,2.7689,2
Human,9,1,1,2,Visual,TR,2.1,2.1,2.1914,2
Human,9,1,1,3,Visual,TR,2.1,2.1,2.3872,2
Human,9,1,1,4,Visual,TR,2.1,2.1,1.8154,1
Human,9,1,1,5,Visual,TR,2.1,2.1,1.7316,3
Human,9,1,1,6,Visual,TR,2.1,2.1,1.9533,2
Human,9,1,1,7,Visual,TR,2.1,2.1,1.963,2
Human,9,1,1,8,Visual,TR,2.1,2.1,2.0202,3
Human,9,1,1,9,Visual,TR,2.1,2.1,2.027,2
Human,9,1,1,10,Visual,TR,2.1,2.1,1.8141,2
Human,9,1,1,11,Visual,TR,2.1,2.1,2.3514,2
Human,9,1,1,12,Visual,TR,2.1,2.1,2.481,2
Human,9,1,1,13,Visual,TR,2.1,2.1,2.1649,1
Human,9,1,1,14,Visual,TR,2.1,2.1,1.9132,2
Human,9,1,1,15,Visual,TR,2.1,2.1,1.6197,2
Human,9,1,1,16,Visual,TR,2.1,2.1,2.1139,2
Human,9,1,1,17,Visual,TR,2.1,2.1,1.8133,2
Human,9,1,1,18,Visual,TR,2.1,2.1,2.2416,2
Human,9,1,1,19,Visual,TR,2.1,2.1,2.0762,3
Human,9,1,1,20,Visual,TR,2.1,2.1,2.439,2
Human,9,1,1,21,Visual,TR,2.1,2.1,2.4221,2
Human,9,1,1,22,Visual,TR,2.1,2.1,2.7144,2
Human,9,1,1,23,Visual,TR,2.1,2.1,2.172,1
Human,9,1,1,24,Visual,TR,2.1,2.1,2.5043,2
Human,9,1,1,25,Visual,TR,2.1,2.1,2.3035,1
Human,9,1,1,26,Visual,TR,2.1,2.1,1.8362,3
Human,9,1,1,27,Visual,TR,2.1,2.1,1.7719,2
Human,9,1,1,28,Visual,TR,2.1,2.1,1.712,3
Human,9,1,1,29,Visual,TR,2.1,2.1,1.8359,3
Human,9,1,1,30,Visual,TR,2.1,2.1,1.7623,3
Human,9,1,1,31,Visual,TR,2.1,2.1,2.3778,2
Human,9,1,1,32,Visual,TR,2.1,2.1,2.4416,2
Human,9,1,1,33,Visual,TR,2.1,2.1,1.5487,2
Human,9,1,1,34,Visual,TR,2.1,2.1,2.2954,2
Human,9,1,1,35,Visual,TR,2.1,2.1,2.0633,3
Human,9,1,1,36,Visual,TR,2.1,2.1,2.0213,2
Human,9,1,1,37,Visual,TR,2.1,2.1,1.7344,2
Human,9,1,1,38,Visual,TR,2.1,2.1,2.1817,2
Human,9,1,1,39,Visual,TR,2.1,2.1,2.0657,2
Human,9,1,1,40,Visual,TR,2.1,2.1,2.5386,2
Human,9,1,1,41,Visual,TR,2.1,2.1,2.1254,1
Human,9,1,1,42,Visual,TR,2.1,2.1,2.1162,2
Human,9,1,1,43,Visual,TR,2.1,2.1,2.1344,2
Human,9,1,1,44,Visual,TR,2.1,2.1,2.2534,2
Human,9,1,1,45,Visual,TR,2.1,2.1,3.101,1
Human,9,1,1,46,Visual,TR,2.1,2.1,2.5907,2
Human,9,1,1,47,Visual,TR,2.1,2.1,1.8387,1
Human,9,1,1,48,Visual,TR,2.1,2.1,1.8311,2
Human,9,1,1,49,Visual,TR,2.1,2.1,2.4319,2
Human,9,1,1,50,Visual,TR,2.1,2.1,2.6038,2
Human,9,1,1,51,Visual,TR,2.1,2.1,2.4571,2
Human,9,1,1,52,Visual,TR,2.1,2.1,2.1916,2
Human,9,1,1,53,Visual,TR,2.1,2.1,2.6157,2
Human,9,1,1,54,Visual,TR,2.1,2.1,2.0325,2
Human,9,1,1,55,Visual,TR,2.1,2.1,2.2457,2
Human,9,1,1,56,Visual,TR,2.1,2.1,1.9827,3
Human,9,1,1,57,Visual,TR,2.1,2.1,1.9493,2
Human,9,1,1,58,Visual,TR,2.1,2.1,2.1547,2
Human,9,1,1,59,Visual,TR,2.1,2.1,1.9228,2
Human,9,1,1,60,Visual,TR,2.1,2.1,2.1627,3
Human,9,1,2,1,Visual,TR,4.2,4.2,3.796,2
Human,9,1,2,2,Visual,TR,4.2,4.2,4.1553,2
Human,9,1,2,3,Visual,TR,4.2,4.2,3.7299,3
Human,9,1,2,4,Visual,TR,4.2,4.2,4.5233,2
Human,9,1,2,5,Visual,TR,4.2,4.2,2.9984,3
Human,9,1,2,6,Visual,TR,4.2,4.2,4.3595,2
Human,9,1,2,7,Visual,TR,4.2,4.2,3.4769,2
Human,9,1,2,8,Visual,TR,4.2,4.2,3.0793,2
Human,9,1,2,9,Visual,TR,4.2,4.2,3.4704,3
Human,9,1,2,10,Visual,TR,4.2,4.2,4.1709,2
Human,9,1,2,11,Visual,TR,4.2,4.2,3.5796,2
Human,9,1,2,12,Visual,TR,4.2,4.2,3.9482,1
Human,9,1,2,13,Visual,TR,4.2,4.2,3.3904,2
Human,9,1,2,14,Visual,TR,4.2,4.2,4.2189,1
Human,9,1,2,15,Visual,TR,4.2,4.2,4.3233,2
Human,9,1,2,16,Visual,TR,4.2,4.2,4.8677,1
Human,9,1,2,17,Visual,TR,4.2,4.2,4.5691,2
Human,9,1,2,18,Visual,TR,4.2,4.2,4.3557,2
Human,9,1,2,19,Visual,TR,4.2,4.2,3.2501,2
Human,9,1,2,20,Visual,TR,4.2,4.2,3.2983,2
Human,9,1,2,21,Visual,TR,4.2,4.2,4.0457,2
Human,9,1,2,22,Visual,TR,4.2,4.2,4.5139,2
Human,9,1,2,23,Visual,TR,4.2,4.2,3.7912,2
Human,9,1,2,24,Visual,TR,4.2,4.2,5.4316,1
Human,9,1,2,25,Visual,TR,4.2,4.2,4.6614,1
Human,9,1,2,26,Visual,TR,4.2,4.2,3.5769,2
Human,9,1,2,27,Visual,TR,4.2,4.2,6.1132,2
Human,9,1,2,28,Visual,TR,4.2,4.2,4.3978,2
Human,9,1,2,29,Visual,TR,4.2,4.2,5.3145,2
