Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Test_Duration,Response,Reference_Intervals,Response_Time,Condition,Sex,Age,anger,distress,fearfulness,sociability,activity,STAI
human,39,1,1,42,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,S,0.4;1.6,1.338,threat,female,22,12,12,9,8,12,40
human,39,1,1,43,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,L,0.4;1.6,0.592,threat,female,22,12,12,9,8,12,40
human,39,1,1,44,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,L,0.4;1.6,0.786,threat,female,22,12,12,9,8,12,40
human,39,1,1,45,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,L,0.4;1.6,1.215,threat,female,22,12,12,9,8,12,40
human,39,1,1,46,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,L,0.4;1.6,0.552,threat,female,22,12,12,9,8,12,40
human,39,1,1,47,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,L,0.4;1.6,0.851,threat,female,22,12,12,9,8,12,40
human,39,1,1,48,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,S,0.4;1.6,2.129,threat,female,22,12,12,9,8,12,40
human,39,1,1,49,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,L,0.4;1.6,0.832,neutral,female,22,12,12,9,8,12,40
human,39,1,1,50,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,S,0.4;1.6,1.319,neutral,female,22,12,12,9,8,12,40
human,39,1,1,51,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,S,0.4;1.6,0.998,neutral,female,22,12,12,9,8,12,40
human,39,1,1,52,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,S,0.4;1.6,1.149,neutral,female,22,12,12,9,8,12,40
human,39,1,1,53,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,L,0.4;1.6,0.488,neutral,female,22,12,12,9,8,12,40
human,39,1,1,54,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,L,0.4;1.6,0.59,neutral,female,22,12,12,9,8,12,40
human,39,1,1,55,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,L,0.4;1.6,1.75,neutral,female,22,12,12,9,8,12,40
human,39,1,1,56,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,S,0.4;1.6,0.978,threat,female,22,12,12,9,8,12,40
human,39,1,1,57,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,0.546,threat,female,22,12,12,9,8,12,40
human,39,1,1,58,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,0.87,threat,female,22,12,12,9,8,12,40
human,39,1,1,59,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,S,0.4;1.6,1.396,threat,female,22,12,12,9,8,12,40
human,39,1,1,60,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,1.53,threat,female,22,12,12,9,8,12,40
human,39,1,1,61,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,0.323,threat,female,22,12,12,9,8,12,40
human,39,1,1,62,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,0.793,threat,female,22,12,12,9,8,12,40
human,39,1,1,63,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,0.959,neutral,female,22,12,12,9,8,12,40
human,39,1,1,64,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,0.805,neutral,female,22,12,12,9,8,12,40
human,39,1,1,65,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,S,0.4;1.6,2.184,neutral,female,22,12,12,9,8,12,40
human,39,1,1,66,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,0.76,neutral,female,22,12,12,9,8,12,40
human,39,1,1,67,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,1.378,neutral,female,22,12,12,9,8,12,40
human,39,1,1,68,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,1.098,neutral,female,22,12,12,9,8,12,40
human,39,1,1,69,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,1.104,neutral,female,22,12,12,9,8,12,40
human,39,1,1,70,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,1.123,threat,female,22,12,12,9,8,12,40
human,39,1,1,71,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,0.896,threat,female,22,12,12,9,8,12,40
human,39,1,1,72,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,S,0.4;1.6,1.024,threat,female,22,12,12,9,8,12,40
human,39,1,1,73,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,0.756,threat,female,22,12,12,9,8,12,40
human,39,1,1,74,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,0.57,threat,female,22,12,12,9,8,12,40
human,39,1,1,75,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,1.481,threat,female,22,12,12,9,8,12,40
human,39,1,1,76,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,0.391,threat,female,22,12,12,9,8,12,40
human,39,1,1,77,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,0.817,threat,female,22,12,12,9,8,12,40
human,39,1,1,78,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,1.076,neutral,female,22,12,12,9,8,12,40
human,39,1,1,79,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,0.986,neutral,female,22,12,12,9,8,12,40
human,39,1,1,80,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,0.515,neutral,female,22,12,12,9,8,12,40
human,39,1,1,81,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,0.847,neutral,female,22,12,12,9,8,12,40
human,39,1,1,82,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,S,0.4;1.6,1.664,neutral,female,22,12,12,9,8,12,40
human,39,1,1,83,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,0.327,neutral,female,22,12,12,9,8,12,40
human,39,1,1,84,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,0.747,neutral,female,22,12,12,9,8,12,40
human,39,1,1,85,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.794,threat,female,22,12,12,9,8,12,40
human,39,1,1,86,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.939,threat,female,22,12,12,9,8,12,40
human,39,1,1,87,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.514,threat,female,22,12,12,9,8,12,40
human,39,1,1,88,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.807,threat,female,22,12,12,9,8,12,40
human,39,1,1,89,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.557,threat,female,22,12,12,9,8,12,40
human,39,1,1,90,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.34,neutral,female,22,12,12,9,8,12,40
human,39,1,1,91,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.823,neutral,female,22,12,12,9,8,12,40
human,39,1,1,92,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,S,0.4;1.6,1.767,neutral,female,22,12,12,9,8,12,40
human,39,1,1,93,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.626,neutral,female,22,12,12,9,8,12,40
human,39,1,1,94,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.651,neutral,female,22,12,12,9,8,12,40
human,39,1,1,95,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.97,neutral,female,22,12,12,9,8,12,40
human,39,1,1,96,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.587,neutral,female,22,12,12,9,8,12,40
human,39,1,1,97,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.263,threat,female,22,12,12,9,8,12,40
human,39,1,1,98,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.9,threat,female,22,12,12,9,8,12,40
human,40,1,1,1,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.525,threat,male,50,9,13,5,14,11,51
human,40,1,1,2,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,1.012,threat,male,50,9,13,5,14,11,51
human,40,1,1,3,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.714,threat,male,50,9,13,5,14,11,51
human,40,1,1,4,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.465,threat,male,50,9,13,5,14,11,51
human,40,1,1,5,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.961,threat,male,50,9,13,5,14,11,51
human,40,1,1,6,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.573,threat,male,50,9,13,5,14,11,51
human,40,1,1,7,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.578,neutral,male,50,9,13,5,14,11,51
human,40,1,1,8,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.529,neutral,male,50,9,13,5,14,11,51
human,40,1,1,9,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.606,neutral,male,50,9,13,5,14,11,51
human,40,1,1,10,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.458,neutral,male,50,9,13,5,14,11,51
human,40,1,1,11,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.431,neutral,male,50,9,13,5,14,11,51
human,40,1,1,12,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.632,neutral,male,50,9,13,5,14,11,51
human,40,1,1,13,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.413,neutral,male,50,9,13,5,14,11,51
human,40,1,1,14,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.461,threat,male,50,9,13,5,14,11,51
human,40,1,1,15,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,L,0.4;1.6,0.732,threat,male,50,9,13,5,14,11,51
human,40,1,1,16,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.453,threat,male,50,9,13,5,14,11,51
human,40,1,1,17,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.505,threat,male,50,9,13,5,14,11,51
human,40,1,1,18,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.657,threat,male,50,9,13,5,14,11,51
human,40,1,1,19,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,L,0.4;1.6,0.58,threat,male,50,9,13,5,14,11,51
human,40,1,1,20,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,L,0.4;1.6,0.608,threat,male,50,9,13,5,14,11,51
human,40,1,1,21,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.522,neutral,male,50,9,13,5,14,11,51
human,40,1,1,22,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,L,0.4;1.6,0.677,neutral,male,50,9,13,5,14,11,51
human,40,1,1,23,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.8,neutral,male,50,9,13,5,14,11,51
human,40,1,1,24,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,1.107,neutral,male,50,9,13,5,14,11,51
human,40,1,1,25,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.71,neutral,male,50,9,13,5,14,11,51
human,40,1,1,26,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.399,neutral,male,50,9,13,5,14,11,51
human,40,1,1,27,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,L,0.4;1.6,0.629,neutral,male,50,9,13,5,14,11,51
human,40,1,1,28,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.82,threat,male,50,9,13,5,14,11,51
human,40,1,1,29,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,L,0.4;1.6,1.081,threat,male,50,9,13,5,14,11,51
human,40,1,1,30,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,L,0.4;1.6,0.521,threat,male,50,9,13,5,14,11,51
human,40,1,1,31,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,L,0.4;1.6,0.378,threat,male,50,9,13,5,14,11,51
human,40,1,1,32,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,L,0.4;1.6,0.704,threat,male,50,9,13,5,14,11,51
human,40,1,1,33,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,L,0.4;1.6,0.389,threat,male,50,9,13,5,14,11,51
human,40,1,1,34,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,L,0.4;1.6,0.477,threat,male,50,9,13,5,14,11,51
human,40,1,1,35,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,L,0.4;1.6,0.521,neutral,male,50,9,13,5,14,11,51
human,40,1,1,36,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,L,0.4;1.6,0.66,neutral,male,50,9,13,5,14,11,51
human,40,1,1,37,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,S,0.4;1.6,0.904,neutral,male,50,9,13,5,14,11,51
human,40,1,1,38,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,L,0.4;1.6,0.241,neutral,male,50,9,13,5,14,11,51
human,40,1,1,39,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,L,0.4;1.6,0.461,neutral,male,50,9,13,5,14,11,51
human,40,1,1,40,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,L,0.4;1.6,0.946,neutral,male,50,9,13,5,14,11,51
human,40,1,1,41,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,L,0.4;1.6,0.42,neutral,male,50,9,13,5,14,11,51
human,40,1,1,42,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.8,L,0.4;1.6,0.413,threat,male,50,9,13,5,14,11,51
human,40,1,1,43,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,L,0.4;1.6,0.554,threat,male,50,9,13,5,14,11,51
human,40,1,1,44,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,L,0.4;1.6,0.774,threat,male,50,9,13,5,14,11,51
human,40,1,1,45,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,L,0.4;1.6,0.56,threat,male,50,9,13,5,14,11,51
human,40,1,1,46,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,L,0.4;1.6,0.413,threat,male,50,9,13,5,14,11,51
human,40,1,1,47,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,L,0.4;1.6,0.521,threat,male,50,9,13,5,14,11,51
human,40,1,1,48,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,L,0.4;1.6,0.641,threat,male,50,9,13,5,14,11,51
human,40,1,1,49,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,L,0.4;1.6,0.491,neutral,male,50,9,13,5,14,11,51
human,40,1,1,50,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,L,0.4;1.6,0.375,neutral,male,50,9,13,5,14,11,51
human,40,1,1,51,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,L,0.4;1.6,0.523,neutral,male,50,9,13,5,14,11,51
human,40,1,1,52,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,L,0.4;1.6,0.59,neutral,male,50,9,13,5,14,11,51
human,40,1,1,53,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,L,0.4;1.6,0.507,neutral,male,50,9,13,5,14,11,51
human,40,1,1,54,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,L,0.4;1.6,1.869,neutral,male,50,9,13,5,14,11,51
human,40,1,1,55,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,L,0.4;1.6,0.411,neutral,male,50,9,13,5,14,11,51
human,40,1,1,56,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1,L,0.4;1.6,0.402,threat,male,50,9,13,5,14,11,51
human,40,1,1,57,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,0.545,threat,male,50,9,13,5,14,11,51
human,40,1,1,58,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,0.61,threat,male,50,9,13,5,14,11,51
human,40,1,1,59,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,0.591,threat,male,50,9,13,5,14,11,51
human,40,1,1,60,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,0.501,threat,male,50,9,13,5,14,11,51
human,40,1,1,61,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,0.186,threat,male,50,9,13,5,14,11,51
human,40,1,1,62,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,0.297,threat,male,50,9,13,5,14,11,51
human,40,1,1,63,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,0.282,neutral,male,50,9,13,5,14,11,51
human,40,1,1,64,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,0.588,neutral,male,50,9,13,5,14,11,51
human,40,1,1,65,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,0.572,neutral,male,50,9,13,5,14,11,51
human,40,1,1,66,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,0.48,neutral,male,50,9,13,5,14,11,51
human,40,1,1,67,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,0.484,neutral,male,50,9,13,5,14,11,51
human,40,1,1,68,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,0.178,neutral,male,50,9,13,5,14,11,51
human,40,1,1,69,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,0.63,neutral,male,50,9,13,5,14,11,51
human,40,1,1,70,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.2,L,0.4;1.6,0.447,threat,male,50,9,13,5,14,11,51
human,40,1,1,71,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,0.207,threat,male,50,9,13,5,14,11,51
human,40,1,1,72,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,0.113,threat,male,50,9,13,5,14,11,51
human,40,1,1,73,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,0.311,threat,male,50,9,13,5,14,11,51
human,40,1,1,74,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,0.377,threat,male,50,9,13,5,14,11,51
human,40,1,1,75,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,0.447,threat,male,50,9,13,5,14,11,51
human,40,1,1,76,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,0.143,threat,male,50,9,13,5,14,11,51
human,40,1,1,77,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,0.258,threat,male,50,9,13,5,14,11,51
human,40,1,1,78,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,0.195,neutral,male,50,9,13,5,14,11,51
human,40,1,1,79,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,0.316,neutral,male,50,9,13,5,14,11,51
human,40,1,1,80,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,0.304,neutral,male,50,9,13,5,14,11,51
human,40,1,1,81,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,0.224,neutral,male,50,9,13,5,14,11,51
human,40,1,1,82,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,0.22,neutral,male,50,9,13,5,14,11,51
human,40,1,1,83,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,0.215,neutral,male,50,9,13,5,14,11,51
human,40,1,1,84,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.4,L,0.4;1.6,0.411,neutral,male,50,9,13,5,14,11,51
human,40,1,1,85,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.218,threat,male,50,9,13,5,14,11,51
human,40,1,1,86,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.197,threat,male,50,9,13,5,14,11,51
human,40,1,1,87,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.187,threat,male,50,9,13,5,14,11,51
human,40,1,1,88,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.437,threat,male,50,9,13,5,14,11,51
human,40,1,1,89,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.331,threat,male,50,9,13,5,14,11,51
human,40,1,1,90,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.191,neutral,male,50,9,13,5,14,11,51
human,40,1,1,91,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.215,neutral,male,50,9,13,5,14,11,51
human,40,1,1,92,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.073,neutral,male,50,9,13,5,14,11,51
human,40,1,1,93,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.314,neutral,male,50,9,13,5,14,11,51
human,40,1,1,94,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.148,neutral,male,50,9,13,5,14,11,51
human,40,1,1,95,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.501,neutral,male,50,9,13,5,14,11,51
human,40,1,1,96,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.169,neutral,male,50,9,13,5,14,11,51
human,40,1,1,97,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,0.158,threat,male,50,9,13,5,14,11,51
human,40,1,1,98,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,1.6,L,0.4;1.6,2.044,threat,male,50,9,13,5,14,11,51
human,5,1,1,1,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.591,threat,male,32,10,14,19,19,18,61
human,5,1,1,2,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.79,threat,male,32,10,14,19,19,18,61
human,5,1,1,3,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.551,threat,male,32,10,14,19,19,18,61
human,5,1,1,4,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.701,threat,male,32,10,14,19,19,18,61
human,5,1,1,5,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.938,threat,male,32,10,14,19,19,18,61
human,5,1,1,6,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.548,threat,male,32,10,14,19,19,18,61
human,5,1,1,7,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.613,neutral,male,32,10,14,19,19,18,61
human,5,1,1,8,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.498,neutral,male,32,10,14,19,19,18,61
human,5,1,1,9,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.827,neutral,male,32,10,14,19,19,18,61
human,5,1,1,10,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.283,neutral,male,32,10,14,19,19,18,61
human,5,1,1,11,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.634,neutral,male,32,10,14,19,19,18,61
human,5,1,1,12,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.46,neutral,male,32,10,14,19,19,18,61
human,5,1,1,13,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.456,neutral,male,32,10,14,19,19,18,61
human,5,1,1,14,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.4,S,0.4;1.6,0.779,threat,male,32,10,14,19,19,18,61
human,5,1,1,15,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.698,threat,male,32,10,14,19,19,18,61
human,5,1,1,16,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,L,0.4;1.6,0.906,threat,male,32,10,14,19,19,18,61
human,5,1,1,17,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,1.026,threat,male,32,10,14,19,19,18,61
human,5,1,1,18,Visual,TB,0.4;0.6;0.8;1;1.2;1.4;1.6,0.6,S,0.4;1.6,0.429,threat,male,32,10,14,19,19,18,61
