Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response_Onset,Response_Offset
Rat,301,93,3,8,Auditory,PI,30;60;120,60,0.989999999999782;7.42000000000007;7.77999999999975;24.4899999999998;24.7399999999998;26.75;36.7600000000002;40.3099999999995;41.0299999999997;43.9799999999996;52.5299999999997;55.5999999999995;58.5900000000001;59.9099999999999;68.3699999999999;157.49;158.28;165.79,N/A
Rat,301,94,3,1,Auditory,PI,30;60;120,60,2.28999999999999;17.2;19.13;67.51;69.96;88.57;124.12;124.66;184.23;184.8;191.17;192.39;196.41;211.8;215.24;216.28;221.3;221.44;222.65;223.53,N/A
Rat,301,94,3,2,Auditory,PI,30;60;120,60,16.0799999999999;17.3999999999999;19.1700000000001;36.8899999999999;39.72;45.0599999999999;45.5699999999999;45.8499999999999;46.0899999999999;49.5599999999999;51.76;52.75;56.6499999999999;57.8899999999999;58.1299999999999;60.3499999999999;62.5699999999999;65.3999999999999;66.8899999999999;68.72;69.31;69.79;71.6800000000001;73.46;75.56;79.3799999999999;90.6299999999999;91.4400000000001;91.5699999999999;94.6299999999999;95.01;201.37;207.86;209.65,N/A
Rat,301,94,3,3,Auditory,PI,30;60;120,60,11.5;11.5799999999999;12.1500000000001;19.7200000000003;20.1400000000003;20.7800000000002;26.71;31.3700000000003;35.25;36.75;40.8700000000003;45.9300000000003;48.4700000000003;51.2800000000002;56.54;61.7200000000003;62.1200000000003;77.29;78.6100000000001;122.37;122.99;127.13;173.94;177.14;177.57;181.69;182.2;225.66;226.67;233.97;237.51;237.86,N/A
Rat,301,94,3,4,Auditory,PI,30;60;120,60,10.6099999999997;37.2199999999998;37.8999999999996;44.1199999999999;45.2599999999998;46.29;48.52;50.3199999999997;51.54;52.8799999999997;57.73;139.34;225.45;226.31;231.57;231.64;231.95;233.53;234.62;239.05,N/A
Rat,301,94,3,5,Auditory,PI,30;60;120,60,3.65000000000009;10.77;42.1500000000001;42.5100000000002;45.5500000000002;47.6399999999999;50.3000000000002;53.9499999999998;54.8200000000002;56.2200000000003;57.7800000000002;60.25;60.3000000000002;60.5799999999999;62.6999999999998;63.1100000000001;65.48;67.1700000000001;69.25;73.6599999999999;77.9200000000001;78.0799999999999;117.02;130.24;136.19;138.95;139.34;140.58;152.07;152.44;152.95;154.26;158.04;164.53;164.61;195.78;198.86;200.65;200.95;210.34;212.61,N/A
Rat,301,94,3,6,Auditory,PI,30;60;120,60,0.690000000000055;52.77;56.6400000000003;60.52;62.3299999999999;65.3299999999999;66.0900000000002;70.8900000000003;74.3400000000002;75.0500000000002;78.4200000000001;83.3800000000001;86.73;229.13,N/A
Rat,301,94,3,7,Auditory,PI,30;60;120,60,14.3099999999995;59.8899999999994;61.0900000000001;65.3400000000002;72.1099999999997;76.54;78.8800000000001;81.6700000000001;81.9699999999994;86.5299999999998;92.5299999999998;94.5199999999995;107.57;165.87;169.36;183.53,N/A
Rat,301,94,3,8,Auditory,PI,30;60;120,60,0,N/A
Rat,301,95,3,1,Auditory,PI,30;60;120,60,33.6300000000001;35.96;36.74;38.7;40.0799999999999;43;46.9200000000001;47.8600000000001;53.7;55.4300000000001;57.53;58.1300000000001;60.26;61.03;64.9100000000001;65.31;66.0899999999999;67.8600000000001;67.96;69.0799999999999;70.9300000000001;73.54;74.0699999999999;78.6600000000001;85.1900000000001;86.7000000000001;90.6000000000001;99.4400000000001;99.5699999999999;103.66;103.74;153.99;158.98;168.49;169.21;170.67;191.15;211.48;213.51;213.76;213.96;217.87,N/A
Rat,301,95,3,2,Auditory,PI,30;60;120,60,36;39.5999999999999;137.22;163;163.2;168.41;169.93;170.35;179.82;180.75;181.66;181.78;219.03;219.15;219.34;225.35;228.42;235.59;238.97,N/A
