Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response,Congruency,Practice
Human,3,1,9,29,Visual,TR,0.8,0.8,0.991,1,Testing
Human,3,1,9,30,Visual,TR,0.8,0.8,1.258,0,Testing
Human,3,1,9,31,Visual,TR,0.8,0.8,1.196,0,Testing
Human,3,1,9,32,Visual,TR,0.8,0.8,1.242,1,Testing
Human,3,1,10,1,Visual,TR,2.4,2.4,2.367,1,Testing
Human,3,1,10,2,Visual,TR,2.4,2.4,2.834,1,Testing
Human,3,1,10,3,Visual,TR,0.8,0.8,1.062,1,Testing
Human,3,1,10,4,Visual,TR,0.8,0.8,1.118,0,Testing
Human,3,1,10,5,Visual,TR,2.4,2.4,2.604,0,Testing
Human,3,1,10,6,Visual,TR,0.8,0.8,1.57,1,Testing
Human,3,1,10,7,Visual,TR,2.4,2.4,2.315,0,Testing
Human,3,1,10,8,Visual,TR,2.4,2.4,2.9,0,Testing
Human,3,1,10,9,Visual,TR,0.8,0.8,1.421,1,Testing
Human,3,1,10,10,Visual,TR,0.8,0.8,1.318,0,Testing
Human,3,1,10,11,Visual,TR,2.4,2.4,2.78,0,Testing
Human,3,1,10,12,Visual,TR,2.4,2.4,2.819,0,Testing
Human,3,1,10,13,Visual,TR,2.4,2.4,2.499,1,Testing
Human,3,1,10,14,Visual,TR,0.8,0.8,0.98,0,Testing
Human,3,1,10,15,Visual,TR,0.8,0.8,1.469,1,Testing
Human,3,1,10,16,Visual,TR,2.4,2.4,2.264,1,Testing
Human,3,1,10,17,Visual,TR,2.4,2.4,2.57,1,Testing
Human,3,1,10,18,Visual,TR,2.4,2.4,2.56,0,Testing
Human,3,1,10,19,Visual,TR,2.4,2.4,4.028,1,Testing
Human,3,1,10,20,Visual,TR,0.8,0.8,1.688,0,Testing
Human,3,1,10,21,Visual,TR,0.8,0.8,1.54,1,Testing
Human,3,1,10,22,Visual,TR,0.8,0.8,1.829,1,Testing
Human,3,1,10,23,Visual,TR,0.8,0.8,1.135,0,Testing
Human,3,1,10,24,Visual,TR,2.4,2.4,2.64,0,Testing
Human,3,1,10,25,Visual,TR,0.8,0.8,1.061,0,Testing
Human,3,1,10,26,Visual,TR,2.4,2.4,2.284,0,Testing
Human,3,1,10,27,Visual,TR,2.4,2.4,2.291,1,Testing
Human,3,1,10,28,Visual,TR,2.4,2.4,2.938,1,Testing
Human,3,1,10,29,Visual,TR,0.8,0.8,1.402,0,Testing
Human,3,1,10,30,Visual,TR,0.8,0.8,0.776,1,Testing
Human,3,1,10,31,Visual,TR,0.8,0.8,0.905,0,Testing
Human,3,1,10,32,Visual,TR,0.8,0.8,1.083,1,Testing
Human,3,1,11,1,Visual,TR,0.8,0.8,0.981,0,Testing
Human,3,1,11,2,Visual,TR,0.8,0.8,0.878,0,Testing
Human,3,1,11,3,Visual,TR,2.4,2.4,2.812,0,Testing
Human,3,1,11,4,Visual,TR,2.4,2.4,2.923,1,Testing
Human,3,1,11,5,Visual,TR,2.4,2.4,2.729,1,Testing
Human,3,1,11,6,Visual,TR,2.4,2.4,2.999,0,Testing
Human,3,1,11,7,Visual,TR,0.8,0.8,1.625,1,Testing
Human,3,1,11,8,Visual,TR,2.4,2.4,2.974,1,Testing
Human,3,1,11,9,Visual,TR,0.8,0.8,1.973,0,Testing
Human,3,1,11,10,Visual,TR,2.4,2.4,2.611,0,Testing
Human,3,1,11,11,Visual,TR,0.8,0.8,2.003,1,Testing
Human,3,1,11,12,Visual,TR,0.8,0.8,1.585,0,Testing
Human,3,1,11,13,Visual,TR,2.4,2.4,3.154,0,Testing
Human,3,1,11,14,Visual,TR,0.8,0.8,2.59,1,Testing
Human,3,1,11,15,Visual,TR,0.8,0.8,1.929,1,Testing
Human,3,1,11,16,Visual,TR,2.4,2.4,3.256,1,Testing
Human,3,1,11,17,Visual,TR,0.8,0.8,1.744,1,Testing
Human,3,1,11,18,Visual,TR,0.8,0.8,1.403,1,Testing
Human,3,1,11,19,Visual,TR,2.4,2.4,1.511,1,Testing
Human,3,1,11,20,Visual,TR,0.8,0.8,1.507,0,Testing
Human,3,1,11,21,Visual,TR,0.8,0.8,1.343,0,Testing
Human,3,1,11,22,Visual,TR,2.4,2.4,3.208,1,Testing
Human,3,1,11,23,Visual,TR,2.4,2.4,3.814,0,Testing
Human,3,1,11,24,Visual,TR,2.4,2.4,3.732,0,Testing
Human,3,1,11,25,Visual,TR,2.4,2.4,3.419,0,Testing
Human,3,1,11,26,Visual,TR,2.4,2.4,2.3,1,Testing
Human,3,1,11,27,Visual,TR,0.8,0.8,0.996,0,Testing
Human,3,1,11,28,Visual,TR,2.4,2.4,2.159,0,Testing
Human,3,1,11,29,Visual,TR,0.8,0.8,1.676,0,Testing
Human,3,1,11,30,Visual,TR,0.8,0.8,1.249,1,Testing
Human,3,1,11,31,Visual,TR,0.8,0.8,1.111,1,Testing
Human,3,1,11,32,Visual,TR,2.4,2.4,2.306,1,Testing
Human,4,1,1,1,Visual,TR,2.4,2.4,2.02,1,Training
Human,4,1,1,2,Visual,TR,0.8,0.8,0.86,0,Training
Human,4,1,1,3,Visual,TR,2.4,2.4,2.038,0,Training
Human,4,1,1,4,Visual,TR,0.8,0.8,0.898,0,Training
Human,4,1,1,5,Visual,TR,0.8,0.8,0.788,1,Training
Human,4,1,1,6,Visual,TR,2.4,2.4,1.671,1,Training
Human,4,1,1,7,Visual,TR,2.4,2.4,1.817,0,Training
Human,4,1,1,8,Visual,TR,0.8,0.8,0.802,1,Training
Human,4,1,2,1,Visual,TR,0.8,0.8,1.326,1,Testing
Human,4,1,2,2,Visual,TR,2.4,2.4,1.517,0,Testing
Human,4,1,2,3,Visual,TR,2.4,2.4,0.895,1,Testing
Human,4,1,2,4,Visual,TR,2.4,2.4,1.328,0,Testing
Human,4,1,2,5,Visual,TR,0.8,0.8,0.591,0,Testing
Human,4,1,2,6,Visual,TR,0.8,0.8,0.587,0,Testing
Human,4,1,2,7,Visual,TR,0.8,0.8,0.676,0,Testing
Human,4,1,2,8,Visual,TR,2.4,2.4,0.968,1,Testing
Human,4,1,2,9,Visual,TR,2.4,2.4,2.863,1,Testing
Human,4,1,2,10,Visual,TR,0.8,0.8,0.671,1,Testing
Human,4,1,2,11,Visual,TR,2.4,2.4,1.348,1,Testing
Human,4,1,2,12,Visual,TR,2.4,2.4,1.813,0,Testing
Human,4,1,2,13,Visual,TR,0.8,0.8,0.9,0,Testing
Human,4,1,2,14,Visual,TR,0.8,0.8,0.413,0,Testing
Human,4,1,2,15,Visual,TR,0.8,0.8,0.573,1,Testing
Human,4,1,2,16,Visual,TR,0.8,0.8,0.83,0,Testing
Human,4,1,2,17,Visual,TR,2.4,2.4,1.089,0,Testing
Human,4,1,2,18,Visual,TR,0.8,0.8,0.936,0,Testing
Human,4,1,2,19,Visual,TR,2.4,2.4,1.095,0,Testing
Human,4,1,2,20,Visual,TR,2.4,2.4,1.959,0,Testing
Human,4,1,2,21,Visual,TR,0.8,0.8,0.379,1,Testing
Human,4,1,2,22,Visual,TR,2.4,2.4,1.261,1,Testing
Human,4,1,2,23,Visual,TR,0.8,0.8,0.59,1,Testing
Human,4,1,2,24,Visual,TR,2.4,2.4,1.665,1,Testing
Human,4,1,2,25,Visual,TR,2.4,2.4,0.94,0,Testing
Human,4,1,2,26,Visual,TR,2.4,2.4,2.155,1,Testing
Human,4,1,2,27,Visual,TR,2.4,2.4,2.118,0,Testing
Human,4,1,2,28,Visual,TR,0.8,0.8,0.468,0,Testing
Human,4,1,2,29,Visual,TR,0.8,0.8,0.557,1,Testing
Human,4,1,2,30,Visual,TR,0.8,0.8,0.556,1,Testing
Human,4,1,2,31,Visual,TR,2.4,2.4,1.55,1,Testing
Human,4,1,2,32,Visual,TR,0.8,0.8,0.754,1,Testing
Human,4,1,3,1,Visual,TR,0.8,0.8,1.106,0,Testing
Human,4,1,3,2,Visual,TR,0.8,0.8,0.38,0,Testing
Human,4,1,3,3,Visual,TR,2.4,2.4,2.302,0,Testing
Human,4,1,3,4,Visual,TR,2.4,2.4,1.998,0,Testing
Human,4,1,3,5,Visual,TR,2.4,2.4,1.281,1,Testing
Human,4,1,3,6,Visual,TR,0.8,0.8,1.199,0,Testing
Human,4,1,3,7,Visual,TR,2.4,2.4,1.82,1,Testing
Human,4,1,3,8,Visual,TR,0.8,0.8,1.044,0,Testing
Human,4,1,3,9,Visual,TR,2.4,2.4,1.892,1,Testing
Human,4,1,3,10,Visual,TR,2.4,2.4,1.962,1,Testing
Human,4,1,3,11,Visual,TR,0.8,0.8,1.646,0,Testing
Human,4,1,3,12,Visual,TR,2.4,2.4,1.813,0,Testing
Human,4,1,3,13,Visual,TR,2.4,2.4,2.1,1,Testing
Human,4,1,3,14,Visual,TR,2.4,2.4,1.413,0,Testing
Human,4,1,3,15,Visual,TR,0.8,0.8,1.046,0,Testing
Human,4,1,3,16,Visual,TR,0.8,0.8,1.115,0,Testing
Human,4,1,3,17,Visual,TR,2.4,2.4,2.535,0,Testing
Human,4,1,3,18,Visual,TR,0.8,0.8,0.895,1,Testing
Human,4,1,3,19,Visual,TR,0.8,0.8,0.838,0,Testing
Human,4,1,3,20,Visual,TR,2.4,2.4,1.403,1,Testing
Human,4,1,3,21,Visual,TR,2.4,2.4,1.944,1,Testing
Human,4,1,3,22,Visual,TR,2.4,2.4,1.722,0,Testing
Human,4,1,3,23,Visual,TR,2.4,2.4,1.842,0,Testing
Human,4,1,3,24,Visual,TR,0.8,0.8,0.701,1,Testing
Human,4,1,3,25,Visual,TR,0.8,0.8,2.311,1,Testing
Human,4,1,3,26,Visual,TR,2.4,2.4,1.994,1,Testing
Human,4,1,3,27,Visual,TR,0.8,0.8,0.941,1,Testing
Human,4,1,3,28,Visual,TR,0.8,0.8,0.728,1,Testing
Human,4,1,3,29,Visual,TR,2.4,2.4,1.918,0,Testing
Human,4,1,3,30,Visual,TR,0.8,0.8,1.267,1,Testing
Human,4,1,3,31,Visual,TR,0.8,0.8,1.301,1,Testing
Human,4,1,3,32,Visual,TR,0.8,0.8,1.342,1,Testing
Human,4,1,4,1,Visual,TR,0.8,0.8,1.306,1,Testing
Human,4,1,4,2,Visual,TR,0.8,0.8,1.285,0,Testing
Human,4,1,4,3,Visual,TR,2.4,2.4,2.297,1,Testing
Human,4,1,4,4,Visual,TR,0.8,0.8,0.826,0,Testing
Human,4,1,4,5,Visual,TR,2.4,2.4,2.293,1,Testing
Human,4,1,4,6,Visual,TR,0.8,0.8,1.429,1,Testing
Human,4,1,4,7,Visual,TR,2.4,2.4,1.246,0,Testing
Human,4,1,4,8,Visual,TR,0.8,0.8,0.846,0,Testing
Human,4,1,4,9,Visual,TR,0.8,0.8,0.893,0,Testing
Human,4,1,4,10,Visual,TR,0.8,0.8,0.778,0,Testing
Human,4,1,4,11,Visual,TR,2.4,2.4,2.949,1,Testing
Human,4,1,4,12,Visual,TR,2.4,2.4,2.383,0,Testing
Human,4,1,4,13,Visual,TR,2.4,2.4,2.193,1,Testing
Human,4,1,4,14,Visual,TR,0.8,0.8,1.572,1,Testing
Human,4,1,4,15,Visual,TR,2.4,2.4,1.739,0,Testing
Human,4,1,4,16,Visual,TR,0.8,0.8,1.019,1,Testing
Human,4,1,4,17,Visual,TR,0.8,0.8,1.133,1,Testing
Human,4,1,4,18,Visual,TR,2.4,2.4,2.948,1,Testing
Human,4,1,4,19,Visual,TR,0.8,0.8,1.926,0,Testing
Human,4,1,4,20,Visual,TR,0.8,0.8,1.203,1,Testing
Human,4,1,4,21,Visual,TR,2.4,2.4,1.347,0,Testing
Human,4,1,4,22,Visual,TR,2.4,2.4,1.66,0,Testing
Human,4,1,4,23,Visual,TR,2.4,2.4,1.99,1,Testing
Human,4,1,4,24,Visual,TR,2.4,2.4,2.216,0,Testing
Human,4,1,4,25,Visual,TR,2.4,2.4,1.648,1,Testing
Human,4,1,4,26,Visual,TR,0.8,0.8,1.311,1,Testing
Human,4,1,4,27,Visual,TR,2.4,2.4,2.058,0,Testing
Human,4,1,4,28,Visual,TR,2.4,2.4,1.963,0,Testing
Human,4,1,4,29,Visual,TR,0.8,0.8,1.334,0,Testing
Human,4,1,4,30,Visual,TR,0.8,0.8,1.39,0,Testing
Human,4,1,4,31,Visual,TR,2.4,2.4,1.577,1,Testing
Human,4,1,4,32,Visual,TR,0.8,0.8,1.265,1,Testing
Human,4,1,5,1,Visual,TR,2.4,2.4,3.562,1,Testing
Human,4,1,5,2,Visual,TR,2.4,2.4,2.613,1,Testing
Human,4,1,5,3,Visual,TR,2.4,2.4,2.654,0,Testing
Human,4,1,5,4,Visual,TR,0.8,0.8,0.957,0,Testing
Human,4,1,5,5,Visual,TR,2.4,2.4,2.689,1,Testing
Human,4,1,5,6,Visual,TR,0.8,0.8,1.56,1,Testing
Human,4,1,5,7,Visual,TR,0.8,0.8,1.82,0,Testing
Human,4,1,5,8,Visual,TR,2.4,2.4,1.942,1,Testing
Human,4,1,5,9,Visual,TR,0.8,0.8,0.727,1,Testing
Human,4,1,5,10,Visual,TR,2.4,2.4,1.02,1,Testing
Human,4,1,5,11,Visual,TR,0.8,0.8,1.143,0,Testing
Human,4,1,5,12,Visual,TR,2.4,2.4,2,1,Testing
Human,4,1,5,13,Visual,TR,0.8,0.8,1.254,1,Testing
Human,4,1,5,14,Visual,TR,2.4,2.4,1.948,0,Testing
Human,4,1,5,15,Visual,TR,2.4,2.4,2.662,0,Testing
Human,4,1,5,16,Visual,TR,2.4,2.4,2.062,0,Testing
Human,4,1,5,17,Visual,TR,0.8,0.8,1.263,1,Testing
Human,4,1,5,18,Visual,TR,0.8,0.8,2.178,0,Testing
Human,4,1,5,19,Visual,TR,2.4,2.4,2.009,0,Testing
Human,4,1,5,20,Visual,TR,0.8,0.8,1.793,0,Testing
Human,4,1,5,21,Visual,TR,2.4,2.4,1.877,0,Testing
Human,4,1,5,22,Visual,TR,0.8,0.8,1.497,0,Testing
Human,4,1,5,23,Visual,TR,2.4,2.4,2.339,1,Testing
Human,4,1,5,24,Visual,TR,0.8,0.8,1.203,0,Testing
Human,4,1,5,25,Visual,TR,0.8,0.8,1.307,1,Testing
Human,4,1,5,26,Visual,TR,0.8,0.8,1.148,1,Testing
Human,4,1,5,27,Visual,TR,0.8,0.8,1.431,1,Testing
Human,4,1,5,28,Visual,TR,2.4,2.4,5.106,0,Testing
Human,4,1,5,29,Visual,TR,0.8,0.8,0.707,1,Testing
Human,4,1,5,30,Visual,TR,0.8,0.8,2.359,0,Testing
Human,4,1,5,31,Visual,TR,2.4,2.4,2.01,0,Testing
Human,4,1,5,32,Visual,TR,2.4,2.4,2.993,1,Testing
Human,4,1,6,1,Visual,TR,0.8,0.8,1.387,1,Testing
Human,4,1,6,2,Visual,TR,2.4,2.4,1.661,1,Testing
Human,4,1,6,3,Visual,TR,0.8,0.8,1.253,1,Testing
Human,4,1,6,4,Visual,TR,2.4,2.4,3.028,1,Testing
Human,4,1,6,5,Visual,TR,2.4,2.4,3.182,0,Testing
Human,4,1,6,6,Visual,TR,0.8,0.8,1.856,1,Testing
Human,4,1,6,7,Visual,TR,0.8,0.8,0.576,0,Testing
Human,4,1,6,8,Visual,TR,0.8,0.8,1.016,1,Testing
Human,4,1,6,9,Visual,TR,2.4,2.4,3.744,1,Testing
Human,4,1,6,10,Visual,TR,0.8,0.8,1.434,1,Testing
Human,4,1,6,11,Visual,TR,2.4,2.4,2.829,0,Testing
Human,4,1,6,12,Visual,TR,2.4,2.4,4.661,0,Testing
Human,4,1,6,13,Visual,TR,0.8,0.8,3.71,0,Testing
Human,4,1,6,14,Visual,TR,2.4,2.4,4.255,1,Testing
Human,4,1,6,15,Visual,TR,0.8,0.8,1.334,1,Testing
Human,4,1,6,16,Visual,TR,2.4,2.4,2.893,1,Testing
Human,4,1,6,17,Visual,TR,0.8,0.8,1.021,0,Testing
Human,4,1,6,18,Visual,TR,2.4,2.4,3.757,0,Testing
Human,4,1,6,19,Visual,TR,2.4,2.4,2.098,1,Testing
Human,4,1,6,20,Visual,TR,2.4,2.4,2.555,0,Testing
Human,4,1,6,21,Visual,TR,0.8,0.8,1.701,0,Testing
Human,4,1,6,22,Visual,TR,0.8,0.8,1.078,0,Testing
Human,4,1,6,23,Visual,TR,2.4,2.4,1.996,0,Testing
Human,4,1,6,24,Visual,TR,0.8,0.8,1.319,0,Testing
Human,4,1,6,25,Visual,TR,2.4,2.4,1.523,1,Testing
Human,4,1,6,26,Visual,TR,0.8,0.8,1.37,1,Testing
Human,4,1,6,27,Visual,TR,2.4,2.4,1.978,0,Testing
Human,4,1,6,28,Visual,TR,0.8,0.8,1.587,0,Testing
Human,4,1,6,29,Visual,TR,2.4,2.4,1.845,0,Testing
Human,4,1,6,30,Visual,TR,2.4,2.4,2.404,1,Testing
Human,4,1,6,31,Visual,TR,0.8,0.8,1.074,0,Testing
Human,4,1,6,32,Visual,TR,0.8,0.8,1.068,1,Testing
Human,4,1,7,1,Visual,TR,0.8,0.8,1.279,1,Testing
Human,4,1,7,2,Visual,TR,0.8,0.8,1.324,0,Testing
Human,4,1,7,3,Visual,TR,2.4,2.4,1.905,1,Testing
Human,4,1,7,4,Visual,TR,0.8,0.8,1.292,0,Testing
Human,4,1,7,5,Visual,TR,0.8,0.8,1.301,0,Testing
Human,4,1,7,6,Visual,TR,0.8,0.8,0.926,1,Testing
Human,4,1,7,7,Visual,TR,2.4,2.4,1.828,0,Testing
Human,4,1,7,8,Visual,TR,0.8,0.8,1.782,0,Testing
Human,4,1,7,9,Visual,TR,2.4,2.4,2.847,0,Testing
Human,4,1,7,10,Visual,TR,0.8,0.8,0.812,1,Testing
Human,4,1,7,11,Visual,TR,0.8,0.8,0.66,1,Testing
Human,4,1,7,12,Visual,TR,2.4,2.4,3.757,0,Testing
Human,4,1,7,13,Visual,TR,2.4,2.4,3.137,1,Testing
Human,4,1,7,14,Visual,TR,0.8,0.8,1.587,0,Testing
Human,4,1,7,15,Visual,TR,0.8,0.8,0.997,1,Testing
Human,4,1,7,16,Visual,TR,2.4,2.4,1.665,1,Testing
Human,4,1,7,17,Visual,TR,2.4,2.4,2.413,1,Testing
Human,4,1,7,18,Visual,TR,2.4,2.4,2.203,1,Testing
Human,4,1,7,19,Visual,TR,2.4,2.4,2.896,1,Testing
Human,4,1,7,20,Visual,TR,2.4,2.4,2.663,0,Testing
Human,4,1,7,21,Visual,TR,2.4,2.4,2.439,0,Testing
Human,4,1,7,22,Visual,TR,0.8,0.8,1.285,1,Testing
Human,4,1,7,23,Visual,TR,2.4,2.4,2.489,1,Testing
Human,4,1,7,24,Visual,TR,2.4,2.4,4.665,0,Testing
Human,4,1,7,25,Visual,TR,2.4,2.4,3.882,0,Testing
Human,4,1,7,26,Visual,TR,0.8,0.8,1.878,1,Testing
Human,4,1,7,27,Visual,TR,0.8,0.8,0.931,0,Testing
Human,4,1,7,28,Visual,TR,2.4,2.4,2.635,0,Testing
Human,4,1,7,29,Visual,TR,0.8,0.8,1.246,0,Testing
Human,4,1,7,30,Visual,TR,2.4,2.4,1.89,1,Testing
Human,4,1,7,31,Visual,TR,0.8,0.8,1.058,1,Testing
Human,4,1,7,32,Visual,TR,0.8,0.8,0.955,0,Testing
Human,4,1,8,1,Visual,TR,0.8,0.8,1.392,1,Testing
Human,4,1,8,2,Visual,TR,0.8,0.8,0.996,0,Testing
Human,4,1,8,3,Visual,TR,2.4,2.4,2.624,1,Testing
Human,4,1,8,4,Visual,TR,2.4,2.4,2.499,0,Testing
Human,4,1,8,5,Visual,TR,2.4,2.4,2.476,1,Testing
Human,4,1,8,6,Visual,TR,0.8,0.8,2.566,1,Testing
Human,4,1,8,7,Visual,TR,2.4,2.4,2.669,0,Testing
Human,4,1,8,8,Visual,TR,2.4,2.4,4.286,1,Testing
Human,4,1,8,9,Visual,TR,0.8,0.8,1.42,1,Testing
Human,4,1,8,10,Visual,TR,0.8,0.8,1.724,0,Testing
Human,4,1,8,11,Visual,TR,2.4,2.4,2.195,0,Testing
Human,4,1,8,12,Visual,TR,2.4,2.4,2.173,0,Testing
Human,4,1,8,13,Visual,TR,2.4,2.4,2.981,0,Testing
Human,4,1,8,14,Visual,TR,0.8,0.8,1.661,1,Testing
Human,4,1,8,15,Visual,TR,2.4,2.4,2.621,1,Testing
Human,4,1,8,16,Visual,TR,2.4,2.4,2.783,1,Testing
Human,4,1,8,17,Visual,TR,0.8,0.8,1.103,1,Testing
Human,4,1,8,18,Visual,TR,2.4,2.4,3.441,1,Testing
Human,4,1,8,19,Visual,TR,2.4,2.4,1.998,1,Testing
Human,4,1,8,20,Visual,TR,2.4,2.4,2.393,0,Testing
Human,4,1,8,21,Visual,TR,2.4,2.4,2.094,0,Testing
Human,4,1,8,22,Visual,TR,0.8,0.8,0.988,0,Testing
Human,4,1,8,23,Visual,TR,2.4,2.4,1.974,1,Testing
Human,4,1,8,24,Visual,TR,0.8,0.8,1.446,0,Testing
Human,4,1,8,25,Visual,TR,0.8,0.8,1.997,0,Testing
Human,4,1,8,26,Visual,TR,0.8,0.8,1.273,1,Testing
Human,4,1,8,27,Visual,TR,0.8,0.8,1.046,1,Testing
Human,4,1,8,28,Visual,TR,0.8,0.8,0.893,1,Testing
Human,4,1,8,29,Visual,TR,0.8,0.8,1.148,0,Testing
Human,4,1,8,30,Visual,TR,0.8,0.8,0.975,0,Testing
Human,4,1,8,31,Visual,TR,0.8,0.8,1.23,0,Testing
Human,4,1,8,32,Visual,TR,2.4,2.4,2.913,0,Testing
Human,4,1,9,1,Visual,TR,2.4,2.4,2.156,1,Testing
Human,4,1,9,2,Visual,TR,2.4,2.4,2.584,0,Testing
Human,4,1,9,3,Visual,TR,0.8,0.8,1.163,0,Testing
Human,4,1,9,4,Visual,TR,2.4,2.4,2.409,1,Testing
Human,4,1,9,5,Visual,TR,2.4,2.4,3.056,1,Testing
Human,4,1,9,6,Visual,TR,2.4,2.4,2.159,1,Testing
Human,4,1,9,7,Visual,TR,2.4,2.4,2.338,0,Testing
Human,4,1,9,8,Visual,TR,0.8,0.8,1.146,1,Testing
Human,4,1,9,9,Visual,TR,2.4,2.4,2.254,0,Testing
Human,4,1,9,10,Visual,TR,2.4,2.4,2.653,0,Testing
Human,4,1,9,11,Visual,TR,0.8,0.8,2.101,0,Testing
Human,4,1,9,12,Visual,TR,2.4,2.4,3.141,0,Testing
Human,4,1,9,13,Visual,TR,0.8,0.8,1.661,1,Testing
Human,4,1,9,14,Visual,TR,2.4,2.4,2.301,1,Testing
Human,4,1,9,15,Visual,TR,0.8,0.8,1.823,0,Testing
Human,4,1,9,16,Visual,TR,2.4,2.4,1.281,1,Testing
Human,4,1,9,17,Visual,TR,0.8,0.8,1.719,1,Testing
Human,4,1,9,18,Visual,TR,0.8,0.8,1.467,0,Testing
Human,4,1,9,19,Visual,TR,0.8,0.8,1.661,0,Testing
Human,4,1,9,20,Visual,TR,2.4,2.4,2.254,0,Testing
Human,4,1,9,21,Visual,TR,2.4,2.4,2.037,1,Testing
Human,4,1,9,22,Visual,TR,0.8,0.8,1.362,1,Testing
Human,4,1,9,23,Visual,TR,0.8,0.8,1.759,1,Testing
Human,4,1,9,24,Visual,TR,2.4,2.4,3.059,1,Testing
Human,4,1,9,25,Visual,TR,2.4,2.4,2.682,0,Testing
Human,4,1,9,26,Visual,TR,0.8,0.8,1.191,1,Testing
Human,4,1,9,27,Visual,TR,2.4,2.4,3.259,0,Testing
Human,4,1,9,28,Visual,TR,0.8,0.8,1.292,1,Testing
Human,4,1,9,29,Visual,TR,0.8,0.8,1.34,1,Testing
Human,4,1,9,30,Visual,TR,0.8,0.8,0.948,0,Testing
Human,4,1,9,31,Visual,TR,0.8,0.8,1.783,0,Testing
Human,4,1,9,32,Visual,TR,0.8,0.8,1.025,0,Testing
Human,4,1,10,1,Visual,TR,0.8,0.8,1.134,0,Testing
Human,4,1,10,2,Visual,TR,0.8,0.8,1.309,1,Testing
Human,4,1,10,3,Visual,TR,0.8,0.8,1.465,1,Testing
Human,4,1,10,4,Visual,TR,0.8,0.8,1.722,1,Testing
Human,4,1,10,5,Visual,TR,2.4,2.4,1.986,1,Testing
Human,4,1,10,6,Visual,TR,0.8,0.8,1.788,0,Testing
Human,4,1,10,7,Visual,TR,2.4,2.4,3.077,1,Testing
Human,4,1,10,8,Visual,TR,0.8,0.8,1.729,0,Testing
Human,4,1,10,9,Visual,TR,2.4,2.4,2.072,0,Testing
Human,4,1,10,10,Visual,TR,2.4,2.4,2.132,1,Testing
Human,4,1,10,11,Visual,TR,0.8,0.8,1.714,1,Testing
Human,4,1,10,12,Visual,TR,2.4,2.4,2.128,1,Testing
Human,4,1,10,13,Visual,TR,0.8,0.8,1.566,0,Testing
Human,4,1,10,14,Visual,TR,2.4,2.4,1.267,1,Testing
Human,4,1,10,15,Visual,TR,0.8,0.8,1.525,0,Testing
Human,4,1,10,16,Visual,TR,0.8,0.8,2.085,1,Testing
Human,4,1,10,17,Visual,TR,2.4,2.4,1.595,0,Testing
Human,4,1,10,18,Visual,TR,0.8,0.8,2.622,1,Testing
Human,4,1,10,19,Visual,TR,2.4,2.4,2.892,0,Testing
Human,4,1,10,20,Visual,TR,0.8,0.8,1.332,0,Testing
Human,4,1,10,21,Visual,TR,2.4,2.4,3.116,1,Testing
Human,4,1,10,22,Visual,TR,0.8,0.8,0.921,1,Testing
Human,4,1,10,23,Visual,TR,2.4,2.4,2.142,1,Testing
Human,4,1,10,24,Visual,TR,0.8,0.8,1.262,0,Testing
Human,4,1,10,25,Visual,TR,2.4,2.4,1.718,0,Testing
Human,4,1,10,26,Visual,TR,2.4,2.4,2.523,0,Testing
Human,4,1,10,27,Visual,TR,2.4,2.4,1.735,0,Testing
Human,4,1,10,28,Visual,TR,2.4,2.4,2.408,0,Testing
Human,4,1,10,29,Visual,TR,0.8,0.8,0.894,1,Testing
Human,4,1,10,30,Visual,TR,0.8,0.8,1.237,0,Testing
Human,4,1,10,31,Visual,TR,2.4,2.4,1.747,0,Testing
Human,4,1,10,32,Visual,TR,2.4,2.4,2.597,1,Testing
Human,4,1,11,1,Visual,TR,0.8,0.8,1.606,0,Testing
Human,4,1,11,2,Visual,TR,2.4,2.4,1.709,1,Testing
Human,4,1,11,3,Visual,TR,2.4,2.4,1.782,0,Testing
Human,4,1,11,4,Visual,TR,0.8,0.8,1.303,1,Testing
Human,4,1,11,5,Visual,TR,2.4,2.4,2.226,1,Testing
Human,4,1,11,6,Visual,TR,2.4,2.4,1.987,1,Testing
Human,4,1,11,7,Visual,TR,2.4,2.4,2.205,0,Testing
Human,4,1,11,8,Visual,TR,0.8,0.8,1.573,0,Testing
Human,4,1,11,9,Visual,TR,0.8,0.8,1.525,0,Testing
Human,4,1,11,10,Visual,TR,2.4,2.4,2.058,0,Testing
Human,4,1,11,11,Visual,TR,2.4,2.4,1.939,1,Testing
Human,4,1,11,12,Visual,TR,0.8,0.8,1.787,1,Testing
Human,4,1,11,13,Visual,TR,2.4,2.4,1.845,0,Testing
Human,4,1,11,14,Visual,TR,0.8,0.8,1.61,0,Testing
Human,4,1,11,15,Visual,TR,2.4,2.4,2.835,0,Testing
Human,4,1,11,16,Visual,TR,0.8,0.8,2.389,0,Testing
Human,4,1,11,17,Visual,TR,0.8,0.8,1.538,1,Testing
Human,4,1,11,18,Visual,TR,0.8,0.8,2.922,1,Testing
Human,4,1,11,19,Visual,TR,2.4,2.4,3.014,1,Testing
Human,4,1,11,20,Visual,TR,0.8,0.8,1.589,1,Testing
Human,4,1,11,21,Visual,TR,2.4,2.4,2.663,1,Testing
Human,4,1,11,22,Visual,TR,0.8,0.8,1.416,0,Testing
Human,4,1,11,23,Visual,TR,0.8,0.8,1.454,0,Testing
