Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response,Release,Task
Human,25,25,1,7,Auditory,TR,5,5,4.748019689,NaN,Point
Human,25,25,1,8,Auditory,TR,3,3,1.982534473,NaN,Point
Human,25,25,1,9,Auditory,TR,3,3,1.982607025,NaN,Point
Human,25,25,1,10,Auditory,TR,7,7,4.465280231,NaN,Point
Human,25,25,1,11,Auditory,TR,9,9,8.013425983,NaN,Point
Human,25,25,1,12,Auditory,TR,7,7,3.998440312,NaN,Point
Human,25,25,1,13,Auditory,TR,5,5,3.2320958,NaN,Point
Human,25,25,1,14,Auditory,TR,7,7,5.514488779,NaN,Point
Human,25,25,1,15,Auditory,TR,3,3,1.59937655,NaN,Point
Human,25,25,1,16,Auditory,TR,5,5,3.94842874,NaN,Point
Human,25,25,1,17,Auditory,TR,1,1,0.399903595,NaN,Point
Human,25,25,1,18,Auditory,TR,9,9,7.613872406,NaN,Point
Human,25,25,1,19,Auditory,TR,9,9,6.297479514,NaN,Point
Human,25,25,1,20,Auditory,TR,3,3,2.115910936,NaN,Point
Human,25,25,1,21,Auditory,TR,1,1,0.79958741,NaN,Point
Human,25,25,1,22,Auditory,TR,5,5,4.431664665,NaN,Point
Human,25,25,1,23,Auditory,TR,1,1,0.749599549,NaN,Point
Human,25,25,1,24,Auditory,TR,9,9,5.230955143,NaN,Point
Human,25,25,1,25,Auditory,TR,7,7,6.081327776,NaN,Point
Human,25,25,1,26,Auditory,TR,9,9,6.530855411,NaN,Point
Human,25,25,1,27,Auditory,TR,3,3,3.515318347,NaN,Point
Human,25,25,1,28,Auditory,TR,7,7,6.980566371,NaN,Point
Human,25,25,1,29,Auditory,TR,1,1,0.649696733,NaN,Point
Human,25,25,1,30,Auditory,TR,1,1,0.666174848,NaN,Point
Human,25,25,2,1,Auditory,TR,9,9,6.19755971,8.030229342,Range
Human,25,25,2,2,Auditory,TR,5,5,2.765623949,4.714793425,Range
Human,25,25,2,3,Auditory,TR,1,1,0.633317714,1.482635337,Range
Human,25,25,2,4,Auditory,TR,7,7,5.56446496,7.763573741,Range
Human,25,25,2,5,Auditory,TR,9,9,5.714984184,7.297570469,Range
Human,25,25,2,6,Auditory,TR,9,9,5.897561763,7.713586942,Range
Human,25,25,2,7,Auditory,TR,1,1,0.433315307,1.366042414,Range
Human,25,25,2,8,Auditory,TR,7,7,6.097547182,7.830271528,Range
Human,25,25,2,9,Auditory,TR,3,3,2.232431308,3.898541743,Range
Human,25,25,2,10,Auditory,TR,3,3,2.299087333,4.464941537,Range
Human,25,25,2,11,Auditory,TR,5,5,4.34834012,6.180844829,Range
Human,25,25,2,12,Auditory,TR,5,5,3.332018435,5.68104125,Range
Human,25,25,2,13,Auditory,TR,3,3,2.965650776,5.031390171,Range
Human,25,25,2,14,Auditory,TR,1,1,0.416667669,1.183296727,Range
Human,25,25,2,15,Auditory,TR,7,7,6.980583359,8.496062382,Range
Human,25,25,2,16,Auditory,TR,9,9,7.297107553,9.629482022,Range
Human,25,25,2,17,Auditory,TR,5,5,3.731939725,5.731076889,Range
Human,25,25,2,18,Auditory,TR,7,7,4.281730103,5.714507111,Range
Human,25,25,2,19,Auditory,TR,5,5,3.115634177,4.898058654,Range
Human,25,25,2,20,Auditory,TR,9,9,6.031016087,8.146868627,Range
Human,25,25,2,21,Auditory,TR,3,3,1.483047998,2.915423317,Range
Human,25,25,2,22,Auditory,TR,7,7,7.063810578,9.379498479,Range
Human,25,25,2,23,Auditory,TR,1,1,1.13291107,3.015703049,Range
Human,25,25,2,24,Auditory,TR,1,1,1.315945903,2.999175033,Range
Human,25,25,2,25,Auditory,TR,5,5,3.998455885,6.397590784,Range
Human,25,25,2,26,Auditory,TR,1,1,1.316277871,3.715355083,Range
Human,25,25,2,27,Auditory,TR,7,7,7.080642958,8.846452711,Range
Human,25,25,2,28,Auditory,TR,3,3,2.515733485,3.981753036,Range
Human,25,25,2,29,Auditory,TR,3,3,1.899307608,3.681775616,Range
Human,25,25,2,30,Auditory,TR,9,9,7.58031559,9.296311252,Range
Human,26,26,2,1,Auditory,TR,7,7,5.931005218,8.113356356,Range
Human,26,26,2,2,Auditory,TR,7,7,6.014117476,7.746837105,Range
Human,26,26,2,3,Auditory,TR,1,1,0.799932474,1.033274631,Range
Human,26,26,2,4,Auditory,TR,5,5,3.648323386,4.99800607,Range
Human,26,26,2,5,Auditory,TR,3,3,2.515992845,4.13165705,Range
Human,26,26,2,6,Auditory,TR,9,9,7.330484121,9.329637568,Range
Human,26,26,2,7,Auditory,TR,1,1,0.799699601,1.599305416,Range
Human,26,26,2,8,Auditory,TR,5,5,3.681721178,5.164706948,Range
Human,26,26,2,9,Auditory,TR,9,9,7.347049593,8.729955945,Range
Human,26,26,2,10,Auditory,TR,9,9,6.397441442,8.630013137,Range
Human,26,26,2,11,Auditory,TR,3,3,2.082591656,4.048321475,Range
Human,26,26,2,12,Auditory,TR,9,9,6.46406538,9.129641532,Range
Human,26,26,2,13,Auditory,TR,7,7,5.881052217,7.463598926,Range
Human,26,26,2,14,Auditory,TR,3,3,2.565076289,3.431961483,Range
Human,26,26,2,15,Auditory,TR,9,9,7.414011161,9.629406181,Range
Human,26,26,2,16,Auditory,TR,1,1,0.549148209,1.099373721,Range
Human,26,26,2,17,Auditory,TR,5,5,4.015372087,5.431127671,Range
Human,26,26,2,18,Auditory,TR,1,1,0.500157844,1.133334938,Range
Human,26,26,2,19,Auditory,TR,3,3,2.682391484,3.681623145,Range
Human,26,26,2,20,Auditory,TR,9,9,7.863575427,9.779700847,Range
Human,26,26,2,21,Auditory,TR,5,5,3.898390275,5.381089378,Range
Human,26,26,2,22,Auditory,TR,5,5,4.015036226,5.081093554,Range
Human,26,26,2,23,Auditory,TR,1,1,0.449979049,1.049688276,Range
Human,26,26,2,24,Auditory,TR,7,7,5.797683375,6.86406807,Range
Human,26,26,2,25,Auditory,TR,7,7,6.347700787,7.647021705,Range
Human,26,26,2,26,Auditory,TR,3,3,2.299430275,3.198622511,Range
Human,26,26,2,27,Auditory,TR,5,5,4.947645719,6.197400813,Range
Human,26,26,2,28,Auditory,TR,3,3,2.149105174,4.081574518,Range
Human,26,26,2,29,Auditory,TR,7,7,6.131067082,7.696710688,Range
Human,26,26,2,30,Auditory,TR,1,1,0.549164843,1.099616149,Range
Human,26,26,1,1,Auditory,TR,7,7,5.880917024,NaN,Point
Human,26,26,1,2,Auditory,TR,7,7,5.514735757,NaN,Point
Human,26,26,1,3,Auditory,TR,1,1,0.632841587,NaN,Point
Human,26,26,1,4,Auditory,TR,1,1,1.016372237,NaN,Point
Human,26,26,1,5,Auditory,TR,3,3,2.982183102,NaN,Point
Human,26,26,1,6,Auditory,TR,9,9,6.49764579,NaN,Point
Human,26,26,1,7,Auditory,TR,1,1,0.43306816,NaN,Point
Human,26,26,1,8,Auditory,TR,7,7,5.448179415,NaN,Point
Human,26,26,1,9,Auditory,TR,5,5,5.081229102,NaN,Point
Human,26,26,1,10,Auditory,TR,1,1,0.966425253,NaN,Point
Human,26,26,1,11,Auditory,TR,1,1,0.682903946,NaN,Point
Human,26,26,1,12,Auditory,TR,1,1,1.166113033,NaN,Point
Human,26,26,1,13,Auditory,TR,5,5,4.614881709,NaN,Point
Human,26,26,1,14,Auditory,TR,3,3,3.182654793,NaN,Point
Human,26,26,1,15,Auditory,TR,5,5,5.647801723,NaN,Point
Human,26,26,1,16,Auditory,TR,5,5,3.782007279,NaN,Point
Human,26,26,1,17,Auditory,TR,5,5,3.432420151,NaN,Point
Human,26,26,1,18,Auditory,TR,7,7,6.264020504,NaN,Point
Human,26,26,1,19,Auditory,TR,7,7,5.747325855,NaN,Point
Human,26,26,1,20,Auditory,TR,9,9,6.364007197,NaN,Point
Human,26,26,1,21,Auditory,TR,9,9,7.763596166,NaN,Point
Human,26,26,1,22,Auditory,TR,9,9,7.61379202,NaN,Point
Human,26,26,1,23,Auditory,TR,3,3,2.465782906,NaN,Point
Human,26,26,1,24,Auditory,TR,9,9,6.897191228,NaN,Point
Human,26,26,1,25,Auditory,TR,3,3,2.315755089,NaN,Point
Human,26,26,1,26,Auditory,TR,5,5,4.231616492,NaN,Point
Human,26,26,1,27,Auditory,TR,7,7,5.614581239,NaN,Point
Human,26,26,1,28,Auditory,TR,3,3,2.215567728,NaN,Point
Human,26,26,1,29,Auditory,TR,3,3,2.832053004,NaN,Point
Human,26,26,1,30,Auditory,TR,9,9,6.830719117,NaN,Point
Human,27,27,1,1,Auditory,TR,1,1,0.916203539,NaN,Point
Human,27,27,1,2,Auditory,TR,5,5,3.848350597,NaN,Point
Human,27,27,1,3,Auditory,TR,9,9,7.330496822,NaN,Point
Human,27,27,1,4,Auditory,TR,7,7,6.180932686,NaN,Point
Human,27,27,1,5,Auditory,TR,3,3,2.466654303,NaN,Point
Human,27,27,1,6,Auditory,TR,5,5,4.332066436,NaN,Point
Human,27,27,1,7,Auditory,TR,3,3,2.598726897,NaN,Point
Human,27,27,1,8,Auditory,TR,9,9,7.047360909,NaN,Point
Human,27,27,1,9,Auditory,TR,3,3,2.915418202,NaN,Point
Human,27,27,1,10,Auditory,TR,7,7,4.598174436,NaN,Point
Human,27,27,1,11,Auditory,TR,3,3,2.998696531,NaN,Point
Human,27,27,1,12,Auditory,TR,9,9,6.097431391,NaN,Point
Human,27,27,1,13,Auditory,TR,7,7,6.230927431,NaN,Point
Human,27,27,1,14,Auditory,TR,5,5,3.548543162,NaN,Point
Human,27,27,1,15,Auditory,TR,9,9,7.780292383,NaN,Point
Human,27,27,1,16,Auditory,TR,7,7,4.931558497,NaN,Point
Human,27,27,1,17,Auditory,TR,1,1,1.016286816,NaN,Point
Human,27,27,1,18,Auditory,TR,1,1,0.916180181,NaN,Point
Human,27,27,1,19,Auditory,TR,5,5,4.298419734,NaN,Point
Human,27,27,1,20,Auditory,TR,9,9,5.914460862,NaN,Point
Human,27,27,1,21,Auditory,TR,7,7,5.631039339,NaN,Point
Human,27,27,1,22,Auditory,TR,3,3,2.282376412,NaN,Point
Human,27,27,1,23,Auditory,TR,3,3,2.532176362,NaN,Point
Human,27,27,1,24,Auditory,TR,5,5,3.88172443,NaN,Point
Human,27,27,1,25,Auditory,TR,5,5,5.064846788,NaN,Point
Human,27,27,1,26,Auditory,TR,1,1,0.766359811,NaN,Point
Human,27,27,1,27,Auditory,TR,7,7,5.165016066,NaN,Point
Human,27,27,1,28,Auditory,TR,1,1,0.966335957,NaN,Point
Human,27,27,1,29,Auditory,TR,1,1,1.049493247,NaN,Point
Human,27,27,1,30,Auditory,TR,9,9,7.164491564,NaN,Point
Human,27,27,2,1,Auditory,TR,7,7,4.431528591,6.780698678,Range
Human,27,27,2,2,Auditory,TR,1,1,0.6837295,1.199840243,Range
Human,27,27,2,3,Auditory,TR,5,5,3.615391694,5.214973649,Range
Human,27,27,2,4,Auditory,TR,3,3,2.232629054,3.198711962,Range
Human,27,27,2,5,Auditory,TR,9,9,5.897836765,8.913389561,Range
Human,27,27,2,6,Auditory,TR,1,1,0.449687263,1.21636312,Range
Human,27,27,2,7,Auditory,TR,3,3,2.399223227,3.165491374,Range
Human,27,27,2,8,Auditory,TR,5,5,3.981823986,5.731102088,Range
Human,27,27,2,9,Auditory,TR,5,5,3.665537206,5.497999495,Range
Human,27,27,2,10,Auditory,TR,1,1,0.549720637,1.182997781,Range
Human,27,27,2,11,Auditory,TR,3,3,2.565810676,3.581986008,Range
Human,27,27,2,12,Auditory,TR,9,9,5.11482136,7.180780149,Range
Human,27,27,2,13,Auditory,TR,9,9,5.831295432,8.480076177,Range
Human,27,27,2,14,Auditory,TR,7,7,4.498068155,6.080868522,Range
Human,27,27,2,15,Auditory,TR,3,3,2.099250868,3.515405744,Range
Human,27,27,2,16,Auditory,TR,5,5,3.348940042,4.865030258,Range
Human,27,27,2,17,Auditory,TR,7,7,4.96474971,7.280765037,Range
Human,27,27,2,18,Auditory,TR,7,7,4.581605196,6.847346186,Range
Human,27,27,2,19,Auditory,TR,3,3,2.316098851,3.315718747,Range
Human,27,27,2,20,Auditory,TR,7,7,4.53145756,6.630848579,Range
Human,27,27,2,21,Auditory,TR,5,5,3.881760529,5.13140511,Range
Human,27,27,2,22,Auditory,TR,9,9,6.281527724,8.130200029,Range
Human,27,27,2,23,Auditory,TR,1,1,0.666284674,1.549569515,Range
Human,27,27,2,24,Auditory,TR,7,7,4.665060836,6.447489451,Range
Human,27,27,2,25,Auditory,TR,1,1,0.465926654,1.249633963,Range
Human,27,27,2,26,Auditory,TR,9,9,5.398541233,6.581217305,Range
Human,27,27,2,27,Auditory,TR,1,1,0.549881669,1.116241267,Range
Human,27,27,2,28,Auditory,TR,3,3,2.332300373,3.215396578,Range
Human,27,27,2,29,Auditory,TR,5,5,3.431876135,4.61497195,Range
Human,27,27,2,30,Auditory,TR,9,9,5.847870334,8.163617748,Range
Human,28,28,2,1,Auditory,TR,9,9,6.547370623,7.61360275,Range
Human,28,28,2,2,Auditory,TR,7,7,7.130174053,7.979728312,Range
Human,28,28,2,3,Auditory,TR,5,5,5.681101901,7.830460408,Range
Human,28,28,2,4,Auditory,TR,9,9,9.329777524,11.11272698,Range
Human,28,28,2,5,Auditory,TR,9,9,8.163713402,9.396704037,Range
Human,28,28,2,6,Auditory,TR,9,9,7.147342239,8.563546424,Range
Human,28,28,2,7,Auditory,TR,7,7,6.780874792,8.563470685,Range
Human,28,28,2,8,Auditory,TR,5,5,6.563979973,7.730129389,Range
Human,28,28,2,9,Auditory,TR,5,5,5.097479859,6.597617002,Range
Human,28,28,2,10,Auditory,TR,1,1,0.416337612,0.91144948,Range
Human,28,28,2,11,Auditory,TR,1,1,0.716499317,1.182741778,Range
Human,28,28,2,12,Auditory,TR,7,7,4.414864961,5.614546294,Range
Human,28,28,2,13,Auditory,TR,7,7,5.448002613,7.030762512,Range
Human,28,28,2,14,Auditory,TR,1,1,1.1164824,1.883319053,Range
Human,28,28,2,15,Auditory,TR,3,3,2.166198257,3.215983482,Range
Human,28,28,2,16,Auditory,TR,9,9,6.281012997,7.780322327,Range
Human,28,28,2,17,Auditory,TR,1,1,1.183132149,1.782889645,Range
Human,28,28,2,18,Auditory,TR,3,3,2.76603503,3.632341975,Range
Human,28,28,2,19,Auditory,TR,3,3,2.515862761,3.515477698,Range
Human,28,28,2,20,Auditory,TR,1,1,0.71655559,1.932638876,Range
Human,28,28,2,21,Auditory,TR,1,1,1.116383657,1.749321275,Range
Human,28,28,2,22,Auditory,TR,3,3,2.565360959,3.831861921,Range
Human,28,28,2,23,Auditory,TR,7,7,4.614644683,6.147526276,Range
Human,28,28,2,24,Auditory,TR,5,5,4.165516258,5.415132877,Range
Human,28,28,2,25,Auditory,TR,7,7,5.698036855,7.563844776,Range
Human,28,28,2,26,Auditory,TR,3,3,2.965624344,4.031540423,Range
Human,28,28,2,27,Auditory,TR,9,9,7.130766865,8.630190156,Range
Human,28,28,2,28,Auditory,TR,5,5,6.080992257,7.014108922,Range
Human,28,28,2,29,Auditory,TR,3,3,2.58294889,3.649002289,Range
Human,28,28,2,30,Auditory,TR,5,5,5.01463272,5.964172221,Range
Human,28,28,1,1,Auditory,TR,7,7,7.630480723,NaN,Point
Human,28,28,1,2,Auditory,TR,5,5,4.164902919,NaN,Point
Human,28,28,1,3,Auditory,TR,1,1,0.915874157,NaN,Point
Human,28,28,1,4,Auditory,TR,3,3,3.065572071,NaN,Point
Human,28,28,1,5,Auditory,TR,9,9,7.196974925,NaN,Point
Human,28,28,1,6,Auditory,TR,9,9,7.130524431,NaN,Point
Human,28,28,1,7,Auditory,TR,3,3,4.098221671,NaN,Point
Human,28,28,1,8,Auditory,TR,5,5,6.647412137,NaN,Point
Human,28,28,1,9,Auditory,TR,7,7,7.280206065,NaN,Point
Human,28,28,1,10,Auditory,TR,9,9,8.113633717,NaN,Point
Human,28,28,1,11,Auditory,TR,1,1,1.199962343,NaN,Point
Human,28,28,1,12,Auditory,TR,3,3,3.498585569,NaN,Point
Human,28,28,1,13,Auditory,TR,7,7,5.480662831,NaN,Point
Human,28,28,1,14,Auditory,TR,9,9,5.897811268,NaN,Point
Human,28,28,1,15,Auditory,TR,9,9,8.013408166,NaN,Point
Human,28,28,1,16,Auditory,TR,3,3,5.132045923,NaN,Point
Human,28,28,1,17,Auditory,TR,7,7,6.480825987,NaN,Point
Human,28,28,1,18,Auditory,TR,5,5,4.348260867,NaN,Point
Human,28,28,1,19,Auditory,TR,9,9,10.1461329,NaN,Point
Human,28,28,1,20,Auditory,TR,5,5,6.1644676,NaN,Point
Human,28,28,1,21,Auditory,TR,1,1,1.382847812,NaN,Point
Human,28,28,1,22,Auditory,TR,7,7,8.796613151,NaN,Point
Human,28,28,1,23,Auditory,TR,3,3,3.782051568,NaN,Point
Human,28,28,1,24,Auditory,TR,1,1,1.216197602,NaN,Point
Human,28,28,1,25,Auditory,TR,5,5,5.947704084,NaN,Point
Human,28,28,1,26,Auditory,TR,3,3,5.4145252,NaN,Point
Human,28,28,1,27,Auditory,TR,1,1,1.682609236,NaN,Point
Human,28,28,1,28,Auditory,TR,1,1,1.349396588,NaN,Point
Human,28,28,1,29,Auditory,TR,5,5,4.248016204,NaN,Point
Human,28,28,1,30,Auditory,TR,7,7,7.747376498,NaN,Point
Human,29,29,1,1,Auditory,TR,1,1,1.16637705,NaN,Point
Human,29,29,1,2,Auditory,TR,7,7,0.533385759,NaN,Point
Human,29,29,1,3,Auditory,TR,9,9,7.563405833,NaN,Point
Human,29,29,1,4,Auditory,TR,5,5,5.414639351,NaN,Point
Human,29,29,1,5,Auditory,TR,1,1,1.283106878,NaN,Point
Human,29,29,1,6,Auditory,TR,3,3,2.749268468,NaN,Point
Human,29,29,1,7,Auditory,TR,3,3,3.064997721,NaN,Point
Human,29,29,1,8,Auditory,TR,7,7,5.664535302,NaN,Point
Human,29,29,1,9,Auditory,TR,5,5,6.447456377,NaN,Point
Human,29,29,1,10,Auditory,TR,9,9,8.547500403,NaN,Point
Human,29,29,1,11,Auditory,TR,1,1,1.182665057,NaN,Point
Human,29,29,1,12,Auditory,TR,3,3,3.398519806,NaN,Point
Human,29,29,1,13,Auditory,TR,1,1,1.232672206,NaN,Point
Human,29,29,1,14,Auditory,TR,3,3,2.048993904,NaN,Point
Human,29,29,1,15,Auditory,TR,3,3,3.53197295,NaN,Point
Human,29,29,1,16,Auditory,TR,5,5,4.331725638,NaN,Point
Human,29,29,1,17,Auditory,TR,7,7,4.414542734,NaN,Point
Human,29,29,1,18,Auditory,TR,5,5,4.215036863,NaN,Point
Human,29,29,1,19,Auditory,TR,9,9,5.597881989,NaN,Point
Human,29,29,1,20,Auditory,TR,9,9,7.546915744,NaN,Point
Human,29,29,1,21,Auditory,TR,5,5,5.181724717,NaN,Point
Human,29,29,1,22,Auditory,TR,7,7,5.847837043,NaN,Point
Human,29,29,1,23,Auditory,TR,7,7,5.69780604,NaN,Point
Human,29,29,1,24,Auditory,TR,5,5,3.715068007,NaN,Point
Human,29,29,1,25,Auditory,TR,1,1,1.066284184,NaN,Point
Human,29,29,1,26,Auditory,TR,1,1,0.399325306,NaN,Point
Human,29,29,1,27,Auditory,TR,9,9,5.814803778,NaN,Point
Human,29,29,1,28,Auditory,TR,9,9,8.230003015,NaN,Point
Human,29,29,1,29,Auditory,TR,7,7,4.548225919,NaN,Point
Human,29,29,1,30,Auditory,TR,3,3,3.765034811,NaN,Point
Human,29,29,2,1,Auditory,TR,5,5,3.331996379,4.364796063,Range
Human,29,29,2,2,Auditory,TR,5,5,5.281070479,7.163312542,Range
Human,29,29,2,3,Auditory,TR,5,5,4.781441377,5.564513572,Range
Human,29,29,2,4,Auditory,TR,9,9,8.013666948,9.679516318,Range
Human,29,29,2,5,Auditory,TR,3,3,2.349092362,3.415113945,Range
Human,29,29,2,6,Auditory,TR,1,1,0.80023082,1.583359995,Range
Human,29,29,2,7,Auditory,TR,5,5,3.415222949,4.681349573,Range
Human,29,29,2,8,Auditory,TR,3,3,3.765196194,4.415173756,Range
Human,29,29,2,9,Auditory,TR,9,9,9.063146771,9.39633158,Range
Human,29,29,2,10,Auditory,TR,9,9,6.997072455,8.063374689,Range
Human,29,29,2,11,Auditory,TR,5,5,5.113940308,6.097422614,Range
Human,29,29,2,12,Auditory,TR,9,9,7.480185987,8.030048741,Range
Human,29,29,2,13,Auditory,TR,7,7,6.297179053,7.480184217,Range
Human,29,29,2,14,Auditory,TR,7,7,7.58040166,7.813681175,Range
Human,29,29,2,15,Auditory,TR,7,7,5.197820197,7.413577267,Range
Human,29,29,2,16,Auditory,TR,3,3,1.932534464,3.065644315,Range
Human,29,29,2,17,Auditory,TR,9,9,8.996471162,9.995947729,Range
Human,29,29,2,18,Auditory,TR,3,3,2.532293593,3.69777525,Range
Human,29,29,2,19,Auditory,TR,1,1,0.699659822,1.416038004,Range
Human,29,29,2,20,Auditory,TR,1,1,1.315977344,1.715866783,Range
Human,29,29,2,21,Auditory,TR,7,7,7.813779916,8.31348971,Range
Human,29,29,2,22,Auditory,TR,1,1,1.632679496,2.381971676,Range
Human,29,29,2,23,Auditory,TR,5,5,4.431731088,5.231117832,Range
Human,29,29,2,24,Auditory,TR,1,1,1.132901044,1.815687846,Range
Human,29,29,2,25,Auditory,TR,3,3,1.816146159,2.498978261,Range
Human,29,29,2,26,Auditory,TR,3,3,9.529963448,10.4962121,Range
Human,29,29,2,27,Auditory,TR,7,7,5.53124708,6.663862873,Range
Human,29,29,2,28,Auditory,TR,1,1,0.816321699,1.199350504,Range
Human,29,29,2,29,Auditory,TR,7,7,6.447465933,7.530877952,Range
Human,29,29,2,30,Auditory,TR,9,9,7.880357846,9.262942848,Range
Human,30,30,1,1,Auditory,TR,9,9,4.681615212,NaN,Point
Human,30,30,1,2,Auditory,TR,1,1,0.849447379,NaN,Point
Human,30,30,1,3,Auditory,TR,7,7,3.281948175,NaN,Point
Human,30,30,1,4,Auditory,TR,5,5,2.848798299,NaN,Point
Human,30,30,1,5,Auditory,TR,9,9,4.41507048,NaN,Point
Human,30,30,1,6,Auditory,TR,9,9,4.781126915,NaN,Point
Human,30,30,1,7,Auditory,TR,7,7,4.365138379,NaN,Point
Human,30,30,1,8,Auditory,TR,5,5,2.865500965,NaN,Point
Human,30,30,1,9,Auditory,TR,3,3,3.198684356,NaN,Point
Human,30,30,1,10,Auditory,TR,3,3,2.165985439,NaN,Point
Human,30,30,1,11,Auditory,TR,3,3,2.648912401,NaN,Point
Human,30,30,1,12,Auditory,TR,5,5,3.13195297,NaN,Point
Human,30,30,1,13,Auditory,TR,1,1,0.866316385,NaN,Point
Human,30,30,1,14,Auditory,TR,5,5,3.532085051,NaN,Point
Human,30,30,1,15,Auditory,TR,7,7,4.414817785,NaN,Point
Human,30,30,1,16,Auditory,TR,3,3,1.949103126,NaN,Point
Human,30,30,1,17,Auditory,TR,9,9,5.647876492,NaN,Point
Human,30,30,1,18,Auditory,TR,1,1,0.766433071,NaN,Point
Human,30,30,1,19,Auditory,TR,9,9,4.948181178,NaN,Point
Human,30,30,1,20,Auditory,TR,5,5,4.598065076,NaN,Point
Human,30,30,1,1,Auditory,TR,3,3,2.8820833,NaN,Point
Human,30,30,1,2,Auditory,TR,1,1,1.13296446,NaN,Point
Human,30,30,1,3,Auditory,TR,1,1,1.11609333,NaN,Point
Human,30,30,1,4,Auditory,TR,5,5,3.132216991,NaN,Point
Human,30,30,1,5,Auditory,TR,5,5,4.564581883,NaN,Point
Human,30,30,1,6,Auditory,TR,3,3,2.266090304,NaN,Point
Human,30,30,1,7,Auditory,TR,5,5,3.282170787,NaN,Point
Human,30,30,1,8,Auditory,TR,7,7,4.331780472,NaN,Point
Human,30,30,1,9,Auditory,TR,9,9,5.431347386,NaN,Point
Human,30,30,1,10,Auditory,TR,3,3,2.365626074,NaN,Point
Human,30,30,1,11,Auditory,TR,5,5,3.348705043,NaN,Point
Human,30,30,1,12,Auditory,TR,9,9,4.514984585,NaN,Point
Human,30,30,1,13,Auditory,TR,1,1,0.782956302,NaN,Point
Human,30,30,1,14,Auditory,TR,7,7,4.165142768,NaN,Point
Human,30,30,1,15,Auditory,TR,7,7,3.281928709,NaN,Point
Human,30,30,1,16,Auditory,TR,1,1,0.883085941,NaN,Point
Human,30,30,1,17,Auditory,TR,5,5,3.165394047,NaN,Point
Human,30,30,1,18,Auditory,TR,7,7,5.197977942,NaN,Point
Human,30,30,1,19,Auditory,TR,3,3,2.615698892,NaN,Point
Human,30,30,1,20,Auditory,TR,3,3,2.632296091,NaN,Point
Human,30,30,2,1,Auditory,TR,1,1,0.532968423,1.016111982,Range
Human,30,30,2,2,Auditory,TR,9,9,4.914547571,5.730988127,Range
Human,30,30,2,3,Auditory,TR,5,5,2.732108268,3.415332024,Range
Human,30,30,2,4,Auditory,TR,3,3,2.065379431,2.599084705,Range
Human,30,30,2,5,Auditory,TR,3,3,1.732483418,2.482369192,Range
Human,30,30,2,6,Auditory,TR,7,7,3.331966631,4.265072445,Range
Human,30,30,2,7,Auditory,TR,7,7,5.048160403,6.080967972,Range
Human,30,30,2,8,Auditory,TR,7,7,4.431980894,5.147858973,Range
Human,30,30,2,9,Auditory,TR,9,9,4.048524935,5.064695667,Range
Human,30,30,2,10,Auditory,TR,5,5,3.498922506,4.232119417,Range
Human,30,30,2,11,Auditory,TR,5,5,2.349008348,3.198745584,Range
Human,30,30,2,12,Auditory,TR,7,7,3.565461362,4.648133434,Range
Human,30,30,2,13,Auditory,TR,3,3,1.649863017,2.466408686,Range
Human,30,30,2,14,Auditory,TR,7,7,3.848484731,4.514926543,Range
Human,30,30,2,15,Auditory,TR,5,5,3.931327744,4.498246528,Range
Human,30,30,2,16,Auditory,TR,5,5,4.165108792,5.11485215,Range
Human,30,30,2,17,Auditory,TR,3,3,2.532126106,3.38197801,Range
Human,30,30,2,18,Auditory,TR,1,1,0.466545297,1.149500431,Range
Human,30,30,2,19,Auditory,TR,3,3,2.066087615,2.665822815,Range
Human,30,30,2,20,Auditory,TR,5,5,2.29906846,2.965611847,Range
Human,30,30,2,21,Auditory,TR,1,1,0.366348768,0.999635821,Range
Human,30,30,2,22,Auditory,TR,3,3,1.249501599,1.882501273,Range
Human,30,30,2,23,Auditory,TR,9,9,3.648524864,4.331833206,Range
Human,30,30,2,24,Auditory,TR,9,9,4.331972294,5.181439139,Range
Human,30,30,2,25,Auditory,TR,1,1,0.583219402,1.1326201,Range
Human,30,30,2,26,Auditory,TR,1,1,0.599872874,1.082959098,Range
Human,30,30,2,27,Auditory,TR,7,7,3.165223814,3.91513507,Range
Human,30,30,2,28,Auditory,TR,9,9,4.56472982,5.564192576,Range
Human,30,30,2,29,Auditory,TR,1,1,0.766370428,1.282773505,Range
Human,30,30,2,30,Auditory,TR,9,9,4.11507724,5.081338875,Range
