Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response,Accuracy,Range,AgeGroup
Human,80,80,1,17,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.575710555,0,Long,5 years
Human,80,80,1,18,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,1.61506252,0,Long,5 years
Human,80,80,1,19,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.890895164,1,Long,5 years
Human,80,80,1,20,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.819683227,1,Long,5 years
Human,80,80,1,21,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,2.402423153,0,Long,5 years
Human,80,80,1,22,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,1.524796822,1,Long,5 years
Human,80,80,1,23,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,1.751912621,0,Long,5 years
Human,80,80,1,24,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,1.453997774,1,Long,5 years
Human,80,80,1,25,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,1.599610089,0,Long,5 years
Human,80,80,2,26,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,1.377369842,1,Long,5 years
Human,80,80,2,27,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,1.613231855,1,Long,5 years
Human,80,80,2,28,Visual,TR,0.9;1;1.1;1.2;1.3,1,1.681702905,0,Long,5 years
Human,80,80,2,29,Visual,TR,0.9;1;1.1;1.2;1.3,1,2.394009828,0,Long,5 years
Human,80,80,2,30,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,1.600338088,0,Long,5 years
Human,80,80,2,31,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,2.253954396,0,Long,5 years
Human,80,80,2,32,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,1.501839065,0,Long,5 years
Human,80,80,2,33,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,1.412966255,0,Long,5 years
Human,80,80,2,34,Visual,TR,0.9;1;1.1;1.2;1.3,1,1.763997499,0,Long,5 years
Human,80,80,2,35,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,1.633555837,0,Long,5 years
Human,80,80,2,36,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,1.392780495,1,Long,5 years
Human,80,80,2,37,Visual,TR,0.9;1;1.1;1.2;1.3,1,1.589150988,0,Long,5 years
Human,80,80,2,38,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,1.368658739,1,Long,5 years
Human,80,80,2,39,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,1.295253915,1,Long,5 years
Human,80,80,2,40,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,1.035265258,1,Long,5 years
Human,80,80,3,41,Visual,TR,0.9;1;1.1;1.2;1.3,1,1.181096239,1,Long,5 years
Human,80,80,3,42,Visual,TR,0.9;1;1.1;1.2;1.3,1,1.286808145,1,Long,5 years
Human,80,80,3,43,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,1.368252962,0,Long,5 years
Human,80,80,3,44,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,1.38039784,1,Long,5 years
Human,80,80,3,45,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,1.524947933,0,Long,5 years
Human,80,80,3,46,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,2.717736207,0,Long,5 years
Human,80,80,3,47,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,1.339838764,1,Long,5 years
Human,80,80,3,48,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,1.045861248,1,Long,5 years
Human,80,80,3,49,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,1.277877931,1,Long,5 years
Human,80,80,3,50,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,1.507576393,0,Long,5 years
Human,80,80,3,51,Visual,TR,0.9;1;1.1;1.2;1.3,1,1.026346599,1,Long,5 years
Human,80,80,3,52,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,1.088675432,1,Long,5 years
Human,80,80,3,53,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,1.209337992,1,Long,5 years
Human,80,80,3,54,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,1.348747646,1,Long,5 years
Human,80,80,3,55,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,0.997936402,1,Long,5 years
Human,80,80,4,56,Visual,TR,0.9;1;1.1;1.2;1.3,1,1.29131303,0,Long,5 years
Human,80,80,4,57,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,1.576455443,0,Long,5 years
Human,80,80,4,58,Visual,TR,0.9;1;1.1;1.2;1.3,1,1.528475486,0,Long,5 years
Human,80,80,4,59,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,0.998280846,1,Long,5 years
Human,80,80,4,60,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,0.957147994,1,Long,5 years
Human,80,80,4,61,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,1.249877511,1,Long,5 years
Human,80,80,4,62,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,1.572807002,0,Long,5 years
Human,80,80,4,63,Visual,TR,0.9;1;1.1;1.2;1.3,1,1.71802954,0,Long,5 years
Human,80,80,4,64,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,1.386001835,1,Long,5 years
Human,80,80,4,65,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,1.629741618,0,Long,5 years
Human,80,80,4,66,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,1.157166038,1,Long,5 years
Human,80,80,4,67,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,1.134850502,1,Long,5 years
Human,80,80,4,68,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,1.166016252,1,Long,5 years
Human,80,80,4,69,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,1.209861991,1,Long,5 years
Human,80,80,4,70,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,1.424167134,0,Long,5 years
Human,80,80,1,11,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.941271563,0,Short,5 years
Human,80,80,1,12,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,1.00662395,0,Short,5 years
Human,80,80,1,13,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,1.198785556,0,Short,5 years
Human,80,80,1,14,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.909723591,1,Short,5 years
Human,80,80,1,15,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,1.057855904,0,Short,5 years
Human,80,80,1,16,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.855318307,1,Short,5 years
Human,80,80,1,17,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,1.255657951,0,Short,5 years
Human,80,80,1,18,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.914499143,1,Short,5 years
Human,80,80,1,19,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,1.391708496,0,Short,5 years
Human,80,80,1,20,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,1.260891279,0,Short,5 years
Human,80,80,1,21,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,1.084061659,0,Short,5 years
Human,80,80,1,22,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,1.738388633,0,Short,5 years
Human,80,80,1,23,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.732866859,1,Short,5 years
Human,80,80,1,24,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,1.419630249,0,Short,5 years
Human,80,80,1,25,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,1.043195473,1,Short,5 years
Human,80,80,2,26,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,1.334164548,0,Short,5 years
Human,80,80,2,27,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,1.00157151,1,Short,5 years
Human,80,80,2,28,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,1.313633899,0,Short,5 years
Human,80,80,2,29,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,1.058556792,0,Short,5 years
Human,80,80,2,30,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,1.315009453,0,Short,5 years
Human,80,80,2,31,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,1.394384494,0,Short,5 years
Human,80,80,2,32,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,1.506409284,0,Short,5 years
Human,80,80,2,33,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,1.386057834,0,Short,5 years
Human,80,80,2,34,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,1.307834793,0,Short,5 years
Human,80,80,2,35,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,1.233890414,0,Short,5 years
Human,80,80,2,36,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,1.75755306,0,Short,5 years
Human,80,80,2,37,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,1.172654469,0,Short,5 years
Human,80,80,2,38,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,1.458399103,0,Short,5 years
Human,80,80,2,39,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,2.403611153,0,Short,5 years
Human,80,80,2,40,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,1.443737783,0,Short,5 years
Human,80,80,3,41,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,1.486784857,0,Short,5 years
Human,80,80,3,42,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.848744534,1,Short,5 years
Human,80,80,3,43,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,1.261692612,0,Short,5 years
Human,80,80,3,44,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,1.127066065,0,Short,5 years
Human,80,80,3,45,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,1.307166794,1,Short,5 years
Human,80,80,3,46,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,1.284837036,0,Short,5 years
Human,80,80,3,47,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,1.079827884,1,Short,5 years
Human,80,80,3,48,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,1.040561253,1,Short,5 years
Human,80,80,3,49,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,1.484130192,0,Short,5 years
Human,80,80,3,50,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,1.441668007,0,Short,5 years
Human,80,80,3,51,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,1.325809444,0,Short,5 years
Human,80,80,3,52,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,1.264101943,0,Short,5 years
Human,80,80,3,53,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,1.14579627,0,Short,5 years
Human,80,80,3,54,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,1.023219046,0,Short,5 years
Human,80,80,3,55,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.797000136,1,Short,5 years
Human,80,80,4,56,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.993861739,1,Short,5 years
Human,80,80,4,57,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.984987969,0,Short,5 years
Human,80,80,4,58,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,1.096565203,1,Short,5 years
Human,80,80,4,59,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,1.586750101,0,Short,5 years
Human,80,80,4,60,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,1.426420465,0,Short,5 years
Human,80,80,4,61,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.953638219,1,Short,5 years
Human,80,80,4,62,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,1.08556299,1,Short,5 years
Human,80,80,4,63,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,1.388291166,0,Short,5 years
Human,80,80,4,64,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,1.458695548,0,Short,5 years
Human,80,80,4,65,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,1.625218511,0,Short,5 years
Human,80,80,4,66,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,1.239232632,0,Short,5 years
Human,80,80,4,67,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,1.148727379,1,Short,5 years
Human,80,80,4,68,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,1.025176822,1,Short,5 years
Human,80,80,4,69,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.939992009,1,Short,5 years
Human,80,80,4,70,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,1.143529606,0,Short,5 years
Human,2,2,1,11,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.794852069,1,Long,5 years
Human,2,2,1,12,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.127863921,0,Long,5 years
Human,2,2,1,13,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,0.153866132,0,Long,5 years
Human,2,2,1,14,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.657200575,0,Long,5 years
Human,2,2,1,15,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.38333803,0,Long,5 years
Human,2,2,1,16,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,2.262724305,0,Long,5 years
Human,2,2,1,17,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.304288287,0,Long,5 years
Human,2,2,1,18,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,2.810580062,0,Long,5 years
Human,2,2,1,19,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.846863157,1,Long,5 years
Human,2,2,1,20,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.443706003,0,Long,5 years
Human,2,2,1,21,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,0.24758609,0,Long,5 years
Human,2,2,1,22,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,0.413755794,0,Long,5 years
Human,2,2,1,23,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,0.616666371,0,Long,5 years
Human,2,2,1,24,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,0.407654019,0,Long,5 years
Human,2,2,1,25,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,0.309520729,0,Long,5 years
Human,2,2,2,26,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.842491159,1,Long,5 years
Human,2,2,2,27,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,0.554345954,0,Long,5 years
Human,2,2,2,28,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,0.449679778,0,Long,5 years
Human,2,2,2,29,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.725439211,1,Long,5 years
Human,2,2,2,30,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.312235395,0,Long,5 years
Human,2,2,2,31,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.845698713,1,Long,5 years
Human,2,2,2,32,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,1.522251746,1,Long,5 years
Human,2,2,2,33,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.263069639,0,Long,5 years
Human,2,2,2,34,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.252943421,0,Long,5 years
Human,2,2,2,35,Visual,TR,0.9;1;1.1;1.2;1.3,1,1.372480257,1,Long,5 years
Human,2,2,2,36,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.45841533,0,Long,5 years
Human,2,2,2,37,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.344581602,0,Long,5 years
Human,2,2,2,38,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.478321099,0,Long,5 years
Human,2,2,2,39,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,0.267762525,0,Long,5 years
Human,2,2,2,40,Visual,TR,0.9;1;1.1;1.2;1.3,1,1.459897996,1,Long,5 years
Human,2,2,3,41,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,0.385282473,0,Long,5 years
Human,2,2,3,42,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,0.359507373,0,Long,5 years
Human,2,2,3,43,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.417094459,0,Long,5 years
Human,2,2,3,44,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.395671802,0,Long,5 years
Human,2,2,3,45,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,0.358246485,0,Long,5 years
Human,2,2,3,46,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,2.103863487,0,Long,5 years
Human,2,2,3,47,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,0.32840561,0,Long,5 years
Human,2,2,3,48,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,1.7752583,0,Long,5 years
Human,2,2,3,49,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.298789178,0,Long,5 years
Human,2,2,3,50,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,0.229321654,0,Long,5 years
Human,2,2,3,51,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.875271144,1,Long,5 years
Human,2,2,3,52,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.29469718,0,Long,5 years
Human,2,2,3,53,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.448195779,1,Long,5 years
Human,2,2,3,54,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,0.268895858,0,Long,5 years
Human,2,2,3,55,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,1.402212244,1,Long,5 years
Human,2,2,4,56,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.478329098,1,Long,5 years
Human,2,2,4,57,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,0.391381582,0,Long,5 years
Human,2,2,4,58,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,0.290141182,0,Long,5 years
Human,2,2,4,59,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.361994484,0,Long,5 years
Human,2,2,4,60,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.572097501,1,Long,5 years
Human,2,2,4,61,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,0.278453187,0,Long,5 years
Human,2,2,4,62,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,0.38281403,0,Long,5 years
Human,2,2,4,63,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.422613568,1,Long,5 years
Human,2,2,4,64,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.043696847,0,Long,5 years
Human,2,2,4,65,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.71674277,1,Long,5 years
Human,2,2,4,66,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.544197958,1,Long,5 years
Human,2,2,4,67,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.401380244,1,Long,5 years
Human,2,2,4,68,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.627833032,1,Long,5 years
Human,2,2,4,69,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.840820493,1,Long,5 years
Human,2,2,4,70,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,0.824083611,1,Long,5 years
Human,2,2,1,11,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,1.196455446,0,Short,5 years
Human,2,2,1,12,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.274134967,0,Short,5 years
Human,2,2,1,13,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.310360729,0,Short,5 years
Human,2,2,1,14,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.321255391,0,Short,5 years
Human,2,2,1,15,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,1.681928119,0,Short,5 years
Human,2,2,1,16,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.232994541,0,Short,5 years
Human,2,2,1,17,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.497598868,1,Short,5 years
Human,2,2,1,18,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.464350882,1,Short,5 years
Human,2,2,1,19,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.517389525,1,Short,5 years
Human,2,2,1,20,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.693249892,1,Short,5 years
Human,2,2,1,21,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.637665472,1,Short,5 years
Human,2,2,1,22,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.756487642,1,Short,5 years
Human,2,2,1,23,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.259537196,0,Short,5 years
Human,2,2,1,24,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,1.315003393,0,Short,5 years
Human,2,2,1,25,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.20546522,0,Short,5 years
Human,2,2,2,26,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.847234712,1,Short,5 years
Human,2,2,2,27,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.547784623,1,Short,5 years
Human,2,2,2,28,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.299000734,0,Short,5 years
Human,2,2,2,29,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.2499612,0,Short,5 years
Human,2,2,2,30,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.589313938,1,Short,5 years
Human,2,2,2,31,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.05797773,0,Short,5 years
Human,2,2,2,32,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.186355006,0,Short,5 years
Human,2,2,2,33,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.294710069,0,Short,5 years
Human,2,2,2,34,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,1.136643028,0,Short,5 years
Human,2,2,2,35,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.479685098,1,Short,5 years
Human,2,2,2,36,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.372116257,0,Short,5 years
Human,2,2,2,37,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.379470031,0,Short,5 years
Human,2,2,2,38,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.349444267,0,Short,5 years
Human,2,2,2,39,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,1.32769761,0,Short,5 years
Human,2,2,2,40,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,1.050479511,1,Short,5 years
Human,2,2,3,41,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.250532755,0,Short,5 years
Human,2,2,3,42,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.295310958,0,Short,5 years
Human,2,2,3,43,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.783360963,1,Short,5 years
Human,2,2,3,44,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.330302053,0,Short,5 years
Human,2,2,3,45,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.869232036,1,Short,5 years
Human,2,2,3,46,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,1.655469464,0,Short,5 years
Human,2,2,3,47,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.407522464,1,Short,5 years
Human,2,2,3,48,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.395992246,1,Short,5 years
Human,2,2,3,49,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.293848736,1,Short,5 years
Human,2,2,3,50,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.043285736,0,Short,5 years
Human,2,2,3,51,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.625109478,1,Short,5 years
Human,2,2,3,52,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,1.187929228,0,Short,5 years
Human,2,2,3,53,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.490461982,1,Short,5 years
Human,2,2,3,54,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.280560297,0,Short,5 years
Human,2,2,3,55,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.472167768,1,Short,5 years
Human,2,2,4,56,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.3760327,1,Short,5 years
Human,2,2,4,57,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.404326909,0,Short,5 years
Human,2,2,4,58,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.263754083,0,Short,5 years
Human,2,2,4,59,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.558978396,1,Short,5 years
Human,2,2,4,60,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.812815616,1,Short,5 years
Human,2,2,4,61,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.390041138,1,Short,5 years
Human,2,2,4,62,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.367322481,0,Short,5 years
Human,2,2,4,63,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.594576158,1,Short,5 years
Human,2,2,4,64,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.891245804,1,Short,5 years
Human,2,2,4,65,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.260731417,0,Short,5 years
Human,2,2,4,66,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.485885095,1,Short,5 years
Human,2,2,4,67,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.543821958,1,Short,5 years
Human,2,2,4,68,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.286471406,0,Short,5 years
Human,2,2,4,69,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.461500217,1,Short,5 years
Human,2,2,4,70,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.464114438,1,Short,5 years
Human,3,3,1,11,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,0.751504088,0,Long,5 years
Human,3,3,1,12,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,1.036183517,1,Long,5 years
Human,3,3,1,13,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.738188094,0,Long,5 years
Human,3,3,1,14,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,0.878475143,0,Long,5 years
Human,3,3,1,15,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,0.545365069,0,Long,5 years
Human,3,3,1,16,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,2.873082256,0,Long,5 years
Human,3,3,1,17,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,1.23482654,1,Long,5 years
Human,3,3,1,18,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,1.449152223,1,Long,5 years
Human,3,3,1,19,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.899538689,1,Long,5 years
Human,3,3,1,20,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,1.419137125,1,Long,5 years
Human,3,3,1,21,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,0.614117927,0,Long,5 years
Human,3,3,1,22,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.785841851,0,Long,5 years
Human,3,3,1,23,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,1.343886936,1,Long,5 years
Human,3,3,1,24,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.94671289,1,Long,5 years
Human,3,3,1,25,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.235590984,0,Long,5 years
