Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response,Emotion
Human,20,1,9,18,Auditory,TR,4.2,4.2,5.343624086,1
Human,20,1,9,19,Auditory,TR,4.2,4.2,4.399685434,1
Human,20,1,9,20,Auditory,TR,4.2,4.2,4.111888973,1
Human,21,1,1,1,Auditory,TR,4.2,4.2,4.39155172,3
Human,21,1,1,2,Auditory,TR,4.2,4.2,5.45636766,3
Human,21,1,1,3,Auditory,TR,4.2,4.2,5.215496182,3
Human,21,1,1,4,Auditory,TR,4.2,4.2,6.439596241,3
Human,21,1,1,5,Auditory,TR,4.2,4.2,4.823720004,3
Human,21,1,1,6,Auditory,TR,4.2,4.2,6.943227455,3
Human,21,1,1,7,Auditory,TR,4.2,4.2,5.351784322,3
Human,21,1,1,8,Auditory,TR,4.2,4.2,5.25620809,3
Human,21,1,1,9,Auditory,TR,4.2,4.2,5.647986586,3
Human,21,1,1,10,Auditory,TR,4.2,4.2,5.223163826,3
Human,21,1,1,11,Auditory,TR,4.2,4.2,5.231618065,3
Human,21,1,1,12,Auditory,TR,4.2,4.2,4.63237685,3
Human,21,1,1,13,Auditory,TR,4.2,4.2,4.448126954,3
Human,21,1,1,14,Auditory,TR,4.2,4.2,5.81591795,3
Human,21,1,1,15,Auditory,TR,4.2,4.2,6.160295172,3
Human,21,1,1,16,Auditory,TR,4.2,4.2,7.535730638,3
Human,21,1,1,17,Auditory,TR,4.2,4.2,5.031856427,3
Human,21,1,1,18,Auditory,TR,4.2,4.2,5.648173965,3
Human,21,1,1,19,Auditory,TR,4.2,4.2,5.479566909,3
Human,21,1,1,20,Auditory,TR,4.2,4.2,5.463657235,3
Human,21,1,2,1,Auditory,TR,1.4,1.4,1.839887573,3
Human,21,1,2,2,Auditory,TR,1.4,1.4,1.591881786,3
Human,21,1,2,3,Auditory,TR,1.4,1.4,1.495762949,3
Human,21,1,2,4,Auditory,TR,1.4,1.4,2.295774536,3
Human,21,1,2,5,Auditory,TR,1.4,1.4,1.759453952,3
Human,21,1,2,6,Auditory,TR,1.4,1.4,2.207953347,3
Human,21,1,2,7,Auditory,TR,1.4,1.4,2.143894538,3
Human,21,1,2,8,Auditory,TR,1.4,1.4,2.231397249,3
Human,21,1,2,9,Auditory,TR,1.4,1.4,2.591340505,3
Human,21,1,2,10,Auditory,TR,1.4,1.4,1.775853924,3
Human,21,1,2,11,Auditory,TR,1.4,1.4,1.631688249,3
Human,21,1,2,12,Auditory,TR,1.4,1.4,0.992536288,3
Human,21,1,2,13,Auditory,TR,1.4,1.4,2.783929432,3
Human,21,1,2,14,Auditory,TR,1.4,1.4,3.399813945,3
Human,21,1,2,15,Auditory,TR,1.4,1.4,2.591929458,3
Human,21,1,2,16,Auditory,TR,1.4,1.4,3.167839331,3
Human,21,1,2,17,Auditory,TR,1.4,1.4,2.112581047,3
Human,21,1,2,18,Auditory,TR,1.4,1.4,2.519808383,3
Human,21,1,2,19,Auditory,TR,1.4,1.4,2.807875549,3
Human,21,1,2,20,Auditory,TR,1.4,1.4,2.079913859,3
Human,21,1,3,1,Auditory,TR,2.8,2.8,3.031521727,3
Human,21,1,3,2,Auditory,TR,2.8,2.8,3.272034006,3
Human,21,1,3,3,Auditory,TR,2.8,2.8,3.311834842,3
Human,21,1,3,4,Auditory,TR,2.8,2.8,3.039829637,3
Human,21,1,3,5,Auditory,TR,2.8,2.8,4.175715872,3
Human,21,1,3,6,Auditory,TR,2.8,2.8,3.784403838,3
Human,21,1,3,7,Auditory,TR,2.8,2.8,3.663760526,3
Human,21,1,3,8,Auditory,TR,2.8,2.8,3.791841397,3
Human,21,1,3,9,Auditory,TR,2.8,2.8,3.831927935,3
Human,21,1,3,10,Auditory,TR,2.8,2.8,3.023833557,3
Human,21,1,3,11,Auditory,TR,2.8,2.8,2.95183067,3
Human,21,1,3,12,Auditory,TR,2.8,2.8,3.855755533,3
Human,21,1,3,13,Auditory,TR,2.8,2.8,3.191374273,3
Human,21,1,3,14,Auditory,TR,2.8,2.8,2.719836523,3
Human,21,1,3,15,Auditory,TR,2.8,2.8,5.255473803,3
Human,21,1,3,16,Auditory,TR,2.8,2.8,3.512327456,3
Human,21,1,3,17,Auditory,TR,2.8,2.8,2.599890751,3
Human,21,1,3,18,Auditory,TR,2.8,2.8,3.40770406,3
Human,21,1,3,19,Auditory,TR,2.8,2.8,3.296295622,3
Human,21,1,3,20,Auditory,TR,2.8,2.8,3.544462965,3
Human,21,1,4,1,Auditory,TR,4.2,4.2,4.79991558,1
Human,21,1,4,2,Auditory,TR,4.2,4.2,6.512224166,1
Human,21,1,4,3,Auditory,TR,4.2,4.2,5.96820515,1
Human,21,1,4,4,Auditory,TR,4.2,4.2,6.231315808,1
Human,21,1,4,5,Auditory,TR,4.2,4.2,5.639735286,1
Human,21,1,4,6,Auditory,TR,4.2,4.2,5.800023836,1
Human,21,1,4,7,Auditory,TR,4.2,4.2,5.720150367,1
Human,21,1,4,8,Auditory,TR,4.2,4.2,7.279792691,1
Human,21,1,4,9,Auditory,TR,4.2,4.2,5.991536161,1
Human,21,1,4,10,Auditory,TR,4.2,4.2,6.023662069,1
Human,21,1,4,11,Auditory,TR,4.2,4.2,6.295654362,1
Human,21,1,4,12,Auditory,TR,4.2,4.2,6.568349823,1
Human,21,1,4,13,Auditory,TR,4.2,4.2,5.368293543,1
Human,21,1,4,14,Auditory,TR,4.2,4.2,5.655762154,1
Human,21,1,4,15,Auditory,TR,4.2,4.2,5.199877177,1
Human,21,1,4,16,Auditory,TR,4.2,4.2,7.184181036,1
Human,21,1,4,17,Auditory,TR,4.2,4.2,5.623232686,1
Human,21,1,4,18,Auditory,TR,4.2,4.2,6.26326129,1
Human,21,1,4,19,Auditory,TR,4.2,4.2,6.631048975,1
Human,21,1,4,20,Auditory,TR,4.2,4.2,6.223795485,1
Human,21,1,5,1,Auditory,TR,2.8,2.8,2.3598254,1
Human,21,1,5,2,Auditory,TR,2.8,2.8,3.527965332,1
Human,21,1,5,3,Auditory,TR,2.8,2.8,3.048285862,1
Human,21,1,5,4,Auditory,TR,2.8,2.8,3.007856347,1
Human,21,1,5,5,Auditory,TR,2.8,2.8,3.039852149,1
Human,21,1,5,6,Auditory,TR,2.8,2.8,3.223823625,1
Human,21,1,5,7,Auditory,TR,2.8,2.8,2.863895928,1
Human,21,1,5,8,Auditory,TR,2.8,2.8,3.623340611,1
Human,21,1,5,9,Auditory,TR,2.8,2.8,3.016541996,1
Human,21,1,5,10,Auditory,TR,2.8,2.8,3.447320165,1
Human,21,1,5,11,Auditory,TR,2.8,2.8,4.023123106,1
Human,21,1,5,12,Auditory,TR,2.8,2.8,2.687920837,1
Human,21,1,5,13,Auditory,TR,2.8,2.8,3.271477497,1
Human,21,1,5,14,Auditory,TR,2.8,2.8,2.727913686,1
Human,21,1,5,15,Auditory,TR,2.8,2.8,2.92779583,1
Human,21,1,5,16,Auditory,TR,2.8,2.8,2.559260283,1
Human,21,1,5,17,Auditory,TR,2.8,2.8,3.000544591,1
Human,21,1,5,18,Auditory,TR,2.8,2.8,3.175794995,1
Human,21,1,5,19,Auditory,TR,2.8,2.8,2.575416596,1
Human,21,1,5,20,Auditory,TR,2.8,2.8,3.071285152,1
Human,21,1,6,1,Auditory,TR,1.4,1.4,1.727289972,1
Human,21,1,6,2,Auditory,TR,1.4,1.4,2.279840033,1
Human,21,1,6,3,Auditory,TR,1.4,1.4,1.623920294,1
Human,21,1,6,4,Auditory,TR,1.4,1.4,1.991865895,1
Human,21,1,6,5,Auditory,TR,1.4,1.4,1.871462268,1
Human,21,1,6,6,Auditory,TR,1.4,1.4,3.00783847,1
Human,21,1,6,7,Auditory,TR,1.4,1.4,1.863307969,1
Human,21,1,6,8,Auditory,TR,1.4,1.4,2.519928889,1
Human,21,1,6,9,Auditory,TR,1.4,1.4,3.375778774,1
Human,21,1,6,10,Auditory,TR,1.4,1.4,2.744487795,1
Human,21,1,6,11,Auditory,TR,1.4,1.4,2.495928147,1
Human,21,1,6,12,Auditory,TR,1.4,1.4,2.000278751,1
Human,21,1,6,13,Auditory,TR,1.4,1.4,2.383840708,1
Human,21,1,6,14,Auditory,TR,1.4,1.4,3.000368799,1
Human,21,1,6,15,Auditory,TR,1.4,1.4,3.416397323,1
Human,21,1,6,16,Auditory,TR,1.4,1.4,2.10404901,1
Human,21,1,6,17,Auditory,TR,1.4,1.4,2.359841622,1
Human,21,1,6,18,Auditory,TR,1.4,1.4,1.935875641,1
Human,21,1,6,19,Auditory,TR,1.4,1.4,1.751825373,1
Human,21,1,6,20,Auditory,TR,1.4,1.4,1.768021082,1
Human,21,1,7,1,Auditory,TR,4.2,4.2,4.071132865,2
Human,21,1,7,2,Auditory,TR,4.2,4.2,5.05594523,2
Human,21,1,7,3,Auditory,TR,4.2,4.2,4.895737126,2
Human,21,1,7,4,Auditory,TR,4.2,4.2,3.479836391,2
Human,21,1,7,5,Auditory,TR,4.2,4.2,4.239703835,2
Human,21,1,7,6,Auditory,TR,4.2,4.2,4.103842429,2
Human,21,1,7,7,Auditory,TR,4.2,4.2,3.815851739,2
Human,21,1,7,8,Auditory,TR,4.2,4.2,4.08042733,2
Human,21,1,7,9,Auditory,TR,4.2,4.2,4.736384809,2
Human,21,1,7,10,Auditory,TR,4.2,4.2,5.231822328,2
Human,21,1,7,11,Auditory,TR,4.2,4.2,4.511620316,2
Human,21,1,7,12,Auditory,TR,4.2,4.2,3.975842006,2
Human,21,1,7,13,Auditory,TR,4.2,4.2,3.607911965,2
Human,21,1,7,14,Auditory,TR,4.2,4.2,4.111255158,2
Human,21,1,7,15,Auditory,TR,4.2,4.2,4.903668624,2
Human,21,1,7,16,Auditory,TR,4.2,4.2,3.791826168,2
Human,21,1,7,17,Auditory,TR,4.2,4.2,4.015681906,2
Human,21,1,7,18,Auditory,TR,4.2,4.2,3.831824314,2
Human,21,1,7,19,Auditory,TR,4.2,4.2,3.936341771,2
Human,21,1,7,20,Auditory,TR,4.2,4.2,3.759125873,2
Human,21,1,8,1,Auditory,TR,1.4,1.4,1.552314016,2
Human,21,1,8,2,Auditory,TR,1.4,1.4,1.935495586,2
Human,21,1,8,3,Auditory,TR,1.4,1.4,2.303872225,2
Human,21,1,8,4,Auditory,TR,1.4,1.4,1.880379658,2
Human,21,1,8,5,Auditory,TR,1.4,1.4,1.768018764,2
Human,21,1,8,6,Auditory,TR,1.4,1.4,2.376381631,2
Human,21,1,8,7,Auditory,TR,1.4,1.4,2.087410014,2
Human,21,1,8,8,Auditory,TR,1.4,1.4,1.640574188,2
Human,21,1,8,9,Auditory,TR,1.4,1.4,1.607386575,2
Human,21,1,8,10,Auditory,TR,1.4,1.4,2.255861141,2
Human,21,1,8,11,Auditory,TR,1.4,1.4,2.007889453,2
Human,21,1,8,12,Auditory,TR,1.4,1.4,2.415775926,2
Human,21,1,8,13,Auditory,TR,1.4,1.4,3.495385873,2
Human,21,1,8,14,Auditory,TR,1.4,1.4,3.391277604,2
Human,21,1,8,15,Auditory,TR,1.4,1.4,1.33605971,2
Human,21,1,8,16,Auditory,TR,1.4,1.4,2.112565487,2
Human,21,1,8,17,Auditory,TR,1.4,1.4,1.351854506,2
Human,21,1,8,18,Auditory,TR,1.4,1.4,1.711917275,2
Human,21,1,8,19,Auditory,TR,1.4,1.4,2.440081242,2
Human,21,1,8,20,Auditory,TR,1.4,1.4,2.240013044,2
Human,21,1,9,1,Auditory,TR,2.8,2.8,2.511899067,2
Human,21,1,9,2,Auditory,TR,2.8,2.8,3.912332753,2
Human,21,1,9,3,Auditory,TR,2.8,2.8,4.072459747,2
Human,21,1,9,4,Auditory,TR,2.8,2.8,3.527407829,2
Human,21,1,9,5,Auditory,TR,2.8,2.8,3.34415475,2
Human,21,1,9,6,Auditory,TR,2.8,2.8,3.303993061,2
Human,21,1,9,7,Auditory,TR,2.8,2.8,3.943798862,2
Human,21,1,9,8,Auditory,TR,2.8,2.8,3.903874873,2
Human,21,1,9,9,Auditory,TR,2.8,2.8,4.311505107,2
Human,21,1,9,10,Auditory,TR,2.8,2.8,4.143680012,2
Human,21,1,9,11,Auditory,TR,2.8,2.8,4.943671074,2
Human,21,1,9,12,Auditory,TR,2.8,2.8,4.79183941,2
Human,21,1,9,13,Auditory,TR,2.8,2.8,4.031896816,2
Human,21,1,9,14,Auditory,TR,2.8,2.8,3.824059008,2
Human,21,1,9,15,Auditory,TR,2.8,2.8,4.199782495,2
Human,21,1,9,16,Auditory,TR,2.8,2.8,4.543650879,2
Human,21,1,9,17,Auditory,TR,2.8,2.8,4.584028418,2
Human,21,1,9,18,Auditory,TR,2.8,2.8,4.703769597,2
Human,21,1,9,19,Auditory,TR,2.8,2.8,4.927247928,2
Human,21,1,9,20,Auditory,TR,2.8,2.8,4.463902881,2
Human,22,1,1,1,Auditory,TR,4.2,4.2,3.759635041,1
Human,22,1,1,2,Auditory,TR,4.2,4.2,4.079319609,1
Human,22,1,1,3,Auditory,TR,4.2,4.2,4.911806039,1
Human,22,1,1,4,Auditory,TR,4.2,4.2,5.295724215,1
Human,22,1,1,5,Auditory,TR,4.2,4.2,5.839822685,1
Human,22,1,1,6,Auditory,TR,4.2,4.2,6.407696446,1
Human,22,1,1,7,Auditory,TR,4.2,4.2,5.559167256,1
Human,22,1,1,8,Auditory,TR,4.2,4.2,4.935829293,1
Human,22,1,1,9,Auditory,TR,4.2,4.2,5.719734226,1
Human,22,1,1,10,Auditory,TR,4.2,4.2,4.855782018,1
Human,22,1,1,11,Auditory,TR,4.2,4.2,6.671599327,1
Human,22,1,1,12,Auditory,TR,4.2,4.2,5.599739457,1
Human,22,1,1,13,Auditory,TR,4.2,4.2,5.496332038,1
Human,22,1,1,14,Auditory,TR,4.2,4.2,6.191703676,1
Human,22,1,1,15,Auditory,TR,4.2,4.2,6.184334647,1
Human,22,1,1,16,Auditory,TR,4.2,4.2,5.983639093,1
Human,22,1,1,17,Auditory,TR,4.2,4.2,5.815701769,1
Human,22,1,1,18,Auditory,TR,4.2,4.2,5.568245208,1
Human,22,1,1,19,Auditory,TR,4.2,4.2,5.759496328,1
Human,22,1,1,20,Auditory,TR,4.2,4.2,5.688106561,1
Human,22,1,2,1,Auditory,TR,2.8,2.8,2.303346173,1
Human,22,1,2,2,Auditory,TR,2.8,2.8,4.119810701,1
Human,22,1,2,3,Auditory,TR,2.8,2.8,3.927371744,1
Human,22,1,2,4,Auditory,TR,2.8,2.8,5.528203032,1
Human,22,1,2,5,Auditory,TR,2.8,2.8,5.648223954,1
Human,22,1,2,6,Auditory,TR,2.8,2.8,5.319637888,1
Human,22,1,2,7,Auditory,TR,2.8,2.8,5.487717236,1
Human,22,1,2,8,Auditory,TR,2.8,2.8,4.320446333,1
Human,22,1,2,9,Auditory,TR,2.8,2.8,3.847986917,1
Human,22,1,2,10,Auditory,TR,2.8,2.8,4.151730691,1
Human,22,1,2,11,Auditory,TR,2.8,2.8,4.351748899,1
Human,22,1,2,12,Auditory,TR,2.8,2.8,4.471750951,1
Human,22,1,2,13,Auditory,TR,2.8,2.8,5.296290325,1
Human,22,1,2,14,Auditory,TR,2.8,2.8,4.111727579,1
Human,22,1,2,15,Auditory,TR,2.8,2.8,5.231823321,1
Human,22,1,2,16,Auditory,TR,2.8,2.8,4.94368233,1
Human,22,1,2,17,Auditory,TR,2.8,2.8,5.456355742,1
Human,22,1,2,18,Auditory,TR,2.8,2.8,5.335740569,1
Human,22,1,2,19,Auditory,TR,2.8,2.8,5.639061913,1
Human,22,1,2,20,Auditory,TR,2.8,2.8,6.441646155,1
Human,22,1,3,1,Auditory,TR,1.4,1.4,1.423900431,1
Human,22,1,3,2,Auditory,TR,1.4,1.4,2.264138263,1
Human,22,1,3,3,Auditory,TR,1.4,1.4,2.808376109,1
Human,22,1,3,4,Auditory,TR,1.4,1.4,2.239798518,1
Human,22,1,3,5,Auditory,TR,1.4,1.4,2.66428128,1
Human,22,1,3,6,Auditory,TR,1.4,1.4,2.840475863,1
Human,22,1,3,7,Auditory,TR,1.4,1.4,2.472011494,1
Human,22,1,3,8,Auditory,TR,1.4,1.4,3.999826856,1
Human,22,1,3,9,Auditory,TR,1.4,1.4,1.751277803,1
Human,22,1,3,10,Auditory,TR,1.4,1.4,3.0715596,1
Human,22,1,3,11,Auditory,TR,1.4,1.4,2.144505341,1
Human,22,1,3,12,Auditory,TR,1.4,1.4,1.975916494,1
Human,22,1,3,13,Auditory,TR,1.4,1.4,2.887958578,1
Human,22,1,3,14,Auditory,TR,1.4,1.4,3.071126244,1
Human,22,1,3,15,Auditory,TR,1.4,1.4,3.623894141,1
Human,22,1,3,16,Auditory,TR,1.4,1.4,3.223160184,1
Human,22,1,3,17,Auditory,TR,1.4,1.4,3.407900378,1
Human,22,1,3,18,Auditory,TR,1.4,1.4,2.919850428,1
Human,22,1,3,19,Auditory,TR,1.4,1.4,2.943162568,1
Human,22,1,3,20,Auditory,TR,1.4,1.4,2.879738729,1
Human,22,1,4,1,Auditory,TR,2.8,2.8,3.079911541,2
Human,22,1,4,2,Auditory,TR,2.8,2.8,4.655723421,2
Human,22,1,4,3,Auditory,TR,2.8,2.8,4.4877371,2
Human,22,1,4,4,Auditory,TR,2.8,2.8,5.231719368,2
Human,22,1,4,5,Auditory,TR,2.8,2.8,3.783453701,2
Human,22,1,4,6,Auditory,TR,2.8,2.8,4.911555759,2
Human,22,1,4,7,Auditory,TR,2.8,2.8,4.168385577,2
Human,22,1,4,8,Auditory,TR,2.8,2.8,2.935767385,2
Human,22,1,4,9,Auditory,TR,2.8,2.8,4.42305557,2
Human,22,1,4,10,Auditory,TR,2.8,2.8,4.047764114,2
Human,22,1,4,11,Auditory,TR,2.8,2.8,3.863859512,2
Human,22,1,4,12,Auditory,TR,2.8,2.8,4.535755136,2
Human,22,1,4,13,Auditory,TR,2.8,2.8,4.679726148,2
Human,22,1,4,14,Auditory,TR,2.8,2.8,4.359748594,2
Human,22,1,4,15,Auditory,TR,2.8,2.8,3.56724177,2
Human,22,1,4,16,Auditory,TR,2.8,2.8,5.207829862,2
Human,22,1,4,17,Auditory,TR,2.8,2.8,4.663882024,2
Human,22,1,4,18,Auditory,TR,2.8,2.8,3.423763704,2
Human,22,1,4,19,Auditory,TR,2.8,2.8,4.807817613,2
Human,22,1,4,20,Auditory,TR,2.8,2.8,4.911224701,2
Human,22,1,5,1,Auditory,TR,4.2,4.2,4.935702498,2
Human,22,1,5,2,Auditory,TR,4.2,4.2,7.368066437,2
Human,22,1,5,3,Auditory,TR,4.2,4.2,3.935785593,2
Human,22,1,5,4,Auditory,TR,4.2,4.2,5.104235727,2
Human,22,1,5,5,Auditory,TR,4.2,4.2,5.991822195,2
Human,22,1,5,6,Auditory,TR,4.2,4.2,6.231742211,2
Human,22,1,5,7,Auditory,TR,4.2,4.2,5.5028135,2
Human,22,1,5,8,Auditory,TR,4.2,4.2,6.039626036,2
Human,22,1,5,9,Auditory,TR,4.2,4.2,6.055110631,2
Human,22,1,5,10,Auditory,TR,4.2,4.2,8.271542385,2
Human,22,1,5,11,Auditory,TR,4.2,4.2,6.351493653,2
Human,22,1,5,12,Auditory,TR,4.2,4.2,5.016315221,2
Human,22,1,5,13,Auditory,TR,4.2,4.2,6.90371133,2
Human,22,1,5,14,Auditory,TR,4.2,4.2,6.311679244,2
Human,22,1,5,15,Auditory,TR,4.2,4.2,6.247677708,2
Human,22,1,5,16,Auditory,TR,4.2,4.2,6.103580231,2
Human,22,1,5,17,Auditory,TR,4.2,4.2,6.391728506,2
Human,22,1,5,18,Auditory,TR,4.2,4.2,7.152317988,2
Human,22,1,5,19,Auditory,TR,4.2,4.2,7.167603617,2
Human,22,1,5,20,Auditory,TR,4.2,4.2,5.751672755,2
Human,22,1,6,1,Auditory,TR,1.4,1.4,1.895928809,2
Human,22,1,6,2,Auditory,TR,1.4,1.4,1.936481478,2
Human,22,1,6,3,Auditory,TR,1.4,1.4,2.408300628,2
Human,22,1,6,4,Auditory,TR,1.4,1.4,1.695749707,2
Human,22,1,6,5,Auditory,TR,1.4,1.4,2.295909277,2
Human,22,1,6,6,Auditory,TR,1.4,1.4,2.86382773,2
Human,22,1,6,7,Auditory,TR,1.4,1.4,2.447968708,2
Human,22,1,6,8,Auditory,TR,1.4,1.4,1.567835358,2
Human,22,1,6,9,Auditory,TR,1.4,1.4,1.864234932,2
Human,22,1,6,10,Auditory,TR,1.4,1.4,1.775627811,2
Human,22,1,6,11,Auditory,TR,1.4,1.4,2.359896246,2
Human,22,1,6,12,Auditory,TR,1.4,1.4,1.655896895,2
Human,22,1,6,13,Auditory,TR,1.4,1.4,2.039690924,2
Human,22,1,6,14,Auditory,TR,1.4,1.4,2.063856864,2
Human,22,1,6,15,Auditory,TR,1.4,1.4,1.903887122,2
Human,22,1,6,16,Auditory,TR,1.4,1.4,2.335212862,2
Human,22,1,6,17,Auditory,TR,1.4,1.4,2.415918613,2
Human,22,1,6,18,Auditory,TR,1.4,1.4,2.375909542,2
Human,22,1,6,19,Auditory,TR,1.4,1.4,2.3599661,2
Human,22,1,6,20,Auditory,TR,1.4,1.4,2.159758195,2
Human,22,1,7,1,Auditory,TR,4.2,4.2,4.695518959,3
Human,22,1,7,2,Auditory,TR,4.2,4.2,5.159932332,3
Human,22,1,7,3,Auditory,TR,4.2,4.2,5.311685203,3
Human,22,1,7,4,Auditory,TR,4.2,4.2,5.623647502,3
Human,22,1,7,5,Auditory,TR,4.2,4.2,5.927559785,3
Human,22,1,7,6,Auditory,TR,4.2,4.2,5.751927008,3
Human,22,1,7,7,Auditory,TR,4.2,4.2,7.335629003,3
Human,22,1,7,8,Auditory,TR,4.2,4.2,9.431567744,3
Human,22,1,7,9,Auditory,TR,4.2,4.2,5.97568078,3
Human,22,1,7,10,Auditory,TR,4.2,4.2,8.031595884,3
Human,22,1,7,11,Auditory,TR,4.2,4.2,5.472377976,3
Human,22,1,7,12,Auditory,TR,4.2,4.2,5.407683204,3
Human,22,1,7,13,Auditory,TR,4.2,4.2,5.575096462,3
Human,22,1,7,14,Auditory,TR,4.2,4.2,5.263141777,3
Human,22,1,7,15,Auditory,TR,4.2,4.2,6.480314439,3
Human,22,1,7,16,Auditory,TR,4.2,4.2,7.431617733,3
Human,22,1,7,17,Auditory,TR,4.2,4.2,7.767564883,3
Human,22,1,7,18,Auditory,TR,4.2,4.2,7.751594295,3
Human,22,1,7,19,Auditory,TR,4.2,4.2,6.87156589,3
Human,22,1,7,20,Auditory,TR,4.2,4.2,6.599616965,3
Human,22,1,8,1,Auditory,TR,2.8,2.8,3.84776577,3
Human,22,1,8,2,Auditory,TR,2.8,2.8,3.375871139,3
Human,22,1,8,3,Auditory,TR,2.8,2.8,3.975059053,3
Human,22,1,8,4,Auditory,TR,2.8,2.8,4.303695108,3
Human,22,1,8,5,Auditory,TR,2.8,2.8,4.335320787,3
Human,22,1,8,6,Auditory,TR,2.8,2.8,4.487869854,3
Human,22,1,8,7,Auditory,TR,2.8,2.8,5.687241505,3
Human,22,1,8,8,Auditory,TR,2.8,2.8,4.271721487,3
Human,22,1,8,9,Auditory,TR,2.8,2.8,4.887824168,3
Human,22,1,8,10,Auditory,TR,2.8,2.8,6.768245539,3
Human,22,1,8,11,Auditory,TR,2.8,2.8,5.871777105,3
Human,22,1,8,12,Auditory,TR,2.8,2.8,3.944342791,3
Human,22,1,8,13,Auditory,TR,2.8,2.8,4.511662691,3
Human,22,1,8,14,Auditory,TR,2.8,2.8,4.343778999,3
Human,22,1,8,15,Auditory,TR,2.8,2.8,5.152271309,3
Human,22,1,8,16,Auditory,TR,2.8,2.8,5.167419218,3
Human,22,1,8,17,Auditory,TR,2.8,2.8,5.016247354,3
Human,22,1,8,18,Auditory,TR,2.8,2.8,5.304246321,3
Human,22,1,8,19,Auditory,TR,2.8,2.8,5.263617508,3
Human,22,1,8,20,Auditory,TR,2.8,2.8,4.007901371,3
Human,22,1,9,1,Auditory,TR,1.4,1.4,1.344276579,3
Human,22,1,9,2,Auditory,TR,1.4,1.4,1.335853791,3
Human,22,1,9,3,Auditory,TR,1.4,1.4,1.959908495,3
Human,22,1,9,4,Auditory,TR,1.4,1.4,1.352459019,3
Human,22,1,9,5,Auditory,TR,1.4,1.4,1.935777648,3
Human,22,1,9,6,Auditory,TR,1.4,1.4,2.04790051,3
Human,22,1,9,7,Auditory,TR,1.4,1.4,2.520003377,3
Human,22,1,9,8,Auditory,TR,1.4,1.4,2.776413413,3
Human,22,1,9,9,Auditory,TR,1.4,1.4,3.375292449,3
Human,22,1,9,10,Auditory,TR,1.4,1.4,3.503835808,3
Human,22,1,9,11,Auditory,TR,1.4,1.4,1.031753467,3
Human,22,1,9,12,Auditory,TR,1.4,1.4,1.351807496,3
Human,22,1,9,13,Auditory,TR,1.4,1.4,1.447957121,3
Human,22,1,9,14,Auditory,TR,1.4,1.4,1.152344142,3
Human,22,1,9,15,Auditory,TR,1.4,1.4,2.047223496,3
Human,22,1,9,16,Auditory,TR,1.4,1.4,2.239212544,3
Human,22,1,9,17,Auditory,TR,1.4,1.4,2.183655977,3
Human,22,1,9,18,Auditory,TR,1.4,1.4,3.167773119,3
Human,22,1,9,19,Auditory,TR,1.4,1.4,1.72713603,3
Human,22,1,9,20,Auditory,TR,1.4,1.4,2.792121472,3
Human,23,1,1,1,Auditory,TR,1.4,1.4,1.207984467,2
Human,23,1,1,2,Auditory,TR,1.4,1.4,1.103945058,2
Human,23,1,1,3,Auditory,TR,1.4,1.4,1.023955387,2
Human,23,1,1,4,Auditory,TR,1.4,1.4,1.111858678,2
Human,23,1,1,5,Auditory,TR,1.4,1.4,1.151896882,2
Human,23,1,1,6,Auditory,TR,1.4,1.4,1.295919209,2
Human,23,1,1,7,Auditory,TR,1.4,1.4,1.167936993,2
Human,23,1,1,8,Auditory,TR,1.4,1.4,1.25590782,2
Human,23,1,1,9,Auditory,TR,1.4,1.4,1.463825082,2
Human,23,1,1,10,Auditory,TR,1.4,1.4,1.607848071,2
Human,23,1,1,11,Auditory,TR,1.4,1.4,1.311851395,2
Human,23,1,1,12,Auditory,TR,1.4,1.4,1.279838046,2
Human,23,1,1,13,Auditory,TR,1.4,1.4,1.199930147,2
Human,23,1,1,14,Auditory,TR,1.4,1.4,1.247924015,2
Human,23,1,1,15,Auditory,TR,1.4,1.4,1.471858214,2
Human,23,1,1,16,Auditory,TR,1.4,1.4,1.879887374,2
Human,23,1,1,17,Auditory,TR,1.4,1.4,1.863885335,2
Human,23,1,1,18,Auditory,TR,1.4,1.4,1.191902311,2
Human,23,1,1,19,Auditory,TR,1.4,1.4,1.463899239,2
Human,23,1,1,20,Auditory,TR,1.4,1.4,1.38395393,2
Human,23,1,2,1,Auditory,TR,4.2,4.2,2.615843131,2
Human,23,1,2,2,Auditory,TR,4.2,4.2,2.383877455,2
Human,23,1,2,3,Auditory,TR,4.2,4.2,2.543863419,2
Human,23,1,2,4,Auditory,TR,4.2,4.2,2.799964908,2
Human,23,1,2,5,Auditory,TR,4.2,4.2,2.927489601,2
Human,23,1,2,6,Auditory,TR,4.2,4.2,3.559967424,2
Human,23,1,2,7,Auditory,TR,4.2,4.2,2.399893399,2
Human,23,1,2,8,Auditory,TR,4.2,4.2,3.887844363,2
Human,23,1,2,9,Auditory,TR,4.2,4.2,3.607884818,2
Human,23,1,2,10,Auditory,TR,4.2,4.2,2.847912097,2
Human,23,1,2,11,Auditory,TR,4.2,4.2,3.351761479,2
Human,23,1,2,12,Auditory,TR,4.2,4.2,2.93580016,2
Human,23,1,2,13,Auditory,TR,4.2,4.2,3.279783091,2
Human,23,1,2,14,Auditory,TR,4.2,4.2,2.431802133,2
Human,23,1,2,15,Auditory,TR,4.2,4.2,3.047957452,2
