Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response,Training,Congruency
Human,34,2,10,24,Visual,TR,0.8,0.8,1.54,Testing,1
Human,34,2,10,25,Auditory,TR,0.8,0.8,2.151,Testing,0
Human,34,2,10,26,Auditory,TR,0.8,0.8,1.148,Testing,1
Human,34,2,10,27,Auditory,TR,0.8,0.8,1.566,Testing,0
Human,34,2,10,28,Visual,TR,0.8,0.8,1.085,Testing,0
Human,34,2,10,29,Auditory,TR,0.8,0.8,1.212,Testing,1
Human,34,2,10,30,Auditory,TR,0.8,0.8,1.035,Testing,1
Human,34,2,10,31,Visual,TR,0.8,0.8,1.477,Testing,1
Human,34,2,10,32,Auditory,TR,0.8,0.8,1.354,Testing,0
Human,34,2,11,1,Visual,TR,0.8,0.8,0.64,Testing,1
Human,34,2,11,2,Visual,TR,0.8,0.8,0.527,Testing,1
Human,34,2,11,3,Visual,TR,0.8,0.8,0.463,Testing,0
Human,34,2,11,4,Visual,TR,0.8,0.8,0.576,Testing,0
Human,34,2,11,5,Auditory,TR,0.8,0.8,0.871,Testing,0
Human,34,2,11,6,Visual,TR,0.8,0.8,1.018,Testing,1
Human,34,2,11,7,Visual,TR,0.8,0.8,0.735,Testing,0
Human,34,2,11,8,Visual,TR,0.8,0.8,0.883,Testing,0
Human,34,2,11,9,Visual,TR,0.8,0.8,1.118,Testing,1
Human,34,2,11,10,Auditory,TR,0.8,0.8,1.518,Testing,0
Human,34,2,11,11,Visual,TR,0.8,0.8,0.197,Testing,0
Human,34,2,11,12,Visual,TR,0.8,0.8,12905.88,Testing,0
Human,34,2,11,13,Visual,TR,0.8,0.8,0.755,Testing,0
Human,34,2,11,14,Auditory,TR,0.8,0.8,1.164,Testing,0
Human,34,2,11,15,Auditory,TR,0.8,0.8,1.005,Testing,1
Human,34,2,11,16,Auditory,TR,0.8,0.8,0.98,Testing,1
Human,34,2,11,17,Visual,TR,0.8,0.8,1.091,Testing,1
Human,34,2,11,18,Auditory,TR,0.8,0.8,1.086,Testing,1
Human,34,2,11,19,Auditory,TR,0.8,0.8,0.757,Testing,1
Human,34,2,11,20,Visual,TR,0.8,0.8,0.934,Testing,1
Human,34,2,11,21,Auditory,TR,0.8,0.8,1.319,Testing,1
Human,34,2,11,22,Visual,TR,0.8,0.8,1.33,Testing,1
Human,34,2,11,23,Auditory,TR,0.8,0.8,0.934,Testing,1
Human,34,2,11,24,Auditory,TR,0.8,0.8,0.772,Testing,0
Human,34,2,11,25,Visual,TR,0.8,0.8,1.17,Testing,1
Human,34,2,11,26,Auditory,TR,0.8,0.8,1.251,Testing,0
Human,34,2,11,27,Auditory,TR,0.8,0.8,1.237,Testing,0
Human,34,2,11,28,Auditory,TR,0.8,0.8,1.189,Testing,1
Human,34,2,11,29,Auditory,TR,0.8,0.8,1.013,Testing,0
Human,34,2,11,30,Auditory,TR,0.8,0.8,1.128,Testing,0
Human,34,2,11,31,Auditory,TR,0.8,0.8,1.034,Testing,1
Human,34,2,11,32,Visual,TR,0.8,0.8,1.107,Testing,0
Human,34,2,12,1,Visual,TR,0.8,0.8,1.732,Testing,0
Human,34,2,12,2,Visual,TR,0.8,0.8,0.737,Testing,0
Human,34,2,12,3,Visual,TR,0.8,0.8,1.215,Testing,1
Human,34,2,12,4,Visual,TR,0.8,0.8,0.992,Testing,0
Human,34,2,12,5,Visual,TR,0.8,0.8,1.417,Testing,1
Human,34,2,12,6,Auditory,TR,0.8,0.8,1.036,Testing,1
Human,34,2,12,7,Auditory,TR,0.8,0.8,1.328,Testing,0
Human,34,2,12,8,Visual,TR,0.8,0.8,0.892,Testing,1
Human,34,2,12,9,Auditory,TR,0.8,0.8,0.784,Testing,1
Human,34,2,12,10,Auditory,TR,0.8,0.8,0.858,Testing,1
Human,34,2,12,11,Visual,TR,0.8,0.8,1.207,Testing,1
Human,34,2,12,12,Auditory,TR,0.8,0.8,1.032,Testing,0
Human,34,2,12,13,Auditory,TR,0.8,0.8,1.382,Testing,1
Human,34,2,12,14,Visual,TR,0.8,0.8,1.358,Testing,0
Human,34,2,12,15,Auditory,TR,0.8,0.8,2.721,Testing,0
Human,34,2,12,16,Auditory,TR,0.8,0.8,1.247,Testing,1
Human,34,2,12,17,Visual,TR,0.8,0.8,1.347,Testing,1
Human,34,2,12,18,Visual,TR,0.8,0.8,1.311,Testing,0
Human,34,2,12,19,Visual,TR,0.8,0.8,1.458,Testing,0
Human,34,2,12,20,Visual,TR,0.8,0.8,1.275,Testing,0
Human,34,2,12,21,Visual,TR,0.8,0.8,1.459,Testing,1
Human,34,2,12,22,Auditory,TR,0.8,0.8,1.374,Testing,0
Human,34,2,12,23,Auditory,TR,0.8,0.8,0.92,Testing,1
Human,34,2,12,24,Auditory,TR,0.8,0.8,1.087,Testing,1
Human,34,2,12,25,Auditory,TR,0.8,0.8,1.426,Testing,0
Human,34,2,12,26,Auditory,TR,0.8,0.8,1.144,Testing,1
Human,34,2,12,27,Auditory,TR,0.8,0.8,1.616,Testing,0
Human,34,2,12,28,Auditory,TR,0.8,0.8,1.258,Testing,0
Human,34,2,12,29,Visual,TR,0.8,0.8,1.333,Testing,0
Human,34,2,12,30,Auditory,TR,0.8,0.8,1.387,Testing,0
Human,34,2,12,31,Visual,TR,0.8,0.8,1.292,Testing,1
Human,34,2,12,32,Visual,TR,0.8,0.8,0.925,Testing,1
Human,35,2,1,1,Auditory,TR,0.8,0.8,0.909,Training,0
Human,35,2,1,2,Auditory,TR,0.8,0.8,1.646,Training,1
Human,35,2,1,3,Visual,TR,0.8,0.8,0.49,Training,0
Human,35,2,1,4,Visual,TR,0.8,0.8,0.734,Training,1
Human,35,2,1,5,Visual,TR,0.8,0.8,0.625,Training,0
Human,35,2,1,6,Visual,TR,0.8,0.8,1.007,Training,1
Human,35,2,1,7,Auditory,TR,0.8,0.8,0.722,Training,1
Human,35,2,1,8,Auditory,TR,0.8,0.8,1.118,Training,0
Human,35,2,2,1,Visual,TR,0.8,0.8,0.971,Testing,1
Human,35,2,2,2,Visual,TR,0.8,0.8,0.962,Testing,1
Human,35,2,2,3,Visual,TR,0.8,0.8,0.855,Testing,1
Human,35,2,2,4,Auditory,TR,0.8,0.8,0.873,Testing,0
Human,35,2,2,5,Visual,TR,0.8,0.8,0.895,Testing,0
Human,35,2,2,6,Visual,TR,0.8,0.8,0.654,Testing,0
Human,35,2,2,7,Visual,TR,0.8,0.8,0.778,Testing,1
Human,35,2,2,8,Visual,TR,0.8,0.8,0.628,Testing,0
Human,35,2,2,9,Visual,TR,0.8,0.8,0.677,Testing,1
Human,35,2,2,10,Auditory,TR,0.8,0.8,0.717,Testing,1
Human,35,2,2,11,Auditory,TR,0.8,0.8,585.327,Testing,1
Human,35,2,2,12,Visual,TR,0.8,0.8,1.166,Testing,0
Human,35,2,2,13,Auditory,TR,0.8,0.8,0.862,Testing,1
Human,35,2,2,14,Auditory,TR,0.8,0.8,0.87,Testing,1
Human,35,2,2,15,Auditory,TR,0.8,0.8,0.848,Testing,1
Human,35,2,2,16,Auditory,TR,0.8,0.8,0.745,Testing,1
Human,35,2,2,17,Auditory,TR,0.8,0.8,1.599,Testing,0
Human,35,2,2,18,Visual,TR,0.8,0.8,0.669,Testing,1
Human,35,2,2,19,Auditory,TR,0.8,0.8,0.778,Testing,0
Human,35,2,2,20,Auditory,TR,0.8,0.8,1.206,Testing,0
Human,35,2,2,21,Auditory,TR,0.8,0.8,0.934,Testing,0
Human,35,2,2,22,Auditory,TR,0.8,0.8,0.736,Testing,1
Human,35,2,2,23,Visual,TR,0.8,0.8,0.725,Testing,1
Human,35,2,2,24,Visual,TR,0.8,0.8,0.804,Testing,1
Human,35,2,2,25,Visual,TR,0.8,0.8,0.748,Testing,0
Human,35,2,2,26,Visual,TR,0.8,0.8,0.646,Testing,0
Human,35,2,2,27,Visual,TR,0.8,0.8,1.522,Testing,0
Human,35,2,2,28,Auditory,TR,0.8,0.8,1.301,Testing,0
Human,35,2,2,29,Visual,TR,0.8,0.8,0.496,Testing,0
Human,35,2,2,30,Auditory,TR,0.8,0.8,0.817,Testing,1
Human,35,2,2,31,Auditory,TR,0.8,0.8,1.102,Testing,0
Human,35,2,2,32,Auditory,TR,0.8,0.8,1.01,Testing,0
Human,35,2,3,1,Auditory,TR,0.8,0.8,0.996,Testing,0
Human,35,2,3,2,Auditory,TR,0.8,0.8,1.325,Testing,1
Human,35,2,3,3,Visual,TR,0.8,0.8,0.466,Testing,0
Human,35,2,3,4,Visual,TR,0.8,0.8,0.458,Testing,0
Human,35,2,3,5,Visual,TR,0.8,0.8,0.707,Testing,0
Human,35,2,3,6,Auditory,TR,0.8,0.8,0.645,Testing,1
Human,35,2,3,7,Auditory,TR,0.8,0.8,1.065,Testing,0
Human,35,2,3,8,Visual,TR,0.8,0.8,0.68,Testing,0
Human,35,2,3,9,Auditory,TR,0.8,0.8,0.709,Testing,1
Human,35,2,3,10,Visual,TR,0.8,0.8,0.996,Testing,1
Human,35,2,3,11,Auditory,TR,0.8,0.8,0.972,Testing,1
Human,35,2,3,12,Auditory,TR,0.8,0.8,1.001,Testing,0
Human,35,2,3,13,Auditory,TR,0.8,0.8,1.087,Testing,0
Human,35,2,3,14,Visual,TR,0.8,0.8,0.862,Testing,1
Human,35,2,3,15,Visual,TR,0.8,0.8,0.911,Testing,1
Human,35,2,3,16,Auditory,TR,0.8,0.8,0.766,Testing,1
Human,35,2,3,17,Visual,TR,0.8,0.8,0.617,Testing,1
Human,35,2,3,18,Auditory,TR,0.8,0.8,0.87,Testing,1
Human,35,2,3,19,Auditory,TR,0.8,0.8,1.143,Testing,0
Human,35,2,3,20,Auditory,TR,0.8,0.8,0.923,Testing,0
Human,35,2,3,21,Visual,TR,0.8,0.8,0.547,Testing,0
Human,35,2,3,22,Visual,TR,0.8,0.8,0.978,Testing,1
Human,35,2,3,23,Auditory,TR,0.8,0.8,1.454,Testing,0
Human,35,2,3,24,Auditory,TR,0.8,0.8,1.271,Testing,0
Human,35,2,3,25,Visual,TR,0.8,0.8,0.684,Testing,0
Human,35,2,3,26,Visual,TR,0.8,0.8,0.44,Testing,0
Human,35,2,3,27,Auditory,TR,0.8,0.8,0.718,Testing,1
Human,35,2,3,28,Visual,TR,0.8,0.8,0.816,Testing,1
Human,35,2,3,29,Visual,TR,0.8,0.8,0.912,Testing,1
Human,35,2,3,30,Auditory,TR,0.8,0.8,0.774,Testing,1
Human,35,2,3,31,Visual,TR,0.8,0.8,1.005,Testing,1
Human,35,2,3,32,Visual,TR,0.8,0.8,0.757,Testing,0
Human,35,2,4,1,Auditory,TR,0.8,0.8,0.904,Testing,1
Human,35,2,4,2,Visual,TR,0.8,0.8,0.783,Testing,1
Human,35,2,4,3,Visual,TR,0.8,0.8,0.915,Testing,1
Human,35,2,4,4,Visual,TR,0.8,0.8,0.784,Testing,0
Human,35,2,4,5,Auditory,TR,0.8,0.8,0.903,Testing,0
Human,35,2,4,6,Visual,TR,0.8,0.8,0.699,Testing,0
Human,35,2,4,7,Auditory,TR,0.8,0.8,0.781,Testing,1
Human,35,2,4,8,Visual,TR,0.8,0.8,0.836,Testing,0
Human,35,2,4,9,Visual,TR,0.8,0.8,0.813,Testing,1
Human,35,2,4,10,Auditory,TR,0.8,0.8,1.182,Testing,0
Human,35,2,4,11,Visual,TR,0.8,0.8,0.847,Testing,1
Human,35,2,4,12,Auditory,TR,0.8,0.8,1.329,Testing,0
Human,35,2,4,13,Visual,TR,0.8,0.8,0.878,Testing,1
Human,35,2,4,14,Visual,TR,0.8,0.8,0.981,Testing,0
Human,35,2,4,15,Auditory,TR,0.8,0.8,0.719,Testing,1
Human,35,2,4,16,Auditory,TR,0.8,0.8,0.747,Testing,1
Human,35,2,4,17,Auditory,TR,0.8,0.8,1.02,Testing,0
Human,35,2,4,18,Visual,TR,0.8,0.8,1.078,Testing,0
Human,35,2,4,19,Auditory,TR,0.8,0.8,0.86,Testing,1
Human,35,2,4,20,Visual,TR,0.8,0.8,0.842,Testing,1
Human,35,2,4,21,Visual,TR,0.8,0.8,0.577,Testing,0
Human,35,2,4,22,Auditory,TR,0.8,0.8,1.129,Testing,0
Human,35,2,4,23,Auditory,TR,0.8,0.8,0.842,Testing,1
Human,35,2,4,24,Auditory,TR,0.8,0.8,1.055,Testing,0
Human,35,2,4,25,Visual,TR,0.8,0.8,0.864,Testing,0
Human,35,2,4,26,Auditory,TR,0.8,0.8,0.746,Testing,1
Human,35,2,4,27,Visual,TR,0.8,0.8,0.882,Testing,1
Human,35,2,4,28,Auditory,TR,0.8,0.8,0.683,Testing,1
Human,35,2,4,29,Visual,TR,0.8,0.8,1.109,Testing,0
Human,35,2,4,30,Visual,TR,0.8,0.8,0.846,Testing,1
Human,35,2,4,31,Auditory,TR,0.8,0.8,1.101,Testing,0
Human,35,2,4,32,Auditory,TR,0.8,0.8,1.248,Testing,0
Human,35,2,5,1,Visual,TR,0.8,0.8,0.722,Testing,0
Human,35,2,5,2,Auditory,TR,0.8,0.8,0.921,Testing,1
Human,35,2,5,3,Visual,TR,0.8,0.8,0.793,Testing,1
Human,35,2,5,4,Auditory,TR,0.8,0.8,1.08,Testing,0
Human,35,2,5,5,Auditory,TR,0.8,0.8,1.013,Testing,0
Human,35,2,5,6,Auditory,TR,0.8,0.8,1.111,Testing,0
Human,35,2,5,7,Auditory,TR,0.8,0.8,0.822,Testing,1
Human,35,2,5,8,Visual,TR,0.8,0.8,0.973,Testing,0
Human,35,2,5,9,Visual,TR,0.8,0.8,0.74,Testing,0
Human,35,2,5,10,Auditory,TR,0.8,0.8,0.725,Testing,1
Human,35,2,5,11,Auditory,TR,0.8,0.8,0.741,Testing,1
Human,35,2,5,12,Auditory,TR,0.8,0.8,0.838,Testing,1
Human,35,2,5,13,Visual,TR,0.8,0.8,0.911,Testing,1
Human,35,2,5,14,Auditory,TR,0.8,0.8,1.093,Testing,0
Human,35,2,5,15,Auditory,TR,0.8,0.8,1.021,Testing,0
Human,35,2,5,16,Visual,TR,0.8,0.8,0.982,Testing,1
Human,35,2,5,17,Visual,TR,0.8,0.8,0.921,Testing,1
Human,35,2,5,18,Visual,TR,0.8,0.8,0.959,Testing,1
Human,35,2,5,19,Visual,TR,0.8,0.8,0.533,Testing,0
Human,35,2,5,20,Visual,TR,0.8,0.8,0.826,Testing,1
Human,35,2,5,21,Visual,TR,0.8,0.8,1.029,Testing,1
Human,35,2,5,22,Visual,TR,0.8,0.8,0.801,Testing,0
Human,35,2,5,23,Auditory,TR,0.8,0.8,1.123,Testing,0
Human,35,2,5,24,Visual,TR,0.8,0.8,1.06,Testing,0
Human,35,2,5,25,Visual,TR,0.8,0.8,0.819,Testing,0
Human,35,2,5,26,Auditory,TR,0.8,0.8,0.756,Testing,1
Human,35,2,5,27,Auditory,TR,0.8,0.8,1.033,Testing,0
Human,35,2,5,28,Auditory,TR,0.8,0.8,1.339,Testing,0
Human,35,2,5,29,Auditory,TR,0.8,0.8,0.777,Testing,1
Human,35,2,5,30,Auditory,TR,0.8,0.8,0.84,Testing,1
Human,35,2,5,31,Visual,TR,0.8,0.8,0.61,Testing,1
Human,35,2,5,32,Visual,TR,0.8,0.8,0.82,Testing,0
Human,35,2,6,1,Auditory,TR,2.4,2.4,2.795,Testing,0
Human,35,2,6,2,Auditory,TR,2.4,2.4,2.947,Testing,0
Human,35,2,6,3,Visual,TR,2.4,2.4,2.973,Testing,1
Human,35,2,6,4,Auditory,TR,2.4,2.4,3.468,Testing,0
Human,35,2,6,5,Visual,TR,2.4,2.4,1.224,Testing,0
Human,35,2,6,6,Auditory,TR,2.4,2.4,2.861,Testing,1
Human,35,2,6,7,Auditory,TR,2.4,2.4,3.125,Testing,1
Human,35,2,6,8,Visual,TR,2.4,2.4,1.786,Testing,0
Human,35,2,6,9,Visual,TR,2.4,2.4,2.991,Testing,1
Human,35,2,6,10,Auditory,TR,2.4,2.4,3.454,Testing,0
Human,35,2,6,11,Auditory,TR,2.4,2.4,2.753,Testing,1
Human,35,2,6,12,Visual,TR,2.4,2.4,2.072,Testing,1
Human,35,2,6,13,Visual,TR,2.4,2.4,2.231,Testing,0
Human,35,2,6,14,Auditory,TR,2.4,2.4,2.665,Testing,1
Human,35,2,6,15,Visual,TR,2.4,2.4,2.283,Testing,0
Human,35,2,6,16,Visual,TR,2.4,2.4,1.285,Testing,1
Human,35,2,6,17,Visual,TR,2.4,2.4,2.875,Testing,1
Human,35,2,6,18,Visual,TR,2.4,2.4,2.549,Testing,1
Human,35,2,6,19,Auditory,TR,2.4,2.4,3.474,Testing,0
Human,35,2,6,20,Auditory,TR,2.4,2.4,2.409,Testing,1
Human,35,2,6,21,Auditory,TR,2.4,2.4,2.958,Testing,1
Human,35,2,6,22,Auditory,TR,2.4,2.4,2.796,Testing,1
Human,35,2,6,23,Visual,TR,2.4,2.4,1.598,Testing,0
Human,35,2,6,24,Auditory,TR,2.4,2.4,2.714,Testing,0
Human,35,2,6,25,Auditory,TR,2.4,2.4,2.088,Testing,1
Human,35,2,6,26,Visual,TR,2.4,2.4,1.565,Testing,0
Human,35,2,6,27,Auditory,TR,2.4,2.4,3.291,Testing,0
Human,35,2,6,28,Visual,TR,2.4,2.4,1.617,Testing,1
Human,35,2,6,29,Visual,TR,2.4,2.4,0,Testing,1
Human,35,2,6,30,Visual,TR,2.4,2.4,1.345,Testing,0
Human,35,2,6,31,Auditory,TR,2.4,2.4,3.074,Testing,0
Human,35,2,6,32,Visual,TR,2.4,2.4,1.404,Testing,0
Human,35,2,7,1,Visual,TR,2.4,2.4,2.034,Training,0
Human,35,2,7,2,Auditory,TR,2.4,2.4,2.765,Training,1
Human,35,2,7,3,Visual,TR,2.4,2.4,1.347,Training,0
Human,35,2,7,4,Auditory,TR,2.4,2.4,3.436,Training,0
Human,35,2,7,5,Visual,TR,2.4,2.4,2.591,Training,1
Human,35,2,7,6,Auditory,TR,2.4,2.4,3.294,Training,0
Human,35,2,7,7,Auditory,TR,2.4,2.4,3.033,Training,1
Human,35,2,7,8,Visual,TR,2.4,2.4,2.408,Training,1
Human,35,2,8,1,Auditory,TR,2.4,2.4,3.297,Testing,0
Human,35,2,8,2,Visual,TR,2.4,2.4,1.779,Testing,0
Human,35,2,8,3,Visual,TR,2.4,2.4,2.537,Testing,1
Human,35,2,8,4,Auditory,TR,2.4,2.4,2.878,Testing,1
Human,35,2,8,5,Auditory,TR,2.4,2.4,2.771,Testing,1
Human,35,2,8,6,Auditory,TR,2.4,2.4,2.882,Testing,1
Human,35,2,8,7,Auditory,TR,2.4,2.4,2.84,Testing,1
Human,35,2,8,8,Visual,TR,2.4,2.4,1.775,Testing,1
Human,35,2,8,9,Auditory,TR,2.4,2.4,2.891,Testing,0
Human,35,2,8,10,Auditory,TR,2.4,2.4,2.79,Testing,1
Human,35,2,8,11,Visual,TR,2.4,2.4,1.813,Testing,0
Human,35,2,8,12,Auditory,TR,2.4,2.4,3.445,Testing,0
Human,35,2,8,13,Auditory,TR,2.4,2.4,2.989,Testing,1
Human,35,2,8,14,Visual,TR,2.4,2.4,2.998,Testing,1
Human,35,2,8,15,Visual,TR,2.4,2.4,1.953,Testing,1
Human,35,2,8,16,Visual,TR,2.4,2.4,1.839,Testing,0
Human,35,2,8,17,Visual,TR,2.4,2.4,1.585,Testing,1
Human,35,2,8,18,Visual,TR,2.4,2.4,2.508,Testing,0
Human,35,2,8,19,Auditory,TR,2.4,2.4,3.58,Testing,0
Human,35,2,8,20,Visual,TR,2.4,2.4,2.348,Testing,1
Human,35,2,8,21,Visual,TR,2.4,2.4,2.718,Testing,0
Human,35,2,8,22,Auditory,TR,2.4,2.4,3.437,Testing,0
Human,35,2,8,23,Auditory,TR,2.4,2.4,2.835,Testing,1
Human,35,2,8,24,Visual,TR,2.4,2.4,2.654,Testing,0
Human,35,2,8,25,Auditory,TR,2.4,2.4,2.935,Testing,1
Human,35,2,8,26,Visual,TR,2.4,2.4,2.901,Testing,0
Human,35,2,8,27,Visual,TR,2.4,2.4,3.218,Testing,0
Human,35,2,8,28,Auditory,TR,2.4,2.4,3.818,Testing,0
Human,35,2,8,29,Visual,TR,2.4,2.4,2.738,Testing,1
Human,35,2,8,30,Auditory,TR,2.4,2.4,3.878,Testing,0
Human,35,2,8,31,Visual,TR,2.4,2.4,2.714,Testing,1
Human,35,2,8,32,Auditory,TR,2.4,2.4,3.343,Testing,0
Human,35,2,9,1,Auditory,TR,2.4,2.4,3.117,Testing,0
Human,35,2,9,2,Visual,TR,2.4,2.4,2.058,Testing,0
Human,35,2,9,3,Auditory,TR,2.4,2.4,2.994,Testing,1
Human,35,2,9,4,Visual,TR,2.4,2.4,1.413,Testing,0
Human,35,2,9,5,Visual,TR,2.4,2.4,2.138,Testing,0
Human,35,2,9,6,Auditory,TR,2.4,2.4,3.53,Testing,0
Human,35,2,9,7,Auditory,TR,2.4,2.4,3.173,Testing,1
Human,35,2,9,8,Visual,TR,2.4,2.4,2.49,Testing,0
Human,35,2,9,9,Auditory,TR,2.4,2.4,2.955,Testing,1
Human,35,2,9,10,Visual,TR,2.4,2.4,2.266,Testing,1
Human,35,2,9,11,Auditory,TR,2.4,2.4,3.599,Testing,0
Human,35,2,9,12,Visual,TR,2.4,2.4,3.38,Testing,0
Human,35,2,9,13,Visual,TR,2.4,2.4,2.01,Testing,0
Human,35,2,9,14,Visual,TR,2.4,2.4,4.63,Testing,1
Human,35,2,9,15,Visual,TR,2.4,2.4,2.689,Testing,1
Human,35,2,9,16,Visual,TR,2.4,2.4,3.247,Testing,1
Human,35,2,9,17,Visual,TR,2.4,2.4,2.981,Testing,1
Human,35,2,9,18,Visual,TR,2.4,2.4,2.766,Testing,1
Human,35,2,9,19,Visual,TR,2.4,2.4,1.493,Testing,0
Human,35,2,9,20,Auditory,TR,2.4,2.4,3.898,Testing,0
Human,35,2,9,21,Auditory,TR,2.4,2.4,3.477,Testing,0
Human,35,2,9,22,Visual,TR,2.4,2.4,2.579,Testing,1
Human,35,2,9,23,Auditory,TR,2.4,2.4,3.702,Testing,0
Human,35,2,9,24,Auditory,TR,2.4,2.4,2.705,Testing,1
Human,35,2,9,25,Auditory,TR,2.4,2.4,2.779,Testing,1
Human,35,2,9,26,Auditory,TR,2.4,2.4,2.775,Testing,1
Human,35,2,9,27,Visual,TR,2.4,2.4,2.53,Testing,1
Human,35,2,9,28,Auditory,TR,2.4,2.4,2.836,Testing,1
Human,35,2,9,29,Auditory,TR,2.4,2.4,3.623,Testing,0
Human,35,2,9,30,Auditory,TR,2.4,2.4,3.324,Testing,1
Human,35,2,9,31,Auditory,TR,2.4,2.4,3.513,Testing,0
Human,35,2,9,32,Visual,TR,2.4,2.4,1.764,Testing,0
Human,35,2,10,1,Auditory,TR,2.4,2.4,3.16,Testing,0
Human,35,2,10,2,Auditory,TR,2.4,2.4,2.745,Testing,1
Human,35,2,10,3,Auditory,TR,2.4,2.4,2.994,Testing,1
Human,35,2,10,4,Visual,TR,2.4,2.4,2.277,Testing,0
Human,35,2,10,5,Visual,TR,2.4,2.4,1.525,Testing,1
Human,35,2,10,6,Visual,TR,2.4,2.4,2.515,Testing,1
Human,35,2,10,7,Visual,TR,2.4,2.4,1.806,Testing,0
Human,35,2,10,8,Visual,TR,2.4,2.4,1.716,Testing,0
Human,35,2,10,9,Visual,TR,2.4,2.4,1.381,Testing,0
Human,35,2,10,10,Visual,TR,2.4,2.4,2.068,Testing,0
Human,35,2,10,11,Auditory,TR,2.4,2.4,3.064,Testing,1
