Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response,Release,Task
Human,17,17,1,36,Auditory,TR,1.8,1.8,2.032330514,2.315749482,Point
Human,18,18,3,1,Auditory,TR,1.2,1.2,1.366159559,1.799109984,Stop
Human,18,18,3,2,Auditory,TR,4.1,4.1,3.531533505,3.948353356,Stop
Human,18,18,3,3,Auditory,TR,1.8,1.8,1.749572652,2.049125025,Stop
Human,18,18,3,4,Auditory,TR,6.1,6.1,4.531470155,4.831259649,Stop
Human,18,18,3,5,Auditory,TR,1.8,1.8,1.565985364,1.88241931,Stop
Human,18,18,3,6,Auditory,TR,2.7,2.7,2.215637504,2.532250176,Stop
Human,18,18,3,7,Auditory,TR,4.1,4.1,3.881556474,4.197971309,Stop
Human,18,18,3,8,Auditory,TR,1.8,1.8,1.815934577,2.082387033,Stop
Human,18,18,3,9,Auditory,TR,0.8,0.8,0.666417631,0.899491288,Stop
Human,18,18,3,10,Auditory,TR,0.8,0.8,0.583083531,0.882824185,Stop
Human,18,18,3,11,Auditory,TR,6.1,6.1,3.181642191,3.481571126,Stop
Human,18,18,3,12,Auditory,TR,1.8,1.8,1.699199736,1.982415559,Stop
Human,18,18,3,13,Auditory,TR,6.1,6.1,4.998013141,5.247716387,Stop
Human,18,18,3,14,Auditory,TR,1.2,1.2,1.232970669,1.466059543,Stop
Human,18,18,3,15,Auditory,TR,1.2,1.2,1.116061702,1.299427088,Stop
Human,18,18,3,16,Auditory,TR,0.8,0.8,1.315979878,1.56600766,Stop
Human,18,18,3,17,Auditory,TR,0.8,0.8,1.066200188,1.282693096,Stop
Human,18,18,3,18,Auditory,TR,2.7,2.7,1.76588372,2.11563347,Stop
Human,18,18,3,19,Auditory,TR,2.7,2.7,2.632203601,2.882069999,Stop
Human,18,18,3,20,Auditory,TR,1.8,1.8,1.565969438,1.899150825,Stop
Human,18,18,3,21,Auditory,TR,2.7,2.7,2.29389333,2.515438323,Stop
Human,18,18,3,22,Auditory,TR,4.1,4.1,3.23175746,3.598566447,Stop
Human,18,18,3,23,Auditory,TR,0.8,0.8,0.649808923,0.949581783,Stop
Human,18,18,3,24,Auditory,TR,0.8,0.8,1.082875785,1.36618044,Stop
Human,18,18,3,25,Auditory,TR,4.1,4.1,3.58166647,3.781549962,Stop
Human,18,18,3,26,Auditory,TR,1.2,1.2,1.16614158,1.499302441,Stop
Human,18,18,3,27,Auditory,TR,6.1,6.1,3.565656934,3.882074954,Stop
Human,18,18,3,28,Auditory,TR,1.2,1.2,1.14956791,1.366094793,Stop
Human,18,18,3,29,Auditory,TR,1.2,1.2,1.482710013,1.782724948,Stop
Human,18,18,3,30,Auditory,TR,6.1,6.1,4.248760425,4.53130771,Stop
Human,18,18,3,31,Auditory,TR,4.1,4.1,3.847905517,4.215023822,Stop
Human,18,18,3,32,Auditory,TR,1.8,1.8,1.782549408,2.098863024,Stop
Human,18,18,3,33,Auditory,TR,2.7,2.7,2.565706481,2.848801621,Stop
Human,18,18,3,34,Auditory,TR,6.1,6.1,4.681441524,5.09769901,Stop
Human,18,18,3,35,Auditory,TR,2.7,2.7,3.165520466,3.498756709,Stop
Human,18,18,3,36,Auditory,TR,4.1,4.1,4.114993244,4.531067404,Stop
Human,18,18,1,1,Auditory,TR,1.2,1.2,1.316076142,1.515924243,Point
Human,18,18,1,2,Auditory,TR,0.8,0.8,0.783066826,0.982827157,Point
Human,18,18,1,3,Auditory,TR,1.2,1.2,1.016091289,1.216127671,Point
Human,18,18,1,4,Auditory,TR,2.7,2.7,1.965865246,2.115749552,Point
Human,18,18,1,5,Auditory,TR,2.7,2.7,1.915940028,2.082402251,Point
Human,18,18,1,6,Auditory,TR,1.8,1.8,1.865705491,1.998969764,Point
Human,18,18,1,7,Auditory,TR,0.8,0.8,0.766322217,0.916073452,Point
Human,18,18,1,8,Auditory,TR,6.1,6.1,5.0810811,5.264540627,Point
Human,18,18,1,9,Auditory,TR,6.1,6.1,3.915196814,4.16523132,Point
Human,18,18,1,10,Auditory,TR,0.8,0.8,1.083153959,1.266372118,Point
Human,18,18,1,11,Auditory,TR,1.8,1.8,0.899573041,1.232951557,Point
Human,18,18,1,12,Auditory,TR,1.8,1.8,0.949920122,1.31585247,Point
Human,18,18,1,13,Auditory,TR,6.1,6.1,3.781887947,4.015086181,Point
Human,18,18,1,14,Auditory,TR,4.1,4.1,2.882057966,3.232226039,Point
Human,18,18,1,15,Auditory,TR,0.8,0.8,0.633023614,0.899706466,Point
Human,18,18,1,16,Auditory,TR,4.1,4.1,2.582161592,2.832103019,Point
Human,18,18,1,17,Auditory,TR,1.2,1.2,0.832910999,1.066155241,Point
Human,18,18,1,18,Auditory,TR,1.8,1.8,1.399356094,1.715918864,Point
Human,18,18,1,19,Auditory,TR,4.1,4.1,2.598847452,2.865638247,Point
Human,18,18,1,20,Auditory,TR,2.7,2.7,1.549866469,1.833016111,Point
Human,18,18,1,21,Auditory,TR,2.7,2.7,2.098990078,2.365708322,Point
Human,18,18,1,22,Auditory,TR,1.8,1.8,1.516098014,1.815896709,Point
Human,18,18,1,23,Auditory,TR,1.2,1.2,1.515236593,1.765832049,Point
Human,18,18,1,24,Auditory,TR,6.1,6.1,4.731733748,5.098240494,Point
Human,18,18,1,25,Auditory,TR,4.1,4.1,2.915221941,3.181868695,Point
Human,18,18,1,26,Auditory,TR,4.1,4.1,3.348566623,3.615221517,Point
Human,18,18,1,27,Auditory,TR,1.8,1.8,2.049219165,2.315772132,Point
Human,18,18,1,28,Auditory,TR,0.8,0.8,0.782920661,1.032790598,Point
Human,18,18,1,29,Auditory,TR,1.2,1.2,1.249318544,1.466104844,Point
Human,18,18,1,30,Auditory,TR,2.7,2.7,2.199108073,2.431976107,Point
Human,18,18,1,31,Auditory,TR,6.1,6.1,4.148300553,4.481502821,Point
Human,18,18,1,32,Auditory,TR,0.8,0.8,0.616506215,0.899658334,Point
Human,18,18,1,33,Auditory,TR,2.7,2.7,2.315879013,2.649008022,Point
Human,18,18,1,34,Auditory,TR,4.1,4.1,3.781594909,4.081569498,Point
Human,18,18,1,35,Auditory,TR,6.1,6.1,5.581565251,5.84814016,Point
Human,18,18,1,36,Auditory,TR,1.2,1.2,1.049347635,1.315893524,Point
Human,18,18,2,1,Auditory,TR,4.1,4.1,2.699016763,2.948846355,Start
Human,18,18,2,2,Auditory,TR,6.1,6.1,4.264862686,4.531913606,Start
Human,18,18,2,3,Auditory,TR,6.1,6.1,5.348162457,5.531222063,Start
Human,18,18,2,4,Auditory,TR,2.7,2.7,2.149028195,2.398831597,Start
Human,18,18,2,5,Auditory,TR,4.1,4.1,3.148781165,3.348563438,Start
Human,18,18,2,6,Auditory,TR,2.7,2.7,2.049261989,2.265744279,Start
Human,18,18,2,7,Auditory,TR,0.8,0.8,0.649581004,0.866328375,Start
Human,18,18,2,8,Auditory,TR,2.7,2.7,2.515773123,2.764878966,Start
Human,18,18,2,9,Auditory,TR,1.2,1.2,1.032739989,1.316109764,Start
Human,18,18,2,10,Auditory,TR,1.8,1.8,1.449305024,1.699225925,Start
Human,18,18,2,11,Auditory,TR,1.8,1.8,1.782578782,1.965818176,Start
Human,18,18,2,12,Auditory,TR,4.1,4.1,3.165217517,3.331807149,Start
Human,18,18,2,13,Auditory,TR,1.8,1.8,1.115996229,1.315965368,Start
Human,18,18,2,14,Auditory,TR,4.1,4.1,3.215563183,3.51523447,Start
Human,18,18,2,15,Auditory,TR,4.1,4.1,4.365048985,4.598422051,Start
Human,18,18,2,16,Auditory,TR,1.2,1.2,0.99913858,1.299222527,Start
Human,18,18,2,17,Auditory,TR,1.2,1.2,0.899561008,1.115874837,Start
Human,18,18,2,18,Auditory,TR,2.7,2.7,2.082543462,2.349049005,Start
Human,18,18,2,19,Auditory,TR,2.7,2.7,2.432886367,2.665923217,Start
Human,18,18,2,20,Auditory,TR,4.1,4.1,3.765020884,3.981756929,Start
Human,18,18,2,21,Auditory,TR,6.1,6.1,5.248001639,5.497935635,Start
Human,18,18,2,22,Auditory,TR,0.8,0.8,0.44955347,0.632807374,Start
Human,18,18,2,23,Auditory,TR,1.2,1.2,0.933187545,1.166134502,Start
Human,18,18,2,24,Auditory,TR,6.1,6.1,4.714859961,4.948235858,Start
Human,18,18,2,25,Auditory,TR,1.2,1.2,0.932790457,1.266072355,Start
Human,18,18,2,26,Auditory,TR,6.1,6.1,5.414537123,5.631005965,Start
Human,18,18,2,27,Auditory,TR,1.8,1.8,1.582753332,1.799258626,Start
Human,18,18,2,28,Auditory,TR,0.8,0.8,0.365641079,0.582570713,Start
Human,18,18,2,29,Auditory,TR,0.8,0.8,0.582907637,0.799457171,Start
Human,18,18,2,30,Auditory,TR,1.2,1.2,0.999689974,1.282583383,Start
Human,18,18,2,31,Auditory,TR,1.8,1.8,1.649370073,1.865951813,Start
Human,18,18,2,32,Auditory,TR,6.1,6.1,4.931289519,5.198225417,Start
Human,18,18,2,33,Auditory,TR,2.7,2.7,2.282496321,2.582039138,Start
Human,18,18,2,34,Auditory,TR,0.8,0.8,0.382910539,0.63300521,Start
Human,18,18,2,35,Auditory,TR,0.8,0.8,0.40031944,0.683451386,Start
Human,18,18,2,36,Auditory,TR,1.8,1.8,1.315937763,1.565639238,Start
Human,19,19,1,1,Auditory,TR,4.1,4.1,3.082100854,3.231964048,Point
Human,19,19,1,2,Auditory,TR,1.2,1.2,1.299401494,1.399413634,Point
Human,19,19,1,3,Auditory,TR,4.1,4.1,3.715105483,3.831844,Point
Human,19,19,1,4,Auditory,TR,1.8,1.8,2.182758888,2.282583452,Point
Human,19,19,1,5,Auditory,TR,6.1,6.1,4.83131879,4.947779838,Point
Human,19,19,1,6,Auditory,TR,6.1,6.1,3.798253925,3.915280175,Point
Human,19,19,1,7,Auditory,TR,2.7,2.7,2.731864421,2.831970348,Point
Human,19,19,1,8,Auditory,TR,1.8,1.8,1.532699802,1.632633018,Point
Human,19,19,1,9,Auditory,TR,0.8,0.8,0.933621113,1.033341627,Point
Human,19,19,1,10,Auditory,TR,2.7,2.7,2.648913817,2.782285633,Point
Human,19,19,1,11,Auditory,TR,4.1,4.1,3.032511696,3.148739514,Point
Human,19,19,1,12,Auditory,TR,2.7,2.7,2.099107886,2.215831185,Point
Human,19,19,1,13,Auditory,TR,1.8,1.8,1.69917329,1.849169202,Point
Human,19,19,1,14,Auditory,TR,1.8,1.8,2.332318777,2.415764862,Point
Human,19,19,1,15,Auditory,TR,1.8,1.8,2.299250727,2.431832604,Point
Human,19,19,1,16,Auditory,TR,1.8,1.8,2.066126545,2.199348301,Point
Human,19,19,1,17,Auditory,TR,0.8,0.8,0.816245195,0.932839315,Point
Human,19,19,1,18,Auditory,TR,2.7,2.7,2.315570456,2.448974832,Point
Human,19,19,1,19,Auditory,TR,4.1,4.1,3.015594912,3.165610643,Point
Human,19,19,1,20,Auditory,TR,4.1,4.1,2.998718474,3.148044779,Point
Human,19,19,1,21,Auditory,TR,0.8,0.8,0.816169811,0.932551228,Point
Human,19,19,1,22,Auditory,TR,6.1,6.1,4.331800645,4.431523636,Point
Human,19,19,1,23,Auditory,TR,0.8,0.8,0.583491917,0.683377001,Point
Human,19,19,1,24,Auditory,TR,1.2,1.2,1.432890456,1.532515766,Point
Human,19,19,1,25,Auditory,TR,1.2,1.2,1.982585257,2.098889167,Point
Human,19,19,1,26,Auditory,TR,1.2,1.2,1.482219132,1.632683628,Point
Human,19,19,1,27,Auditory,TR,0.8,0.8,1.69924655,1.882630452,Point
Human,19,19,1,28,Auditory,TR,6.1,6.1,3.932115205,4.031853768,Point
Human,19,19,1,29,Auditory,TR,6.1,6.1,6.597501289,6.697445831,Point
Human,19,19,1,30,Auditory,TR,2.7,2.7,5.797795251,5.93106797,Point
Human,19,19,1,31,Auditory,TR,1.2,1.2,2.715654405,2.815533118,Point
Human,19,19,1,32,Auditory,TR,2.7,2.7,2.465533808,2.582149871,Point
Human,19,19,1,33,Auditory,TR,6.1,6.1,4.031604612,4.181800132,Point
Human,19,19,1,34,Auditory,TR,0.8,0.8,5.214716707,5.31465417,Point
Human,19,19,1,35,Auditory,TR,1.2,1.2,1.632515872,1.749195994,Point
Human,19,19,1,36,Auditory,TR,4.1,4.1,2.71559884,2.798996439,Point
Human,19,19,2,1,Auditory,TR,0.8,0.8,1.249517879,1.332685079,Start
Human,19,19,2,2,Auditory,TR,4.1,4.1,3.081999634,3.148657052,Start
Human,19,19,2,3,Auditory,TR,4.1,4.1,2.865693495,2.932295702,Start
Human,19,19,2,4,Auditory,TR,1.2,1.2,0.716263493,0.81644091,Start
Human,19,19,2,5,Auditory,TR,1.8,1.8,1.266336983,1.366560056,Start
Human,19,19,2,6,Auditory,TR,4.1,4.1,2.432696157,2.499490185,Start
Human,19,19,2,7,Auditory,TR,1.8,1.8,1.549317882,1.632767152,Start
Human,19,19,2,8,Auditory,TR,6.1,6.1,2.9655308,3.065826425,Start
Human,19,19,2,9,Auditory,TR,4.1,4.1,2.649019284,2.782375527,Start
Human,19,19,2,10,Auditory,TR,4.1,4.1,3.215293588,3.281951714,Start
Human,19,19,2,11,Auditory,TR,2.7,2.7,3.765357523,3.815407832,Start
Human,19,19,2,12,Auditory,TR,2.7,2.7,2.549177024,2.632393772,Start
Human,19,19,2,13,Auditory,TR,6.1,6.1,4.231887248,4.298588551,Start
Human,19,19,2,14,Auditory,TR,1.2,1.2,3.06560452,3.132164965,Start
Human,19,19,2,15,Auditory,TR,0.8,0.8,1.582373191,1.716090782,Start
Human,19,19,2,16,Auditory,TR,0.8,0.8,0.950131603,0.99953354,Start
Human,19,19,2,17,Auditory,TR,6.1,6.1,3.48194591,3.531878719,Start
Human,19,19,2,18,Auditory,TR,2.7,2.7,2.832121115,2.93223412,Start
Human,19,19,2,19,Auditory,TR,4.1,4.1,4.914977224,4.981654815,Start
Human,19,19,2,20,Auditory,TR,6.1,6.1,4.281456233,4.38155048,Start
Human,19,19,2,21,Auditory,TR,2.7,2.7,1.965796236,2.099216184,Start
Human,19,19,2,22,Auditory,TR,1.8,1.8,2.44912383,2.565487552,Start
Human,19,19,2,23,Auditory,TR,0.8,0.8,0.516432806,0.600068235,Start
Human,19,19,2,24,Auditory,TR,1.8,1.8,2.465846669,2.532379155,Start
Human,19,19,2,25,Auditory,TR,1.2,1.2,1.599299177,1.682651121,Start
Human,19,19,2,26,Auditory,TR,1.8,1.8,1.849422251,1.982589504,Start
Human,19,19,2,27,Auditory,TR,0.8,0.8,0.566390389,0.6665763,Start
Human,19,19,2,28,Auditory,TR,0.8,0.8,0.533046992,0.616457332,Start
Human,19,19,2,29,Auditory,TR,1.8,1.8,1.232903338,1.349690342,Start
Human,19,19,2,30,Auditory,TR,6.1,6.1,2.398959207,2.515703741,Start
Human,19,19,2,31,Auditory,TR,2.7,2.7,2.565630179,2.648891167,Start
Human,19,19,2,32,Auditory,TR,1.2,1.2,0.599856594,0.732942092,Start
Human,19,19,2,33,Auditory,TR,2.7,2.7,1.965996198,2.032654678,Start
Human,19,19,2,34,Auditory,TR,1.2,1.2,1.798998562,1.8993586,Start
Human,19,19,2,35,Auditory,TR,6.1,6.1,5.131358747,5.231279576,Start
Human,19,19,2,36,Auditory,TR,1.2,1.2,3.282030991,3.382035344,Start
Human,19,19,3,1,Auditory,TR,6.1,6.1,5.297955398,5.39776262,Stop
Human,19,19,3,2,Auditory,TR,1.8,1.8,2.665515617,2.765042893,Stop
Human,19,19,3,3,Auditory,TR,0.8,0.8,2.082523782,2.215779868,Stop
Human,19,19,3,4,Auditory,TR,2.7,2.7,3.282180697,3.39887993,Stop
Human,19,19,3,5,Auditory,TR,2.7,2.7,3.131808927,3.231863182,Stop
Human,19,19,3,6,Auditory,TR,0.8,0.8,1.382637354,1.499394628,Stop
Human,19,19,3,7,Auditory,TR,4.1,4.1,3.898617502,4.014883189,Stop
Human,19,19,3,8,Auditory,TR,4.1,4.1,3.01533443,3.165402541,Stop
Human,19,19,3,9,Auditory,TR,1.2,1.2,2.415887316,2.515603229,Stop
Human,19,19,3,10,Auditory,TR,2.7,2.7,3.115357895,3.231974311,Stop
Human,19,19,3,11,Auditory,TR,6.1,6.1,4.198423521,4.34827539,Stop
Human,19,19,3,12,Auditory,TR,6.1,6.1,4.498283689,4.598273178,Stop
Human,19,19,3,13,Auditory,TR,1.2,1.2,1.616139162,1.749472047,Stop
Human,19,19,3,14,Auditory,TR,1.8,1.8,24.04089347,24.20769928,Stop
Human,19,19,3,15,Auditory,TR,1.2,1.2,1.149519189,1.266228685,Stop
Human,19,19,3,16,Auditory,TR,1.2,1.2,1.882810949,2.032458255,Stop
Human,19,19,3,17,Auditory,TR,0.8,0.8,1.899355061,2.049036696,Stop
Human,19,19,3,18,Auditory,TR,1.2,1.2,2.34894889,2.482280713,Stop
Human,19,19,3,19,Auditory,TR,2.7,2.7,3.065203535,3.198457143,Stop
Human,19,19,3,20,Auditory,TR,1.8,1.8,3.382161692,3.515471218,Stop
Human,19,19,3,21,Auditory,TR,6.1,6.1,3.765792131,3.915277698,Stop
Human,19,19,3,22,Auditory,TR,4.1,4.1,4.39824713,4.515177469,Stop
Human,19,19,3,23,Auditory,TR,2.7,2.7,3.149056268,3.248515238,Stop
Human,19,19,3,24,Auditory,TR,0.8,0.8,2.53227298,2.632193456,Stop
Human,19,19,3,25,Auditory,TR,2.7,2.7,2.849193976,2.982369369,Stop
Human,19,19,3,26,Auditory,TR,4.1,4.1,3.215745538,3.365290562,Stop
Human,19,19,3,27,Auditory,TR,1.8,1.8,2.015859994,2.115905047,Stop
Human,19,19,3,28,Auditory,TR,6.1,6.1,4.931536908,5.031366073,Stop
Human,19,19,3,29,Auditory,TR,1.2,1.2,1.632750518,1.749434532,Stop
Human,19,19,3,30,Auditory,TR,6.1,6.1,5.098124357,5.18123493,Stop
Human,19,19,3,31,Auditory,TR,0.8,0.8,1.816128757,1.916059142,Stop
Human,19,19,3,32,Auditory,TR,1.8,1.8,2.61549716,2.698635339,Stop
Human,19,19,3,33,Auditory,TR,1.8,1.8,2.715624322,2.81575927,Stop
Human,19,19,3,34,Auditory,TR,0.8,0.8,1.349910831,1.449349628,Stop
Human,19,19,3,35,Auditory,TR,4.1,4.1,3.531686189,3.631941114,Stop
Human,19,19,3,36,Auditory,TR,4.1,4.1,3.498391279,3.614994247,Stop
Human,20,20,1,1,Auditory,TR,1.2,1.2,1.282817612,1.432902409,Point
Human,20,20,1,2,Auditory,TR,2.7,2.7,2.582355827,2.76556437,Point
Human,20,20,1,3,Auditory,TR,4.1,4.1,3.315091968,3.448471381,Point
Human,20,20,1,4,Auditory,TR,6.1,6.1,4.781472744,4.998017027,Point
Human,20,20,1,5,Auditory,TR,4.1,4.1,3.615244929,3.815315994,Point
Human,20,20,1,6,Auditory,TR,2.7,2.7,2.165701547,2.33220506,Point
Human,20,20,1,7,Auditory,TR,1.8,1.8,2.232458674,2.415847005,Point
Human,20,20,1,8,Auditory,TR,4.1,4.1,2.881527742,3.049001683,Point
Human,20,20,1,9,Auditory,TR,2.7,2.7,2.73246646,2.948874133,Point
Human,20,20,1,10,Auditory,TR,6.1,6.1,3.898449367,4.065142931,Point
Human,20,20,1,11,Auditory,TR,1.2,1.2,0.98291876,1.283023589,Point
Human,20,20,1,12,Auditory,TR,1.2,1.2,1.449406064,1.649293449,Point
Human,20,20,1,13,Auditory,TR,4.1,4.1,3.831958029,4.09827871,Point
Human,20,20,1,14,Auditory,TR,1.8,1.8,2.282756031,2.582772736,Point
Human,20,20,1,15,Auditory,TR,2.7,2.7,2.648767181,2.898486174,Point
Human,20,20,1,16,Auditory,TR,1.2,1.2,1.499120527,1.682551328,Point
Human,20,20,1,17,Auditory,TR,0.8,0.8,0.733005469,0.882995418,Point
Human,20,20,1,18,Auditory,TR,6.1,6.1,4.98137747,5.214671732,Point
Human,20,20,1,19,Auditory,TR,4.1,4.1,3.498715297,3.681941183,Point
Human,20,20,1,20,Auditory,TR,0.8,0.8,0.916332927,1.132980553,Point
Human,20,20,1,21,Auditory,TR,1.2,1.2,0.94887024,1.132075952,Point
Human,20,20,1,22,Auditory,TR,1.8,1.8,1.78274506,2.032426892,Point
Human,20,20,1,23,Auditory,TR,4.1,4.1,2.631884486,2.898621369,Point
Human,20,20,1,24,Auditory,TR,1.8,1.8,2.249115218,2.432675551,Point
Human,20,20,1,25,Auditory,TR,6.1,6.1,3.631820428,3.798464798,Point
Human,20,20,1,26,Auditory,TR,1.8,1.8,1.533048717,1.682458957,Point
Human,20,20,1,27,Auditory,TR,6.1,6.1,6.230734411,6.547102588,Point
Human,20,20,1,28,Auditory,TR,0.8,0.8,0.882949763,1.149474298,Point
Human,20,20,1,29,Auditory,TR,1.2,1.2,0.783017572,0.999807118,Point
Human,20,20,1,30,Auditory,TR,2.7,2.7,1.948745663,2.232364533,Point
Human,20,20,1,31,Auditory,TR,1.8,1.8,1.449351207,1.682596275,Point
Human,20,20,1,32,Auditory,TR,6.1,6.1,5.681054985,5.847756335,Point
Human,20,20,1,33,Auditory,TR,0.8,0.8,0.766901806,0.916653572,Point
Human,20,20,1,34,Auditory,TR,0.8,0.8,1.04972048,1.216232133,Point
Human,20,20,1,35,Auditory,TR,2.7,2.7,2.215583411,2.348998569,Point
Human,20,20,1,36,Auditory,TR,0.8,0.8,0.799687212,0.916302844,Point
Human,20,20,3,1,Auditory,TR,1.8,1.8,2.36582216,2.482324895,Stop
Human,20,20,3,2,Auditory,TR,2.7,2.7,3.615293415,3.765422805,Stop
Human,20,20,3,3,Auditory,TR,2.7,2.7,3.648445474,3.864492864,Stop
Human,20,20,3,4,Auditory,TR,4.1,4.1,5.347973284,5.514518205,Stop
Human,20,20,3,5,Auditory,TR,6.1,6.1,6.064454217,6.180927223,Stop
Human,20,20,3,6,Auditory,TR,0.8,0.8,1.399105875,1.632465964,Stop
Human,20,20,3,7,Auditory,TR,1.2,1.2,1.332417407,1.449139214,Stop
Human,20,20,3,8,Auditory,TR,6.1,6.1,6.130939893,6.280988945,Stop
Human,20,20,3,9,Auditory,TR,1.2,1.2,2.415655538,2.548924176,Stop
Human,20,20,3,10,Auditory,TR,4.1,4.1,3.965153053,4.081909189,Stop
Human,20,20,3,11,Auditory,TR,6.1,6.1,5.39788877,5.631167813,Stop
Human,20,20,3,12,Auditory,TR,6.1,6.1,5.731196267,5.864467383,Stop
Human,20,20,3,13,Auditory,TR,1.2,1.2,1.416135444,1.566243953,Stop
Human,20,20,3,14,Auditory,TR,1.8,1.8,2.282306916,2.515656034,Stop
Human,20,20,3,15,Auditory,TR,2.7,2.7,2.732291981,2.898692859,Stop
Human,20,20,3,16,Auditory,TR,2.7,2.7,3.182047356,3.348656335,Stop
Human,20,20,3,17,Auditory,TR,0.8,0.8,1.100381305,1.283402983,Stop
Human,20,20,3,18,Auditory,TR,2.7,2.7,3.11559601,3.348741274,Stop
Human,20,20,3,19,Auditory,TR,0.8,0.8,1.215886006,1.365781814,Stop
Human,20,20,3,20,Auditory,TR,0.8,0.8,0.832908284,0.982892571,Stop
Human,20,20,3,21,Auditory,TR,1.8,1.8,2.465596152,2.615592117,Stop
Human,20,20,3,22,Auditory,TR,1.2,1.2,2.065685125,2.266277858,Stop
Human,20,20,3,23,Auditory,TR,1.2,1.2,1.633305799,1.849568014,Stop
Human,20,20,3,24,Auditory,TR,2.7,2.7,3.082265933,3.348618113,Stop
Human,20,20,3,25,Auditory,TR,0.8,0.8,1.465994303,1.633017714,Stop
Human,20,20,3,26,Auditory,TR,1.2,1.2,1.715829026,1.899144805,Stop
Human,20,20,3,27,Auditory,TR,4.1,4.1,5.464761626,5.697880346,Stop
Human,20,20,3,28,Auditory,TR,6.1,6.1,6.547376162,6.747306371,Stop
Human,20,20,3,29,Auditory,TR,4.1,4.1,4.881042528,5.097827118,Stop
Human,20,20,3,30,Auditory,TR,4.1,4.1,5.680968985,5.814414225,Stop
Human,20,20,3,31,Auditory,TR,1.8,1.8,2.165816215,2.282181277,Stop
Human,20,20,3,32,Auditory,TR,1.8,1.8,2.998750334,3.165605283,Stop
Human,20,20,3,33,Auditory,TR,6.1,6.1,6.431068434,6.614062507,Stop
Human,20,20,3,34,Auditory,TR,4.1,4.1,4.831731879,4.948684436,Stop
Human,20,20,3,35,Auditory,TR,1.8,1.8,2.932186798,3.082009346,Stop
Human,20,20,3,36,Auditory,TR,0.8,0.8,1.216012707,1.349267896,Stop
Human,20,20,2,1,Auditory,TR,1.2,1.2,0.716498983,0.899621172,Start
Human,20,20,2,2,Auditory,TR,4.1,4.1,2.331945996,2.465438307,Start
Human,20,20,2,3,Auditory,TR,1.2,1.2,1.032759924,1.182772877,Start
Human,20,20,2,4,Auditory,TR,4.1,4.1,2.865448075,3.065406596,Start
Human,20,20,2,5,Auditory,TR,1.8,1.8,1.166149246,1.332723542,Start
Human,20,20,2,6,Auditory,TR,6.1,6.1,3.39867941,3.548545136,Start
Human,20,20,2,7,Auditory,TR,6.1,6.1,5.14781197,5.281158115,Start
Human,20,20,2,8,Auditory,TR,2.7,2.7,2.048928069,2.215758598,Start
Human,20,20,2,9,Auditory,TR,1.2,1.2,0.799621384,0.932281293,Start
Human,20,20,2,10,Auditory,TR,2.7,2.7,1.548866489,1.682521953,Start
Human,20,20,2,11,Auditory,TR,6.1,6.1,5.181320774,5.447673307,Start
Human,20,20,2,12,Auditory,TR,1.2,1.2,0.433092814,0.633093805,Start
Human,20,20,2,13,Auditory,TR,1.8,1.8,1.298930901,1.466250182,Start
Human,20,20,2,14,Auditory,TR,1.2,1.2,0.899531278,1.032786114,Start
Human,20,20,2,15,Auditory,TR,4.1,4.1,2.382260695,2.532057054,Start
Human,20,20,2,16,Auditory,TR,6.1,6.1,4.514561382,4.647587236,Start
Human,20,20,2,17,Auditory,TR,2.7,2.7,2.049159882,2.265736372,Start
Human,20,20,2,18,Auditory,TR,1.2,1.2,1.0833213,1.232679161,Start
Human,20,20,2,19,Auditory,TR,1.8,1.8,0.94882317,1.099270728,Start
Human,20,20,2,20,Auditory,TR,1.8,1.8,1.232929024,1.499616713,Start
Human,20,20,2,21,Auditory,TR,0.8,0.8,0.39979742,0.566415955,Start
Human,20,20,2,22,Auditory,TR,4.1,4.1,2.865785353,3.015666297,Start
Human,20,20,2,23,Auditory,TR,0.8,0.8,0.749465946,0.866222082,Start
Human,20,20,2,24,Auditory,TR,1.8,1.8,1.000157845,1.133423652,Start
Human,20,20,2,25,Auditory,TR,6.1,6.1,3.66530021,3.964991669,Start
Human,20,20,2,26,Auditory,TR,2.7,2.7,1.982485571,2.14908641,Start
Human,20,20,2,27,Auditory,TR,4.1,4.1,2.815404473,2.98223217,Start
Human,20,20,2,28,Auditory,TR,2.7,2.7,2.015916513,2.165492385,Start
Human,20,20,2,29,Auditory,TR,0.8,0.8,0.365816498,0.549004868,Start
Human,20,20,2,30,Auditory,TR,2.7,2.7,2.098980165,2.249202989,Start
Human,20,20,2,31,Auditory,TR,0.8,0.8,0.549731805,0.699757145,Start
Human,20,20,2,32,Auditory,TR,4.1,4.1,2.598935926,2.782260907,Start
Human,20,20,2,33,Auditory,TR,0.8,0.8,0.349708164,0.533155244,Start
Human,20,20,2,34,Auditory,TR,0.8,0.8,0.499640425,0.699661235,Start
Human,20,20,2,35,Auditory,TR,1.8,1.8,1.466105432,1.649439969,Start
Human,20,20,2,36,Auditory,TR,6.1,6.1,2.815322011,2.915381256,Start
Human,21,21,2,1,Auditory,TR,0.8,0.8,0.766079667,0.915973352,Start
Human,21,21,2,2,Auditory,TR,1.2,1.2,0.633002496,0.732938933,Start
Human,21,21,2,3,Auditory,TR,0.8,0.8,0.500013095,0.599346819,Start
Human,21,21,2,4,Auditory,TR,2.7,2.7,1.449415266,1.532698343,Start
