Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response_Onset,Response_Offset
Rat,1,48,1,2,Auditory,PI,30;45;60,30,65.6180000000001;69.13;69.784;70.336;77.683;77.828;80.122;193.829;194.447;205.664;207.733;209.025;215.77;216.601;217.739;221.729;226.884;286.834;287.565;291.042;292.502;294.384;298.146,N/A
Rat,1,48,1,3,Auditory,PI,30;45;60,30,53.4499999999999;56.448;62.3969999999999;78.3889999999999;163.304;197.418;202.733;240.471,N/A
Rat,1,48,1,4,Auditory,PI,30;45;60,30,42.6379999999999;149.166;151.34;195.092,N/A
Rat,1,48,1,5,Auditory,PI,30;45;60,30,36.7909999999999;48.47;49.8499999999999;51.22;131.864;152.492;189.221;189.321;199.604;266.752;268.505;290.959;295.928;323.858,N/A
Rat,1,48,1,6,Auditory,PI,30;45;60,30,70.6600000000001;91.3130000000001;104.3;208.221;208.365;217.852,N/A
Rat,1,48,1,7,Auditory,PI,30;45;60,30,35.2459999999996;37.0889999999999;51.2469999999998,N/A
Rat,1,48,1,8,Auditory,PI,30;45;60,30,170.697;331.024;331.301;331.953;332.119;332.329;333.743,N/A
Rat,1,48,1,9,Auditory,PI,30;45;60,30,25.506,N/A
Rat,1,48,1,10,Auditory,PI,30;45;60,30,36.5709999999999;37.9089999999997;41.9969999999998;191.436,N/A
Rat,1,48,1,11,Auditory,PI,30;45;60,30,24.885,N/A
Rat,1,48,1,12,Auditory,PI,30;45;60,30,30.2510000000002;46.799;48.1289999999999;54.0709999999999;129.744,N/A
Rat,1,48,1,13,Auditory,PI,30;45;60,30,36.216,N/A
Rat,1,48,1,14,Auditory,PI,30;45;60,30,155.812999999999;234.603999999999;237.696999999999,N/A
Rat,1,48,1,15,Auditory,PI,30;45;60,30,48.9539999999997;92.9179999999997;142.081;145.679999999999;148.781;164.166999999999;304.974999999999,N/A
Rat,1,48,1,16,Auditory,PI,30;45;60,30,107.153,N/A
Rat,1,48,1,17,Auditory,PI,30;45;60,30,42.0799999999999;50.7849999999999;52.8309999999992;53.1509999999998;55.7719999999999;58.2129999999997;58.3579999999993;60.7969999999996;60.9749999999995;62.3939999999993;62.5389999999998;62.75;64.741;69.1409999999996;74.3379999999997;97.9169999999995;99.4449999999997;105.393;125.691;126.442999999999,N/A
Rat,1,48,1,18,Auditory,PI,30;45;60,30,41.8469999999998;42.2709999999997;43.3420000000006;43.9279999999999;46.3029999999999;56.2300000000005;82.1810000000005;217.383,N/A
Rat,1,48,1,19,Auditory,PI,30;45;60,30,,N/A
Rat,1,49,1,1,Auditory,PI,30;45;60,30,9.40800000000002;15.298;27.127;30.562;34.521;36.586;41.685;43.524;46.807;47.848;52.793;52.96;55.732;56.452;56.541;63.165;63.997;106.943;107.243;107.333;107.377;171.465;174.585;176.843;178.487;179.162;210.077;217.989;225.029;228.935;229.554,N/A
Rat,1,49,1,2,Auditory,PI,30;45;60,30,33.833;41.035;45.492;46.288;54.932;66.336;66.491;68.389;75.436;187.546;189.115,N/A
Rat,1,49,1,3,Auditory,PI,30;45;60,30,27.5069999999999;29.693;32.98;70.958;73.871;284.593,N/A
Rat,1,49,1,4,Auditory,PI,30;45;60,30,19.0339999999999;35.876;37.309;43.3609999999999;56.9099999999999;258.36;357.552;394.882;396.88,N/A
Rat,1,49,1,5,Auditory,PI,30;45;60,30,18.6200000000001;21.6900000000001;50.9459999999999;136.674,N/A
Rat,1,49,1,6,Auditory,PI,30;45;60,30,84.6010000000001;193.81;197.222,N/A
Rat,1,49,1,7,Auditory,PI,30;45;60,30,20.5389999999998;34.741;41.7599999999998;147.816;163.039,N/A
Rat,1,49,1,8,Auditory,PI,30;45;60,30,12.9459999999999;27.4549999999999;32.7849999999999;61.8009999999999,N/A
Rat,1,49,1,9,Auditory,PI,30;45;60,30,133.193;136.554;144.682;145.654;146.195;151.529;154.577;158.334;164.3;166.047;175.947;179.257;183.017;183.637;184.864000000001;185.108,N/A
Rat,1,49,1,10,Auditory,PI,30;45;60,30,36.0150000000003;39.0770000000002;49.3220000000001;63.9630000000007;97.174;104.983;138.649;146.791;223.266000000001,N/A
Rat,1,49,1,11,Auditory,PI,30;45;60,30,45.3910000000005;45.6350000000002;110.87;115.195;144.81;152.7;228.141000000001;242.645;251.737;275.398;276.966;287.945;288.908;290.691;292.427;297.134;298.439;299.38,N/A
Rat,1,49,1,12,Auditory,PI,30;45;60,30,27.0590000000002;74.4889999999996;75.491;78.585;95.875;103.46;143.926;164.299;236.457;243.205;269.688;282.408,N/A
Rat,1,49,1,13,Auditory,PI,30;45;60,30,85.6400000000003;87.3339999999998;236.486,N/A
