Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response
Human,6,1,6,130,Visual,TR,2.1;3.7;5.4,5.4,3.553901364
Human,6,1,6,132,Visual,TR,2.1;3.7;5.4,3.7,2.904864822
Human,6,1,6,133,Visual,TR,2.1;3.7;5.4,2.1,1.985395388
Human,6,1,6,134,Visual,TR,2.1;3.7;5.4,5.4,4.206427406
Human,6,1,6,137,Visual,TR,2.1;3.7;5.4,5.4,3.654000966
Human,6,1,6,138,Visual,TR,2.1;3.7;5.4,2.1,3.505681832
Human,6,1,6,139,Visual,TR,2.1;3.7;5.4,5.4,3.937878473
Human,6,1,6,140,Visual,TR,2.1;3.7;5.4,3.7,2.802829886
Human,6,1,6,141,Visual,TR,2.1;3.7;5.4,2.1,1.80188859
Human,6,1,6,142,Visual,TR,2.1;3.7;5.4,5.4,5.407840289
Human,6,1,6,143,Visual,TR,2.1;3.7;5.4,3.7,2.986741903
Human,6,1,6,146,Visual,TR,2.1;3.7;5.4,5.4,3.203438192
Human,6,1,6,147,Visual,TR,2.1;3.7;5.4,5.4,3.15341173
Human,6,1,6,148,Visual,TR,2.1;3.7;5.4,5.4,4.989053995
Human,6,1,6,149,Visual,TR,2.1;3.7;5.4,3.7,3.78752699
Human,6,1,6,150,Visual,TR,2.1;3.7;5.4,5.4,4.688641874
Human,6,1,6,151,Visual,TR,2.1;3.7;5.4,3.7,2.485937493
Human,6,1,6,152,Visual,TR,2.1;3.7;5.4,5.4,3.904335236
Human,6,1,6,153,Visual,TR,2.1;3.7;5.4,3.7,3.486963556
Human,6,1,6,154,Visual,TR,2.1;3.7;5.4,3.7,3.604159273
Human,6,1,7,155,Visual,TR,2.1;3.7;5.4,3.7,2.185831776
Human,6,1,7,156,Visual,TR,2.1;3.7;5.4,3.7,3.103280298
Human,6,1,7,157,Visual,TR,2.1;3.7;5.4,5.4,4.323779188
Human,6,1,7,158,Visual,TR,2.1;3.7;5.4,5.4,3.689565491
Human,6,1,7,159,Visual,TR,2.1;3.7;5.4,3.7,2.205015061
Human,6,1,7,160,Visual,TR,2.1;3.7;5.4,3.7,3.720674623
Human,6,1,7,161,Visual,TR,2.1;3.7;5.4,3.7,2.986756812
Human,6,1,7,162,Visual,TR,2.1;3.7;5.4,2.1,1.921088883
Human,6,1,7,164,Visual,TR,2.1;3.7;5.4,3.7,3.687164824
Human,6,1,7,165,Visual,TR,2.1;3.7;5.4,3.7,2.821973627
Human,6,1,7,166,Visual,TR,2.1;3.7;5.4,2.1,2.002044073
Human,6,1,7,167,Visual,TR,2.1;3.7;5.4,3.7,2.486199904
Human,6,1,7,168,Visual,TR,2.1;3.7;5.4,5.4,4.254749708
Human,6,1,7,169,Visual,TR,2.1;3.7;5.4,3.7,2.536058532
Human,6,1,7,171,Visual,TR,2.1;3.7;5.4,3.7,3.336914494
Human,6,1,7,172,Visual,TR,2.1;3.7;5.4,3.7,3.620714736
Human,6,1,7,173,Visual,TR,2.1;3.7;5.4,5.4,3.971176929
Human,6,1,7,174,Visual,TR,2.1;3.7;5.4,3.7,3.853996073
Human,6,1,7,175,Visual,TR,2.1;3.7;5.4,5.4,3.720824426
Human,6,1,7,177,Visual,TR,2.1;3.7;5.4,3.7,2.636235891
Human,6,1,7,178,Visual,TR,2.1;3.7;5.4,2.1,1.968798606
Human,6,1,7,179,Visual,TR,2.1;3.7;5.4,2.1,2.605160319
Human,6,1,7,180,Visual,TR,2.1;3.7;5.4,5.4,3.203529588
Human,6,1,7,181,Visual,TR,2.1;3.7;5.4,2.1,1.568115932
Human,6,1,8,183,Visual,TR,2.1;3.7;5.4,3.7,3.003245725
Human,6,1,8,184,Visual,TR,2.1;3.7;5.4,2.1,1.801950407
Human,6,1,8,185,Visual,TR,2.1;3.7;5.4,5.4,4.721864483
Human,6,1,8,186,Visual,TR,2.1;3.7;5.4,3.7,3.088862052
Human,6,1,8,187,Visual,TR,2.1;3.7;5.4,5.4,4.371334625
Human,6,1,8,188,Visual,TR,2.1;3.7;5.4,3.7,3.55381061
Human,6,1,8,190,Visual,TR,2.1;3.7;5.4,3.7,2.235853477
Human,6,1,8,191,Visual,TR,2.1;3.7;5.4,2.1,2.436113623
Human,6,1,8,194,Visual,TR,2.1;3.7;5.4,5.4,3.103199908
Human,6,1,8,195,Visual,TR,2.1;3.7;5.4,2.1,0.118991697
Human,6,1,8,196,Visual,TR,2.1;3.7;5.4,5.4,3.553923094
Human,6,1,8,197,Visual,TR,2.1;3.7;5.4,3.7,2.552787046
Human,6,1,8,198,Visual,TR,2.1;3.7;5.4,5.4,3.203490393
Human,6,1,8,200,Visual,TR,2.1;3.7;5.4,5.4,5.806548786
Human,6,1,8,201,Visual,TR,2.1;3.7;5.4,2.1,2.285798477
Human,6,1,8,202,Visual,TR,2.1;3.7;5.4,5.4,5.456220643
Human,6,1,8,204,Visual,TR,2.1;3.7;5.4,5.4,4.304767674
Human,6,1,8,206,Visual,TR,2.1;3.7;5.4,3.7,3.63735279
Human,6,1,8,207,Visual,TR,2.1;3.7;5.4,2.1,2.503057777
Human,6,1,8,209,Visual,TR,2.1;3.7;5.4,3.7,3.737265029
Human,6,1,9,210,Visual,TR,2.1;3.7;5.4,2.1,2.018687651
Human,6,1,9,211,Visual,TR,2.1;3.7;5.4,3.7,2.586299659
Human,6,1,9,212,Visual,TR,2.1;3.7;5.4,3.7,2.969860973
Human,6,1,9,213,Visual,TR,2.1;3.7;5.4,2.1,1.902015409
Human,6,1,9,214,Visual,TR,2.1;3.7;5.4,5.4,2.938929716
Human,6,1,9,215,Visual,TR,2.1;3.7;5.4,2.1,2.586208749
Human,6,1,9,216,Visual,TR,2.1;3.7;5.4,3.7,3.654025645
Human,6,1,9,217,Visual,TR,2.1;3.7;5.4,2.1,2.435921642
Human,6,1,9,218,Visual,TR,2.1;3.7;5.4,2.1,3.153547406
Human,6,1,9,219,Visual,TR,2.1;3.7;5.4,5.4,3.287198959
Human,6,1,9,222,Visual,TR,2.1;3.7;5.4,5.4,4.455020941
Human,6,1,9,223,Visual,TR,2.1;3.7;5.4,3.7,3.020010946
Human,6,1,9,224,Visual,TR,2.1;3.7;5.4,2.1,2.068811844
Human,6,1,9,225,Visual,TR,2.1;3.7;5.4,3.7,2.66956669
Human,6,1,9,226,Visual,TR,2.1;3.7;5.4,3.7,2.938860919
Human,6,1,9,227,Visual,TR,2.1;3.7;5.4,5.4,3.920991741
Human,6,1,9,228,Visual,TR,2.1;3.7;5.4,3.7,3.253409396
Human,6,1,9,230,Visual,TR,2.1;3.7;5.4,2.1,1.854539911
Human,6,2,1,1,Visual,TR,2.1;3.7;5.4,2.1,0.068508734
Human,6,2,1,2,Visual,TR,2.1;3.7;5.4,3.7,2.402563752
Human,6,2,1,3,Visual,TR,2.1;3.7;5.4,2.1,2.853216506
Human,6,2,1,4,Visual,TR,2.1;3.7;5.4,2.1,1.553177573
Human,6,2,1,5,Visual,TR,2.1;3.7;5.4,3.7,2.536015623
Human,6,2,1,6,Visual,TR,2.1;3.7;5.4,2.1,1.551639011
Human,6,2,1,8,Visual,TR,2.1;3.7;5.4,3.7,2.219200654
Human,6,2,1,9,Visual,TR,2.1;3.7;5.4,3.7,2.552993025
Human,6,2,1,10,Visual,TR,2.1;3.7;5.4,5.4,3.987654302
Human,6,2,1,11,Visual,TR,2.1;3.7;5.4,5.4,3.270558876
Human,6,2,1,12,Visual,TR,2.1;3.7;5.4,2.1,1.553225707
Human,6,2,1,13,Visual,TR,2.1;3.7;5.4,3.7,3.186760129
Human,6,2,1,14,Visual,TR,2.1;3.7;5.4,2.1,2.369316194
Human,6,2,1,15,Visual,TR,2.1;3.7;5.4,2.1,1.851921387
Human,6,2,1,16,Visual,TR,2.1;3.7;5.4,5.4,2.569508614
Human,6,2,1,17,Visual,TR,2.1;3.7;5.4,3.7,2.469311479
Human,6,2,1,18,Visual,TR,2.1;3.7;5.4,5.4,3.086539759
Human,6,2,1,19,Visual,TR,2.1;3.7;5.4,2.1,2.354257872
Human,6,2,1,20,Visual,TR,2.1;3.7;5.4,2.1,1.451655754
Human,6,2,1,21,Visual,TR,2.1;3.7;5.4,3.7,2.838278589
Human,6,2,1,22,Visual,TR,2.1;3.7;5.4,2.1,2.252648029
Human,6,2,1,24,Visual,TR,2.1;3.7;5.4,3.7,2.702939006
Human,6,2,1,25,Visual,TR,2.1;3.7;5.4,2.1,1.651718896
Human,6,2,1,26,Visual,TR,2.1;3.7;5.4,5.4,3.472104204
Human,6,2,1,27,Visual,TR,2.1;3.7;5.4,5.4,3.839375655
Human,6,2,1,28,Visual,TR,2.1;3.7;5.4,3.7,3.00330147
Human,6,2,1,29,Visual,TR,2.1;3.7;5.4,2.1,2.58782586
Human,6,2,1,30,Visual,TR,2.1;3.7;5.4,2.1,1.686868115
Human,6,2,2,31,Visual,TR,2.1;3.7;5.4,3.7,3.337118897
Human,6,2,2,32,Visual,TR,2.1;3.7;5.4,5.4,3.437036016
Human,6,2,2,33,Visual,TR,2.1;3.7;5.4,5.4,4.388326623
Human,6,2,2,34,Visual,TR,2.1;3.7;5.4,5.4,3.053315032
Human,6,2,2,35,Visual,TR,2.1;3.7;5.4,2.1,2.269223378
Human,6,2,2,36,Visual,TR,2.1;3.7;5.4,3.7,3.286989975
Human,6,2,2,37,Visual,TR,2.1;3.7;5.4,5.4,3.003519995
Human,6,2,2,38,Visual,TR,2.1;3.7;5.4,3.7,2.118936544
Human,6,2,2,40,Visual,TR,2.1;3.7;5.4,2.1,2.219126068
Human,6,2,2,42,Visual,TR,2.1;3.7;5.4,5.4,3.170156464
Human,6,2,2,44,Visual,TR,2.1;3.7;5.4,2.1,2.352435499
Human,6,2,2,45,Visual,TR,2.1;3.7;5.4,2.1,2.437773274
Human,6,2,2,46,Visual,TR,2.1;3.7;5.4,2.1,2.803194797
Human,6,2,2,47,Visual,TR,2.1;3.7;5.4,5.4,3.021620467
Human,6,2,2,49,Visual,TR,2.1;3.7;5.4,3.7,2.969831897
Human,6,2,2,51,Visual,TR,2.1;3.7;5.4,5.4,4.421567546
Human,6,2,2,52,Visual,TR,2.1;3.7;5.4,5.4,4.721974782
Human,6,2,2,53,Visual,TR,2.1;3.7;5.4,3.7,2.552833614
Human,6,2,2,54,Visual,TR,2.1;3.7;5.4,5.4,2.919878141
Human,6,2,2,55,Visual,TR,2.1;3.7;5.4,2.1,2.619579519
Human,6,2,2,56,Visual,TR,2.1;3.7;5.4,2.1,2.686084911
Human,6,2,2,57,Visual,TR,2.1;3.7;5.4,3.7,2.319125893
Human,6,2,2,58,Visual,TR,2.1;3.7;5.4,3.7,2.169057219
Human,6,2,2,59,Visual,TR,2.1;3.7;5.4,5.4,2.836206342
Human,6,2,3,61,Visual,TR,2.1;3.7;5.4,3.7,2.570763161
Human,6,2,3,63,Visual,TR,2.1;3.7;5.4,3.7,3.038239539
Human,6,2,3,65,Visual,TR,2.1;3.7;5.4,5.4,3.954133728
Human,6,2,3,66,Visual,TR,2.1;3.7;5.4,5.4,2.471157288
Human,6,2,3,67,Visual,TR,2.1;3.7;5.4,2.1,2.485999937
Human,6,2,3,68,Visual,TR,2.1;3.7;5.4,2.1,1.870228629
Human,6,2,3,69,Visual,TR,2.1;3.7;5.4,2.1,2.387682961
Human,6,2,3,71,Visual,TR,2.1;3.7;5.4,5.4,4.923502136
Human,6,2,3,72,Visual,TR,2.1;3.7;5.4,3.7,3.920980553
Human,6,2,3,73,Visual,TR,2.1;3.7;5.4,5.4,5.272493582
Human,6,2,3,75,Visual,TR,2.1;3.7;5.4,3.7,2.602852926
Human,6,2,3,77,Visual,TR,2.1;3.7;5.4,2.1,0.066573582
Human,6,2,3,78,Visual,TR,2.1;3.7;5.4,2.1,1.351351744
Human,6,2,3,79,Visual,TR,2.1;3.7;5.4,3.7,2.552555906
Human,6,2,3,80,Visual,TR,2.1;3.7;5.4,3.7,2.78624179
Human,6,2,3,81,Visual,TR,2.1;3.7;5.4,5.4,3.688943826
Human,6,2,3,82,Visual,TR,2.1;3.7;5.4,5.4,3.837526995
Human,6,2,3,83,Visual,TR,2.1;3.7;5.4,2.1,1.801933546
Human,6,2,3,84,Visual,TR,2.1;3.7;5.4,2.1,2.402417792
Human,6,2,3,85,Visual,TR,2.1;3.7;5.4,3.7,3.320213108
Human,6,2,3,86,Visual,TR,2.1;3.7;5.4,5.4,2.886406668
Human,6,2,3,87,Visual,TR,2.1;3.7;5.4,3.7,2.753098473
Human,6,2,3,88,Visual,TR,2.1;3.7;5.4,2.1,2.470972694
Human,6,2,3,89,Visual,TR,2.1;3.7;5.4,2.1,1.451344522
Human,6,2,4,91,Visual,TR,2.1;3.7;5.4,2.1,1.901830145
Human,6,2,4,92,Visual,TR,2.1;3.7;5.4,3.7,2.986874477
Human,6,2,4,93,Visual,TR,2.1;3.7;5.4,2.1,2.137471963
Human,6,2,4,94,Visual,TR,2.1;3.7;5.4,5.4,3.136743285
Human,6,2,4,95,Visual,TR,2.1;3.7;5.4,3.7,2.754659808
Human,6,2,4,96,Visual,TR,2.1;3.7;5.4,5.4,4.371637089
Human,6,2,4,97,Visual,TR,2.1;3.7;5.4,5.4,3.086730608
Human,6,2,4,98,Visual,TR,2.1;3.7;5.4,5.4,4.121191642
Human,6,2,4,99,Visual,TR,2.1;3.7;5.4,2.1,3.35350634
Human,6,2,4,101,Visual,TR,2.1;3.7;5.4,5.4,3.270004247
Human,6,2,4,103,Visual,TR,2.1;3.7;5.4,5.4,4.07116877
Human,6,2,4,104,Visual,TR,2.1;3.7;5.4,3.7,2.369174288
Human,6,2,4,105,Visual,TR,2.1;3.7;5.4,2.1,2.669550172
Human,6,2,4,106,Visual,TR,2.1;3.7;5.4,3.7,3.170298167
Human,6,2,4,107,Visual,TR,2.1;3.7;5.4,5.4,3.987921881
Human,6,2,4,108,Visual,TR,2.1;3.7;5.4,3.7,3.720729556
Human,6,2,4,109,Visual,TR,2.1;3.7;5.4,5.4,3.72053434
Human,6,2,4,110,Visual,TR,2.1;3.7;5.4,2.1,1.334687352
Human,6,2,4,111,Visual,TR,2.1;3.7;5.4,3.7,2.936319302
Human,6,2,4,112,Visual,TR,2.1;3.7;5.4,2.1,1.651720348
Human,6,2,4,113,Visual,TR,2.1;3.7;5.4,5.4,2.387505505
Human,6,2,4,114,Visual,TR,2.1;3.7;5.4,5.4,3.303650433
Human,6,2,4,115,Visual,TR,2.1;3.7;5.4,5.4,3.054851704
Human,6,2,4,117,Visual,TR,2.1;3.7;5.4,2.1,2.269144155
Human,6,2,4,118,Visual,TR,2.1;3.7;5.4,3.7,2.752784091
Human,6,2,5,119,Visual,TR,2.1;3.7;5.4,3.7,2.853021131
Human,6,2,5,120,Visual,TR,2.1;3.7;5.4,3.7,2.703073215
Human,6,2,5,121,Visual,TR,2.1;3.7;5.4,2.1,1.518141127
Human,6,2,5,122,Visual,TR,2.1;3.7;5.4,3.7,2.838039965
Human,6,2,5,123,Visual,TR,2.1;3.7;5.4,3.7,3.23666047
Human,6,2,5,125,Visual,TR,2.1;3.7;5.4,2.1,2.102316131
Human,6,2,5,126,Visual,TR,2.1;3.7;5.4,3.7,2.636343743
Human,6,2,5,127,Visual,TR,2.1;3.7;5.4,5.4,4.605124883
Human,6,2,5,128,Visual,TR,2.1;3.7;5.4,5.4,4.605047284
Human,6,2,5,130,Visual,TR,2.1;3.7;5.4,5.4,3.088400755
Human,6,2,5,132,Visual,TR,2.1;3.7;5.4,3.7,2.519246554
Human,6,2,5,133,Visual,TR,2.1;3.7;5.4,3.7,3.236844532
Human,6,2,5,134,Visual,TR,2.1;3.7;5.4,5.4,2.636243326
Human,6,2,5,137,Visual,TR,2.1;3.7;5.4,2.1,2.319382521
Human,6,2,5,138,Visual,TR,2.1;3.7;5.4,3.7,2.304142899
Human,6,2,5,139,Visual,TR,2.1;3.7;5.4,5.4,2.56961215
Human,6,2,5,140,Visual,TR,2.1;3.7;5.4,5.4,2.70289691
Human,6,2,5,141,Visual,TR,2.1;3.7;5.4,5.4,3.336974271
Human,6,2,5,142,Visual,TR,2.1;3.7;5.4,5.4,4.121218169
Human,6,2,5,143,Visual,TR,2.1;3.7;5.4,3.7,3.504015045
Human,6,2,5,146,Visual,TR,2.1;3.7;5.4,2.1,1.384562128
Human,6,2,6,147,Visual,TR,2.1;3.7;5.4,3.7,1.935389989
Human,6,2,6,148,Visual,TR,2.1;3.7;5.4,5.4,2.888362171
Human,6,2,6,149,Visual,TR,2.1;3.7;5.4,3.7,2.969761538
Human,6,2,6,150,Visual,TR,2.1;3.7;5.4,5.4,3.121704041
Human,6,2,6,151,Visual,TR,2.1;3.7;5.4,2.1,2.269303869
Human,6,2,6,152,Visual,TR,2.1;3.7;5.4,3.7,2.537654742
Human,6,2,6,153,Visual,TR,2.1;3.7;5.4,3.7,2.120421807
Human,6,2,6,154,Visual,TR,2.1;3.7;5.4,5.4,4.955544624
Human,6,2,6,155,Visual,TR,2.1;3.7;5.4,2.1,2.586190586
Human,6,2,6,156,Visual,TR,2.1;3.7;5.4,5.4,3.019816094
Human,6,2,6,157,Visual,TR,2.1;3.7;5.4,3.7,1.903755254
Human,6,2,6,158,Visual,TR,2.1;3.7;5.4,2.1,1.668562719
Human,6,2,6,159,Visual,TR,2.1;3.7;5.4,5.4,3.053504279
Human,6,2,6,160,Visual,TR,2.1;3.7;5.4,2.1,1.770467594
Human,6,2,6,161,Visual,TR,2.1;3.7;5.4,3.7,2.07049457
Human,6,2,6,162,Visual,TR,2.1;3.7;5.4,5.4,2.970149358
Human,6,2,6,164,Visual,TR,2.1;3.7;5.4,5.4,3.019770628
Human,6,2,6,165,Visual,TR,2.1;3.7;5.4,5.4,3.570743167
Human,6,2,6,166,Visual,TR,2.1;3.7;5.4,2.1,1.270241387
Human,6,2,6,167,Visual,TR,2.1;3.7;5.4,2.1,2.085398899
Human,6,2,6,168,Visual,TR,2.1;3.7;5.4,2.1,2.12155538
Human,6,2,6,169,Visual,TR,2.1;3.7;5.4,2.1,1.851801922
Human,6,2,6,171,Visual,TR,2.1;3.7;5.4,2.1,1.687386663
Human,6,2,6,172,Visual,TR,2.1;3.7;5.4,2.1,1.818658462
Human,6,2,6,173,Visual,TR,2.1;3.7;5.4,3.7,2.435773801
Human,6,2,6,174,Visual,TR,2.1;3.7;5.4,5.4,3.186970468
Human,6,2,6,175,Visual,TR,2.1;3.7;5.4,2.1,1.167746271
Human,6,2,6,177,Visual,TR,2.1;3.7;5.4,5.4,2.655406779
Human,6,2,7,178,Visual,TR,2.1;3.7;5.4,5.4,4.28793604
Human,6,2,7,179,Visual,TR,2.1;3.7;5.4,5.4,2.536124509
Human,6,2,7,180,Visual,TR,2.1;3.7;5.4,3.7,3.086771404
Human,6,2,7,181,Visual,TR,2.1;3.7;5.4,5.4,4.805320841
Human,6,2,7,183,Visual,TR,2.1;3.7;5.4,5.4,3.320195484
Human,6,2,7,184,Visual,TR,2.1;3.7;5.4,2.1,1.384692349
Human,6,2,7,185,Visual,TR,2.1;3.7;5.4,2.1,1.954311089
Human,6,2,7,186,Visual,TR,2.1;3.7;5.4,5.4,3.105831607
Human,6,2,7,187,Visual,TR,2.1;3.7;5.4,3.7,1.77092077
Human,6,2,7,188,Visual,TR,2.1;3.7;5.4,3.7,2.702966753
Human,6,2,7,190,Visual,TR,2.1;3.7;5.4,5.4,5.525304421
Human,6,2,7,191,Visual,TR,2.1;3.7;5.4,2.1,2.087739495
Human,6,2,7,194,Visual,TR,2.1;3.7;5.4,2.1,2.169042758
Human,6,2,7,195,Visual,TR,2.1;3.7;5.4,2.1,1.754202387
Human,6,2,7,196,Visual,TR,2.1;3.7;5.4,3.7,2.50273495
Human,6,2,7,197,Visual,TR,2.1;3.7;5.4,5.4,2.636239505
Human,6,2,7,198,Visual,TR,2.1;3.7;5.4,2.1,2.302649713
Human,6,2,7,200,Visual,TR,2.1;3.7;5.4,2.1,2.035774224
Human,6,2,7,201,Visual,TR,2.1;3.7;5.4,2.1,2.486046431
Human,6,2,7,202,Visual,TR,2.1;3.7;5.4,2.1,1.654159168
Human,6,2,7,204,Visual,TR,2.1;3.7;5.4,2.1,1.651754188
Human,6,2,7,206,Visual,TR,2.1;3.7;5.4,5.4,2.905544709
Human,6,2,7,207,Visual,TR,2.1;3.7;5.4,5.4,3.270347199
Human,6,2,8,209,Visual,TR,2.1;3.7;5.4,5.4,4.307047921
Human,6,2,8,210,Visual,TR,2.1;3.7;5.4,2.1,2.586368825
Human,6,2,8,211,Visual,TR,2.1;3.7;5.4,2.1,2.035481473
Human,6,2,8,212,Visual,TR,2.1;3.7;5.4,2.1,1.46844315
Human,6,2,8,213,Visual,TR,2.1;3.7;5.4,3.7,2.736295235
Human,6,2,8,214,Visual,TR,2.1;3.7;5.4,5.4,3.003316277
Human,6,2,8,215,Visual,TR,2.1;3.7;5.4,5.4,3.086783715
Human,6,2,8,216,Visual,TR,2.1;3.7;5.4,3.7,3.473079252
Human,6,2,8,217,Visual,TR,2.1;3.7;5.4,2.1,1.36811619
Human,6,2,8,218,Visual,TR,2.1;3.7;5.4,3.7,2.471654633
Human,6,2,8,219,Visual,TR,2.1;3.7;5.4,5.4,3.086552006
Human,6,2,8,222,Visual,TR,2.1;3.7;5.4,2.1,2.035767973
Human,6,2,8,223,Visual,TR,2.1;3.7;5.4,2.1,2.121252165
Human,6,2,8,224,Visual,TR,2.1;3.7;5.4,5.4,2.98662332
Human,6,2,8,225,Visual,TR,2.1;3.7;5.4,5.4,4.204609661
Human,6,2,8,226,Visual,TR,2.1;3.7;5.4,5.4,2.571833684
Human,6,2,8,227,Visual,TR,2.1;3.7;5.4,3.7,3.556163851
Human,6,2,8,228,Visual,TR,2.1;3.7;5.4,3.7,2.836595621
Human,6,2,8,230,Visual,TR,2.1;3.7;5.4,3.7,0.135674689
Human,7,1,1,1,Visual,TR,2.1;3.7;5.4,2.1,2.638057837
Human,7,1,1,2,Visual,TR,2.1;3.7;5.4,2.1,1.968937695
Human,7,1,1,3,Visual,TR,2.1;3.7;5.4,3.7,2.369406911
Human,7,1,1,4,Visual,TR,2.1;3.7;5.4,5.4,2.953143049
Human,7,1,1,5,Visual,TR,2.1;3.7;5.4,2.1,2.821284512
Human,7,1,1,6,Visual,TR,2.1;3.7;5.4,3.7,2.369349311
Human,7,1,1,8,Visual,TR,2.1;3.7;5.4,3.7,2.86983152
Human,7,1,1,9,Visual,TR,2.1;3.7;5.4,5.4,4.204803836
Human,7,1,1,10,Visual,TR,2.1;3.7;5.4,5.4,3.970905306
Human,7,1,1,11,Visual,TR,2.1;3.7;5.4,5.4,4.121095572
Human,7,1,1,12,Visual,TR,2.1;3.7;5.4,2.1,1.834965395
Human,7,1,1,13,Visual,TR,2.1;3.7;5.4,2.1,3.288403152
Human,7,1,1,14,Visual,TR,2.1;3.7;5.4,2.1,3.105049412
Human,7,1,1,15,Visual,TR,2.1;3.7;5.4,3.7,3.353634508
Human,7,1,1,16,Visual,TR,2.1;3.7;5.4,5.4,4.304719324
Human,7,1,1,17,Visual,TR,2.1;3.7;5.4,3.7,4.371279666
Human,7,1,1,18,Visual,TR,2.1;3.7;5.4,3.7,5.641083823
Human,7,1,1,19,Visual,TR,2.1;3.7;5.4,2.1,1.870500571
Human,7,1,1,20,Visual,TR,2.1;3.7;5.4,3.7,3.388727776
Human,7,1,1,21,Visual,TR,2.1;3.7;5.4,5.4,4.638589647
Human,7,1,1,22,Visual,TR,2.1;3.7;5.4,2.1,3.053251472
Human,7,1,1,24,Visual,TR,2.1;3.7;5.4,2.1,2.636213209
Human,7,1,1,25,Visual,TR,2.1;3.7;5.4,5.4,4.388398224
Human,7,1,1,26,Visual,TR,2.1;3.7;5.4,3.7,3.537001695
Human,7,1,1,27,Visual,TR,2.1;3.7;5.4,5.4,4.755457098
Human,7,1,1,28,Visual,TR,2.1;3.7;5.4,2.1,2.753031832
Human,7,1,2,29,Visual,TR,2.1;3.7;5.4,2.1,2.352789375
Human,7,1,2,30,Visual,TR,2.1;3.7;5.4,3.7,3.45397856
Human,7,1,2,31,Visual,TR,2.1;3.7;5.4,2.1,2.419194991
Human,7,1,2,32,Visual,TR,2.1;3.7;5.4,5.4,3.85423064
Human,7,1,2,33,Visual,TR,2.1;3.7;5.4,5.4,3.136732989
Human,7,1,2,34,Visual,TR,2.1;3.7;5.4,3.7,3.386992539
Human,7,1,2,35,Visual,TR,2.1;3.7;5.4,2.1,2.886655422
Human,7,1,2,36,Visual,TR,2.1;3.7;5.4,3.7,3.387092356
Human,7,1,2,37,Visual,TR,2.1;3.7;5.4,3.7,3.570671124
Human,7,1,2,38,Visual,TR,2.1;3.7;5.4,3.7,4.004168153
Human,7,1,2,40,Visual,TR,2.1;3.7;5.4,3.7,3.222018735
Human,7,1,2,42,Visual,TR,2.1;3.7;5.4,2.1,2.003789784
Human,7,1,2,44,Visual,TR,2.1;3.7;5.4,3.7,4.604975132
Human,7,1,2,45,Visual,TR,2.1;3.7;5.4,2.1,2.752813793
Human,7,1,2,46,Visual,TR,2.1;3.7;5.4,5.4,5.64107556
Human,7,1,2,47,Visual,TR,2.1;3.7;5.4,3.7,3.770630677
Human,7,1,2,49,Visual,TR,2.1;3.7;5.4,3.7,4.540192057
Human,7,1,2,51,Visual,TR,2.1;3.7;5.4,5.4,4.171094036
Human,7,1,2,52,Visual,TR,2.1;3.7;5.4,5.4,4.523169979
Human,7,1,2,53,Visual,TR,2.1;3.7;5.4,5.4,0.14638931
Human,7,1,2,54,Visual,TR,2.1;3.7;5.4,2.1,2.869696033
Human,7,1,2,55,Visual,TR,2.1;3.7;5.4,5.4,5.506074352
Human,7,1,2,56,Visual,TR,2.1;3.7;5.4,2.1,2.235791648
Human,7,1,3,57,Visual,TR,2.1;3.7;5.4,5.4,3.687244634
Human,7,1,3,58,Visual,TR,2.1;3.7;5.4,5.4,4.922845612
Human,7,1,3,59,Visual,TR,2.1;3.7;5.4,5.4,4.44007341
Human,7,1,3,61,Visual,TR,2.1;3.7;5.4,5.4,5.622896486
Human,7,1,3,63,Visual,TR,2.1;3.7;5.4,5.4,4.304758119
Human,7,1,3,65,Visual,TR,2.1;3.7;5.4,5.4,5.522736974
Human,7,1,3,66,Visual,TR,2.1;3.7;5.4,5.4,5.157300387
Human,7,1,3,67,Visual,TR,2.1;3.7;5.4,3.7,3.620652927
Human,7,1,3,68,Visual,TR,2.1;3.7;5.4,3.7,2.938162489
Human,7,1,3,69,Visual,TR,2.1;3.7;5.4,5.4,4.688490254
Human,7,1,3,71,Visual,TR,2.1;3.7;5.4,2.1,2.369337295
Human,7,1,3,72,Visual,TR,2.1;3.7;5.4,2.1,2.719797442
Human,7,1,3,73,Visual,TR,2.1;3.7;5.4,2.1,3.205267056
Human,7,1,3,75,Visual,TR,2.1;3.7;5.4,5.4,3.220025981
Human,7,1,3,77,Visual,TR,2.1;3.7;5.4,5.4,4.705393915
Human,7,1,3,78,Visual,TR,2.1;3.7;5.4,2.1,2.118939148
Human,7,1,3,79,Visual,TR,2.1;3.7;5.4,3.7,4.171294387
Human,7,1,3,80,Visual,TR,2.1;3.7;5.4,5.4,5.005706699
Human,7,1,3,81,Visual,TR,2.1;3.7;5.4,2.1,2.285985584
Human,7,1,3,82,Visual,TR,2.1;3.7;5.4,3.7,4.638641509
Human,7,1,3,83,Visual,TR,2.1;3.7;5.4,3.7,3.303592865
Human,7,1,4,84,Visual,TR,2.1;3.7;5.4,3.7,3.921035357
Human,7,1,4,85,Visual,TR,2.1;3.7;5.4,3.7,3.770846294
Human,7,1,4,86,Visual,TR,2.1;3.7;5.4,3.7,3.553882447
Human,7,1,4,87,Visual,TR,2.1;3.7;5.4,3.7,3.720832448
