Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response,MCI
Human,26,2,1,21,Auditory,TR,1;1.17;1.4;1.68,1.68,1.40618,0
Human,26,2,1,22,Auditory,TR,1;1.17;1.4;1.68,1.4,1.54803,0
Human,26,2,1,23,Auditory,TR,1;1.17;1.4;1.68,1.68,1.65616,0
Human,26,2,1,24,Auditory,TR,1;1.17;1.4;1.68,1.68,1.7548,0
Human,26,2,1,25,Auditory,TR,1;1.17;1.4;1.68,1.17,1.11519,0
Human,26,2,1,26,Auditory,TR,1;1.17;1.4;1.68,1.17,1.13058,0
Human,26,2,1,27,Auditory,TR,1;1.17;1.4;1.68,1.4,1.30597,0
Human,26,2,1,28,Auditory,TR,1;1.17;1.4;1.68,1.17,1.30508,0
Human,26,2,1,29,Auditory,TR,1;1.17;1.4;1.68,1.17,1.16401,0
Human,26,2,1,30,Auditory,TR,1;1.17;1.4;1.68,1.17,1.21271,0
Human,26,3,1,1,Auditory,TR,1;1.17;1.4;1.68,1.68,1.57874,0
Human,26,3,1,2,Auditory,TR,1;1.17;1.4;1.68,1.17,1.36168,0
Human,26,3,1,3,Auditory,TR,1;1.17;1.4;1.68,1.68,1.54577,0
Human,26,3,1,4,Auditory,TR,1;1.17;1.4;1.68,1.17,1.25133,0
Human,26,3,1,5,Auditory,TR,1;1.17;1.4;1.68,1.17,1.30961,0
Human,26,3,1,6,Auditory,TR,1;1.17;1.4;1.68,1.17,1.46172,0
Human,26,3,1,7,Auditory,TR,1;1.17;1.4;1.68,1.4,1.38633,0
Human,26,3,1,8,Auditory,TR,1;1.17;1.4;1.68,1.68,1.65057,0
Human,26,3,1,9,Auditory,TR,1;1.17;1.4;1.68,1.4,1.43057,0
Human,26,3,1,10,Auditory,TR,1;1.17;1.4;1.68,1.4,1.40559,0
Human,26,3,1,11,Auditory,TR,1;1.17;1.4;1.68,1.4,1.45468,0
Human,26,3,1,12,Auditory,TR,1;1.17;1.4;1.68,1.17,1.14188,0
Human,26,3,1,13,Auditory,TR,1;1.17;1.4;1.68,1.17,1.40121,0
Human,26,3,1,14,Auditory,TR,1;1.17;1.4;1.68,1.68,1.68018,0
Human,26,3,1,15,Auditory,TR,1;1.17;1.4;1.68,1.17,1.19918,0
Human,26,3,1,16,Auditory,TR,1;1.17;1.4;1.68,1.4,1.48147,0
Human,26,3,1,17,Auditory,TR,1;1.17;1.4;1.68,1.17,1.51143,0
Human,26,3,1,18,Auditory,TR,1;1.17;1.4;1.68,1.68,1.8479,0
Human,26,3,1,19,Auditory,TR,1;1.17;1.4;1.68,1.68,1.46662,0
Human,26,3,1,20,Auditory,TR,1;1.17;1.4;1.68,1.68,1.62246,0
Human,26,3,1,21,Auditory,TR,1;1.17;1.4;1.68,1.68,1.91361,0
Human,26,3,1,22,Auditory,TR,1;1.17;1.4;1.68,1.4,1.15748,0
Human,26,3,1,23,Auditory,TR,1;1.17;1.4;1.68,1.68,1.55793,0
Human,26,3,1,24,Auditory,TR,1;1.17;1.4;1.68,1.4,1.62424,0
Human,26,3,1,25,Auditory,TR,1;1.17;1.4;1.68,1.17,1.09898,0
Human,26,3,1,26,Auditory,TR,1;1.17;1.4;1.68,1.4,1.66922,0
Human,26,3,1,27,Auditory,TR,1;1.17;1.4;1.68,1.4,1.52654,0
Human,26,3,1,28,Auditory,TR,1;1.17;1.4;1.68,1.4,1.35796,0
Human,26,3,1,29,Auditory,TR,1;1.17;1.4;1.68,1.68,1.60836,0
Human,26,3,1,30,Auditory,TR,1;1.17;1.4;1.68,1.17,1.26065,0
Human,26,4,1,1,Auditory,TR,1;1.17;1.4;1.68,1.4,1.44601,0
Human,26,4,1,2,Auditory,TR,1;1.17;1.4;1.68,1.17,1.31488,0
Human,26,4,1,3,Auditory,TR,1;1.17;1.4;1.68,1.68,1.6578,0
Human,26,4,1,4,Auditory,TR,1;1.17;1.4;1.68,1.4,1.47936,0
Human,26,4,1,5,Auditory,TR,1;1.17;1.4;1.68,1.4,1.39084,0
Human,26,4,1,6,Auditory,TR,1;1.17;1.4;1.68,1.4,1.47156,0
Human,26,4,1,7,Auditory,TR,1;1.17;1.4;1.68,1.17,1.45872,0
Human,26,4,1,8,Auditory,TR,1;1.17;1.4;1.68,1.17,1.01992,0
Human,26,4,1,9,Auditory,TR,1;1.17;1.4;1.68,1.4,1.41834,0
Human,26,4,1,10,Auditory,TR,1;1.17;1.4;1.68,1.17,1.33277,0
Human,26,4,1,11,Auditory,TR,1;1.17;1.4;1.68,1.4,1.39286,0
Human,26,4,1,12,Auditory,TR,1;1.17;1.4;1.68,1.68,1.57886,0
Human,26,4,1,13,Auditory,TR,1;1.17;1.4;1.68,1.4,1.30743,0
Human,26,4,1,14,Auditory,TR,1;1.17;1.4;1.68,1.68,1.71824,0
Human,26,4,1,15,Auditory,TR,1;1.17;1.4;1.68,1.17,1.22623,0
Human,26,4,1,16,Auditory,TR,1;1.17;1.4;1.68,1.68,1.48812,0
Human,26,4,1,17,Auditory,TR,1;1.17;1.4;1.68,1.68,1.69029,0
Human,26,4,1,18,Auditory,TR,1;1.17;1.4;1.68,1.17,1.21783,0
Human,26,4,1,19,Auditory,TR,1;1.17;1.4;1.68,1.17,1.21725,0
Human,26,4,1,20,Auditory,TR,1;1.17;1.4;1.68,1.68,1.6103,0
Human,26,4,1,21,Auditory,TR,1;1.17;1.4;1.68,1.68,1.74108,0
Human,26,4,1,22,Auditory,TR,1;1.17;1.4;1.68,1.68,1.66198,0
Human,26,4,1,23,Auditory,TR,1;1.17;1.4;1.68,1.4,1.39945,0
Human,26,4,1,24,Auditory,TR,1;1.17;1.4;1.68,1.17,1.14594,0
Human,26,4,1,25,Auditory,TR,1;1.17;1.4;1.68,1.68,1.6524,0
Human,26,4,1,26,Auditory,TR,1;1.17;1.4;1.68,1.17,1.3526,0
Human,26,4,1,27,Auditory,TR,1;1.17;1.4;1.68,1.17,1.44632,0
Human,26,4,1,28,Auditory,TR,1;1.17;1.4;1.68,1.4,1.3949,0
Human,26,4,1,29,Auditory,TR,1;1.17;1.4;1.68,1.4,1.5031,0
Human,26,4,1,30,Auditory,TR,1;1.17;1.4;1.68,1.68,1.47109,0
Human,27,NaN,1,1,Auditory,Training,1;1.17;1.4;1.68,1,1.30102,0
Human,27,NaN,1,2,Auditory,Training,1;1.17;1.4;1.68,1,1.00234,0
Human,27,NaN,1,3,Auditory,Training,1;1.17;1.4;1.68,1,0.90614,0
Human,27,NaN,1,4,Auditory,Training,1;1.17;1.4;1.68,1,0.83273,0
Human,27,NaN,1,5,Auditory,Training,1;1.17;1.4;1.68,1,0.85883,0
Human,27,NaN,1,6,Auditory,Training,1;1.17;1.4;1.68,1,0.87518,0
Human,27,NaN,1,7,Auditory,Training,1;1.17;1.4;1.68,1,0.88511,0
Human,27,NaN,1,8,Auditory,Training,1;1.17;1.4;1.68,1,0.81021,0
Human,27,NaN,1,9,Auditory,Training,1;1.17;1.4;1.68,1,0.76237,0
Human,27,NaN,1,10,Auditory,Training,1;1.17;1.4;1.68,1,0.62997,0
Human,27,NaN,1,11,Auditory,Training,1;1.17;1.4;1.68,1,0.63453,0
Human,27,NaN,1,12,Auditory,Training,1;1.17;1.4;1.68,1,0.62552,0
Human,27,NaN,1,13,Auditory,Training,1;1.17;1.4;1.68,1,0.67475,0
Human,27,NaN,1,14,Auditory,Training,1;1.17;1.4;1.68,1,0.70441,0
Human,27,NaN,1,15,Auditory,Training,1;1.17;1.4;1.68,1,0.71267,0
Human,27,NaN,1,16,Auditory,Training,1;1.17;1.4;1.68,1,0.82378,0
Human,27,NaN,1,17,Auditory,Training,1;1.17;1.4;1.68,1,0.78409,0
Human,27,NaN,1,18,Auditory,Training,1;1.17;1.4;1.68,1,0.75042,0
Human,27,NaN,1,19,Auditory,Training,1;1.17;1.4;1.68,1,0.81888,0
Human,27,NaN,1,20,Auditory,Training,1;1.17;1.4;1.68,1,0.81035,0
Human,27,1,1,1,Auditory,TR,1;1.17;1.4;1.68,1.68,1.30511,0
Human,27,1,1,2,Auditory,TR,1;1.17;1.4;1.68,1.68,1.65557,0
Human,27,1,1,3,Auditory,TR,1;1.17;1.4;1.68,1.4,1.34483,0
Human,27,1,1,4,Auditory,TR,1;1.17;1.4;1.68,1.68,2.33225,0
Human,27,1,1,5,Auditory,TR,1;1.17;1.4;1.68,1.4,1.40768,0
Human,27,1,1,6,Auditory,TR,1;1.17;1.4;1.68,1.4,1.44112,0
Human,27,1,1,7,Auditory,TR,1;1.17;1.4;1.68,1.68,1.41357,0
Human,27,1,1,8,Auditory,TR,1;1.17;1.4;1.68,1.4,1.33498,0
Human,27,1,1,9,Auditory,TR,1;1.17;1.4;1.68,1.68,1.53028,0
Human,27,1,1,10,Auditory,TR,1;1.17;1.4;1.68,1.17,1.34794,0
Human,27,1,1,11,Auditory,TR,1;1.17;1.4;1.68,1.17,1.24163,0
Human,27,1,1,12,Auditory,TR,1;1.17;1.4;1.68,1.68,1.62854,0
Human,27,1,1,13,Auditory,TR,1;1.17;1.4;1.68,1.68,1.6927,0
Human,27,1,1,14,Auditory,TR,1;1.17;1.4;1.68,1.17,1.4659,0
Human,27,1,1,15,Auditory,TR,1;1.17;1.4;1.68,1.68,1.27521,0
Human,27,1,1,16,Auditory,TR,1;1.17;1.4;1.68,1.4,1.33619,0
Human,27,1,1,17,Auditory,TR,1;1.17;1.4;1.68,1.17,1.09618,0
Human,27,1,1,18,Auditory,TR,1;1.17;1.4;1.68,1.68,1.5071,0
Human,27,1,1,19,Auditory,TR,1;1.17;1.4;1.68,1.68,1.58026,0
Human,27,1,1,20,Auditory,TR,1;1.17;1.4;1.68,1.17,1.13987,0
Human,27,1,1,21,Auditory,TR,1;1.17;1.4;1.68,1.17,1.19229,0
Human,27,1,1,22,Auditory,TR,1;1.17;1.4;1.68,1.4,1.46643,0
Human,27,1,1,23,Auditory,TR,1;1.17;1.4;1.68,1.4,1.41915,0
Human,27,1,1,24,Auditory,TR,1;1.17;1.4;1.68,1.17,1.29535,0
Human,27,1,1,25,Auditory,TR,1;1.17;1.4;1.68,1.17,1.31602,0
Human,27,1,1,26,Auditory,TR,1;1.17;1.4;1.68,1.4,1.30312,0
Human,27,1,1,27,Auditory,TR,1;1.17;1.4;1.68,1.4,1.50097,0
Human,27,1,1,28,Auditory,TR,1;1.17;1.4;1.68,1.17,1.41861,0
Human,27,1,1,29,Auditory,TR,1;1.17;1.4;1.68,1.17,1.03722,0
Human,27,1,1,30,Auditory,TR,1;1.17;1.4;1.68,1.4,1.40251,0
Human,27,2,1,1,Auditory,TR,1;1.17;1.4;1.68,1.68,1.67856,0
Human,27,2,1,2,Auditory,TR,1;1.17;1.4;1.68,1.17,1.28786,0
Human,27,2,1,3,Auditory,TR,1;1.17;1.4;1.68,1.4,1.39798,0
Human,27,2,1,4,Auditory,TR,1;1.17;1.4;1.68,1.17,1.1838,0
Human,27,2,1,5,Auditory,TR,1;1.17;1.4;1.68,1.4,1.467,0
Human,27,2,1,6,Auditory,TR,1;1.17;1.4;1.68,1.17,1.36076,0
Human,27,2,1,7,Auditory,TR,1;1.17;1.4;1.68,1.68,1.66495,0
Human,27,2,1,8,Auditory,TR,1;1.17;1.4;1.68,1.4,1.39969,0
Human,27,2,1,9,Auditory,TR,1;1.17;1.4;1.68,1.4,1.63888,0
Human,27,2,1,10,Auditory,TR,1;1.17;1.4;1.68,1.4,1.49557,0
Human,27,2,1,11,Auditory,TR,1;1.17;1.4;1.68,1.68,1.72997,0
Human,27,2,1,12,Auditory,TR,1;1.17;1.4;1.68,1.68,1.64332,0
Human,27,2,1,13,Auditory,TR,1;1.17;1.4;1.68,1.68,1.75193,0
Human,27,2,1,14,Auditory,TR,1;1.17;1.4;1.68,1.4,1.39501,0
Human,27,2,1,15,Auditory,TR,1;1.17;1.4;1.68,1.4,1.21363,0
Human,27,2,1,16,Auditory,TR,1;1.17;1.4;1.68,1.17,1.01332,0
Human,27,2,1,17,Auditory,TR,1;1.17;1.4;1.68,1.68,1.56416,0
Human,27,2,1,18,Auditory,TR,1;1.17;1.4;1.68,1.4,1.54565,0
Human,27,2,1,19,Auditory,TR,1;1.17;1.4;1.68,1.68,1.55314,0
Human,27,2,1,20,Auditory,TR,1;1.17;1.4;1.68,1.17,1.20147,0
Human,27,2,1,21,Auditory,TR,1;1.17;1.4;1.68,1.68,1.6585,0
Human,27,2,1,22,Auditory,TR,1;1.17;1.4;1.68,1.68,1.54584,0
Human,27,2,1,23,Auditory,TR,1;1.17;1.4;1.68,1.17,1.12665,0
Human,27,2,1,24,Auditory,TR,1;1.17;1.4;1.68,1.17,1.33012,0
Human,27,2,1,25,Auditory,TR,1;1.17;1.4;1.68,1.17,1.22817,0
Human,27,2,1,26,Auditory,TR,1;1.17;1.4;1.68,1.17,0.76773,0
Human,27,2,1,27,Auditory,TR,1;1.17;1.4;1.68,1.4,1.4174,0
Human,27,2,1,28,Auditory,TR,1;1.17;1.4;1.68,1.68,1.62718,0
Human,27,2,1,29,Auditory,TR,1;1.17;1.4;1.68,1.4,1.92632,0
Human,27,2,1,30,Auditory,TR,1;1.17;1.4;1.68,1.17,1.47737,0
Human,27,3,1,1,Auditory,TR,1;1.17;1.4;1.68,1.17,1.26948,0
Human,27,3,1,2,Auditory,TR,1;1.17;1.4;1.68,1.4,1.4925,0
Human,27,3,1,3,Auditory,TR,1;1.17;1.4;1.68,1.68,1.73101,0
Human,27,3,1,4,Auditory,TR,1;1.17;1.4;1.68,1.68,1.72551,0
Human,27,3,1,5,Auditory,TR,1;1.17;1.4;1.68,1.68,1.69064,0
Human,27,3,1,6,Auditory,TR,1;1.17;1.4;1.68,1.68,1.94883,0
Human,27,3,1,7,Auditory,TR,1;1.17;1.4;1.68,1.17,1.13573,0
Human,27,3,1,8,Auditory,TR,1;1.17;1.4;1.68,1.68,1.57334,0
Human,27,3,1,9,Auditory,TR,1;1.17;1.4;1.68,1.4,1.34798,0
Human,27,3,1,10,Auditory,TR,1;1.17;1.4;1.68,1.17,1.10656,0
Human,27,3,1,11,Auditory,TR,1;1.17;1.4;1.68,1.17,1.20085,0
Human,27,3,1,12,Auditory,TR,1;1.17;1.4;1.68,1.68,1.72019,0
Human,27,3,1,13,Auditory,TR,1;1.17;1.4;1.68,1.17,1.2739,0
Human,27,3,1,14,Auditory,TR,1;1.17;1.4;1.68,1.4,1.77099,0
Human,27,3,1,15,Auditory,TR,1;1.17;1.4;1.68,1.4,1.38243,0
Human,27,3,1,16,Auditory,TR,1;1.17;1.4;1.68,1.68,1.80456,0
Human,27,3,1,17,Auditory,TR,1;1.17;1.4;1.68,1.17,1.49146,0
Human,27,3,1,18,Auditory,TR,1;1.17;1.4;1.68,1.4,1.50643,0
Human,27,3,1,19,Auditory,TR,1;1.17;1.4;1.68,1.68,1.77009,0
Human,27,3,1,20,Auditory,TR,1;1.17;1.4;1.68,1.68,1.70235,0
Human,27,3,1,21,Auditory,TR,1;1.17;1.4;1.68,1.4,1.58642,0
Human,27,3,1,22,Auditory,TR,1;1.17;1.4;1.68,1.4,1.50283,0
Human,27,3,1,23,Auditory,TR,1;1.17;1.4;1.68,1.17,1.23652,0
Human,27,3,1,24,Auditory,TR,1;1.17;1.4;1.68,1.17,1.53221,0
Human,27,3,1,25,Auditory,TR,1;1.17;1.4;1.68,1.17,1.29791,0
Human,27,3,1,26,Auditory,TR,1;1.17;1.4;1.68,1.4,1.66746,0
Human,27,3,1,27,Auditory,TR,1;1.17;1.4;1.68,1.4,1.59034,0
Human,27,3,1,28,Auditory,TR,1;1.17;1.4;1.68,1.17,1.39565,0
Human,27,3,1,29,Auditory,TR,1;1.17;1.4;1.68,1.68,1.69294,0
Human,27,3,1,30,Auditory,TR,1;1.17;1.4;1.68,1.4,1.65506,0
Human,27,4,1,1,Auditory,TR,1;1.17;1.4;1.68,1.68,1.74535,0
Human,27,4,1,2,Auditory,TR,1;1.17;1.4;1.68,1.17,1.62539,0
Human,27,4,1,3,Auditory,TR,1;1.17;1.4;1.68,1.68,1.51818,0
Human,27,4,1,4,Auditory,TR,1;1.17;1.4;1.68,1.68,1.98292,0
Human,27,4,1,5,Auditory,TR,1;1.17;1.4;1.68,1.68,1.89212,0
Human,27,4,1,6,Auditory,TR,1;1.17;1.4;1.68,1.17,1.38147,0
Human,27,4,1,7,Auditory,TR,1;1.17;1.4;1.68,1.68,1.81366,0
Human,27,4,1,8,Auditory,TR,1;1.17;1.4;1.68,1.4,1.57754,0
Human,27,4,1,9,Auditory,TR,1;1.17;1.4;1.68,1.17,1.27455,0
Human,27,4,1,10,Auditory,TR,1;1.17;1.4;1.68,1.68,1.85964,0
Human,27,4,1,11,Auditory,TR,1;1.17;1.4;1.68,1.68,1.67856,0
Human,27,4,1,12,Auditory,TR,1;1.17;1.4;1.68,1.4,1.64969,0
Human,27,4,1,13,Auditory,TR,1;1.17;1.4;1.68,1.68,2.07105,0
Human,27,4,1,14,Auditory,TR,1;1.17;1.4;1.68,1.17,1.71376,0
Human,27,4,1,15,Auditory,TR,1;1.17;1.4;1.68,1.4,1.24,0
Human,27,4,1,16,Auditory,TR,1;1.17;1.4;1.68,1.4,1.82492,0
Human,27,4,1,17,Auditory,TR,1;1.17;1.4;1.68,1.4,1.59242,0
Human,27,4,1,18,Auditory,TR,1;1.17;1.4;1.68,1.17,1.36991,0
Human,27,4,1,19,Auditory,TR,1;1.17;1.4;1.68,1.4,1.57844,0
Human,27,4,1,20,Auditory,TR,1;1.17;1.4;1.68,1.68,1.6817,0
Human,27,4,1,21,Auditory,TR,1;1.17;1.4;1.68,1.4,1.51133,0
Human,27,4,1,22,Auditory,TR,1;1.17;1.4;1.68,1.4,1.68947,0
Human,27,4,1,23,Auditory,TR,1;1.17;1.4;1.68,1.68,1.62505,0
Human,27,4,1,24,Auditory,TR,1;1.17;1.4;1.68,1.17,1.44227,0
Human,27,4,1,25,Auditory,TR,1;1.17;1.4;1.68,1.17,1.29934,0
Human,27,4,1,26,Auditory,TR,1;1.17;1.4;1.68,1.17,1.51856,0
Human,27,4,1,27,Auditory,TR,1;1.17;1.4;1.68,1.4,1.32829,0
Human,27,4,1,28,Auditory,TR,1;1.17;1.4;1.68,1.17,2.17923,0
Human,27,4,1,29,Auditory,TR,1;1.17;1.4;1.68,1.17,1.27531,0
Human,27,4,1,30,Auditory,TR,1;1.17;1.4;1.68,1.4,1.50657,0
Human,28,NaN,1,1,Auditory,Training,1;1.17;1.4;1.68,1,1.5907,0
Human,28,NaN,1,2,Auditory,Training,1;1.17;1.4;1.68,1,1.30173,0
Human,28,NaN,1,3,Auditory,Training,1;1.17;1.4;1.68,1,1.23255,0
Human,28,NaN,1,4,Auditory,Training,1;1.17;1.4;1.68,1,1.05813,0
Human,28,NaN,1,5,Auditory,Training,1;1.17;1.4;1.68,1,1.16132,0
Human,28,NaN,1,6,Auditory,Training,1;1.17;1.4;1.68,1,1.10881,0
Human,28,NaN,1,7,Auditory,Training,1;1.17;1.4;1.68,1,1.06081,0
Human,28,NaN,1,8,Auditory,Training,1;1.17;1.4;1.68,1,1.04966,0
Human,28,NaN,1,9,Auditory,Training,1;1.17;1.4;1.68,1,1.24939,0
Human,28,NaN,1,10,Auditory,Training,1;1.17;1.4;1.68,1,1.03133,0
Human,28,NaN,1,11,Auditory,Training,1;1.17;1.4;1.68,1,1.24517,0
Human,28,NaN,1,12,Auditory,Training,1;1.17;1.4;1.68,1,1.24248,0
Human,28,NaN,1,13,Auditory,Training,1;1.17;1.4;1.68,1,1.14835,0
Human,28,NaN,1,14,Auditory,Training,1;1.17;1.4;1.68,1,1.05323,0
Human,28,NaN,1,15,Auditory,Training,1;1.17;1.4;1.68,1,1.2018,0
Human,28,NaN,1,16,Auditory,Training,1;1.17;1.4;1.68,1,1.20779,0
Human,28,NaN,1,17,Auditory,Training,1;1.17;1.4;1.68,1,1.19869,0
Human,28,NaN,1,18,Auditory,Training,1;1.17;1.4;1.68,1,1.17162,0
Human,28,NaN,1,19,Auditory,Training,1;1.17;1.4;1.68,1,1.21432,0
Human,28,NaN,1,20,Auditory,Training,1;1.17;1.4;1.68,1,1.28611,0
Human,28,1,1,1,Auditory,TR,1;1.17;1.4;1.68,1.17,1.07465,0
Human,28,1,1,2,Auditory,TR,1;1.17;1.4;1.68,1.68,1.50959,0
Human,28,1,1,3,Auditory,TR,1;1.17;1.4;1.68,1.68,1.54327,0
Human,28,1,1,4,Auditory,TR,1;1.17;1.4;1.68,1.17,1.23425,0
Human,28,1,1,5,Auditory,TR,1;1.17;1.4;1.68,1.4,1.42078,0
Human,28,1,1,6,Auditory,TR,1;1.17;1.4;1.68,1.4,1.39057,0
Human,28,1,1,7,Auditory,TR,1;1.17;1.4;1.68,1.4,1.48027,0
Human,28,1,1,8,Auditory,TR,1;1.17;1.4;1.68,1.4,1.51913,0
Human,28,1,1,9,Auditory,TR,1;1.17;1.4;1.68,1.4,1.48101,0
Human,28,1,1,10,Auditory,TR,1;1.17;1.4;1.68,1.68,1.60865,0
Human,28,1,1,11,Auditory,TR,1;1.17;1.4;1.68,1.68,1.66889,0
Human,28,1,1,12,Auditory,TR,1;1.17;1.4;1.68,1.68,1.58506,0
Human,28,1,1,13,Auditory,TR,1;1.17;1.4;1.68,1.68,1.63401,0
Human,28,1,1,14,Auditory,TR,1;1.17;1.4;1.68,1.17,1.06192,0
Human,28,1,1,15,Auditory,TR,1;1.17;1.4;1.68,1.4,1.60117,0
Human,28,1,1,16,Auditory,TR,1;1.17;1.4;1.68,1.68,1.50489,0
Human,28,1,1,17,Auditory,TR,1;1.17;1.4;1.68,1.4,1.38344,0
Human,28,1,1,18,Auditory,TR,1;1.17;1.4;1.68,1.17,1.20439,0
Human,28,1,1,19,Auditory,TR,1;1.17;1.4;1.68,1.68,1.75734,0
Human,28,1,1,20,Auditory,TR,1;1.17;1.4;1.68,1.4,1.6331,0
Human,28,1,1,21,Auditory,TR,1;1.17;1.4;1.68,1.68,1.64695,0
Human,28,1,1,22,Auditory,TR,1;1.17;1.4;1.68,1.4,1.49411,0
Human,28,1,1,23,Auditory,TR,1;1.17;1.4;1.68,1.17,1.0345,0
Human,28,1,1,24,Auditory,TR,1;1.17;1.4;1.68,1.4,1.38689,0
Human,28,1,1,25,Auditory,TR,1;1.17;1.4;1.68,1.17,1.30935,0
Human,28,1,1,26,Auditory,TR,1;1.17;1.4;1.68,1.17,1.19547,0
Human,28,1,1,27,Auditory,TR,1;1.17;1.4;1.68,1.68,1.6366,0
Human,28,1,1,28,Auditory,TR,1;1.17;1.4;1.68,1.17,1.30984,0
Human,28,1,1,29,Auditory,TR,1;1.17;1.4;1.68,1.17,1.2127,0
Human,28,1,1,30,Auditory,TR,1;1.17;1.4;1.68,1.17,1.38228,0
Human,28,2,1,1,Auditory,TR,1;1.17;1.4;1.68,1.68,1.61632,0
Human,28,2,1,2,Auditory,TR,1;1.17;1.4;1.68,1.4,1.55049,0
Human,28,2,1,3,Auditory,TR,1;1.17;1.4;1.68,1.17,1.17996,0
Human,28,2,1,4,Auditory,TR,1;1.17;1.4;1.68,1.68,1.67477,0
Human,28,2,1,5,Auditory,TR,1;1.17;1.4;1.68,1.68,1.64831,0
Human,28,2,1,6,Auditory,TR,1;1.17;1.4;1.68,1.17,1.23544,0
Human,28,2,1,7,Auditory,TR,1;1.17;1.4;1.68,1.17,1.39085,0
Human,28,2,1,8,Auditory,TR,1;1.17;1.4;1.68,1.4,1.39147,0
Human,28,2,1,9,Auditory,TR,1;1.17;1.4;1.68,1.17,1.37047,0
Human,28,2,1,10,Auditory,TR,1;1.17;1.4;1.68,1.68,1.56269,0
Human,28,2,1,11,Auditory,TR,1;1.17;1.4;1.68,1.68,1.68941,0
Human,28,2,1,12,Auditory,TR,1;1.17;1.4;1.68,1.68,1.72376,0
Human,28,2,1,13,Auditory,TR,1;1.17;1.4;1.68,1.4,1.53396,0
Human,28,2,1,14,Auditory,TR,1;1.17;1.4;1.68,1.17,1.21554,0
Human,28,2,1,15,Auditory,TR,1;1.17;1.4;1.68,1.17,1.28185,0
Human,28,2,1,16,Auditory,TR,1;1.17;1.4;1.68,1.4,1.57689,0
Human,28,2,1,17,Auditory,TR,1;1.17;1.4;1.68,1.4,1.55808,0
Human,28,2,1,18,Auditory,TR,1;1.17;1.4;1.68,1.4,1.53525,0
Human,28,2,1,19,Auditory,TR,1;1.17;1.4;1.68,1.68,1.59372,0
Human,28,2,1,20,Auditory,TR,1;1.17;1.4;1.68,1.17,1.18959,0
Human,28,2,1,21,Auditory,TR,1;1.17;1.4;1.68,1.68,1.70409,0
Human,28,2,1,22,Auditory,TR,1;1.17;1.4;1.68,1.17,1.40693,0
Human,28,2,1,23,Auditory,TR,1;1.17;1.4;1.68,1.4,1.55317,0
Human,28,2,1,24,Auditory,TR,1;1.17;1.4;1.68,1.4,1.3758,0
Human,28,2,1,25,Auditory,TR,1;1.17;1.4;1.68,1.17,1.1093,0
Human,28,2,1,26,Auditory,TR,1;1.17;1.4;1.68,1.17,1.30614,0
Human,28,2,1,27,Auditory,TR,1;1.17;1.4;1.68,1.4,1.53603,0
Human,28,2,1,28,Auditory,TR,1;1.17;1.4;1.68,1.68,1.76963,0
Human,28,2,1,29,Auditory,TR,1;1.17;1.4;1.68,1.4,1.55305,0
Human,28,2,1,30,Auditory,TR,1;1.17;1.4;1.68,1.68,1.71751,0
Human,28,3,1,1,Auditory,TR,1;1.17;1.4;1.68,1.68,1.52617,0
Human,28,3,1,2,Auditory,TR,1;1.17;1.4;1.68,1.17,1.31972,0
Human,28,3,1,3,Auditory,TR,1;1.17;1.4;1.68,1.17,1.26459,0
Human,28,3,1,4,Auditory,TR,1;1.17;1.4;1.68,1.68,1.61791,0
Human,28,3,1,5,Auditory,TR,1;1.17;1.4;1.68,1.17,1.34545,0
Human,28,3,1,6,Auditory,TR,1;1.17;1.4;1.68,1.4,1.61673,0
Human,28,3,1,7,Auditory,TR,1;1.17;1.4;1.68,1.17,1.25505,0
Human,28,3,1,8,Auditory,TR,1;1.17;1.4;1.68,1.68,1.6866,0
Human,28,3,1,9,Auditory,TR,1;1.17;1.4;1.68,1.68,1.67952,0
Human,28,3,1,10,Auditory,TR,1;1.17;1.4;1.68,1.68,1.77686,0
Human,28,3,1,11,Auditory,TR,1;1.17;1.4;1.68,1.68,1.69896,0
Human,28,3,1,12,Auditory,TR,1;1.17;1.4;1.68,1.4,1.24166,0
Human,28,3,1,13,Auditory,TR,1;1.17;1.4;1.68,1.68,1.71515,0
Human,28,3,1,14,Auditory,TR,1;1.17;1.4;1.68,1.17,1.1462,0
Human,28,3,1,15,Auditory,TR,1;1.17;1.4;1.68,1.4,1.60506,0
Human,28,3,1,16,Auditory,TR,1;1.17;1.4;1.68,1.17,1.29001,0
Human,28,3,1,17,Auditory,TR,1;1.17;1.4;1.68,1.17,1.29976,0
Human,28,3,1,18,Auditory,TR,1;1.17;1.4;1.68,1.17,1.36613,0
Human,28,3,1,19,Auditory,TR,1;1.17;1.4;1.68,1.4,1.34932,0
Human,28,3,1,20,Auditory,TR,1;1.17;1.4;1.68,1.17,1.28323,0
Human,28,3,1,21,Auditory,TR,1;1.17;1.4;1.68,1.68,1.6875,0
Human,28,3,1,22,Auditory,TR,1;1.17;1.4;1.68,1.4,1.49868,0
Human,28,3,1,23,Auditory,TR,1;1.17;1.4;1.68,1.4,1.34401,0
Human,28,3,1,24,Auditory,TR,1;1.17;1.4;1.68,1.68,1.71794,0
Human,28,3,1,25,Auditory,TR,1;1.17;1.4;1.68,1.17,1.28376,0
Human,28,3,1,26,Auditory,TR,1;1.17;1.4;1.68,1.4,1.49224,0
Human,28,3,1,27,Auditory,TR,1;1.17;1.4;1.68,1.4,1.366,0
