Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Test_Duration,Response,Reference_Intervals,Var12,Var13,Var14,Var15,Var16,X,moda,durNo,cond,curDur,RP,NSub,NT,valid
Human,5,1,1,678,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,S,0.4;1.45,NaN,NaN,,NaN,NaN,678,1,33,3,NaN,NaN,NaN,NaN,1
Human,5,1,1,679,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,S,0.4;1.45,NaN,NaN,,NaN,NaN,679,1,57,3,NaN,NaN,NaN,NaN,1
Human,5,1,1,680,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,S,0.4;1.45,NaN,NaN,,NaN,NaN,680,1,43,3,NaN,NaN,NaN,NaN,1
Human,5,1,1,681,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,S,0.4;1.45,NaN,NaN,,NaN,NaN,681,1,38,3,NaN,NaN,NaN,NaN,1
Human,5,1,1,682,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,S,0.4;1.45,NaN,NaN,,NaN,NaN,682,1,58,3,NaN,NaN,NaN,NaN,1
Human,5,1,1,683,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,S,0.4;1.45,NaN,NaN,,NaN,NaN,683,1,64,3,NaN,NaN,NaN,NaN,1
Human,5,1,1,684,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,S,0.4;1.45,NaN,NaN,,NaN,NaN,684,1,51,3,NaN,NaN,NaN,NaN,1
Human,5,1,1,685,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,S,0.4;1.45,NaN,NaN,,NaN,NaN,685,1,32,3,NaN,NaN,NaN,NaN,1
Human,5,1,1,686,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,0.85,S,0.4;1.45,NaN,NaN,,NaN,NaN,686,1,33,3,NaN,NaN,NaN,NaN,1
Human,5,1,1,687,Auditory,TB,0.4;0.55;0.7;0.85;1;1.15;1.3;1.45,1,S,0.4;1.45,NaN,NaN,,NaN,NaN,687,1,44,3,NaN,NaN,NaN,NaN,1
